,
#meta+id,#meta+value+ix_wdatap
1603_45_16_104_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_108_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_108_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_108_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_112_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_112_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_112_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_116_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_116_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_116_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_116_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_120_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_120_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_12_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_120_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_120_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_12_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_12_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_132_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_132_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_132_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_136_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_136_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_140_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_140_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_140_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_140_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_144_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_144_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_144_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_144_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_144_4,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_148_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_148_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_148_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_152_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_152_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_152_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_152_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_156_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_156_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_156_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_170_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_170_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_170_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_174_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_174_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_174_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_174_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_178_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_178_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_178_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_180_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_180_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_180_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_188_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_188_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_188_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_188_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_192_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_192_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_192_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_204_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_204_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_204_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_212_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_212_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_214_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_214_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_214_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_214_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_214_4,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_218_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_218_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_218_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_218_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_222_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_222_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_222_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_231_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_231_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_231_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_231_3,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_232_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_232_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_232_2,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_24_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_24_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_242_0,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
1603_45_16_242_1,P110|P123|P131|P1323|P1324|P1448|P1476|P1585|P1630|P17|P1813|P1889|P2479|P2699|P3575|P3916|P393|P3982|P4354|P487|P4945|P50|P5185|P577|P6204|P655|P7470|P7535|P854|P856|P859|P98
