#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:584:2:1521,1521,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1521,Laura 2,MH1521,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1522,1522,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1522,Laura 3,MH1522,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1523,1523,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1523,Aenkan,MH1523,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1524,1524,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1524,Ejit,MH1524,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1601,1601,1603:45:16:584:0,1603:45:16:584:1:16,1603:45:16:584:2:1601,Kaben,MH1601,,,,Maloelap,MH16,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1602,1602,1603:45:16:584:0,1603:45:16:584:1:16,1603:45:16:584:2:1602,Jang,MH1602,,,,Maloelap,MH16,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1603,1603,1603:45:16:584:0,1603:45:16:584:1:16,1603:45:16:584:2:1603,Wolot,MH1603,,,,Maloelap,MH16,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1604,1604,1603:45:16:584:0,1603:45:16:584:1:16,1603:45:16:584:2:1604,Tarawa,MH1604,,,,Maloelap,MH16,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1605,1605,1603:45:16:584:0,1603:45:16:584:1:16,1603:45:16:584:2:1605,Airok,MH1605,,,,Maloelap,MH16,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1701,1701,1603:45:16:584:0,1603:45:16:584:1:17,1603:45:16:584:2:1701,Mejit,MH1701,,,,Mejit,MH17,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1801,1801,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1801,Wau,MH1801,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1802,1802,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1802,Lukonwod,MH1802,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1803,1803,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1803,Enejet,MH1803,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1804,1804,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1804,Arbar,MH1804,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1805,1805,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1805,Mili,MH1805,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1806,1806,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1806,Nad,MH1806,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1807,1807,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1807,Nallu,MH1807,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1809,1809,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1809,Anel,MH1809,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1810,1810,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1810,Tokewa,MH1810,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1811,1811,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1811,Bar,MH1811,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1812,1812,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1812,Jabonar,MH1812,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1813,1813,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1813,Nadikdik,MH1813,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1814,1814,1603:45:16:584:0,1603:45:16:584:1:18,1603:45:16:584:2:1814,Aeloneo,MH1814,,,,Mili,MH18,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1901,1901,1603:45:16:584:0,1603:45:16:584:1:19,1603:45:16:584:2:1901,Namdrik,MH1901,,,,Namdrik,MH19,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2001,2001,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2001,Namu,MH2001,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2002,2002,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2002,Majkin,MH2002,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2003,2003,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2003,Mae,MH2003,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2004,2004,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2004,Eoo,MH2004,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2005,2005,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2005,Loen,MH2005,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2006,2006,1603:45:16:584:0,1603:45:16:584:1:20,1603:45:16:584:2:2006,Lukoj,MH2006,,,,Namu,MH20,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2101,2101,1603:45:16:584:0,1603:45:16:584:1:21,1603:45:16:584:2:2101,Rongelap,MH2101,,,,Rongelap,MH21,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2201,2201,1603:45:16:584:0,1603:45:16:584:1:22,1603:45:16:584:2:2201,Ujae,MH2201,,,,Ujae,MH22,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2401,2401,1603:45:16:584:0,1603:45:16:584:1:24,1603:45:16:584:2:2401,Utirik,MH2401,,,,Utirik,MH24,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2501,2501,1603:45:16:584:0,1603:45:16:584:1:25,1603:45:16:584:2:2501,Wotho,MH2501,,,,Wotho,MH25,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2601,2601,1603:45:16:584:0,1603:45:16:584:1:26,1603:45:16:584:2:2601,Wormej,MH2601,,,,Wotje,MH26,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2603,2603,1603:45:16:584:0,1603:45:16:584:1:26,1603:45:16:584:2:2603,Wotje,MH2603,,,,Wotje,MH26,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:2612,2612,1603:45:16:584:0,1603:45:16:584:1:26,1603:45:16:584:2:2612,Enebun,MH2612,,,,Wotje,MH26,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
