admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
District #1,LR0402,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
District #2,LR0403,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
District #3,LR0404,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
District #4,LR0405,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
Neekreen,LR0406,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
Owensgrove,LR0407,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
St. John River City,LR0408,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2019-11-04,
Commonwealth,LR0501,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2019-11-04,
Garwula,LR0502,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2019-11-04,
Golakonneh,LR0503,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2019-11-04,
Porkpa,LR0504,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2019-11-04,
Tewor,LR0505,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2019-11-04,
B'hai,LR0601,Bhai,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Cavala,LR0602,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Gbao,LR0603,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Gboe-Ploe,LR0604,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Glio-Twarbo,LR0605,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Konobo,LR0606,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Putu,LR0607,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Tchien,LR0608,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2019-11-04,
Barclayville,LR0701,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Bleebo,LR0702,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Bolloh,LR0703,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Buah,LR0704,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Dorbor,LR0705,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Dweh,LR0706,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Felo-Jekwi,LR0707,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Fenetoe,LR0708,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Forpoh,LR0709,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Garraway,LR0710,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Gee,LR0711,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Grand Cess Wedabo,LR0712,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Kpi,LR0713,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Lower Jloh,LR0714,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Nrokwia-Wesldow,LR0715,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Trenbo,LR0716,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Upper Jloh,LR0717,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Wlogba,LR0718,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2019-11-04,
Foya,LR0801,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Kolahun,LR0802,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Quardu Boundi,LR0803,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Salayea,LR0804,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Vahun,LR0805,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Voinjama,LR0806,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Zorzor,LR0807,,,,Lofa,LR08,Liberia,LR,2017-12-27,2019-11-04,
Firestone,LR0901,,,,Margibi,LR09,Liberia,LR,2017-12-27,2019-11-04,
Gibi,LR0902,,,,Margibi,LR09,Liberia,LR,2017-12-27,2019-11-04,
Kakata,LR0903,,,,Margibi,LR09,Liberia,LR,2017-12-27,2019-11-04,
Mambah Kaba,LR0904,,,,Margibi,LR09,Liberia,LR,2017-12-27,2019-11-04,
Gwelekpoken,LR1001,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Harper,LR1002,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Karluway #1,LR1003,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Karluway #2,LR1004,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Nyorken,LR1005,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Pleebo/Sodoken,LR1006,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Whojah,LR1007,,,,Maryland,LR10,Liberia,LR,2017-12-27,2019-11-04,
Careysburg,LR1101,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2019-11-04,
Commonwealth 1,LR1102,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2019-11-04,
Greater Monrovia,LR1103,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2019-11-04,
St. Paul River,LR1104,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2019-11-04,
Todee,LR1105,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2019-11-04,
Boe & Quilla,LR1201,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Buu-Yao,LR1202,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Doe,LR1203,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Garr-Bain,LR1204,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Gbehlay-Geh,LR1205,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Gbi & Doru,LR1206,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Gbor,LR1207,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Kparblee,LR1208,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Leewehpea-Mahn,LR1209,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Meinpea-Mahn,LR1210,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Sanniquellie Mahn,LR1211,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Twan River,LR1212,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Wee-Gbehyi-Mahn,LR1213,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Yarmein,LR1214,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Yarpea Mahn,LR1215,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Yarwein Mehnsonnoh,LR1216,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Zoe-Gbao,LR1217,,,,Nimba,LR12,Liberia,LR,2017-12-27,2019-11-04,
Chedepo,LR1301,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Gbeapo,LR1302,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Glaro,LR1303,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Karforh,LR1304,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Nanee,LR1305,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Nyenawliken,LR1306,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Nyenebo,LR1307,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Potupo,LR1308,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Sarbo,LR1309,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Tuobo,LR1310,,,,River Gee,LR13,Liberia,LR,2017-12-27,2019-11-04,
Beawor,LR1401,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Central Rivercess,LR1402,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Doedain,LR1403,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Fen River,LR1404,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Jo River,LR1405,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Norwein,LR1406,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Sam Gbalor,LR1407,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Zarflahn,LR1408,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2019-11-04,
Bodae,LR1501,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Bokon,LR1502,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Butaw,LR1503,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Dugbe River,LR1504,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Greenville,LR1505,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Jaedae,LR1506,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Jeadepo,LR1507,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Juarzon,LR1508,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Kpayan,LR1509,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Kulu Shaw Boe,LR1510,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Plahn Nyarn,LR1511,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Pynes Town,LR1512,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Sanquin Dist #1,LR1513,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Sanquin Dist #3,LR1514,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Sanquin Dist #2,LR1515,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Seekon,LR1516,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
Wedjah,LR1517,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2019-11-04,
