admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Moretan,TG040506,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Nyamassila,TG040507,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Assrama,TG040601,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Atsave,TG040602,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Dalia,TG040603,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Djemegni,TG040604,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpedome,TG040605,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpegnon/Haito,TG040606,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Notse,TG040607,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Wahala,TG040608,,,,Haho,TG0406,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Adeta,TG040701,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Akata,TG040702,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gbaladze,TG040703,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Govie,TG040704,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kame,TG040705,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpele-Centre,TG040706,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpele-Dawlotou,TG040707,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpele-Dutoe,TG040708,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpele-Nord,TG040709,,,,Kpele,TG0407,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ahassome,TG040801,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Katome,TG040802,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpekpleme,TG040803,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Saligbe,TG040804,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Tado,TG040805,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Tohoun,TG040806,,,,Moyen-Mono,TG0408,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Akpare,TG040901,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Datcha,TG040902,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Glei,TG040903,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gnagna,TG040904,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Houdou,TG040905,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Katore,TG040906,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ogou,TG040907,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ountivou,TG040908,,,,Ogou,TG0409,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Djon,TG041001,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gbende,TG041002,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kamina,TG041003,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kougnohou,TG041004,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpalave,TG041005,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Seregbene,TG041006,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Veh,TG041007,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Yalla,TG041008,,,,Akebou,TG0410,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Adogbenou,TG041101,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Anie,TG041102,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Atchinedji,TG041103,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Glitto,TG041104,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kolokope,TG041105,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Pallakoko,TG041106,,,,Anie,TG0411,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agome,TG041201,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agome-Tomegbe,TG041202,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gbalave,TG041203,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Hanyigba,TG041204,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kouma,TG041205,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpadape,TG041206,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpime,TG041207,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Lavie/ Apedome,TG041208,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Tome,TG041209,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Tove,TG041210,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Wome,TG041211,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Yokele,TG041212,,,,Kloto,TG0412,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Borgou,TG051301,,,,Kpendjal,TG0513,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Koundjoare,TG051302,,,,Kpendjal,TG0513,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Mandouri,TG051303,,,,Kpendjal,TG0513,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tambigou,TG051304,,,,Kpendjal,TG0513,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Barkoissi,TG051401,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Fare,TG051402,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Galangashie,TG051403,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Loko,TG051404,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Mango,TG051405,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nagbeni,TG051406,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sadori,TG051407,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tchanaga,TG051408,,,,Oti,TG0514,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Bagou,TG051501,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Bogou,TG051502,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Bombouaka,TG051503,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Boulogou,TG051504,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Doukpergou,TG051505,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Goundoga,TG051506,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Loko,TG051507,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Lokpano,TG051508,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Mamproug,TG051509,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nandoga,TG051510,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nano,TG051511,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Pligou,TG051512,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sangou,TG051513,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sissiak,TG051514,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tamongue,TG051515,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tampialime,TG051516,,,,Tandjoare,TG0515,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Bidjenga,TG051601,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Dapaong,TG051602,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Kantindi,TG051603,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Korbongou,TG051604,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Kourientre,TG051605,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Lotogou/Warkambou,TG051606,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Louanga,TG051607,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Naki-Ouest,TG051608,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Namare,TG051609,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nanergou,TG051610,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Natigou,TG051611,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nioukpourma,TG051612,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Pana,TG051613,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Poissongui,TG051614,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sanfatoute,TG051615,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tami,TG051616,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Toaga,TG051617,,,,Tone,TG0516,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Biankouri,TG051701,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Boade,TG051702,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Cinkasse,TG051703,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Gnoaga,TG051704,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Gouloungoussi,TG051705,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nadjoundi,TG051706,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sam-Naba,TG051707,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Timbou,TG051708,,,,Cinkasse,TG0517,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Kpendjaga / Papri,TG051801,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Naki-Est,TG051802,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Namoundjoga,TG051803,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nayega,TG051804,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Ogaro,TG051805,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Pogno,TG051806,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tambonga,TG051807,,,,Naki-Ouest,TG0518,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Gando,TG051901,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Koumongou,TG051902,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Kountoire,TG051903,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Mogou,TG051904,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Nali,TG051905,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Sagbiebou,TG051906,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Takpamba,TG051907,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
Tchamonga,TG051908,,,,Oti-Sud,TG0519,Savanes,TG05,Togo,TG,2020-01-12,2022-01-04,
