admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Dilly,ML020703,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Dogofry,ML020704,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Fallou,ML020705,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Guéneibe,ML020706,Gueneibe,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Guiré,ML020707,Guire,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Koronga,ML020708,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Nara,ML020709,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Niamana,ML020710,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Ouagadou,ML020711,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2013-05-31,2019-08-02,
Bladié-Tièmala,ML030101,Bladie-Tiemala,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Bougouni,ML030102,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Danou,ML030103,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Débélin,ML030104,Debelin,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Défina,ML030105,Defina,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Dogo,ML030106,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Domba,ML030107,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Farédiélé,ML030108,Farediele,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Faragouaran,ML030109,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Garalo,ML030110,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kéléya,ML030111,Keleya,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kolélé,ML030112,Kolele,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kola,ML030113,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koumantou,ML030114,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kouroulamini,ML030115,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Méridiéla,ML030116,Meridiela,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Ouroun,ML030117,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sanso,ML030118,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sibirila,ML030119,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sido,ML030120,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Syen Toula,ML030121,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tiémala Banimonitié,ML030122,Tiemala Banimonitie,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Wola,ML030123,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Yinindougou,ML030124,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Yiridougou,ML030125,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zantiébougou,ML030126,Zantiebougou,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Diou,ML030201,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Dioumaténé,ML030202,Dioumatene,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Fourou,ML030203,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kadiolo,ML030204,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kai,ML030205,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Loulouni,ML030206,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Misséni,ML030207,Misseni,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Nimbougou,ML030208,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zégoua,ML030209,Zegoua,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Bougoula,ML030301,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Fakola,ML030302,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Farako,ML030303,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kadiana,ML030304,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kébila,ML030305,Kebila,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kolondiéba,ML030306,Kolondieba,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kolosso,ML030307,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Ména,ML030308,Mena,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Nangalasso,ML030309,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
N'golodiana,ML030310,Ngolodiana,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tiongui,ML030311,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tousseguela,ML030312,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Diédougou,ML030401,Diedougou,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Diouradougou Kafo,ML030402,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Fagui,ML030403,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Fakolo,ML030404,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Gouadié Sougouna,ML030405,Gouadie Sougouna,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Gouadji Kao,ML030406,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kafo Faboli,ML030407,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kapala,ML030408,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Karagouana Mallé,ML030409,Karagouana Malle,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kolonigué,ML030410,Kolonigue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Konina,ML030411,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koningué,ML030412,Koningue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Konséguéla,ML030413,Konseguela,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koromo,ML030414,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kouniana,ML030415,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koutiala,ML030416,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Logouana,ML030417,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Miena,ML030418,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
M'pessoba,ML030419,Mpessoba,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Nafanga,ML030420,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Nampé,ML030421,Nampe,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
N'golonianasso,ML030422,Ngolonianasso,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
N'goutjina,ML030423,Ngoutjina,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Niantaga,ML030424,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
N'tossoni,ML030425,Ntossoni,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sincina,ML030426,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sinkolo,ML030427,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Songo Doubacoro,ML030428,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Songoua,ML030429,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sorobasso,ML030430,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tao,ML030431,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Yognogo,ML030432,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zanfigué,ML030433,Zanfigue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zangasso,ML030434,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zanina,ML030435,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zebala,ML030436,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Benkadi,ML030501,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Blendio,ML030502,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Danderesso,ML030503,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Dembela,ML030504,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Dialakoro,ML030505,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Diomaténé,ML030506,Diomatene,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Dogoni,ML030507,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Doumanaba,ML030508,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Fama,ML030509,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Farakala,ML030510,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Finkolo,ML030511,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Finkolo Ganadougou,ML030512,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Gongasso,ML030513,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kabarasso,ML030514,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kaboila,ML030515,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kafouziela,ML030516,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kapala,ML030517,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kapolondougou,ML030518,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kignan,ML030519,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kléla,ML030520,Klela,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kofan,ML030521,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kolokoba,ML030522,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koumankou,ML030523,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kouoro,ML030524,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kourouma,ML030525,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Lobougoula,ML030526,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Miniko,ML030527,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Miria,ML030528,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Missirikoro,ML030529,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Natien,ML030530,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Niéna,ML030531,Niena,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Nongo-Souala,ML030532,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
N'tjikouna,ML030533,Ntjikouna,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Pimperna,ML030534,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sanzana,ML030535,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sikasso,ML030536,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sokourani Missirikoro,ML030537,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tella,ML030538,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tiankadi,ML030539,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Waténi,ML030540,Wateni,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zanférébougou,ML030541,Zanferebougou,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zangaradougou,ML030542,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Zaniena,ML030543,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Baya,ML030601,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Bolo-Fouta,ML030602,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Djallon-Foula,ML030603,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Djiguiya De Koloni,ML030604,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Gouanan,ML030605,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Gouandiaka,ML030606,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koussan,ML030607,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sankarani,ML030608,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Sere Moussa Ani Samo de Siékorolé,ML030609,Sere Moussa Ani Samo de Siekorole,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Tagandougou,ML030610,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Wassoulou Balle,ML030611,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Yallankoro-Soloba,ML030612,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Boura,ML030701,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Karangana,ML030702,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Kiffosso I,ML030703,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koumbia,ML030704,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Koury,ML030705,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Mahou,ML030706,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Menamba I,ML030707,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Ourikela,ML030708,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Yorosso,ML030709,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2013-05-31,2019-08-02,
Baraouéli,ML040101,Baraoueli,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Boidié,ML040102,Boidie,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dougoufié,ML040103,Dougoufie,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Gouendo,ML040104,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kalake,ML040105,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Konobougou,ML040106,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
N'gassola,ML040107,Ngassola,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sanando,ML040108,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Somo,ML040109,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tamani,ML040110,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tesserla,ML040111,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Beguene,ML040201,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Bla,ML040202,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diaramana,ML040203,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diena,ML040204,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dougouolo,ML040205,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Falo,ML040206,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Fani,ML040207,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kazangasso,ML040208,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kemeni,ML040209,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Korodougou,ML040210,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Koulandougou,ML040211,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Niala,ML040212,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Samabogo,ML040213,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Somasso,ML040214,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tiemena,ML040215,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Touna,ML040216,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Yangasso,ML040217,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Boky Were,ML040301,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Folomana,ML040302,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kokry Centre,ML040303,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kolongo,ML040304,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Macina,ML040305,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Matomo,ML040306,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Monimpébougou,ML040307,Monimpebougou,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Saloba,ML040308,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sana,ML040309,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Souleye,ML040310,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tongué,ML040311,Tongue,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diabaly,ML040401,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dogofry,ML040402,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kala Siguida,ML040403,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Mariko,ML040404,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Nampalari,ML040405,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Niono,ML040406,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Pogo,ML040407,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Siribala,ML040408,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sirifila Boundy,ML040409,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sokolo,ML040410,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Toridaga Ko,ML040411,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Yeredon Saniona,ML040412,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Baramandougou,ML040501,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dah,ML040502,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diakourouna,ML040503,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diéli,ML040504,Dieli,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Djéguena,ML040505,Djeguena,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Fion,ML040506,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kaniégue,ML040507,Kaniegue,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Karaba,ML040508,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kassorola,ML040509,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kava,ML040510,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Moribila,ML040511,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
N'goa,ML040512,Ngoa,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Niamana,ML040513,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Niasso,ML040514,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
N'torosso,ML040515,Ntorosso,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Ouolon,ML040516,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
San,ML040517,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Siadougou,ML040518,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Somo,ML040519,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sourountouna,ML040520,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sy,ML040521,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Téné,ML040522,Tene,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Teneni,ML040523,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tourakolomba,ML040524,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Waki,ML040525,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Baguindabougou,ML040601,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
