admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Wacha,NE007006006,,,,Magaria,NE007006,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Yekoua,NE007006007,,,,Magaria,NE007006,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Dogo,NE007007001,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Droum,NE007007002,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Gaffati,NE007007003,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Gouna,NE007007004,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Hamdara,NE007007005,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Kolleram,NE007007006,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Mirriah,NE007007007,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zermou,NE007007008,,,,Mirriah,NE007007,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Dakoussa,NE007008001,,,,Takeita,NE007008,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Garagoumsa,NE007008002,,,,Takeita,NE007008,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Tirmini,NE007008003,,,,Takeita,NE007008,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Falenko,NE007009001,,,,Tanout,NE007009,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Gangara (Tanour),NE007009002,,,,Tanout,NE007009,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Ollelewa,NE007009003,,,,Tanout,NE007009,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Tanout,NE007009004,,,,Tanout,NE007009,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Tenhya,NE007009005,,,,Tanout,NE007009,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Tesker,NE007010001,,,,Tesker,NE007010,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zinder Arrondissement 1,NE007011001,,,,Ville De Zinder,NE007011,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zinder Arrondissement 2,NE007011002,,,,Ville De Zinder,NE007011,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zinder Arrondissement 3,NE007011003,,,,Ville De Zinder,NE007011,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zinder Arrondissement 4,NE007011004,,,,Ville De Zinder,NE007011,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
Zinder Arrondissement 5,NE007011005,,,,Ville De Zinder,NE007011,Zinder,NE007,Niger,NE,2006-01-01,2021-09-29,
NY ARRONDISSEMENT 1,NE008001001,,,,Ville De Niamey,NE008001,Niamey,NE008,Niger,NE,2006-01-01,2021-09-29,
NY ARRONDISSEMENT 2,NE008001002,,,,Ville De Niamey,NE008001,Niamey,NE008,Niger,NE,2006-01-01,2021-09-29,
NY ARRONDISSEMENT 3,NE008001003,,,,Ville De Niamey,NE008001,Niamey,NE008,Niger,NE,2006-01-01,2021-09-29,
NY ARRONDISSEMENT 4,NE008001004,,,,Ville De Niamey,NE008001,Niamey,NE008,Niger,NE,2006-01-01,2021-09-29,
NY ARRONDISSEMENT 5,NE008001005,,,,Ville De Niamey,NE008001,Niamey,NE008,Niger,NE,2006-01-01,2021-09-29,
