admin4Name_en,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin3Name_en,admin3Pcode,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Masindi Port,UG41200106,,,,Kibanda,UG412001,Kiryandongo,UG4120,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Masinya,UG20350213,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Masuliita,UG10260108,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Masulita Town Council,UG10260109,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Matale,UG41170108,,,,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Matany,UG30900106,,,,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Mateete,UG10250203,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mateete Town Council,UG10250204,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mayanga,UG41270108,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mayuge Town Council,UG20530112,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Maziba,UG41090208,,,,Ndorwa,UG410902,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mazimasa,UG20360110,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mazinga,UG10060204,,,,Kyamuswa,UG100602,Kalangala,UG1006,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mazuba,UG20570105,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mbaare,UG41080105,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mbulamuti,UG20440204,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mella,UG20630103,,,,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mende,UG10260110,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Merikit,UG20630104,,,,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Metu,UG30870104,,,,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Midia,UG30780106,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Midigo,UG30990110,,,,Aringa,UG309901,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Migeera Town Council,UG10230107,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Miirya,UG41250202,,,,Buruuli,UG412502,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mijwala,UG10250205,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Minakulu,UG30960108,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Mirambi,UG41030210,,,,Bwamba,UG410302,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mitooma,UG41270109,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mitooma Town Council,UG41270110,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Molo,UG20630105,,,,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Moruita,UG30890103,,,,Chekwi,UG308901,Nakapiripirit,UG3089,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Morulem,UG30640107,,,,Labwor,UG306401,Abim,UG3064,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Morungatuny,UG20270107,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Moyo,UG30870105,,,,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Moyo Town Council,UG30870106,,,,Moyo,UG308701,Moyo,UG3087,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Moyok,UG20500112,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mpara,UG41230107,,,,Kyaka,UG412301,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mparo Divison,UG41060204,,,,Hoima Municipality,UG410602,Hoima,UG4106,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mparo Twon Council,UG41320104,,,,Rukiga,UG413201,Rukiga,UG4132,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mpasaana,UG41120112,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mpatta,UG10210203,,,,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mpeefu,UG41110113,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mpenja,UG10050105,,,,Gomba,UG100501,Gomba,UG1005,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mpigi Town Council,UG10190105,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mpondwe-Lhubiriha,UG41150112,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mpumudde,UG10160107,,,,Kabula,UG101601,Lyantonde,UG1016,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mpumudde Division,UG20400203,,,,Jinja Municipality,UG204002,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mpunge,UG10210204,,,,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mpungu,UG41140112,,,,Kinkizi,UG411401,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mpungwe,UG20530113,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mucwini,UG30770106,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Muduuma,UG10190106,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mugarama,UG41170109,,,,Buyanja,UG411701,Kibaale,UG4117,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mugiti,UG20280206,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mugoye,UG10060103,,,,Bujumba,UG100601,Kalangala,UG1006,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mugusu,UG41100113,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mugusu Town Council,UG41100114,,,,Burahya,UG411001,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muhanga Town Council,UG41320105,,,,Rukiga,UG413201,Rukiga,UG4132,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muhokya,UG41150212,,,,Busongora,UG411502,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muhorro,UG41110114,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muhorro  Town Council,UG41110115,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muko,UG41300106,,,,Rubanda,UG413001,Rubanda,UG4130,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mukongoro,UG20490104,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mukoto,UG20560113,,,,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mukuju,UG20630106,,,,Tororo,UG206301,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mukungwe,UG10170106,,,,Bukoto,UG101701,Masaka,UG1017,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mukura,UG20580103,,,,Ngora,UG205801,Ngora,UG2058,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mulagi,UG10120118,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Mulanda,UG20630305,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Munarya,UG20450210,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Munkunyu,UG41150113,,,,Bukonjo,UG411501,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muntu,UG30680109,,,,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Muramba,UG41210106,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Murora,UG41210107,,,,Bufumbira,UG412101,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Mutara,UG41270111,,,,Ruhinda,UG412701,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muterere,UG20300208,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mutumba,UG20550107,,,,Bukooli,UG205501,Namayingo,UG2055,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mutunda,UG41200107,,,,Kibanda,UG412001,Kiryandongo,UG4120,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Muwanga,UG10110109,,,,Kiboga,UG101101,Kiboga,UG1011,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Muyembe,UG20340116,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Mwizi,UG41340103,,,,Rwampara,UG413401,Rwampara,UG4134,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Myanzi,UG10090109,,,,Kassanda,UG100901,Kassanda,UG1009,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Myene,UG30960109,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nabbaale,UG10210403,,,,Nakifuma,UG102104,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nabbongo,UG20340117,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabigasa,UG10130111,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nabilatuk,UG30880103,,,,Pian,UG308801,Nabilatuk,UG3088,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nabilatuk Town Council,UG30880104,,,,Pian,UG308801,Nabilatuk,UG3088,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nabingoola,UG10200206,,,,Kasambya,UG102002,Mubende,UG1020,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nabiswa,UG20480114,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabisweera,UG10230108,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nabitende,UG20390202,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Naboa,UG20280106,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabukalu,UG20300209,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabumali Town Council,UG20540117,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabuyoga,UG20630306,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabweru Division,UG10260603,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nabweya,UG20290114,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabweyo,UG20570106,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nabwigulu,UG20440106,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nadunget,UG30860102,,,,Matheniko,UG308601,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nagojje,UG10210404,,,,Nakifuma,UG102104,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nagongera,UG20630307,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nagongera Town Council,UG20630308,,,,West Budama (Kisolo),UG206303,Tororo,UG2063,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nairambi,UG10040109,,,,Buvuma Island,UG100401,Buvuma,UG1004,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Najja,UG10010103,,,,Buikwe,UG100101,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Najjembe Division,UG10010302,,,,Lugazi Municipality,UG100103,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakalama,UG20390203,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nakaloke,UG20540118,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nakaloke Town Council,UG20540119,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nakapelimoru,UG30800103,,,,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nakapiripirit Town Council,UG30890104,,,,Chekwi,UG308901,Nakapiripirit,UG3089,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nakaseke,UG10220109,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakaseke Town Council,UG10220110,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakasongola Town Council,UG10230109,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakatsi,UG20290115,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nakawa Division,UG10080104,,,,KCCA,UG100801,Kampala,UG1008,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakigo,UG20390204,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nakisunga,UG10210205,,,,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nakitoma,UG10230110,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nalondo,UG20520114,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nalusala,UG20610119,,,,Budadiri,UG206101,Sironko,UG2061,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nalutuntu,UG10090110,,,,Kassanda,UG100901,Kassanda,UG1009,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nalwanza,UG20290116,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nalweyo,UG41120113,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nama,UG10210206,,,,Mukono,UG102102,Mukono,UG1021,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Namabya,UG20560114,,,,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namalemba,UG20310107,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namalu,UG30890105,,,,Chekwi,UG308901,Nakapiripirit,UG3089,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Namambasa,UG20540120,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namanyonyi,UG20540121,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namasagali,UG20440107,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namasale,UG30680110,,,,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Namasale Town Council,UG30680111,,,,Kioga,UG306801,Amolatar,UG3068,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Namayingo Town Council,UG20550108,,,,Bukooli,UG205501,Namayingo,UG2055,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namayumba,UG10260111,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Namayumba Town Council,UG10260112,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nambale,UG20390205,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nambieso,UG30810106,,,,Kwania,UG308101,Kwania,UG3081,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Namboko,UG20560115,,,,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namisindwa Town Council,UG20560116,,,,Bubulo,UG205601,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namisuni,UG20340118,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namokora,UG30770107,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Namugongo,UG20430109,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namugongo Division,UG10260303,,,,Kira Municipality,UG102603,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Namungalwe,UG20390206,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namungo,UG10180305,,,,Mityana,UG101803,Mityana,UG1018,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Namutumba,UG20570107,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namutumba Town Council,UG20570108,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namwendwa,UG20440108,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Namwiwa,UG20430110,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nandere,UG20480115,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nangako Town Council,UG20290117,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nangoma,UG10130112,,,,Kyotera,UG101301,Kyotera,UG1013,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nangonde,UG20570109,,,,Busiki,UG205701,Namutumba,UG2057,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nankoma,UG20300210,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nankondo,UG20480116,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nansana Division,UG10260604,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nansanga,UG20280107,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nansololo,UG20430111,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Napak Town Council,UG30900107,,,,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Napore Karenga,UG30760119,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nawaikoke,UG20430112,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawampiti,UG20510107,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawandala,UG20390207,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawanjofu,UG20360111,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawanyago,UG20440205,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawanyingi,UG20390208,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Naweyo,UG20360112,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nawuyo Town Council,UG20540122,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nazigo,UG10100205,,,,Ntenjeru,UG101002,Kayunga,UG1010,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ndagwe,UG10150108,,,,Bukoto,UG101501,Lwengo,UG1015,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ndaiga,UG41110116,,,,Buyaga,UG411101,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ndeija,UG41340104,,,,Rwampara,UG413401,Rwampara,UG4134,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ndejje Division,UG10260503,,,,Makindye Ssabagabo Municipality,UG102605,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ndhew,UG30910205,,,,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Nduguto,UG41030108,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nebbi,UG30910206,,,,Padyere,UG309102,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ngai,UG30960110,,,,Oyam,UG309601,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ngamba,UG41030109,,,,Bughendera,UG410301,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ngando,UG10030106,,,,Butambala,UG100301,Butambala,UG1003,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ngarama,UG41080106,,,,Bukanga,UG410801,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ngariam,UG20470103,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ngenge,UG20500113,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ngetta,UG30830108,,,,Erute,UG308301,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ngogwe,UG10010104,,,,Buikwe,UG100101,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ngoleriet,UG30900108,,,,Bokora,UG309001,Napak,UG3090,Northern,UG3,Uganda,UG,2020-06-11,2020-08-24,
Ngoma,UG10220111,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ngoma,UG41290402,,,,Rushenyi,UG412904,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Ngoma Town Council,UG10220112,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Ngora,UG20580104,,,,Ngora,UG205801,Ngora,UG2058,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ngora Town Council,UG20580105,,,,Ngora,UG205801,Ngora,UG2058,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Ngwedo,UG41020107,,,,Buliisa,UG410201,Buliisa,UG4102,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Njeru Division,UG10010401,,,,Njeru Municipality,UG100104,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nkandwa,UG10120119,,,,Kiboga,UG101201,Kyankwanzi,UG1012,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nkokonjeru Town Council,UG10010105,,,,Buikwe,UG100101,Buikwe,UG1001,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nkoma,UG41130110,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nkoma Town Council,UG41130111,,,,Kibale,UG411301,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nkondo,UG20380106,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-24,
Nkooko,UG41120114,,,,Bugangaizi,UG411201,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
Nkozi,UG10190107,,,,Mawokota,UG101901,Mpigi,UG1019,Central,UG1,Uganda,UG,2020-06-11,2020-08-24,
Nkungu,UG41160107,,,,Kazo,UG411601,Kazo,UG4116,Western,UG4,Uganda,UG,2020-06-11,2020-08-24,
