admin3Name_en,admin3Name_ua,admin3Name_ru,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ua,admin3AltName2_ua,admin3AltName1_ru,admin3AltName2_ru,admin2Name_en,admin2Name_ua,admin2Name_ru,admin2Pcode,admin1Name_en,admin1Name_ua,admin1Name_ru,admin1Pcode,admin0Name_en,admin0Name_ua,admin0Name_ru,admin0Pcode,date,validOn,validTo,admin3ClassCode,admin3ClassType,admin3PoliticalType,admin3pcode2016,admin2ClassType,admin1ClassType
Berdykhivska,Бердихівська,Бердыховский,UA4625880400,Berdykhivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625880400,район,область
Birkivska,Бірківська,Борковский,UA4625880800,Birkivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625880800,район,область
Bunivska,Бунівська,Буновский,UA4625881300,Bunivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625881300,район,область
Velykopilska,Великопільська,Великопольский,UA4625881600,Velykopilska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625881600,район,область
Verblianska,Верблянська,Верблянский,UA4625881900,Verblianska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625881900,район,область
Vizhomlianska,Віжомлянська,Вижомлянский,UA4625882200,Vizhomlianska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625882200,район,область
Vorotsivska,Вороцівська,Вороцевский,UA4625882900,Vorotsivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625882900,район,область
Dobrostanivska,Добростанівська,Добростановский,UA4625883200,Dobrostanivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625883200,район,область
Domazhyrska,Домажирська,Домажирский,UA4625883600,Domazhyrska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625883600,район,область
Drohomyshlska,Дрогомишльська,Дрогомышльский,UA4625883900,Drohomyshlska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625883900,район,область
Zavadivska,Завадівська,Завадовский,UA4625884200,Zavadivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625884200,район,область
Zaluzka,Залузька,Залужский,UA4625884500,Zaluzka,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625884500,район,область
Kalynivska,Калинівська,Калиновский,UA4625884700,Kalynivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625884700,район,область
Kamianobridska,Кам'янобрідська,Каменнобродский,UA4625884800,Kamianobridska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625884800,район,область
Lozynska,Лозинська,Лозинский,UA4625885200,Lozynska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625885200,район,область
Malchytsivska,Мальчицівська,Мальчицевский,UA4625885500,Malchytsivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625885500,район,область
Muzhylovychivska,Мужиловичівська,Мужиловичивский,UA4625885700,Muzhylovychivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625885700,район,область
Nahachivska,Нагачівська,Нагачевский,UA4625886000,Nahachivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625886000,район,область
Nakonechnianska,Наконечнянська,Наконечненский,UA4625886100,Nakonechnianska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625886100,район,область
Porichanska,Порічанська,Поречанский,UA4625886400,Porichanska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625886400,район,область
Prylbychivska,Прилбичівська,Прилбичевский,UA4625886700,Prylbychivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625886700,район,область
Rohiznenska,Рогізненська,Рогозненский,UA4625887000,Rohiznenska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625887000,район,область
Riasne-Ruska,Рясне-Руська,Рясно-Русский,UA4625887500,Riasne-Ruska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625887500,район,область
Liubynska,Любинська,Любинский,UA4625887600,Liubynska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625887600,район,область
Svydnytska,Свидницька,Свидницкий,UA4625887800,Svydnytska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625887800,район,область
Seredkevychivska,Середкевичівська,Середкевичовский,UA4625888200,Seredkevychivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625888200,район,область
Smolynska,Смолинська,Смолинский,UA4625888400,Smolynska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625888400,район,область
Starychivska,Старичівська,Старичевский,UA4625888500,Starychivska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625888500,район,область
Ternovytska,Терновицька,Терновицкий,UA4625888600,Ternovytska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625888600,район,область
Chernyliavska,Чернилявська,Чернилявский,UA4625888800,Chernyliavska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625888800,район,область
Yasnyska,Ясниська,Ясниский,UA4625889200,Yasnyska,,,,,,,Yavorivskyi,Яворівський,Яворовский,UA46258,Lvivska,Львівська,Львовская,UA46,Ukraine,Україна,Украина,UA,2017-10-02,2017-10-24,,81400000,рада,сільська рада,4625889200,район,область
