admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Pamplonita,CO54520,Pamplonita,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Puerto Santander,CO54553,Puerto Santander,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Ragonvalia,CO54599,Ragonvalia,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Salazar,CO54660,Salazar,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
San Calixto,CO54670,San Calixto,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
San Cayetano,CO54673,San Cayetano,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Santiago,CO54680,Santiago,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Sardinata,CO54720,Sardinata,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Silos,CO54743,Silos,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Teorama,CO54800,Teorama,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Tibú,CO54810,Tibu,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Toledo,CO54820,Toledo,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Villa Caro,CO54871,Villa Caro,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Villa del Rosario,CO54874,Villa del Rosario,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Armenia,CO63001,Armenia,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Buenavista,CO63111,Buenavista,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Calarcá,CO63130,Calarca,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Circasia,CO63190,Circasia,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Córdoba,CO63212,Cordoba,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Filandia,CO63272,Filandia,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Génova,CO63302,Genova,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
La Tebaida,CO63401,La Tebaida,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Montenegro,CO63470,Montenegro,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Pijao,CO63548,Pijao,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Quimbaya,CO63594,Quimbaya,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Salento,CO63690,Salento,,,Quindio,CO63,Colombia,CO,2020-01-01,2021-02-11,
Pereira,CO66001,Pereira,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Apía,CO66045,Apia,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Balboa,CO66075,Balboa,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Belén de Umbría,CO66088,Belen de Umbria,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Dosquebradas,CO66170,Dosquebradas,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Guática,CO66318,Guatica,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
La Celia,CO66383,La Celia,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
La Virginia,CO66400,La Virginia,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Marsella,CO66440,Marsella,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Mistrató,CO66456,Mistrato,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Pueblo Rico,CO66572,Pueblo Rico,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Quinchía,CO66594,Quinchia,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Santa Rosa de Cabal,CO66682,Santa Rosa de Cabal,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Santuario,CO66687,Santuario,,,Risaralda,CO66,Colombia,CO,2020-01-01,2021-02-11,
Bucaramanga,CO68001,Bucaramanga,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Aguada,CO68013,Aguada,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Albania,CO68020,Albania,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Aratoca,CO68051,Aratoca,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Barbosa,CO68077,Barbosa,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Barichara,CO68079,Barichara,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Barrancabermeja,CO68081,Barrancabermeja,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Betulia,CO68092,Betulia,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Bolívar,CO68101,Bolivar,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Cabrera,CO68121,Cabrera,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
California,CO68132,California,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Capitanejo,CO68147,Capitanejo,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Carcasí,CO68152,Carcasi,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Cepitá,CO68160,Cepita,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Cerrito,CO68162,Cerrito,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Charalá,CO68167,Charala,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Charta,CO68169,Charta,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Chima,CO68176,Chima,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Chipatá,CO68179,Chipata,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Cimitarra,CO68190,Cimitarra,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Concepción,CO68207,Concepcion,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Confines,CO68209,Confines,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Contratación,CO68211,Contratacion,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Coromoro,CO68217,Coromoro,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Curití,CO68229,Curiti,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
El Carmen de Chucuri,CO68235,El Carmen de Chucuri,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
El Guacamayo,CO68245,El Guacamayo,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
El Peñón,CO68250,El Penon,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
El Playón,CO68255,El Playon,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Encino,CO68264,Encino,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Enciso,CO68266,Enciso,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Florián,CO68271,Florian,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Floridablanca,CO68276,Floridablanca,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Galán,CO68296,Galan,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Gámbita,CO68298,Gambita,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Girón,CO68307,Giron,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Guaca,CO68318,Guaca,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Guadalupe,CO68320,Guadalupe,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Guapotá,CO68322,Guapota,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Guavatá,CO68324,Guavata,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Güepsa,CO68327,Guepsa,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Hato,CO68344,Hato,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Jesús María,CO68368,Jesus Maria,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Jordán,CO68370,Jordan,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
La Belleza,CO68377,La Belleza,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Landázuri,CO68385,Landazuri,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
La Paz,CO68397,La Paz,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Lebrija,CO68406,Lebrija,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Los Santos,CO68418,Los Santos,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Macaravita,CO68425,Macaravita,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Málaga,CO68432,Malaga,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Matanza,CO68444,Matanza,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Mogotes,CO68464,Mogotes,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Molagavita,CO68468,Molagavita,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Ocamonte,CO68498,Ocamonte,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Oiba,CO68500,Oiba,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Onzaga,CO68502,Onzaga,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Palmar,CO68522,Palmar,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Palmas del Socorro,CO68524,Palmas del Socorro,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Páramo,CO68533,Paramo,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Piedecuesta,CO68547,Piedecuesta,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Pinchote,CO68549,Pinchote,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Puente Nacional,CO68572,Puente Nacional,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Puerto Parra,CO68573,Puerto Parra,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Puerto Wilches,CO68575,Puerto Wilches,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Rionegro,CO68615,Rionegro,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Sabana de Torres,CO68655,Sabana de Torres,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Andrés,CO68669,San Andres,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Benito,CO68673,San Benito,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Gil,CO68679,San Gil,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Joaquín,CO68682,San Joaquin,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San José de Miranda,CO68684,San Jose de Miranda,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Miguel,CO68686,San Miguel,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
San Vicente de Chucurí,CO68689,San Vicente de Chucuri,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Santa Bárbara,CO68705,Santa Barbara,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Santa Helena del Opón,CO68720,Santa Helena del Opon,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Simacota,CO68745,Simacota,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Socorro,CO68755,Socorro,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Suaita,CO68770,Suaita,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Sucre,CO68773,Sucre,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Suratá,CO68780,Surata,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Tona,CO68820,Tona,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Valle de San José,CO68855,Valle de San Jose,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Vélez,CO68861,Velez,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Vetas,CO68867,Vetas,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Villanueva,CO68872,Villanueva,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Zapatoca,CO68895,Zapatoca,,,Santander,CO68,Colombia,CO,2020-01-01,2021-02-11,
Sincelejo,CO70001,Sincelejo,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Buenavista,CO70110,Buenavista,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Caimito,CO70124,Caimito,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Colosó,CO70204,Coloso,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Corozal,CO70215,Corozal,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Coveñas,CO70221,Covenas,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Chalán,CO70230,Chalan,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
El Roble,CO70233,El Roble,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Galeras,CO70235,Galeras,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Guaranda,CO70265,Guaranda,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
La Unión,CO70400,La Union,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Los Palmitos,CO70418,Los Palmitos,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Majagual,CO70429,Majagual,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Morroa,CO70473,Morroa,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Ovejas,CO70508,Ovejas,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Palmito,CO70523,Palmito,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Sampués,CO70670,Sampues,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Benito Abad,CO70678,San Benito Abad,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Juan de Betulia,CO70702,San Juan de Betulia,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Marcos,CO70708,San Marcos,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Onofre,CO70713,San Onofre,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Pedro,CO70717,San Pedro,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San Luis de Sincé,CO70742,San Luis de Since,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Sucre,CO70771,Sucre,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Santiago de Tolú,CO70820,Santiago de Tolu,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
San José de Toluviejo,CO70823,San Jose de Toluviejo,,,Sucre,CO70,Colombia,CO,2020-01-01,2021-02-11,
Ibagué,CO73001,Ibague,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Alpujarra,CO73024,Alpujarra,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Alvarado,CO73026,Alvarado,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Ambalema,CO73030,Ambalema,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Anzoátegui,CO73043,Anzoategui,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Armero,CO73055,Armero,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Ataco,CO73067,Ataco,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Cajamarca,CO73124,Cajamarca,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Carmen de Apicalá,CO73148,Carmen de Apicala,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Casabianca,CO73152,Casabianca,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Chaparral,CO73168,Chaparral,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Coello,CO73200,Coello,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Coyaima,CO73217,Coyaima,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Cunday,CO73226,Cunday,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Dolores,CO73236,Dolores,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Espinal,CO73268,Espinal,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Falan,CO73270,Falan,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Flandes,CO73275,Flandes,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Fresno,CO73283,Fresno,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Guamo,CO73319,Guamo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Herveo,CO73347,Herveo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Honda,CO73349,Honda,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Icononzo,CO73352,Icononzo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Lérida,CO73408,Lerida,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Líbano,CO73411,Libano,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
San Sebastián de Mariquita,CO73443,San Sebastian de Mariquita,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Melgar,CO73449,Melgar,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Murillo,CO73461,Murillo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Natagaima,CO73483,Natagaima,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Ortega,CO73504,Ortega,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Palocabildo,CO73520,Palocabildo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Piedras,CO73547,Piedras,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Planadas,CO73555,Planadas,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Prado,CO73563,Prado,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Purificación,CO73585,Purificacion,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Rioblanco,CO73616,Rioblanco,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Roncesvalles,CO73622,Roncesvalles,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Rovira,CO73624,Rovira,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Saldaña,CO73671,Saldana,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
San Antonio,CO73675,San Antonio,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
San Luis,CO73678,San Luis,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Santa Isabel,CO73686,Santa Isabel,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Suárez,CO73770,Suarez,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Valle de San Juan,CO73854,Valle de San Juan,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Venadillo,CO73861,Venadillo,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Villahermosa,CO73870,Villahermosa,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Villarrica,CO73873,Villarrica,,,Tolima,CO73,Colombia,CO,2020-01-01,2021-02-11,
Cali,CO76001,Cali,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Alcalá,CO76020,Alcala,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Andalucía,CO76036,Andalucia,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Ansermanuevo,CO76041,Ansermanuevo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Argelia,CO76054,Argelia,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Bolívar,CO76100,Bolivar,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Buenaventura,CO76109,Buenaventura,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Guadalajara de Buga,CO76111,Guadalajara de Buga,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Bugalagrande,CO76113,Bugalagrande,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Caicedonia,CO76122,Caicedonia,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Calima,CO76126,Calima,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Candelaria,CO76130,Candelaria,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Cartago,CO76147,Cartago,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Dagua,CO76233,Dagua,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
El Águila,CO76243,El Aguila,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
El Cairo,CO76246,El Cairo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
El Cerrito,CO76248,El Cerrito,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
El Dovio,CO76250,El Dovio,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Florida,CO76275,Florida,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Ginebra,CO76306,Ginebra,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Guacarí,CO76318,Guacari,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Jamundí,CO76364,Jamundi,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
La Cumbre,CO76377,La Cumbre,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
La Unión,CO76400,La Union,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
La Victoria,CO76403,La Victoria,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Obando,CO76497,Obando,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Palmira,CO76520,Palmira,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Pradera,CO76563,Pradera,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Restrepo,CO76606,Restrepo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Riofrío,CO76616,Riofrio,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Roldanillo,CO76622,Roldanillo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
San Pedro,CO76670,San Pedro,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Sevilla,CO76736,Sevilla,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Toro,CO76823,Toro,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Trujillo,CO76828,Trujillo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Tuluá,CO76834,Tulua,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Ulloa,CO76845,Ulloa,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Versalles,CO76863,Versalles,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Vijes,CO76869,Vijes,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Yotoco,CO76890,Yotoco,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Yumbo,CO76892,Yumbo,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Zarzal,CO76895,Zarzal,,,Valle del Cauca,CO76,Colombia,CO,2020-01-01,2021-02-11,
Arauca,CO81001,Arauca,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Arauquita,CO81065,Arauquita,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Cravo Norte,CO81220,Cravo Norte,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Fortul,CO81300,Fortul,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Puerto Rondón,CO81591,Puerto Rondon,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Saravena,CO81736,Saravena,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Tame,CO81794,Tame,,,Arauca,CO81,Colombia,CO,2020-01-01,2021-02-11,
Yopal,CO85001,Yopal,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Aguazul,CO85010,Aguazul,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Chámeza,CO85015,Chameza,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Hato Corozal,CO85125,Hato Corozal,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
La Salina,CO85136,La Salina,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Maní,CO85139,Mani,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Monterrey,CO85162,Monterrey,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Nunchía,CO85225,Nunchia,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Orocué,CO85230,Orocue,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Paz de Ariporo,CO85250,Paz de Ariporo,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Pore,CO85263,Pore,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Recetor,CO85279,Recetor,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Sabanalarga,CO85300,Sabanalarga,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Sácama,CO85315,Sacama,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
San Luis de Palenque,CO85325,San Luis de Palenque,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Támara,CO85400,Tamara,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Tauramena,CO85410,Tauramena,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Trinidad,CO85430,Trinidad,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Villanueva,CO85440,Villanueva,,,Casanare,CO85,Colombia,CO,2020-01-01,2021-02-11,
Mocoa,CO86001,Mocoa,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
Colón,CO86219,Colon,,,Putumayo,CO86,Colombia,CO,2020-01-01,2021-02-11,
