admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Orang,KP0215,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kyongsong,KP0216,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yonsa,KP0217,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Musan,KP0218,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Puryong,KP0219,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Onsong,KP0220,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kyongwon,KP0221,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kyonghung,KP0222,,,,North Hamgyong,KP02,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinpho City,KP0301,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tanchon City,KP0302,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hamhung City,KP0307,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hamju,KP0310,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yonggwang,KP0311,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinhung,KP0312,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pujon,KP0313,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jangjin,KP0314,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jongphyong,KP0315,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kumya,KP0316,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yodok,KP0317,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kowon,KP0318,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Rakwon,KP0319,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hongwon,KP0320,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pukchong,KP0321,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Toksong,KP0322,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Riwon,KP0323,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hochon,KP0324,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sudong,KP0325,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kumho,KP0326,,,,South Hamgyong,KP03,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Wonsan City,KP0401,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Munchon City,KP0402,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Anbyon,KP0403,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kosan,KP0404,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Thongchon,KP0405,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kosong,KP0406,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kumgang,KP0407,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Changdo,KP0408,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kimhwa,KP0409,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hoeyang,KP0410,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sepho,KP0411,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Phyonggang,KP0412,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Cholwon,KP0413,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ichon,KP0414,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Phangyo,KP0415,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Popdong,KP0416,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chonnae,KP0417,,,,Kangwon,KP04,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kanggye City,KP0501,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Manpho City,KP0502,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Huichon City,KP0503,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Rangrim,KP0504,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jonchon,KP0505,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Songgan,KP0506,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Janggang,KP0507,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hwaphyong,KP0508,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Junggang,KP0509,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jasong,KP0510,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sijung,KP0511,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Wiwon,KP0512,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chosan,KP0513,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Usi,KP0514,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kophung,KP0515,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Songwon,KP0516,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tongsin,KP0517,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ryongrim,KP0518,,,,Jagang,KP05,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinuiju City,KP0601,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jongju City,KP0602,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kusong City,KP0603,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pyokdong,KP0604,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Phihyon,KP0605,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ryongchon,KP0606,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yomju,KP0607,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Cholsan,KP0608,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tongrim,KP0609,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sonchon,KP0610,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kwaksan,KP0611,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unjon,KP0612,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pakchon,KP0613,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Nyongbyon,KP0614,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kujang,KP0615,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hyangsan,KP0616,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unsan,KP0617,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Thaechon,KP0618,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chonma,KP0619,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Uiju,KP0620,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sakju,KP0621,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Taegwan,KP0622,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Changsong,KP0623,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tongchang,KP0624,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sindo,KP0625,,,,North Pyongan,KP06,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pyongsong City,KP0701,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Anju City,KP0703,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kaechon City,KP0704,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sunchon City,KP0705,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tokchon City,KP0706,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Taedong,KP0707,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jungsan,KP0708,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pyongwon,KP0714,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sukchon,KP0715,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Mundok,KP0716,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Songchon,KP0717,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinyang,KP0718,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yangdok,KP0719,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unsan,KP0720,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pukchang,KP0721,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Maengsan,KP0722,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hoechang,KP0723,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Nyongwon,KP0724,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Taehung,KP0725,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chongnam,KP0726,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Tukjang,KP0727,,,,South Pyongan,KP07,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sariwon City,KP0801,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Songrim City,KP0802,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kaesong City,KP0803,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jangphung,KP0804,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Hwangju,KP0805,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yonthan,KP0806,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pongsan,KP0807,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unpha,KP0808,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Rinsan,KP0809,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sohung,KP0810,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Suan,KP0811,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yonsan,KP0812,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinphyong,KP0813,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Koksan,KP0814,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinkye,KP0815,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Phyongsan,KP0816,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kumchon,KP0817,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Thosan,KP0818,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kangnam,KP0820,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Junghwa,KP0821,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sangwon,KP0822,,,,North Hwanghae,KP08,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Haeju City,KP0901,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kangryong,KP0902,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ongjin,KP0903,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Thaethan,KP0904,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jangyon,KP0905,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Samchon,KP0906,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Songhwa,KP0907,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unryul,KP0908,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unchon,KP0909,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Anak,KP0910,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinchon,KP0911,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Jaerong,KP0912,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Sinwon,KP0913,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pongchon,KP0914,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Paechon,KP0915,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Yonan,KP0916,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chongdan,KP0917,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ryongyon,KP0918,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kwail,KP0919,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pyoksong,KP0920,,,,South Hwanghae,KP09,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Pyongyang,KP1001,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Unjong Dist.,KP1007,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kangdong,KP1023,,,,Pyongyang,KP10,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Nampo City,KP1102,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Onchon,KP1103,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Ryonggang,KP1104,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Taean,KP1105,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Kangso,KP1106,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
Chollima,KP1107,,,,Nampo,KP11,Democratic People's Republic of Korea (the),KP,2013-01-01,2019-07-17,
