admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Barrio Balboa,PA110403,Barrio Balboa,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Barrio Colón,PA110404,Barrio Colon,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
El Arado,PA110405,El Arado,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
El Coco,PA110406,El Coco,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Feuillet,PA110407,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Guadalupe,PA110408,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Herrera,PA110409,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Hurtado,PA110410,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Iturralde,PA110411,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
La Represa,PA110412,La Represa,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Los Díaz,PA110413,Los Diaz,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Mendoza,PA110414,,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Obaldía,PA110415,Obaldia,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Playa Leona,PA110416,Playa Leona,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Puerto Caimito,PA110417,Puerto Caimito,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Santa Rita,PA110418,Santa Rita,,,La Chorrera,PA1104,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
El Espino,PA110501,El Espino,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
El Higo,PA110502,El Higo,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Guayabito,PA110503,,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
La Ermita,PA110504,La Ermita,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
La Laguna,PA110505,La Laguna,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Las Uvas,PA110506,Las Uvas,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
Los Llanitos,PA110507,Los Llanitos,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
San Carlos,PA110508,San Carlos,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
San José,PA110509,San Jose,,,San Carlos,PA1105,Panamá Oeste,PA11,Panamá,PA,2020-06-15,2021-10-27,
La Ensenada,PA120101,La Ensenada,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
La Esmeralda,PA120102,La Esmeralda,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
La Guinea,PA120103,La Guinea,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Pedro González,PA120104,Pedro Gonzalez,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Saboga,PA120105,,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
San Miguel,PA120106,San Miguel,,,Balboa,PA1201,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Cañita,PA120201,Canita,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Chepillo,PA120202,,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Chepo,PA120203,,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
El Llano,PA120204,El Llano,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Kuna de Madungandí,PA120205,Kuna de Madungandi,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Las Margaritas,PA120206,Las Margaritas,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Santa Cruz de Chinina,PA120207,Santa Cruz de Chinina,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Tortí,PA120208,Torti,,,Chepo,PA1202,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Brujas,PA120301,,,,Chimán,PA1203,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Chimán,PA120302,Chiman,,,Chimán,PA1203,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Gonzalo Vasquez,PA120303,Gonzalo Vasquez,,,Chimán,PA1203,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Pasiga,PA120304,,,,Chimán,PA1203,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Unión Santeña,PA120305,Union Santena,,,Chimán,PA1203,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Ancón,PA120401,Ancon,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Bella Vista,PA120402,Bella Vista,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Betania,PA120403,,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Chilibre,PA120404,,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Curundú,PA120405,Curundu,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
El Chorrillo,PA120406,El Chorrillo,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Juan Díaz,PA120407,Juan Diaz,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
La Exposición o Calidonia,PA120408,La Exposicion o Calidonia,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Las Cumbres,PA120409,Las Cumbres,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Pacora,PA120410,,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Parque Lefevre,PA120411,Parque Lefevre,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Pedregal,PA120412,,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Pueblo Nuevo,PA120413,Pueblo Nuevo,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Río Abajo,PA120414,Rio Abajo,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
San Felipe,PA120415,San Felipe,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
San Francisco,PA120416,San Francisco,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
San Martín,PA120417,San Martin,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Santa Ana,PA120418,Santa Ana,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Tocumen,PA120419,,,,Panamá,PA1204,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Amelia Denis de Icaza,PA120501,Amelia Denis de Icaza,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Arnulfo Arias,PA120502,Arnulfo Arias,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Belisario Frías,PA120503,Belisario Frias,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Belisario Porras,PA120504,Belisario Porras,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
José Domingo Espinar,PA120505,Jose Domingo Espinar,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Mateo Iturralde,PA120506,Mateo Iturralde,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Omar Torrijos,PA120507,Omar Torrijos,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Rufina Alfaro,PA120508,Rufina Alfaro,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Victoriano Lorenzo,PA120509,Victoriano Lorenzo,,,San Miguelito,PA1205,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Otoque Occidente,PA120601,Otoque Occidente,,,Taboga,PA1206,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Otoque Oriente,PA120602,Otoque Oriente,,,Taboga,PA1206,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Taboga,PA120603,,,,Taboga,PA1206,Panamá,PA12,Panamá,PA,2020-06-15,2021-10-27,
Atalaya,PA130101,,,,Atalaya,PA1301,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Barrito,PA130102,El Barrito,,,Atalaya,PA1301,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Carrillo,PA130103,La Carrillo,,,Atalaya,PA1301,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Montañuela,PA130104,La Montanuela,,,Atalaya,PA1301,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Antonio,PA130105,San Antonio,,,Atalaya,PA1301,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Barnizal,PA130201,,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Calobre,PA130202,,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Chitra,PA130203,,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Cocla,PA130204,El Cocla,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Potrero,PA130205,El Potrero,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Laguna,PA130206,La Laguna,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Raya de Calobre,PA130207,La Raya de Calobre,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Tetilla,PA130208,La Tetilla,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Yeguada,PA130209,La Yeguada,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Las Guías,PA130210,Las Guias,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Monjarás,PA130211,Monjaras,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San José,PA130212,San Jose,,,Calobre,PA1302,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Cañazas,PA130301,Canazas,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Cerro de Plata,PA130302,Cerro de Plata,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Picador,PA130303,El Picador,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Los Valles,PA130304,Los Valles,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San José,PA130305,San Jose,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Marcelo,PA130306,San Marcelo,,,Cañazas,PA1303,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Bisvalles,PA130401,,,,La Mesa,PA1304,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Boró,PA130402,Boro,,,La Mesa,PA1304,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Mesa,PA130403,La Mesa,,,La Mesa,PA1304,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Llano Grande,PA130404,Llano Grande,,,La Mesa,PA1304,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Bartolo,PA130405,San Bartolo,,,La Mesa,PA1304,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Cerro de Casa,PA130501,Cerro de Casa,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Corozal,PA130502,,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El María,PA130503,El Maria,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Prado,PA130504,El Prado,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Rincón,PA130505,El Rincon,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Las Palmas,PA130506,Las Palmas,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Lolá,PA130507,Lola,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Pixvae,PA130508,,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Puerto Vidal,PA130509,Puerto Vidal,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Martín de Porres,PA130510,San Martin de Porres,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Viguí,PA130511,Vigui,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Zapotillo,PA130512,,,,Las Palmas,PA1305,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Arenas,PA130601,,,,Mariato,PA1306,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Llano de Catival,PA130602,Llano de Catival,,,Mariato,PA1306,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Quebro,PA130603,,,,Mariato,PA1306,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Tebario,PA130604,,,,Mariato,PA1306,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Gobernadora,PA130701,,,,Montijo,PA1307,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Garceana,PA130702,La Garceana,,,Montijo,PA1307,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Leones,PA130703,,,,Montijo,PA1307,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Montijo,PA130704,,,,Montijo,PA1307,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Pilón,PA130705,Pilon,,,Montijo,PA1307,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Catorce de Noviembre,PA130801,Catorce de Noviembre,,,Río de Jesús,PA1308,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Las Huacas,PA130802,Las Huacas,,,Río de Jesús,PA1308,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Los Castillos,PA130803,Los Castillos,,,Río de Jesús,PA1308,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Río de Jesús,PA130804,Rio de Jesus,,,Río de Jesús,PA1308,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Utira,PA130805,,,,Río de Jesús,PA1308,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Corral Falso,PA130901,Corral Falso,,,San Francisco,PA1309,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Los Hatillos,PA130902,Los Hatillos,,,San Francisco,PA1309,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Remance,PA130903,,,,San Francisco,PA1309,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Francisco,PA130904,San Francisco,,,San Francisco,PA1309,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Juan,PA130905,San Juan,,,San Francisco,PA1309,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Calovébora,PA131001,Calovebora,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Alto,PA131002,El Alto,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Cuay,PA131003,El Cuay,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Pantano,PA131004,El Pantano,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Gatú o Gatucito,PA131005,Gatu o Gatucito,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Río Luis,PA131006,Rio Luis,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Santa Fe,PA131007,Santa Fe,,,Santa Fe,PA1310,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Canto del Llano,PA131101,Canto del Llano,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Colorada,PA131102,La Colorada,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Peña,PA131103,La Pena,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Raya de Santa María,PA131104,La Raya de Santa Maria,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Los Algarrobos,PA131105,Los Algarrobos,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Ponuga,PA131106,,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
San Pedro del Espino,PA131107,San Pedro del Espino,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Santiago,PA131108,,,,Santiago,PA1311,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Bahía Honda,PA131201,Bahia Honda,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Calidonia,PA131202,,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Cativé,PA131203,Cative,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
El Marañón,PA131204,El Maranon,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Guarumal,PA131205,,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
La Soledad,PA131206,La Soledad,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Quebrada de Oro,PA131207,Quebrada de Oro,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Río Grande,PA131208,Rio Grande,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Rodeo Viejo,PA131209,Rodeo Viejo,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
Soná,PA131210,Sona,,,Soná,PA1312,Veraguas,PA13,Panamá,PA,2020-06-15,2021-10-27,
