admin2Name_en,admin2Name_th,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_th,admin2AltName2_th,admin1Name_en,admin1Name_th,admin1Pcode,admin0Name_en,admin0Name_th,admin0Pcode,date,validOn,validTo
Noen Maprang,เนินมะปราง,TH6509,,,,,,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Phichit,เมืองพิจิตร,TH6601,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wang Sai Phun,วังทรายพูน,TH6602,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Taphan Hin,ตะพานหิน,TH6604,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Mun Nak,บางมูลนาก,TH6605,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pho Thale,โพทะเล,TH6606,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Ngam,สามง่าม,TH6607,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tap Khlo,ทับคล้อ,TH6608,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sak Lek,สากเหล็ก,TH6609,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bueng Na Rang,บึงนาราง,TH6610,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Dong Charoen,ดงเจริญ,TH6611,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wachirabarami,วชิรบารมี,TH6612,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Phetchabun,เมืองเพชรบูรณ์,TH6701,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chon Daen,ชนแดน,TH6702,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lom Sak,หล่มสัก,TH6703,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lom Kao,หล่มเก่า,TH6704,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wichian Buri,วิเชียรบุรี,TH6705,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Si Thep,ศรีเทพ,TH6706,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Phai,หนองไผ่,TH6707,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bueng Sam Phan,บึงสามพัน,TH6708,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nam Nao,น้ำหนาว,TH6709,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wang Pong,วังโป่ง,TH6710,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khao Kho,เขาค้อ,TH6711,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Ratchaburi,เมืองราชบุรี,TH7001,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chom Bueng,จอมบึง,TH7002,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Suan Phueng,สวนผึ้ง,TH7003,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Damnoen Saduak,ดำเนินสะดวก,TH7004,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Pong,บ้านโป่ง,TH7005,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Phae,บางแพ,TH7006,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Photharam,โพธาราม,TH7007,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pak Tho,ปากท่อ,TH7008,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wat Phleng,วัดเพลง,TH7009,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Kha,บ้านคา,TH7010,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sai Yok,ไทรโยค,TH7102,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bo Phloi,บ่อพลอย,TH7103,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Si Sawat,ศรีสวัสดิ์,TH7104,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Maka,ท่ามะกา,TH7105,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Muang,ท่าม่วง,TH7106,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thong Pha Phum,ทองผาภูมิ,TH7107,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sangkhla Buri,สังขละบุรี,TH7108,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phanom Thuan,พนมทวน,TH7109,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lao Khwan,เลาขวัญ,TH7110,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Prue,หนองปรือ,TH7112,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Huai Krachao,ห้วยกระเจา,TH7113,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Dan Chang,ด่านช้าง,TH7203,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Pla Ma,บางปลาม้า,TH7204,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Si Prachan,ศรีประจันต์,TH7205,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Chedi,ดอนเจดีย์,TH7206,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Song Phi Nong,สองพี่น้อง,TH7207,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Chuk,สามชุก,TH7208,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
U Thong,อู่ทอง,TH7209,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Ya Sai,หนองหญ้าไซ,TH7210,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kamphaeng Saen,กำแพงแสน,TH7302,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nakhon Chai Si,นครชัยศรี,TH7303,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Tum,ดอนตูม,TH7304,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Len,บางเลน,TH7305,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Phran,สามพราน,TH7306,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phutthamonthon,พุทธมณฑล,TH7307,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Krathum Baen,กระทุ่มแบน,TH7402,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Phaeo,บ้านแพ้ว,TH7403,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Khonthi,บางคนที,TH7502,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Amphawa,อัมพวา,TH7503,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Phetchaburi,เมืองเพชรบุรี,TH7601,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khao Yoi,เขาย้อย,TH7602,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nong Ya Plong,หนองหญ้าปล้อง,TH7603,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Cha-Am,ชะอำ,TH7604,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Yang,ท่ายาง,TH7605,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Lat,บ้านลาด,TH7606,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Laem,บ้านแหลม,TH7607,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kaeng Krachan,แก่งกระจาน,TH7608,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Prachuap Khiri Khan,เมืองประจวบคีรีข,TH7701,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kui Buri,กุยบุรี,TH7702,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thap Sakae,ทับสะแก,TH7703,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Saphan,บางสะพาน,TH7704,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Saphan Noi,บางสะพานน้อย,TH7705,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pran Buri,ปราณบุรี,TH7706,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Hua Hin,หัวหิน,TH7707,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sam Roi Yot,สามร้อยยอด,TH7708,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Nakhon Si Thammarat,เมืองนครศรีธรรมร,TH8001,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phrom Khiri,พรหมคีรี,TH8002,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lan Saka,ลานสกา,TH8003,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chawang,ฉวาง,TH8004,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phipun,พิปูน,TH8005,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chian Yai,เชียรใหญ่,TH8006,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Cha-Uat,ชะอวด,TH8007,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Sala,ท่าศาลา,TH8008,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Song,ทุ่งสง,TH8009,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Na Bon,นาบอน,TH8010,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Yai,ทุ่งใหญ่,TH8011,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pak Phanang,ปากพนัง,TH8012,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ron Phibun,ร่อนพิบูลย์,TH8013,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sichon,สิชล,TH8014,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khanom,ขนอม,TH8015,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Hua Sai,หัวไทร,TH8016,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Bang Khan,บางขัน,TH8017,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tham Phannara,ถ้ำพรรณรา,TH8018,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chulabhorn,จุฬาภรณ์,TH8019,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phra Phrom,พระพรหม,TH8020,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nopphitam,นบพิตำ,TH8021,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chang Klang,ช้างกลาง,TH8022,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Krabi,เมืองกระบี่,TH8101,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khao Phanom,เขาพนม,TH8102,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ko Lanta,เกาะลันตา,TH8103,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khlong Thom,คลองท่อม,TH8104,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ao Luek,อ่าวลึก,TH8105,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Plai Phraya,ปลายพระยา,TH8106,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lam Thap,ลำทับ,TH8107,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Nuea Khlong,เหนือคลอง,TH8108,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Phangnga,เมืองพังงา,TH8201,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ko Yao,เกาะยาว,TH8202,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kapong,กะปง,TH8203,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Takua Thung,ตะกั่วทุ่ง,TH8204,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Takua Pa,ตะกั่วป่า,TH8205,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khura Buri,คุระบุรี,TH8206,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thap Put,ทับปุด,TH8207,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thai Mueang,ท้ายเหมือง,TH8208,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Phuket,เมืองภูเก็ต,TH8301,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kathu,กะทู้,TH8302,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thalang,ถลาง,TH8303,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Surat Thani,เมืองสุราษฎร์ธาน,TH8401,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kanchanadit,กาญจนดิษฐ์,TH8402,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Don Sak,ดอนสัก,TH8403,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ko Samui,เกาะสมุย,TH8404,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ko Pha-Ngan,เกาะพะงัน,TH8405,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chaiya,ไชยา,TH8406,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Chana,ท่าชนะ,TH8407,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khiri Rat Nikhom,คีรีรัฐนิคม,TH8408,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Ta Khun,บ้านตาขุน,TH8409,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phanom,พนม,TH8410,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Chang,ท่าฉาง,TH8411,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Na San,บ้านนาสาร,TH8412,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ban Na Doem,บ้านนาเดิม,TH8413,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Khian Sa,เคียนซา,TH8414,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Wiang Sa,เวียงสระ,TH8415,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phrasaeng,พระแสง,TH8416,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phunphin,พุนพิน,TH8417,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chai Buri,ชัยบุรี,TH8418,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Vibhavadi,วิภาวดี,TH8419,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Ranong,เมืองระนอง,TH8501,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
La-Un,ละอุ่น,TH8502,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kapoe,กะเปอร์,TH8503,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Kra Buri,กระบุรี,TH8504,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Suk Samran,สุขสำราญ,TH8505,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Chumphon,เมืองชุมพร,TH8601,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Tha Sae,ท่าแซะ,TH8602,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Pathio,ปะทิว,TH8603,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lang Suan,หลังสวน,TH8604,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Lamae,ละแม,TH8605,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Phato,พะโต๊ะ,TH8606,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sawi,สวี,TH8607,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thung Tako,ทุ่งตะโก,TH8608,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Mueang Songkhla,เมืองสงขลา,TH9001,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sathing Phra,สทิงพระ,TH9002,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Chana,จะนะ,TH9003,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Na Thawi,นาทวี,TH9004,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Thepha,เทพา,TH9005,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Saba Yoi,สะบ้าย้อย,TH9006,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Ranot,ระโนด,TH9007,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Krasae Sin,กระแสสินธุ์,TH9008,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Rattaphum,รัตภูมิ,TH9009,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Sadao,สะเดา,TH9010,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Hat Yai,หาดใหญ่,TH9011,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
Na Mom,นาหม่อม,TH9012,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2019-02-18,2019-02-21,
