admin2Name_en,admin2Name_ua,admin2Name_ru,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ua,admin2AltName2_ua,admin2AltName1_ru,admin2AltName2_ru,admin1Name_en,admin1Name_ua,admin1Name_ru,admin1Pcode,admin0Name_en,admin0Name_ua,admin0Name_ru,admin0Pcode,date,validOn,validTo,admin2ClassCode,admin2ClassType,admin2PoliticalType,admin2pcode2016,admin1ClassType,admin1ClassCode
Vyshhorodskyi,Вишгородський,Вышгородский,UA32218,Vyshhorodskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3221800000,область,81200000
Zghurivskyi,Згурівський,Згуровский,UA32219,Zghurivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3221900000,область,81200000
Ivankivskyi,Іванківський,Иванковский,UA32220,Ivankivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3222000000,область,81200000
Kaharlytskyi,Кагарлицький,Кагарлыкский,UA32222,Kaharlytskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3222200000,область,81200000
Kyievo-Sviatoshynskyi,Києво-Святошинський,Киево-Святошинский,UA32224,Kyievo-Sviatoshynskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3222400000,область,81200000
Makarivskyi,Макарівський,Макаровский,UA32227,Makarivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3222700000,область,81200000
Myronivskyi,Миронівський,Мироновский,UA32229,Myronivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3222900000,область,81200000
Obukhivskyi,Обухівський,Обуховский,UA32231,Obukhivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3223100000,область,81200000
Pereiaslav-Khmelnytskyi,Переяслав-Хмельницький,Переяслав-Хмельницкий,UA32233,Pereiaslav-Khmelnytskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3223300000,область,81200000
Poliskyi,Поліський,Полесский,UA32235,Poliskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3223500000,область,81200000
Rokytnianskyi,Рокитнянський,Ракитнянский,UA32237,Rokytnianskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3223700000,область,81200000
Skvyrskyi,Сквирський,Сквирский,UA32240,Skvyrskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3224000000,область,81200000
Stavyshchenskyi,Ставищенський,Ставищенский,UA32242,Stavyshchenskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3224200000,область,81200000
Tarashchanskyi,Таращанський,Таращанский,UA32244,Tarashchanskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3224400000,область,81200000
Tetiivskyi,Тетіївський,Тетиевский,UA32246,Tetiivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3224600000,область,81200000
Fastivskyi,Фастівський,Фастовский,UA32249,Fastivskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3224900000,область,81200000
Yahotynskyi,Яготинський,Яготинский,UA32255,Yahotynskyi,,,,,,,Kyivska,Київська,Киевская,UA32,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3225500000,область,81200000
Kirovohradska,Кіровоградська,Кировоградский,UA35101,Kirovohradska,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,3510100000,область,81200000
Oleksandriiska,Олександрійська,Александрийский,UA35103,Oleksandriiska,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,3510300000,область,81200000
Znamianka,Знам'янка,Знаменский,UA35106,Znamianka,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,3510600000,область,81200000
Svitlovodska,Світловодська,Светловодский,UA35109,Svitlovodska,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,3510900000,область,81200000
Oleksandriiskyi,Олександрійський,Александрийский,UA35203,Oleksandriiskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3520300000,область,81200000
Oleksandrivskyi,Олександрівський,Александровский,UA35205,Oleksandrivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3520500000,область,81200000
Bobrynetskyi,Бобринецький,Бобринецкий,UA35208,Bobrynetskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3520800000,область,81200000
Haivoronskyi,Гайворонський,Гайворонский,UA35211,Haivoronskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3521100000,область,81200000
Holovanivskyi,Голованівський,Голованевский,UA35214,Holovanivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3521400000,область,81200000
Dobrovelychkivskyi,Добровеличківський,Добровеличковский,UA35217,Dobrovelychkivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3521700000,область,81200000
Dolynskyi,Долинський,Долинский,UA35219,Dolynskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3521900000,область,81200000
Znamianskyi,Знам'янський,Знаменский,UA35222,Znamianskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3522200000,область,81200000
Kirovohradskyi,Кіровоградський,Кировоградский,UA35225,Kirovohradskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3522500000,область,81200000
Kompaniivskyi,Компаніївський,Компанеевский,UA35228,Kompaniivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3522800000,область,81200000
Malovyskivskyi,Маловисківський,Маловисковский,UA35231,Malovyskivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3523100000,область,81200000
Novhorodkivskyi,Новгородківський,Новгородковский,UA35234,Novhorodkivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3523400000,область,81200000
Novoarkhanhelskyi,Новоархангельський,Новоархангельский,UA35236,Novoarkhanhelskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3523600000,область,81200000
Novomyrhorodskyi,Новомиргородський,Новомиргородский,UA35238,Novomyrhorodskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3523800000,область,81200000
Novoukrainskyi,Новоукраїнський,Новоукраинский,UA35240,Novoukrainskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3524000000,область,81200000
Vilshanskyi,Вільшанський,Ольшанский,UA35243,Vilshanskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3524300000,область,81200000
Onufriivskyi,Онуфріївський,Онуфриевский,UA35246,Onufriivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3524600000,область,81200000
Petrivskyi,Петрівський,Петровский,UA35249,Petrivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3524900000,область,81200000
Svitlovodskyi,Світловодський,Светловодский,UA35252,Svitlovodskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3525200000,область,81200000
Blahovishchenskyi,Благовіщенський,Благовещенский,UA35255,Blahovishchenskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3525500000,область,81200000
Ustynivskyi,Устинівський,Устиновский,UA35258,Ustynivskyi,,,,,,,Kirovohradska,Кіровоградська,Кировоградская,UA35,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,3525800000,область,81200000
Luhanska,Луганська,Луганский,UA44101,Luhanska,,,,,,,Luhanska,Луганська,Луганская,UA44,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,4410100000,область,81200000
Antratsytska,Антрацитська,Антрацитовский,UA44103,Antratsytska,,,,,,,Luhanska,Луганська,Луганская,UA44,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,4410300000,область,81200000
