admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Tsholotsho,ZW1506,,,,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2018-09-11,
Umguza,ZW1507,,,,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2018-09-11,
Hwange Urban,ZW1521,,,,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2018-09-11,
Victoria Falls,ZW1522,,,,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2018-09-11,
Beitbridge,ZW1601,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Bulilima,ZW1602,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Mangwe,ZW1603,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gwanda,ZW1604,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Insiza,ZW1605,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Matobo,ZW1606,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Umzingwane,ZW1607,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gwanda Urban,ZW1621,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Beitbridge Urban,ZW1622,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Plumtree,ZW1623,,,,Matabeleland South,ZW16,Zimbabwe,ZW,2018-08-31,2018-09-11,
Chirumhanzu,ZW1701,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gokwe North,ZW1702,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gokwe South,ZW1703,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gweru,ZW1704,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Kwekwe,ZW1705,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Mberengwa,ZW1706,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Shurugwi,ZW1707,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Zvishavane,ZW1708,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gweru Urban,ZW1721,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Kwekwe Urban,ZW1722,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Redcliff,ZW1723,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Zvishavane Urban,ZW1725,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Shurugwi Town,ZW1728,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gokwe South Urban,ZW1729,,,,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2018-09-11,
Bikita,ZW1801,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Chiredzi,ZW1802,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Chivi,ZW1803,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Gutu,ZW1804,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Masvingo,ZW1805,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Mwenezi,ZW1806,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Zaka,ZW1807,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Masvingo Urban,ZW1821,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Chiredzi Urban,ZW1822,,,,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2018-09-11,
Harare,ZW1921,,,,Harare,ZW19,Zimbabwe,ZW,2018-08-31,2018-09-11,
Chitungwiza,ZW1922,,,,Harare,ZW19,Zimbabwe,ZW,2018-08-31,2018-09-11,
Epworth,ZW1923,,,,Harare,ZW19,Zimbabwe,ZW,2018-08-31,2018-09-11,
Harare Rural,ZW1924,,,,Harare,ZW19,Zimbabwe,ZW,2018-08-31,2018-09-11,
