admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Nyimba,ZM3007,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Petauke,ZM3008,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Chipangali,ZM3009,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Kasenengwa,ZM3010,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Lumezi,ZM3011,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Sinda,ZM3012,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Vubwi,ZM3013,,,,Eastern,ZM30,Zambia,ZM,2020-11-26,2020-11-26,
Chiengi,ZM4001,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Kawambwa,ZM4002,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Mansa,ZM4003,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Milengi,ZM4004,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Mwense,ZM4005,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Nchelenge,ZM4006,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Samfya,ZM4007,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Chembe,ZM4008,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Chifunabuli,ZM4009,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Chipili,ZM4010,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Lunga,ZM4011,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Mwansabombwe,ZM4012,,,,Luapula,ZM40,Zambia,ZM,2020-11-26,2020-11-26,
Chongwe,ZM5001,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Kafue,ZM5002,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Luangwa,ZM5003,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Lusaka,ZM5004,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Chilanga,ZM5005,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Chirundu,ZM5006,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Rufunsa,ZM5007,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Shibuyunji,ZM5008,,,,Lusaka,ZM50,Zambia,ZM,2020-11-26,2020-11-26,
Chilubi,ZM6001,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Lunte District,ZM6002,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Lupososhi,ZM6003,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Kaputa,ZM6004,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Kasama,ZM6005,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Luwingu,ZM6006,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Mbala,ZM6007,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Nsama,ZM6008,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Mporokoso,ZM6009,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Mpulungu,ZM6010,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Mungwi,ZM6011,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Senga Hill,ZM6012,,,,Northern,ZM60,Zambia,ZM,2020-11-26,2020-11-26,
Chavuma,ZM7001,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Kabompo,ZM7002,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Kasempa,ZM7003,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Mufumbwe,ZM7004,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Mwinilunga,ZM7005,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Solwezi,ZM7006,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Zambezi,ZM7007,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Ikelenge,ZM7008,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Kalumbila,ZM7009,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Manyinga,ZM7010,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Mushindano,ZM7011,,,,North-Western,ZM70,Zambia,ZM,2020-11-26,2020-11-26,
Choma,ZM8001,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Gwembe,ZM8002,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Chikankanta,ZM8003,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Kalomo,ZM8004,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Kazungula,ZM8005,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Livingstone,ZM8006,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Mazabuka,ZM8007,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Monze,ZM8008,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Namwala,ZM8009,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Siavonga,ZM8010,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Sinazongwe,ZM8011,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Pemba,ZM8012,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Zimba,ZM8013,,,,Southern,ZM80,Zambia,ZM,2020-11-26,2020-11-26,
Kalabo,ZM9001,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Kaoma,ZM9002,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Lukulu,ZM9003,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Mongu,ZM9004,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Senanga,ZM9005,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Limulunga,ZM9006,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Shang'ombo,ZM9007,Shangombo,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Luampa,ZM9008,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Mitete,ZM9009,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Mulobezi,ZM9010,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Mwandi,ZM9011,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Sesheke,ZM9012,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Nalolo,ZM9013,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Nkeyema,ZM9014,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Sikongo,ZM9015,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
Sioma,ZM9016,,,,Western,ZM90,Zambia,ZM,2020-11-26,2020-11-26,
