admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
Aayha,عيحا,LB55117,Aayha,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zeita,زيتا,LB61359,Zeita,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aanqoun,عنقون,LB61489,Aanqoun,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Hatta Saida,كفرحتى,LB61493,Kfar Hatta Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sfenta,سفنتا,LB61497,Sfenta,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Roummanet,رمانة ,LB63154,Roummanet,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Melki Saida,كفرملكي صيدا,LB61496,Kfar Melki Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zhilta,زحلتا,LB63177,Zhilta,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qennarit,قناريت,LB61347,Qennarit,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bouslaya,بوصلايا,LB63385,Bouslaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nabi Safa,نبي صفا,LB55199,Nabi Safa,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Houneh,كفرحون,LB63167,Kfar Houneh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jbaa En-Nabatiyeh,جباع النبطية,LB71211,Jbaa En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jabal Toura,جبل طوره,LB63164,Jabal Toura,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Et-Tineh BG,عين التينة بقاع الغربي,LB52116,Aain Et-Tineh BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaqtanit,عقتنيت,LB61477,Aaqtanit,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Beit,كفربيت,LB61491,Kfar Beit,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El-Houssainiyeh,مزرعة الحسينية,LB61473,Mazraat El-Houssainiyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bakkifac Rachaya,بكيفا راشيا,LB55121,Bakkifac Rachaya,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maamriyeh,معمارية,LB61476,Maamriyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yohmor BG,يحمر بقاع الغربي,LB52281,Yohmor BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Er-Rouhbane,مزرعة الرهبان ,LB63194,Mazraat Er-Rouhbane,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bnaafoul,بنعفول,LB61481,Bnaafoul,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jernaya,جرنايا,LB63294,Jernaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Chellal,كفر شلال,LB61494,Kfar Chellal,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Libbaya BG,لبايا,LB52274,Libbaya BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB55006,Litige,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch El Qinnabeh Rachaiya,حوش القنعبة ,LB55161,Haouch El Qinnabeh Rachaiya,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfarfila,كفرفيلا,LB71221,Kfarfila,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Najjariyeh,نجارية,LB61464,Najjariyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Beit Lahia,بيت لهيا,LB55127,Beit Lahia,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aarab Tabbaya,مزرعة عرب  طبَايا,LB61483,Aarab Tabbaya,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sarba En-Nabatieh,صربا النبطية,LB71236,Sarba En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat 'Mseileh,المصيلح,LB61469,Mazraat Mseileh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houmine Et-Tahta,حومين التحتا,LB71266,Houmine Et-Tahta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadoussiyeh,عدّوسية,LB61466,Aadoussiyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Loussa,لوسيا,LB52141,Loussa,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Aarab Soukkar,مزرعة عرب سكر,LB61486,Mazraat Aarab Soukkar,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB63002,Litige,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aarab Ej-Jall,مزرعة عرب الجل,LB61487,Aarab Ej-Jall,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mlikh,مليخ,LB63315,Mlikh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maydoun,ميدون,LB52287,Maydoun,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hajjeh,حجة,LB61471,Hajjeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bissariyeh,بيسارية,LB61453,Bissariyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Qana,عين قانا,LB71226,Aain Qana,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khirbet El-Bassal,خربة البصل,LB61467,Khirbet El-Bassal,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mzaraat El-Khreibeh,مزرعة الخريبة,LB71241,Mzaraat El-Khreibeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khzaiz,خزيز,LB61474,Khzaiz,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Bou Souar,مزرعة عين بوسوار,LB71216,Aain Bou Souar,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tannoura,تنورة,LB55131,Tannoura,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Rouha,عين حرشة,LB55147,Aain Rouha,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Marj Ez-Zouhour (Haouch El-Qinnaabeh),مرج الزهور الدنيبة,LB74131,Marj Ez-Zouhour (Haouch El-Qinnaabeh),,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Merouaniyeh,مروانية,LB61463,Merouaniyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sarafand,صرفند,LB61449,Sarafand,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Louayzet Jezzine,لويزة جزين,LB63331,Louayzet Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB55007,Litige,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Daraya,داريا جزين,LB63378,Mazraat Daraya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB55008,Litige,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Roumine,رومين,LB71261,Roumine,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaramta,عرمتى,LB63311,Aaramta,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Erkay,اركي,LB61479,Erkay,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB63003,Litige,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat 'Snaiber,مزرعة سنيبر,LB61457,Mazraat Snaiber,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfayr Ez-Zait,كفير الزيت,LB74175,Kfayr Ez-Zait,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hasbaiya,حاصبيّا,LB74111,Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zilaya,زلايا,LB52284,Zilaya,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jarjouaa,جرجوع,LB71231,Jarjouaa,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aazzi,عزه,LB71271,Aazzi,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Meimes,ميمس,LB74128,Meimes,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat,مزرعة عقماتا ,LB63323,Mazraat,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB61001,Litige,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zefta,زفتا,LB71281,Zefta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tebna,تبنا,LB61456,Tebna,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Aata,عين عطا,LB55171,Aain Aata,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houmine El-Faouqa,حومين الفوقا,LB71246,Houmine El-Faouqa,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Teffahta,تفاحتا,LB61459,Teffahta,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bfaroueh,كفروة أو بفروة,LB71276,Bfaroueh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qaaqaiyet Es-Snaoubar,قعقعية الصنوبر,LB61451,Qaaqaiyet Es-Snaoubar,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB55009,Litige,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hmaileh,حميلة,LB71251,Hmaileh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rihane Jezzine,ريحانة جزين,LB63319,Rihane Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qelaya,قلايا,LB52291,Qelaya,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qatrani,قطراني,LB63327,Qatrani,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saksakiyeh,سكسكية,LB61461,Saksakiyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sehjoud,سجد,LB63351,Sehjoud,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khirbet Ed-Douair Saida,خربة الدوير صيدا,LB61443,Khirbet Ed-Douair Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Srayri,سريرة,LB63298,Srayri,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Ez-Zahrani,دير الزهراني,LB71311,Deir Ez-Zahrani,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Qrouh,قروح,LB63339,Mazraat Qrouh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB55010,Litige,,,,,Rachaya,راشيا,LB23,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Daoudiyeh,الداودية,LB61441,Daoudiyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aarab Salim,عرب صاليم,LB71256,Aarab Salim,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El-Bayad En-Nabatieh,مزرعة البياض,LB71314,Mazraat El-Bayad En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chbail,شبيل,LB63347,Chbail,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Loubieh,لوبية,LB61439,Loubieh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kaoutariyet Es-Siyad,كوثرية السياد,LB61454,Kaoutariyet Es-Siyad,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nmairiyeh,نميرية,LB71327,Nmairiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Babliyeh,بابلية,LB61444,Babliyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dellafeh,دلافة,LB74179,Dellafeh,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Khallet Khazen,خلة خازن,LB63335,Mazraat Khallet Khazen,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadloun,عدلون,LB61434,Aadloun,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Zighrine Jezzine,زغرين جزين,LB63343,Mazraat Zighrine Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Insariyeh,إنصارية,LB61436,Insariyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghassaniyeh,غسانية,LB61447,Ghassaniyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Roummane,كفر رمان,LB71133,Kfar Roummane,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfour En-Nabatieh,الكفور النبطية,LB71177,Kfour En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Charqiyeh,شرقية,LB71321,Charqiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bourghos,برغز,LB74155,Bourghos,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khalouet Hasbaiya,خلوات حاصبيّا,LB74168,Khalouet Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaychiyeh,عيشية,LB63355,Aaychiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Louzid (Louayziyeh),مزرعة لوزيد ,LB63348,Mazraat Louzid (Louayziyeh),,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Habbouch En-Nabatiyeh,حبوش ,LB71155,Habbouch En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khartoum,خرطوم,LB61446,Khartoum,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El-Aarqoub,مزرعة العرقوب,LB63367,Mazraat El-Aarqoub,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kaoukaba Hasbaiya,كوكبا حاصبيّا,LB74133,Kaoukaba Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Deir Taqla,دير تقلا,LB61431,Mazraat Deir Taqla,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Qinia,عين قنيا,LB74126,Aain Qinia,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouardiyeh,وردية,LB63363,Ouardiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Sinai,مزرعة سيناي,LB61437,Mazraat Sinai,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ansar,إنصار,LB71361,Ansar,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Bsaffour,مزرعة بصفُور,LB71386,Mazraat Bsaffour,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Kfarjaouz,مزرعة كفر جوز,LB71117,Mazraat Kfarjaouz,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Douair En-Nabatiyeh,الدوير النبطية,LB71334,Douair En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Toul,تول,LB71324,Toul,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Oussamiyat,الاوساميات,LB61433,Mazraat Oussamiyat,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Sari,ساري,LB61429,Mazraat Sari,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Blat Marjaayoun,بلاط مرجعيون,LB73135,Blat Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El-Mhaydaleh,المحيدلة,LB61424,Mazraat El-Mhaydaleh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chouaya Hasbaiya,شويّا ,LB74124,Chouaya Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maraat Ouazaiyeh,اوزاعية,LB63359,Maraat Ouazaiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jarmaq,الجرمق,LB63375,Jarmaq,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hartiyeh,حارتية,LB61423,Hartiyeh,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nabatieh Et-Tahta,نبطية التحتا,LB71111,Nabatieh Et-Tahta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Chalbaal,مزرعة شلبعل,LB71341,Mazraat Chalbaal,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mahmoudiyeh Jezzine,محمودية جزين,LB63371,Mahmoudiyeh Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zibdine En-Nabatiyeh,زبدين النبطية,LB71122,Zibdine En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Abou Qamha,أبو قمحة,LB74112,Abou Qamha,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Harouf En-Nabatiyeh,حروف,LB71331,Harouf En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Jarfa,عين جرفا,LB74114,Aain Jarfa,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Kaoutariyet Er-Riz,مزرعة كوثرية الرز,LB61426,Mazraat Kaoutariyet Er-Riz,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hebbariyeh,هبّارية,LB74122,Hebbariyeh,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Boueyda Marjaayoun,بويضة مرجعيون,LB73116,Boueyda Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Dmoul,مزرعة دمول,LB71357,Mazraat Dmoul,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chebaa,شبعا,LB74130,Chebaa,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Demachqiyeh,دمشقية,LB63379,Demachqiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El Yahoudiyeh (Aaitaniyeh),مزرعة العيتانية,LB61412,Mazraat El Yahoudiyeh (Aaitaniyeh),,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Kfar Beda,كفر بدَه,LB61418,Mazraat Kfar Beda,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
