admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Belgut,KE035192,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
Sigowet/Soin,KE035193,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
Sotik,KE036194,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
Chepalungu,KE036195,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
Bomet East,KE036196,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
Bomet Central,KE036197,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
Konoin,KE036198,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
Lugari,KE037199,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Likuyani,KE037200,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Malava,KE037201,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Lurambi,KE037202,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Navakholo,KE037203,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Mumias West,KE037204,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Mumias East,KE037205,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Matungu,KE037206,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Butere,KE037207,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Khwisero,KE037208,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Shinyalu,KE037209,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Ikolomani,KE037210,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
Vihiga,KE038211,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
Sabatia,KE038212,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
Hamisi,KE038213,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
Luanda,KE038214,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
Emuhaya,KE038215,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
Mt. Elgon,KE039216,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Sirisia,KE039217,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Kabuchai,KE039218,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Bumula,KE039219,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Kanduyi,KE039220,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Webuye East,KE039221,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Webuye West,KE039222,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Kimilili,KE039223,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Tongaren,KE039224,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
Teso North,KE040225,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Teso South,KE040226,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Nambale,KE040227,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Matayos,KE040228,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Butula,KE040229,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Funyula,KE040230,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Budalangi,KE040231,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
Ugenya,KE041232,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Ugunja,KE041233,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Alego Usonga,KE041234,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Gem,KE041235,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Bondo,KE041236,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Rarieda,KE041237,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
Kisumu East,KE042238,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Kisumu West,KE042239,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Kisumu Central,KE042240,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Seme,KE042241,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Nyando,KE042242,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Muhoroni,KE042243,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Nyakach,KE042244,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
Kasipul,KE043245,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Kabondo Kasipul,KE043246,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Karachuonyo,KE043247,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Rangwe,KE043248,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Homa Bay,KE043249,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Ndhiwa,KE043250,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Suba North,KE043251,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Suba South,KE043252,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
Rongo,KE044253,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Awendo,KE044254,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Suna East,KE044255,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Suna West,KE044256,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Uriri,KE044257,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Nyatike,KE044258,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Kuria West,KE044259,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Kuria East,KE044260,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
Bonchari,KE045261,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
South Mugirango,KE045262,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Bomachoge Borabu,KE045263,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Bobasi,KE045264,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Bomachoge Chache,KE045265,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Nyaribari Masaba,KE045266,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Nyaribari Chache,KE045267,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Kitutu Chache North,KE045268,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Kitutu Chache South,KE045269,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
Kitutu Masaba,KE046270,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
West Mugirango,KE046271,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
North Mugirango,KE046272,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
Borabu,KE046273,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
Westlands,KE047274,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Kilimani,KE047275,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Dagoretti,KE047276,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Langata,KE047277,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Kibra,KE047278,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Roysambu,KE047279,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Kasarani,KE047280,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Ruaraka,KE047281,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Embakasi South,KE047282,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Embakasi North,KE047283,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Embakasi Central,KE047284,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Embakasi East,KE047285,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Embakasi West,KE047286,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Makadara,KE047287,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Kamukunji,KE047288,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Starehe,KE047289,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
Mathare,KE047290,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
