#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:24:3:8063209,8063209,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8063,1603:45:16:24:3:8063209,Kafima,AO08063209,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8063210,8063210,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8063,1603:45:16:24:3:8063210,Mongua,AO08063210,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8063211,8063211,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8063,1603:45:16:24:3:8063211,Onjiva,AO08063211,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8063212,8063212,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8063,1603:45:16:24:3:8063212,Oximolo,AO08063212,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8064213,8064213,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8064,1603:45:16:24:3:8064213,Chitado,AO08064213,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8064214,8064214,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8064,1603:45:16:24:3:8064214,Onkokwa,AO08064214,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8065215,8065215,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8065,1603:45:16:24:3:8065215,Kalonga,AO08065215,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8065216,8065216,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8065,1603:45:16:24:3:8065216,Kuvati,AO08065216,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8065217,8065217,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8065,1603:45:16:24:3:8065217,Kuvelai,AO08065217,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8065218,8065218,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8065,1603:45:16:24:3:8065218,Mupa,AO08065218,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8066219,8066219,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8066,1603:45:16:24:3:8066219,Namakunde,AO08066219,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8066220,8066220,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8066,1603:45:16:24:3:8066220,Shiede,AO08066220,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8067221,8067221,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8067,1603:45:16:24:3:8067221,Humbe,AO08067221,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8067222,8067222,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8067,1603:45:16:24:3:8067222,Mukope,AO08067222,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8067223,8067223,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8067,1603:45:16:24:3:8067223,Naulila,AO08067223,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8067224,8067224,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8067,1603:45:16:24:3:8067224,Ombala yo Mungu,AO08067224,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8067225,8067225,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8067,1603:45:16:24:3:8067225,Xangongo,AO08067225,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9068226,9068226,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9068,1603:45:16:24:3:9068226,Gungue,AO09068226,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9068227,9068227,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9068,1603:45:16:24:3:9068227,Kakonda,AO09068227,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9068228,9068228,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9068,1603:45:16:24:3:9068228,Kusse,AO09068228,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9068229,9068229,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9068,1603:45:16:24:3:9068229,Uaba,AO09068229,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9069230,9069230,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9069,1603:45:16:24:3:9069230,Kalepi,AO09069230,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9069231,9069231,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9069,1603:45:16:24:3:9069231,Kalukembe,AO09069231,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9069232,9069232,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9069,1603:45:16:24:3:9069232,Ngola,AO09069232,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9070233,9070233,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9070,1603:45:16:24:3:9070233,Chibia,AO09070233,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9070234,9070234,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9070,1603:45:16:24:3:9070234,Jau,AO09070234,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9070235,9070235,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9070,1603:45:16:24:3:9070235,Kapunda Kavilongo,AO09070235,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9070236,9070236,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9070,1603:45:16:24:3:9070236,Kihita,AO09070236,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9071237,9071237,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9071,1603:45:16:24:3:9071237,Chicomba,AO09071237,,,,Chicomba,AO09071,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9071238,9071238,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9071,1603:45:16:24:3:9071238,Cutenda,AO09071238,,,,Chicomba,AO09071,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9072239,9072239,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9072,1603:45:16:24:3:9072239,Bambi,AO09072239,,,,Chipindo,AO09072,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9072240,9072240,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9072,1603:45:16:24:3:9072240,Chipindo,AO09072240,,,,Chipindo,AO09072,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9073241,9073241,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9073,1603:45:16:24:3:9073241,Chiange,AO09073241,,,,Gambos (ex-Chiange),AO09073,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9073242,9073242,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9073,1603:45:16:24:3:9073242,Chimbemba,AO09073242,,,,Gambos (ex-Chiange),AO09073,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9074243,9074243,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9074,1603:45:16:24:3:9074243,Humpata,AO09074243,,,,Humpata,AO09074,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9075244,9075244,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9075,1603:45:16:24:3:9075244,Dongo,AO09075244,,,,Jamba,AO09075,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9075245,9075245,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9075,1603:45:16:24:3:9075245,Jamba,AO09075245,,,,Jamba,AO09075,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9075246,9075246,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9075,1603:45:16:24:3:9075246,Kassinga,AO09075246,,,,Jamba,AO09075,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9076247,9076247,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9076,1603:45:16:24:3:9076247,Galangue,AO09076247,,,,Cuvango (Kuvango),AO09076,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9076248,9076248,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9076,1603:45:16:24:3:9076248,Kuvango,AO09076248,,,,Cuvango (Kuvango),AO09076,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9076249,9076249,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9076,1603:45:16:24:3:9076249,Vikungo,AO09076249,,,,Cuvango (Kuvango),AO09076,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9077251,9077251,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9077,1603:45:16:24:3:9077251,Hoque,AO09077251,,,,Lubango,AO09077,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9077252,9077252,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9077,1603:45:16:24:3:9077252,Huila,AO09077252,,,,Lubango,AO09077,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9077253,9077253,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9077,1603:45:16:24:3:9077253,Lubango,AO09077253,,,,Lubango,AO09077,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9078254,9078254,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9078,1603:45:16:24:3:9078254,Kapelongo,AO09078254,,,,Matala,AO09078,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9078255,9078255,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9078,1603:45:16:24:3:9078255,Matala,AO09078255,,,,Matala,AO09078,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9078256,9078256,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9078,1603:45:16:24:3:9078256,Mulondo,AO09078256,,,,Matala,AO09078,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9079257,9079257,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9079,1603:45:16:24:3:9079257,Dinde,AO09079257,,,,Quilengues,AO09079,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9079258,9079258,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9079,1603:45:16:24:3:9079258,Impulo,AO09079258,,,,Quilengues,AO09079,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9079259,9079259,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9079,1603:45:16:24:3:9079259,Kilengue,AO09079259,,,,Quilengues,AO09079,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9080260,9080260,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9080,1603:45:16:24:3:9080260,Tchipungo,AO09080260,,,,Quipungo (Tchipungo),AO09080,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9165232,9165232,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9165,1603:45:16:24:3:9165232,Ngola,AO09165232,,,,Cacula,AO09165,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9165250,9165250,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9165,1603:45:16:24:3:9165250,Cacula,AO09165250,,,,Cacula,AO09165,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9165259,9165259,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9165,1603:45:16:24:3:9165259,Kilengue,AO09165259,,,,Cacula,AO09165,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:9165260,9165260,1603:45:16:24:0,1603:45:16:24:1:9,1603:45:16:24:2:9165,1603:45:16:24:3:9165260,Tchipungo,AO09165260,,,,Cacula,AO09165,Huíla,AO09,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10081261,10081261,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10081,1603:45:16:24:3:10081261,Bailundo,AO10081261,,,,Bailundo,AO10081,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10081262,10081262,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10081,1603:45:16:24:3:10081262,Bimbe,AO10081262,,,,Bailundo,AO10081,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10081263,10081263,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10081,1603:45:16:24:3:10081263,Hengue,AO10081263,,,,Bailundo,AO10081,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10081264,10081264,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10081,1603:45:16:24:3:10081264,Lunge,AO10081264,,,,Bailundo,AO10081,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10081265,10081265,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10081,1603:45:16:24:3:10081265,Luvemba,AO10081265,,,,Bailundo,AO10081,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10082266,10082266,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10082,1603:45:16:24:3:10082266,Kaala,AO10082266,,,,Caála,AO10082,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10082267,10082267,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10082,1603:45:16:24:3:10082267,Kalenga,AO10082267,,,,Caála,AO10082,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10082268,10082268,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10082,1603:45:16:24:3:10082268,Kalima,AO10082268,,,,Caála,AO10082,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10082269,10082269,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10082,1603:45:16:24:3:10082269,Katata,AO10082269,,,,Caála,AO10082,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10083270,10083270,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10083,1603:45:16:24:3:10083270,Chinhama,AO10083270,,,,Catchiungo,AO10083,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10083271,10083271,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10083,1603:45:16:24:3:10083271,Chiumbo,AO10083271,,,,Catchiungo,AO10083,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10083272,10083272,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10083,1603:45:16:24:3:10083272,Kachiungo,AO10083272,,,,Catchiungo,AO10083,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10084273,10084273,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10084,1603:45:16:24:3:10084273,Ekunha,AO10084273,,,,Ecunha (Ekunha),AO10084,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10084274,10084274,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10084,1603:45:16:24:3:10084274,Tchipeio,AO10084274,,,,Ecunha (Ekunha),AO10084,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10085275,10085275,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10085,1603:45:16:24:3:10085275,Chipipa,AO10085275,,,,Huambo,AO10085,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10085276,10085276,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10085,1603:45:16:24:3:10085276,Huambo,AO10085276,,,,Huambo,AO10085,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10085277,10085277,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10085,1603:45:16:24:3:10085277,Kalima,AO10085277,,,,Huambo,AO10085,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10086278,10086278,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10086,1603:45:16:24:3:10086278,Alto Uama,AO10086278,,,,Londuimbale,AO10086,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10086279,10086279,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10086,1603:45:16:24:3:10086279,Galanga,AO10086279,,,,Londuimbale,AO10086,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10086280,10086280,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10086,1603:45:16:24:3:10086280,Kumbila,AO10086280,,,,Londuimbale,AO10086,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10086281,10086281,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10086,1603:45:16:24:3:10086281,Londuimbali,AO10086281,,,,Londuimbale,AO10086,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10086282,10086282,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10086,1603:45:16:24:3:10086282,Ussoke,AO10086282,,,,Londuimbale,AO10086,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10087283,10087283,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10087,1603:45:16:24:3:10087283,Chilata,AO10087283,,,,Longonjo,AO10087,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10087284,10087284,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10087,1603:45:16:24:3:10087284,Katabola,AO10087284,,,,Longonjo,AO10087,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10087285,10087285,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10087,1603:45:16:24:3:10087285,Lepi,AO10087285,,,,Longonjo,AO10087,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10087286,10087286,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10087,1603:45:16:24:3:10087286,Longonjo,AO10087286,,,,Longonjo,AO10087,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10088287,10088287,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10088,1603:45:16:24:3:10088287,Kambuengo,AO10088287,,,,Mungo,AO10088,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10088288,10088288,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10088,1603:45:16:24:3:10088288,Mungo,AO10088288,,,,Mungo,AO10088,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10089289,10089289,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10089,1603:45:16:24:3:10089289,Hungulo,AO10089289,,,,Tchikala-Tcholohanga,AO10089,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10089290,10089290,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10089,1603:45:16:24:3:10089290,Mbave,AO10089290,,,,Tchikala-Tcholohanga,AO10089,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10089291,10089291,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10089,1603:45:16:24:3:10089291,Sambo,AO10089291,,,,Tchikala-Tcholohanga,AO10089,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10089292,10089292,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10089,1603:45:16:24:3:10089292,Thicala-Thilohanga,AO10089292,,,,Tchikala-Tcholohanga,AO10089,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10090293,10090293,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10090,1603:45:16:24:3:10090293,Chiaca,AO10090293,,,,Tchinjenje,AO10090,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10090294,10090294,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10090,1603:45:16:24:3:10090294,Chinjenje,AO10090294,,,,Tchinjenje,AO10090,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10091295,10091295,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10091,1603:45:16:24:3:10091295,Kakoma,AO10091295,,,,Ukuma,AO10091,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10091296,10091296,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10091,1603:45:16:24:3:10091296,Mundundo,AO10091296,,,,Ukuma,AO10091,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:10091297,10091297,1603:45:16:24:0,1603:45:16:24:1:10,1603:45:16:24:2:10091,1603:45:16:24:3:10091297,Ukuma,AO10091297,,,,Ukuma,AO10091,Huambo,AO10,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11003009,11003009,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11003,1603:45:16:24:3:11003009,Bom Jesus,AO11003009,,,,Icolo e Bengo,AO11003,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11003010,11003010,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11003,1603:45:16:24:3:11003010,Calomboloca,AO11003010,,,,Icolo e Bengo,AO11003,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11003011,11003011,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11003,1603:45:16:24:3:11003011,Catete,AO11003011,,,,Icolo e Bengo,AO11003,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11003012,11003012,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11003,1603:45:16:24:3:11003012,Kabiri,AO11003012,,,,Icolo e Bengo,AO11003,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11004013,11004013,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11004,1603:45:16:24:3:11004013,Dembo Chio,AO11004013,,,,"Quissama (Muxima, Quiçama)",AO11004,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11004014,11004014,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11004,1603:45:16:24:3:11004014,Kixinje,AO11004014,,,,"Quissama (Muxima, Quiçama)",AO11004,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11004015,11004015,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11004,1603:45:16:24:3:11004015,Mumbondo,AO11004015,,,,"Quissama (Muxima, Quiçama)",AO11004,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11004016,11004016,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11004,1603:45:16:24:3:11004016,Muxima,AO11004016,,,,"Quissama (Muxima, Quiçama)",AO11004,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11092298,11092298,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11092,1603:45:16:24:3:11092298,Cacuaco,AO11092298,,,,Cacuaco,AO11092,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11092299,11092299,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11092,1603:45:16:24:3:11092299,Funda,AO11092299,,,,Cacuaco,AO11092,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11092300,11092300,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11092,1603:45:16:24:3:11092300,Kikolo,AO11092300,,,,Cacuaco,AO11092,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:11093300,11093300,1603:45:16:24:0,1603:45:16:24:1:11,1603:45:16:24:2:11093,1603:45:16:24:3:11093300,Kikolo,AO11093300,,,,Cazenga,AO11093,Luanda,AO11,Angola,AO,2018-08-30,2020-11-12,
