qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:170:2:8436,8436,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8436,Manatí,CO08436,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8520,8520,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8520,Palmar de Varela,CO08520,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8549,8549,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8549,Piojó,CO08549,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8558,8558,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8558,Polonuevo,CO08558,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8560,8560,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8560,Ponedera,CO08560,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8573,8573,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8573,Puerto Colombia,CO08573,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8606,8606,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8606,Repelón,CO08606,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8634,8634,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8634,Sabanagrande,CO08634,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8638,8638,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8638,Sabanalarga,CO08638,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8675,8675,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8675,Santa Lucía,CO08675,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8685,8685,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8685,Santo Tomás,CO08685,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8758,8758,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8758,Soledad,CO08758,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8770,8770,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8770,Suan,CO08770,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8832,8832,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8832,Tubará,CO08832,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:8849,8849,1603:45:16:170:0,1603:45:16:170:1:8,1603:45:16:170:2:8849,Usiacurí,CO08849,Atlántico,CO08,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:11001,11001,1603:45:16:170:0,1603:45:16:170:1:11,1603:45:16:170:2:11001,"Bogotá, D.C.",CO11001,"Bogotá, D.C.",CO11,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13001,13001,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13001,Cartagena de Indias,CO13001,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13006,13006,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13006,Achí,CO13006,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13030,13030,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13030,Altos del Rosario,CO13030,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13042,13042,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13042,Arenal,CO13042,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13052,13052,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13052,Arjona,CO13052,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13062,13062,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13062,Arroyohondo,CO13062,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13074,13074,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13074,Barranco de Loba,CO13074,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13140,13140,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13140,Calamar,CO13140,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13160,13160,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13160,Cantagallo,CO13160,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13188,13188,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13188,Cicuco,CO13188,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13212,13212,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13212,Córdoba,CO13212,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13222,13222,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13222,Clemencia,CO13222,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13244,13244,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13244,El Carmen de Bolívar,CO13244,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13248,13248,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13248,El Guamo,CO13248,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13268,13268,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13268,El Peñón,CO13268,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13300,13300,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13300,Hatillo de Loba,CO13300,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13430,13430,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13430,Magangué,CO13430,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13433,13433,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13433,Mahates,CO13433,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13440,13440,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13440,Margarita,CO13440,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13442,13442,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13442,María la Baja,CO13442,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13458,13458,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13458,Montecristo,CO13458,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13468,13468,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13468,Mompós,CO13468,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13473,13473,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13473,Morales,CO13473,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13490,13490,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13490,Norosí,CO13490,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13549,13549,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13549,Pinillos,CO13549,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13580,13580,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13580,Regidor,CO13580,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13600,13600,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13600,Río Viejo,CO13600,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13620,13620,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13620,San Cristóbal,CO13620,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13647,13647,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13647,San Estanislao,CO13647,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13650,13650,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13650,San Fernando,CO13650,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13654,13654,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13654,San Jacinto,CO13654,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13655,13655,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13655,San Jacinto del Cauca,CO13655,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13657,13657,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13657,San Juan Nepomuceno,CO13657,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13667,13667,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13667,San Martín de Loba,CO13667,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13670,13670,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13670,San Pablo,CO13670,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13673,13673,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13673,Santa Catalina,CO13673,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13683,13683,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13683,Santa Rosa,CO13683,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13688,13688,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13688,Santa Rosa del Sur,CO13688,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13744,13744,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13744,Simití,CO13744,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13760,13760,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13760,Soplaviento,CO13760,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13780,13780,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13780,Talaigua Nuevo,CO13780,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13810,13810,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13810,Tiquisio,CO13810,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13836,13836,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13836,Turbaco,CO13836,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13838,13838,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13838,Turbaná,CO13838,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13873,13873,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13873,Villanueva,CO13873,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:13894,13894,1603:45:16:170:0,1603:45:16:170:1:13,1603:45:16:170:2:13894,Zambrano,CO13894,Bolívar,CO13,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15001,15001,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15001,Tunja,CO15001,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15022,15022,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15022,Almeida,CO15022,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15047,15047,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15047,Aquitania,CO15047,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15051,15051,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15051,Arcabuco,CO15051,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15087,15087,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15087,Belén,CO15087,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15090,15090,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15090,Berbeo,CO15090,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15092,15092,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15092,Betéitiva,CO15092,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15097,15097,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15097,Boavita,CO15097,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15104,15104,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15104,Boyacá,CO15104,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15106,15106,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15106,Briceño,CO15106,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15109,15109,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15109,Buenavista,CO15109,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15114,15114,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15114,Busbanzá,CO15114,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15131,15131,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15131,Caldas,CO15131,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15135,15135,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15135,Campohermoso,CO15135,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15162,15162,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15162,Cerinza,CO15162,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15172,15172,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15172,Chinavita,CO15172,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15176,15176,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15176,Chiquinquirá,CO15176,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15180,15180,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15180,Chiscas,CO15180,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15183,15183,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15183,Chita,CO15183,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15185,15185,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15185,Chitaraque,CO15185,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15187,15187,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15187,Chivatá,CO15187,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15189,15189,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15189,Ciénega,CO15189,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15204,15204,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15204,Cómbita,CO15204,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15212,15212,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15212,Coper,CO15212,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15215,15215,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15215,Corrales,CO15215,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15218,15218,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15218,Covarachía,CO15218,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15223,15223,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15223,Cubará,CO15223,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15224,15224,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15224,Cucaita,CO15224,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15226,15226,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15226,Cuítiva,CO15226,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15232,15232,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15232,Chíquiza,CO15232,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15236,15236,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15236,Chivor,CO15236,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15238,15238,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15238,Duitama,CO15238,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15244,15244,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15244,El Cocuy,CO15244,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15248,15248,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15248,El Espino,CO15248,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15272,15272,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15272,Firavitoba,CO15272,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15276,15276,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15276,Floresta,CO15276,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15293,15293,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15293,Gachantivá,CO15293,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15296,15296,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15296,Gámeza,CO15296,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15299,15299,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15299,Garagoa,CO15299,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15317,15317,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15317,Guacamayas,CO15317,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15322,15322,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15322,Guateque,CO15322,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15325,15325,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15325,Guayatá,CO15325,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15332,15332,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15332,Güicán de la Sierra,CO15332,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15362,15362,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15362,Iza,CO15362,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15367,15367,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15367,Jenesano,CO15367,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15368,15368,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15368,Jericó,CO15368,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15377,15377,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15377,Labranzagrande,CO15377,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15380,15380,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15380,La Capilla,CO15380,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15401,15401,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15401,La Victoria,CO15401,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15403,15403,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15403,La Uvita,CO15403,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15407,15407,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15407,Villa de Leyva,CO15407,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15425,15425,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15425,Macanal,CO15425,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15442,15442,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15442,Maripí,CO15442,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15455,15455,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15455,Miraflores,CO15455,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15464,15464,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15464,Mongua,CO15464,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15466,15466,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15466,Monguí,CO15466,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15469,15469,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15469,Moniquirá,CO15469,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15476,15476,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15476,Motavita,CO15476,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15480,15480,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15480,Muzo,CO15480,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15491,15491,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15491,Nobsa,CO15491,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15494,15494,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15494,Nuevo Colón,CO15494,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15500,15500,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15500,Oicatá,CO15500,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15507,15507,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15507,Otanche,CO15507,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15511,15511,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15511,Pachavita,CO15511,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15514,15514,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15514,Páez,CO15514,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15516,15516,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15516,Paipa,CO15516,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15518,15518,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15518,Pajarito,CO15518,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15522,15522,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15522,Panqueba,CO15522,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15531,15531,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15531,Pauna,CO15531,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15533,15533,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15533,Paya,CO15533,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15537,15537,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15537,Paz de Río,CO15537,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15542,15542,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15542,Pesca,CO15542,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15550,15550,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15550,Pisba,CO15550,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15572,15572,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15572,Puerto Boyacá,CO15572,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
