qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:320:2:1603,1603,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1603,San Cristóbal Verapaz,GT1603,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1604,1604,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1604,Tactic,GT1604,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1605,1605,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1605,Tamahú,GT1605,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1606,1606,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1606,Tucurú,GT1606,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1607,1607,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1607,Panzós,GT1607,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1608,1608,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1608,Senahú,GT1608,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1609,1609,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1609,San Pedro Carchá,GT1609,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1610,1610,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1610,San Juan Chamelco,GT1610,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1611,1611,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1611,Lanquín,GT1611,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1612,1612,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1612,Cahabón,GT1612,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1613,1613,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1613,Chisec,GT1613,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1614,1614,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1614,Chahal,GT1614,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1615,1615,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1615,Fray Bartolomé de Las Casas,GT1615,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1616,1616,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1616,Santa Catalina La Tinta,GT1616,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1617,1617,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1617,Raxruhá,GT1617,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1701,1701,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1701,Flores,GT1701,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1702,1702,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1702,San José,GT1702,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1703,1703,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1703,San Benito,GT1703,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1704,1704,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1704,San Andrés,GT1704,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1705,1705,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1705,La Libertad,GT1705,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1706,1706,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1706,San Francisco,GT1706,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1707,1707,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1707,Santa Ana,GT1707,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1708,1708,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1708,Dolores,GT1708,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1709,1709,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1709,San Luis,GT1709,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1710,1710,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1710,Sayaxché,GT1710,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1711,1711,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1711,Melchor de Mencos,GT1711,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1712,1712,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1712,Poptún,GT1712,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1713,1713,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1713,Las Cruces,GT1713,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1714,1714,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1714,El Chal,GT1714,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1801,1801,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1801,Puerto Barrios,GT1801,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1802,1802,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1802,Lívingston,GT1802,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1803,1803,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1803,El Estor,GT1803,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1804,1804,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1804,Morales,GT1804,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1805,1805,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1805,Los Amates,GT1805,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1901,1901,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1901,Zacapa,GT1901,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1902,1902,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1902,Estanzuela,GT1902,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1903,1903,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1903,Río Hondo,GT1903,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1904,1904,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1904,Gualán,GT1904,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1905,1905,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1905,Teculután,GT1905,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1906,1906,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1906,Usumatlán,GT1906,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1907,1907,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1907,Cabañas,GT1907,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1908,1908,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1908,San Diego,GT1908,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1909,1909,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1909,La Unión,GT1909,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1910,1910,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1910,Huité,GT1910,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1911,1911,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1911,San Jorge,GT1911,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2001,2001,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2001,Chiquimula,GT2001,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2002,2002,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2002,San José La Arada,GT2002,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2003,2003,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2003,San Juan Ermita,GT2003,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2004,2004,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2004,Jocotán,GT2004,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2005,2005,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2005,Camotán,GT2005,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2006,2006,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2006,Olopa,GT2006,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2007,2007,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2007,Esquipulas,GT2007,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2008,2008,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2008,Concepción Las Minas,GT2008,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2009,2009,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2009,Quezaltepeque,GT2009,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2010,2010,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2010,San Jacinto,GT2010,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2011,2011,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2011,Ipala,GT2011,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2101,2101,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2101,Jalapa,GT2101,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2102,2102,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2102,San Pedro Pinula,GT2102,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2103,2103,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2103,San Luis Jilotepeque,GT2103,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2104,2104,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2104,San Manuel Chaparrón,GT2104,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2105,2105,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2105,San Carlos Alzatate,GT2105,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2106,2106,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2106,Monjas,GT2106,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2107,2107,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2107,Mataquescuintla,GT2107,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2201,2201,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2201,Jutiapa,GT2201,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2202,2202,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2202,El Progreso,GT2202,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2203,2203,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2203,Santa Catarina Mita,GT2203,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2204,2204,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2204,Agua Blanca,GT2204,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2205,2205,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2205,Asunción Mita,GT2205,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2206,2206,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2206,Yupiltepeque,GT2206,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2207,2207,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2207,Atescatempa,GT2207,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2208,2208,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2208,Jerez,GT2208,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2209,2209,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2209,El Adelanto,GT2209,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2210,2210,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2210,Zapotitlán,GT2210,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2211,2211,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2211,Comapa,GT2211,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2212,2212,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2212,Jalpatagua,GT2212,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2213,2213,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2213,Conguaco,GT2213,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2214,2214,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2214,Moyuta,GT2214,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2215,2215,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2215,Pasaco,GT2215,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2216,2216,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2216,San José Acatempa,GT2216,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2217,2217,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2217,Quesada,GT2217,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
