#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:320:2:1409,1409,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1409,San Pedro Jocopilas,GT1409,San Pedro Jocopilas,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1410,1410,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1410,Cunén,GT1410,Cunen,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1411,1411,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1411,San Juan Cotzal,GT1411,San Juan Cotzal,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1412,1412,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1412,Joyabaj,GT1412,Joyabaj,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1413,1413,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1413,Nebaj,GT1413,Nebaj,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1414,1414,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1414,San Andrés Sajcabajá,GT1414,San Andres Sajcabaja,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1415,1415,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1415,Uspantán,GT1415,Uspantan,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1416,1416,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1416,Sacapulas,GT1416,Sacapulas,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1417,1417,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1417,San Bartolomé Jocotenango,GT1417,San Bartolome Jocotenango,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1418,1418,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1418,Canillá,GT1418,Canilla,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1419,1419,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1419,Chicamán,GT1419,Chicaman,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1420,1420,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1420,Ixcán,GT1420,Ixcan,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1421,1421,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1421,Pachalum,GT1421,Pachalum,,,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1501,1501,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1501,Salamá,GT1501,Salama,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1502,1502,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1502,San Miguel Chicaj,GT1502,San Miguel Chicaj,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1503,1503,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1503,Rabinal,GT1503,Rabinal,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1504,1504,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1504,Cubulco,GT1504,Cubulco,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1505,1505,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1505,Granados,GT1505,Granados,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1506,1506,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1506,El Chol,GT1506,El Chol,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1507,1507,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1507,San Jerónimo,GT1507,San Jeronimo,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1508,1508,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1508,Purulhá,GT1508,Purulha,,,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1601,1601,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1601,Cobán,GT1601,Coban,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1602,1602,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1602,Santa Cruz Verapaz,GT1602,Santa Cruz Verapaz,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1603,1603,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1603,San Cristóbal Verapaz,GT1603,San Cristobal Verapaz,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1604,1604,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1604,Tactic,GT1604,Tactic,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1605,1605,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1605,Tamahú,GT1605,Tamahu,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1606,1606,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1606,Tucurú,GT1606,Tucuru,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1607,1607,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1607,Panzós,GT1607,Panzos,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1608,1608,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1608,Senahú,GT1608,Senahu,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1609,1609,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1609,San Pedro Carchá,GT1609,San Pedro Carcha,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1610,1610,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1610,San Juan Chamelco,GT1610,San Juan Chamelco,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1611,1611,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1611,Lanquín,GT1611,Lanquin,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1612,1612,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1612,Cahabón,GT1612,Cahabon,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1613,1613,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1613,Chisec,GT1613,Chisec,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1614,1614,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1614,Chahal,GT1614,Chahal,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1615,1615,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1615,Fray Bartolomé de Las Casas,GT1615,Fray Bartolome de Las Casas,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1616,1616,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1616,Santa Catalina La Tinta,GT1616,Santa Catalina La Tinta,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1617,1617,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1617,Raxruhá,GT1617,Raxruha,,,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1701,1701,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1701,Flores,GT1701,Flores,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1702,1702,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1702,San José,GT1702,San Jose,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1703,1703,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1703,San Benito,GT1703,San Benito,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1704,1704,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1704,San Andrés,GT1704,San Andres,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1705,1705,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1705,La Libertad,GT1705,La Libertad,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1706,1706,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1706,San Francisco,GT1706,San Francisco,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1707,1707,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1707,Santa Ana,GT1707,Santa Ana,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1708,1708,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1708,Dolores,GT1708,Dolores,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1709,1709,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1709,San Luis,GT1709,San Luis,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1710,1710,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1710,Sayaxché,GT1710,Sayaxche,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1711,1711,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1711,Melchor de Mencos,GT1711,Melchor de Mencos,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1712,1712,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1712,Poptún,GT1712,Poptun,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1713,1713,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1713,Las Cruces,GT1713,Las Cruces,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1714,1714,1603:45:16:320:0,1603:45:16:320:1:17,1603:45:16:320:2:1714,El Chal,GT1714,El Chal,,,Petén,GT17,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1801,1801,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1801,Puerto Barrios,GT1801,Puerto Barrios,,,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1802,1802,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1802,Lívingston,GT1802,Livingston,,,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1803,1803,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1803,El Estor,GT1803,El Estor,,,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1804,1804,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1804,Morales,GT1804,Morales,,,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1805,1805,1603:45:16:320:0,1603:45:16:320:1:18,1603:45:16:320:2:1805,Los Amates,GT1805,Los Amates,,,Izabal,GT18,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1901,1901,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1901,Zacapa,GT1901,Zacapa,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1902,1902,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1902,Estanzuela,GT1902,Estanzuela,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1903,1903,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1903,Río Hondo,GT1903,Rio Hondo,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1904,1904,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1904,Gualán,GT1904,Gualan,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1905,1905,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1905,Teculután,GT1905,Teculutan,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1906,1906,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1906,Usumatlán,GT1906,Usumatlan,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1907,1907,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1907,Cabañas,GT1907,Cabanas,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1908,1908,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1908,San Diego,GT1908,San Diego,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1909,1909,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1909,La Unión,GT1909,La Union,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1910,1910,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1910,Huité,GT1910,Huite,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1911,1911,1603:45:16:320:0,1603:45:16:320:1:19,1603:45:16:320:2:1911,San Jorge,GT1911,San Jorge,,,Zacapa,GT19,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2001,2001,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2001,Chiquimula,GT2001,Chiquimula,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2002,2002,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2002,San José La Arada,GT2002,San Jose La Arada,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2003,2003,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2003,San Juan Ermita,GT2003,San Juan Ermita,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2004,2004,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2004,Jocotán,GT2004,Jocotan,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2005,2005,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2005,Camotán,GT2005,Camotan,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2006,2006,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2006,Olopa,GT2006,Olopa,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2007,2007,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2007,Esquipulas,GT2007,Esquipulas,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2008,2008,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2008,Concepción Las Minas,GT2008,Concepcion Las Minas,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2009,2009,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2009,Quezaltepeque,GT2009,Quezaltepeque,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2010,2010,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2010,San Jacinto,GT2010,San Jacinto,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2011,2011,1603:45:16:320:0,1603:45:16:320:1:20,1603:45:16:320:2:2011,Ipala,GT2011,Ipala,,,Chiquimula,GT20,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2101,2101,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2101,Jalapa,GT2101,Jalapa,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2102,2102,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2102,San Pedro Pinula,GT2102,San Pedro Pinula,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2103,2103,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2103,San Luis Jilotepeque,GT2103,San Luis Jilotepeque,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2104,2104,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2104,San Manuel Chaparrón,GT2104,San Manuel Chaparron,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2105,2105,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2105,San Carlos Alzatate,GT2105,San Carlos Alzatate,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2106,2106,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2106,Monjas,GT2106,Monjas,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2107,2107,1603:45:16:320:0,1603:45:16:320:1:21,1603:45:16:320:2:2107,Mataquescuintla,GT2107,Mataquescuintla,,,Jalapa,GT21,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2201,2201,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2201,Jutiapa,GT2201,Jutiapa,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2202,2202,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2202,El Progreso,GT2202,El Progreso,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2203,2203,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2203,Santa Catarina Mita,GT2203,Santa Catarina Mita,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2204,2204,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2204,Agua Blanca,GT2204,Agua Blanca,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2205,2205,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2205,Asunción Mita,GT2205,Asuncion Mita,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2206,2206,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2206,Yupiltepeque,GT2206,Yupiltepeque,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2207,2207,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2207,Atescatempa,GT2207,Atescatempa,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2208,2208,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2208,Jerez,GT2208,Jerez,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2209,2209,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2209,El Adelanto,GT2209,El Adelanto,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2210,2210,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2210,Zapotitlán,GT2210,Zapotitlan,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2211,2211,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2211,Comapa,GT2211,Comapa,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2212,2212,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2212,Jalpatagua,GT2212,Jalpatagua,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2213,2213,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2213,Conguaco,GT2213,Conguaco,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2214,2214,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2214,Moyuta,GT2214,Moyuta,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2215,2215,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2215,Pasaco,GT2215,Pasaco,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2216,2216,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2216,San José Acatempa,GT2216,San Jose Acatempa,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:2217,2217,1603:45:16:320:0,1603:45:16:320:1:22,1603:45:16:320:2:2217,Quesada,GT2217,Quesada,,,Jutiapa,GT22,Guatemala,GT,2019-02-15,2019-11-10,
