#adm2+code+pcode,#date,#date+valid_on,#date+valid_to
MX16056,2018-02-02,2020-06-18,
MX08048,2018-02-02,2020-06-18,
MX29021,2018-02-02,2020-06-18,
MX30206,2018-02-02,2020-06-18,
MX30112,2018-02-02,2020-06-18,
MX30113,2018-02-02,2020-06-18,
MX30013,2018-02-02,2020-06-18,
MX20062,2018-02-02,2020-06-18,
MX29023,2018-02-02,2020-06-18,
MX15057,2018-02-02,2020-06-18,
MX21100,2018-02-02,2020-06-18,
MX30114,2018-02-02,2020-06-18,
MX21101,2018-02-02,2020-06-18,
MX05022,2018-02-02,2020-06-18,
MX26042,2018-02-02,2020-06-18,
MX25018,2018-02-02,2020-06-18,
MX20063,2018-02-02,2020-06-18,
MX10015,2018-02-02,2020-06-18,
MX21102,2018-02-02,2020-06-18,
MX20064,2018-02-02,2020-06-18,
MX15059,2018-02-02,2020-06-18,
MX15058,2018-02-02,2020-06-18,
MX21103,2018-02-02,2020-06-18,
MX13043,2018-02-02,2020-06-18,
MX15060,2018-02-02,2020-06-18,
MX07058,2018-02-02,2020-06-18,
MX32034,2018-02-02,2020-06-18,
MX16057,2018-02-02,2020-06-18,
MX26043,2018-02-02,2020-06-18,
MX30115,2018-02-02,2020-06-18,
MX10016,2018-02-02,2020-06-18,
MX08049,2018-02-02,2020-06-18,
MX13044,2018-02-02,2020-06-18,
MX15061,2018-02-02,2020-06-18,
MX21104,2018-02-02,2020-06-18,
MX32035,2018-02-02,2020-06-18,
MX08050,2018-02-02,2020-06-18,
MX10039,2018-02-02,2020-06-18,
MX28027,2018-02-02,2020-06-18,
MX28028,2018-02-02,2020-06-18,
MX16058,2018-02-02,2020-06-18,
MX16059,2018-02-02,2020-06-18,
MX20504,2018-02-02,2020-06-18,
MX16060,2018-02-02,2020-06-18,
MX20067,2018-02-02,2020-06-18,
MX05023,2018-02-02,2020-06-18,
MX08051,2018-02-02,2020-06-18,
MX10017,2018-02-02,2020-06-18,
MX11022,2018-02-02,2020-06-18,
MX16061,2018-02-02,2020-06-18,
MX28029,2018-02-02,2020-06-18,
MX07059,2018-02-02,2020-06-18,
MX07060,2018-02-02,2020-06-18,
MX21105,2018-02-02,2020-06-18,
MX14063,2018-02-02,2020-06-18,
MX20068,2018-02-02,2020-06-18,
MX15062,2018-02-02,2020-06-18,
MX21106,2018-02-02,2020-06-18,
MX07061,2018-02-02,2020-06-18,
MX15063,2018-02-02,2020-06-18,
MX17016,2018-02-02,2020-06-18,
MX08052,2018-02-02,2020-06-18,
MX32036,2018-02-02,2020-06-18,
MX14064,2018-02-02,2020-06-18,
MX12045,2018-02-02,2020-06-18,
MX21107,2018-02-02,2020-06-18,
MX30116,2018-02-02,2020-06-18,
MX30117,2018-02-02,2020-06-18,
MX12046,2018-02-02,2020-06-18,
MX13045,2018-02-02,2020-06-18,
MX26044,2018-02-02,2020-06-18,
MX31055,2018-02-02,2020-06-18,
MX26045,2018-02-02,2020-06-18,
MX26046,2018-02-02,2020-06-18,
MX21108,2018-02-02,2020-06-18,
MX30118,2018-02-02,2020-06-18,
MX07062,2018-02-02,2020-06-18,
MX07063,2018-02-02,2020-06-18,
MX10019,2018-02-02,2020-06-18,
MX30119,2018-02-02,2020-06-18,
MX30120,2018-02-02,2020-06-18,
MX23004,2018-02-02,2020-06-18,
MX15065,2018-02-02,2020-06-18,
MX15066,2018-02-02,2020-06-18,
MX15067,2018-02-02,2020-06-18,
MX07064,2018-02-02,2020-06-18,
MX31056,2018-02-02,2020-06-18,
MX30121,2018-02-02,2020-06-18,
MX15068,2018-02-02,2020-06-18,
MX01006,2018-02-02,2020-06-18,
MX13048,2018-02-02,2020-06-18,
MX13047,2018-02-02,2020-06-18,
MX28030,2018-02-02,2020-06-18,
MX21109,2018-02-02,2020-06-18,
MX16062,2018-02-02,2020-06-18,
MX30122,2018-02-02,2020-06-18,
MX07065,2018-02-02,2020-06-18,
MX04007,2018-02-02,2020-06-18,
MX21110,2018-02-02,2020-06-18,
MX28031,2018-02-02,2020-06-18,
MX31057,2018-02-02,2020-06-18,
MX16063,2018-02-02,2020-06-18,
MX29024,2018-02-02,2020-06-18,
MX07066,2018-02-02,2020-06-18,
MX07067,2018-02-02,2020-06-18,
MX21111,2018-02-02,2020-06-18,
MX30123,2018-02-02,2020-06-18,
MX32037,2018-02-02,2020-06-18,
MX10020,2018-02-02,2020-06-18,
MX15069,2018-02-02,2020-06-18,
MX29041,2018-02-02,2020-06-18,
MX30124,2018-02-02,2020-06-18,
MX16065,2018-02-02,2020-06-18,
MX16064,2018-02-02,2020-06-18,
MX27014,2018-02-02,2020-06-18,
MX19040,2018-02-02,2020-06-18,
MX05024,2018-02-02,2020-06-18,
MX30126,2018-02-02,2020-06-18,
MX30125,2018-02-02,2020-06-18,
MX16066,2018-02-02,2020-06-18,
MX12047,2018-02-02,2020-06-18,
MX22012,2018-02-02,2020-06-18,
MX22013,2018-02-02,2020-06-18,
MX16067,2018-02-02,2020-06-18,
MX11023,2018-02-02,2020-06-18,
MX10021,2018-02-02,2020-06-18,
MX16068,2018-02-02,2020-06-18,
MX30128,2018-02-02,2020-06-18,
MX19041,2018-02-02,2020-06-18,
MX12048,2018-02-02,2020-06-18,
MX21112,2018-02-02,2020-06-18,
MX31058,2018-02-02,2020-06-18,
MX21113,2018-02-02,2020-06-18,
MX07068,2018-02-02,2020-06-18,
MX05025,2018-02-02,2020-06-18,
MX14065,2018-02-02,2020-06-18,
MX07069,2018-02-02,2020-06-18,
MX12049,2018-02-02,2020-06-18,
MX22002,2018-02-02,2020-06-18,
MX32038,2018-02-02,2020-06-18,
MX20070,2018-02-02,2020-06-18,
MX13049,2018-02-02,2020-06-18,
MX26047,2018-02-02,2020-06-18,
MX30129,2018-02-02,2020-06-18,
MX30130,2018-02-02,2020-06-18,
MX02005,2018-02-02,2020-06-18,
MX20071,2018-02-02,2020-06-18,
MX10022,2018-02-02,2020-06-18,
MX15071,2018-02-02,2020-06-18,
MX14066,2018-02-02,2020-06-18,
MX30131,2018-02-02,2020-06-18,
MX08053,2018-02-02,2020-06-18,
MX05026,2018-02-02,2020-06-18,
MX31059,2018-02-02,2020-06-18,
MX13050,2018-02-02,2020-06-18,
MX21114,2018-02-02,2020-06-18,
MX10023,2018-02-02,2020-06-18,
MX11024,2018-02-02,2020-06-18,
MX07072,2018-02-02,2020-06-18,
MX30133,2018-02-02,2020-06-18,
MX17017,2018-02-02,2020-06-18,
MX30134,2018-02-02,2020-06-18,
MX26048,2018-02-02,2020-06-18,
MX14067,2018-02-02,2020-06-18,
MX12050,2018-02-02,2020-06-18,
MX16070,2018-02-02,2020-06-18,
MX11025,2018-02-02,2020-06-18,
MX16071,2018-02-02,2020-06-18,
MX20073,2018-02-02,2020-06-18,
MX21115,2018-02-02,2020-06-18,
MX12051,2018-02-02,2020-06-18,
MX16072,2018-02-02,2020-06-18,
MX22014,2018-02-02,2020-06-18,
MX21116,2018-02-02,2020-06-18,
MX31060,2018-02-02,2020-06-18,
MX26049,2018-02-02,2020-06-18,
MX16073,2018-02-02,2020-06-18,
MX14069,2018-02-02,2020-06-18,
MX30135,2018-02-02,2020-06-18,
MX21117,2018-02-02,2020-06-18,
MX30136,2018-02-02,2020-06-18,
MX05027,2018-02-02,2020-06-18,
MX07073,2018-02-02,2020-06-18,
MX15072,2018-02-02,2020-06-18,
MX24023,2018-02-02,2020-06-18,
MX26050,2018-02-02,2020-06-18,
MX19043,2018-02-02,2020-06-18,
MX07074,2018-02-02,2020-06-18,
MX20075,2018-02-02,2020-06-18,
MX20077,2018-02-02,2020-06-18,
MX28032,2018-02-02,2020-06-18,
MX01007,2018-02-02,2020-06-18,
MX30138,2018-02-02,2020-06-18,
MX28033,2018-02-02,2020-06-18,
MX32039,2018-02-02,2020-06-18,
MX31061,2018-02-02,2020-06-18,
MX24024,2018-02-02,2020-06-18,
MX08054,2018-02-02,2020-06-18,
MX10024,2018-02-02,2020-06-18,
MX20078,2018-02-02,2020-06-18,
MX11026,2018-02-02,2020-06-18,
MX08055,2018-02-02,2020-06-18,
MX18010,2018-02-02,2020-06-18,
MX08056,2018-02-02,2020-06-18,
MX25014,2018-02-02,2020-06-18,
MX26051,2018-02-02,2020-06-18,
MX18011,2018-02-02,2020-06-18,
MX07076,2018-02-02,2020-06-18,
MX05028,2018-02-02,2020-06-18,
MX19044,2018-02-02,2020-06-18,
MX31062,2018-02-02,2020-06-18,
MX05029,2018-02-02,2020-06-18,
MX26052,2018-02-02,2020-06-18,
MX16076,2018-02-02,2020-06-18,
MX32040,2018-02-02,2020-06-18,
MX11027,2018-02-02,2020-06-18,
MX20079,2018-02-02,2020-06-18,
MX24025,2018-02-02,2020-06-18,
MX19045,2018-02-02,2020-06-18,
MX30139,2018-02-02,2020-06-18,
MX05030,2018-02-02,2020-06-18,
MX07077,2018-02-02,2020-06-18,
MX25015,2018-02-02,2020-06-18,
MX16079,2018-02-02,2020-06-18,
MX11028,2018-02-02,2020-06-18,
MX31063,2018-02-02,2020-06-18,
MX20080,2018-02-02,2020-06-18,
MX20081,2018-02-02,2020-06-18,
MX20082,2018-02-02,2020-06-18,
MX20083,2018-02-02,2020-06-18,
MX20084,2018-02-02,2020-06-18,
MX20085,2018-02-02,2020-06-18,
MX13036,2018-02-02,2020-06-18,
MX20086,2018-02-02,2020-06-18,
MX13052,2018-02-02,2020-06-18,
MX20087,2018-02-02,2020-06-18,
MX20088,2018-02-02,2020-06-18,
MX21119,2018-02-02,2020-06-18,
MX20089,2018-02-02,2020-06-18,
MX07118,2018-02-02,2020-06-18,
MX20090,2018-02-02,2020-06-18,
MX20091,2018-02-02,2020-06-18,
MX20092,2018-02-02,2020-06-18,
MX20093,2018-02-02,2020-06-18,
MX20094,2018-02-02,2020-06-18,
MX20095,2018-02-02,2020-06-18,
MX20096,2018-02-02,2020-06-18,
MX20097,2018-02-02,2020-06-18,
MX30140,2018-02-02,2020-06-18,
MX20098,2018-02-02,2020-06-18,
MX20099,2018-02-02,2020-06-18,
MX30141,2018-02-02,2020-06-18,
MX20100,2018-02-02,2020-06-18,
MX20101,2018-02-02,2020-06-18,
MX20102,2018-02-02,2020-06-18,
MX20103,2018-02-02,2020-06-18,
MX20104,2018-02-02,2020-06-18,
MX20105,2018-02-02,2020-06-18,
MX24026,2018-02-02,2020-06-18,
MX20106,2018-02-02,2020-06-18,
MX21120,2018-02-02,2020-06-18,
MX20107,2018-02-02,2020-06-18,
MX20108,2018-02-02,2020-06-18,
MX15073,2018-02-02,2020-06-18,
MX20109,2018-02-02,2020-06-18,
MX20110,2018-02-02,2020-06-18,
MX20111,2018-02-02,2020-06-18,
MX20112,2018-02-02,2020-06-18,
MX20113,2018-02-02,2020-06-18,
MX20114,2018-02-02,2020-06-18,
MX20115,2018-02-02,2020-06-18,
MX20121,2018-02-02,2020-06-18,
MX13053,2018-02-02,2020-06-18,
MX20122,2018-02-02,2020-06-18,
MX20116,2018-02-02,2020-06-18,
MX20117,2018-02-02,2020-06-18,
MX20118,2018-02-02,2020-06-18,
MX20119,2018-02-02,2020-06-18,
MX20120,2018-02-02,2020-06-18,
MX10025,2018-02-02,2020-06-18,
MX20123,2018-02-02,2020-06-18,
MX18012,2018-02-02,2020-06-18,
MX20124,2018-02-02,2020-06-18,
MX05031,2018-02-02,2020-06-18,
MX28034,2018-02-02,2020-06-18,
MX20125,2018-02-02,2020-06-18,
MX24027,2018-02-02,2020-06-18,
MX20126,2018-02-02,2020-06-18,
MX20127,2018-02-02,2020-06-18,
MX14071,2018-02-02,2020-06-18,
MX07078,2018-02-02,2020-06-18,
MX20128,2018-02-02,2020-06-18,
MX20129,2018-02-02,2020-06-18,
MX29049,2018-02-02,2020-06-18,
MX14072,2018-02-02,2020-06-18,
MX11029,2018-02-02,2020-06-18,
MX21121,2018-02-02,2020-06-18,
MX10026,2018-02-02,2020-06-18,
MX20130,2018-02-02,2020-06-18,
MX20131,2018-02-02,2020-06-18,
MX20132,2018-02-02,2020-06-18,
MX20133,2018-02-02,2020-06-18,
MX11030,2018-02-02,2020-06-18,
MX31065,2018-02-02,2020-06-18,
MX26053,2018-02-02,2020-06-18,
MX15074,2018-02-02,2020-06-18,
MX20134,2018-02-02,2020-06-18,
MX13046,2018-02-02,2020-06-18,
MX20135,2018-02-02,2020-06-18,
MX21122,2018-02-02,2020-06-18,
MX21123,2018-02-02,2020-06-18,
MX20136,2018-02-02,2020-06-18,
MX07079,2018-02-02,2020-06-18,
MX28035,2018-02-02,2020-06-18,
MX20137,2018-02-02,2020-06-18,
MX20138,2018-02-02,2020-06-18,
MX20139,2018-02-02,2020-06-18,
MX20140,2018-02-02,2020-06-18,
MX08057,2018-02-02,2020-06-18,
MX08058,2018-02-02,2020-06-18,
MX01011,2018-02-02,2020-06-18,
MX20141,2018-02-02,2020-06-18,
MX08059,2018-02-02,2020-06-18,
MX11031,2018-02-02,2020-06-18,
MX20142,2018-02-02,2020-06-18,
MX20143,2018-02-02,2020-06-18,
MX20144,2018-02-02,2020-06-18,
MX20145,2018-02-02,2020-06-18,
MX20146,2018-02-02,2020-06-18,
MX20147,2018-02-02,2020-06-18,
MX20148,2018-02-02,2020-06-18,
MX20149,2018-02-02,2020-06-18,
MX20150,2018-02-02,2020-06-18,
MX20151,2018-02-02,2020-06-18,
MX29050,2018-02-02,2020-06-18,
MX20152,2018-02-02,2020-06-18,
MX14113,2018-02-02,2020-06-18,
MX21124,2018-02-02,2020-06-18,
MX20153,2018-02-02,2020-06-18,
MX21125,2018-02-02,2020-06-18,
MX25016,2018-02-02,2020-06-18,
MX14125,2018-02-02,2020-06-18,
MX26072,2018-02-02,2020-06-18,
MX20154,2018-02-02,2020-06-18,
MX20155,2018-02-02,2020-06-18,
MX20156,2018-02-02,2020-06-18,
MX20157,2018-02-02,2020-06-18,
MX20158,2018-02-02,2020-06-18,
MX26054,2018-02-02,2020-06-18,
MX20159,2018-02-02,2020-06-18,
MX20160,2018-02-02,2020-06-18,
MX20161,2018-02-02,2020-06-18,
MX20162,2018-02-02,2020-06-18,
MX20163,2018-02-02,2020-06-18,
MX21126,2018-02-02,2020-06-18,
MX20550,2018-02-02,2020-06-18,
MX21127,2018-02-02,2020-06-18,
MX29051,2018-02-02,2020-06-18,
MX22015,2018-02-02,2020-06-18,
MX20164,2018-02-02,2020-06-18,
MX20165,2018-02-02,2020-06-18,
MX21128,2018-02-02,2020-06-18,
MX20166,2018-02-02,2020-06-18,
MX01008,2018-02-02,2020-06-18,
MX20167,2018-02-02,2020-06-18,
MX20072,2018-02-02,2020-06-18,
MX15124,2018-02-02,2020-06-18,
MX20168,2018-02-02,2020-06-18,
MX20169,2018-02-02,2020-06-18,
MX11032,2018-02-02,2020-06-18,
MX20170,2018-02-02,2020-06-18,
MX21129,2018-02-02,2020-06-18,
MX29052,2018-02-02,2020-06-18,
MX20171,2018-02-02,2020-06-18,
MX20172,2018-02-02,2020-06-18,
MX21130,2018-02-02,2020-06-18,
MX20173,2018-02-02,2020-06-18,
MX21131,2018-02-02,2020-06-18,
MX20175,2018-02-02,2020-06-18,
MX20176,2018-02-02,2020-06-18,
MX20177,2018-02-02,2020-06-18,
MX20178,2018-02-02,2020-06-18,
MX20179,2018-02-02,2020-06-18,
MX20180,2018-02-02,2020-06-18,
MX20181,2018-02-02,2020-06-18,
MX20183,2018-02-02,2020-06-18,
MX20182,2018-02-02,2020-06-18,
MX20184,2018-02-02,2020-06-18,
MX20559,2018-02-02,2020-06-18,
MX20185,2018-02-02,2020-06-18,
MX07112,2018-02-02,2020-06-18,
MX20191,2018-02-02,2020-06-18,
MX20192,2018-02-02,2020-06-18,
MX20186,2018-02-02,2020-06-18,
MX20187,2018-02-02,2020-06-18,
MX20188,2018-02-02,2020-06-18,
MX20189,2018-02-02,2020-06-18,
MX20190,2018-02-02,2020-06-18,
MX10027,2018-02-02,2020-06-18,
MX20206,2018-02-02,2020-06-18,
MX14073,2018-02-02,2020-06-18,
MX05032,2018-02-02,2020-06-18,
MX20193,2018-02-02,2020-06-18,
MX10028,2018-02-02,2020-06-18,
MX20194,2018-02-02,2020-06-18,
MX22016,2018-02-02,2020-06-18,
MX20195,2018-02-02,2020-06-18,
MX30142,2018-02-02,2020-06-18,
MX20196,2018-02-02,2020-06-18,
MX20197,2018-02-02,2020-06-18,
MX20198,2018-02-02,2020-06-18,
MX29053,2018-02-02,2020-06-18,
MX20199,2018-02-02,2020-06-18,
MX20200,2018-02-02,2020-06-18,
MX20201,2018-02-02,2020-06-18,
MX20202,2018-02-02,2020-06-18,
MX20203,2018-02-02,2020-06-18,
MX20204,2018-02-02,2020-06-18,
MX20205,2018-02-02,2020-06-18,
MX20207,2018-02-02,2020-06-18,
MX20208,2018-02-02,2020-06-18,
MX20209,2018-02-02,2020-06-18,
MX20210,2018-02-02,2020-06-18,
MX20211,2018-02-02,2020-06-18,
MX20212,2018-02-02,2020-06-18,
MX20213,2018-02-02,2020-06-18,
MX20214,2018-02-02,2020-06-18,
MX20215,2018-02-02,2020-06-18,
MX20216,2018-02-02,2020-06-18,
MX20217,2018-02-02,2020-06-18,
MX20218,2018-02-02,2020-06-18,
MX20219,2018-02-02,2020-06-18,
MX20220,2018-02-02,2020-06-18,
MX20221,2018-02-02,2020-06-18,
MX20222,2018-02-02,2020-06-18,
MX20223,2018-02-02,2020-06-18,
MX20224,2018-02-02,2020-06-18,
MX14007,2018-02-02,2020-06-18,
MX14074,2018-02-02,2020-06-18,
MX20225,2018-02-02,2020-06-18,
MX20226,2018-02-02,2020-06-18,
MX29054,2018-02-02,2020-06-18,
MX20227,2018-02-02,2020-06-18,
MX20228,2018-02-02,2020-06-18,
MX20229,2018-02-02,2020-06-18,
MX20230,2018-02-02,2020-06-18,
MX07110,2018-02-02,2020-06-18,
MX16077,2018-02-02,2020-06-18,
MX20231,2018-02-02,2020-06-18,
MX20232,2018-02-02,2020-06-18,
MX20233,2018-02-02,2020-06-18,
MX29055,2018-02-02,2020-06-18,
MX20234,2018-02-02,2020-06-18,
MX12052,2018-02-02,2020-06-18,
MX20235,2018-02-02,2020-06-18,
MX11033,2018-02-02,2020-06-18,
MX10029,2018-02-02,2020-06-18,
MX24028,2018-02-02,2020-06-18,
MX26055,2018-02-02,2020-06-18,
MX20236,2018-02-02,2020-06-18,
MX12053,2018-02-02,2020-06-18,
MX14075,2018-02-02,2020-06-18,
MX20237,2018-02-02,2020-06-18,
MX24029,2018-02-02,2020-06-18,
MX14076,2018-02-02,2020-06-18,
MX15075,2018-02-02,2020-06-18,
MX20238,2018-02-02,2020-06-18,
MX14077,2018-02-02,2020-06-18,
MX20239,2018-02-02,2020-06-18,
MX20240,2018-02-02,2020-06-18,
MX20241,2018-02-02,2020-06-18,
MX20242,2018-02-02,2020-06-18,
MX21132,2018-02-02,2020-06-18,
MX20243,2018-02-02,2020-06-18,
MX21133,2018-02-02,2020-06-18,
MX20244,2018-02-02,2020-06-18,
MX20245,2018-02-02,2020-06-18,
MX15076,2018-02-02,2020-06-18,
MX20246,2018-02-02,2020-06-18,
MX20248,2018-02-02,2020-06-18,
MX20250,2018-02-02,2020-06-18,
MX20251,2018-02-02,2020-06-18,
MX20252,2018-02-02,2020-06-18,
MX20253,2018-02-02,2020-06-18,
MX20254,2018-02-02,2020-06-18,
MX20255,2018-02-02,2020-06-18,
MX20256,2018-02-02,2020-06-18,
MX20249,2018-02-02,2020-06-18,
MX20566,2018-02-02,2020-06-18,
MX21134,2018-02-02,2020-06-18,
MX20257,2018-02-02,2020-06-18,
MX20258,2018-02-02,2020-06-18,
MX20259,2018-02-02,2020-06-18,
MX20260,2018-02-02,2020-06-18,
MX20261,2018-02-02,2020-06-18,
MX20262,2018-02-02,2020-06-18,
MX20264,2018-02-02,2020-06-18,
MX20265,2018-02-02,2020-06-18,
MX20263,2018-02-02,2020-06-18,
MX11003,2018-02-02,2020-06-18,
MX26056,2018-02-02,2020-06-18,
MX20266,2018-02-02,2020-06-18,
MX20267,2018-02-02,2020-06-18,
MX20268,2018-02-02,2020-06-18,
MX14078,2018-02-02,2020-06-18,
MX20269,2018-02-02,2020-06-18,
MX20270,2018-02-02,2020-06-18,
MX21135,2018-02-02,2020-06-18,
MX20271,2018-02-02,2020-06-18,
MX20272,2018-02-02,2020-06-18,
MX20273,2018-02-02,2020-06-18,
MX20274,2018-02-02,2020-06-18,
MX20275,2018-02-02,2020-06-18,
MX20276,2018-02-02,2020-06-18,
MX20278,2018-02-02,2020-06-18,
MX20279,2018-02-02,2020-06-18,
MX20281,2018-02-02,2020-06-18,
MX20282,2018-02-02,2020-06-18,
MX20283,2018-02-02,2020-06-18,
MX20284,2018-02-02,2020-06-18,
MX20285,2018-02-02,2020-06-18,
MX20286,2018-02-02,2020-06-18,
MX12054,2018-02-02,2020-06-18,
MX20287,2018-02-02,2020-06-18,
MX21136,2018-02-02,2020-06-18,
MX20288,2018-02-02,2020-06-18,
MX20289,2018-02-02,2020-06-18,
MX28036,2018-02-02,2020-06-18,
MX21137,2018-02-02,2020-06-18,
MX19046,2018-02-02,2020-06-18,
MX21138,2018-02-02,2020-06-18,
MX20290,2018-02-02,2020-06-18,
MX24030,2018-02-02,2020-06-18,
MX21139,2018-02-02,2020-06-18,
MX20291,2018-02-02,2020-06-18,
MX20292,2018-02-02,2020-06-18,
MX29025,2018-02-02,2020-06-18,
MX20293,2018-02-02,2020-06-18,
MX20294,2018-02-02,2020-06-18,
MX20295,2018-02-02,2020-06-18,
MX20296,2018-02-02,2020-06-18,
MX20297,2018-02-02,2020-06-18,
MX20298,2018-02-02,2020-06-18,
MX20299,2018-02-02,2020-06-18,
MX05033,2018-02-02,2020-06-18,
MX20300,2018-02-02,2020-06-18,
MX20301,2018-02-02,2020-06-18,
MX20302,2018-02-02,2020-06-18,
MX20303,2018-02-02,2020-06-18,
MX21140,2018-02-02,2020-06-18,
MX20305,2018-02-02,2020-06-18,
MX20304,2018-02-02,2020-06-18,
MX26057,2018-02-02,2020-06-18,
MX10030,2018-02-02,2020-06-18,
MX20306,2018-02-02,2020-06-18,
MX19019,2018-02-02,2020-06-18,
MX20307,2018-02-02,2020-06-18,
MX20308,2018-02-02,2020-06-18,
MX20309,2018-02-02,2020-06-18,
MX20310,2018-02-02,2020-06-18,
MX20311,2018-02-02,2020-06-18,
MX20312,2018-02-02,2020-06-18,
MX20313,2018-02-02,2020-06-18,
MX20314,2018-02-02,2020-06-18,
MX18013,2018-02-02,2020-06-18,
MX20315,2018-02-02,2020-06-18,
MX20316,2018-02-02,2020-06-18,
MX20317,2018-02-02,2020-06-18,
MX20318,2018-02-02,2020-06-18,
MX20319,2018-02-02,2020-06-18,
MX20320,2018-02-02,2020-06-18,
MX20321,2018-02-02,2020-06-18,
MX20322,2018-02-02,2020-06-18,
MX20323,2018-02-02,2020-06-18,
MX20324,2018-02-02,2020-06-18,
MX20325,2018-02-02,2020-06-18,
MX20326,2018-02-02,2020-06-18,
MX20327,2018-02-02,2020-06-18,
MX20328,2018-02-02,2020-06-18,
MX20329,2018-02-02,2020-06-18,
MX20330,2018-02-02,2020-06-18,
MX20331,2018-02-02,2020-06-18,
MX20332,2018-02-02,2020-06-18,
MX20333,2018-02-02,2020-06-18,
MX20337,2018-02-02,2020-06-18,
MX20339,2018-02-02,2020-06-18,
MX20340,2018-02-02,2020-06-18,
MX20335,2018-02-02,2020-06-18,
MX21141,2018-02-02,2020-06-18,
MX20336,2018-02-02,2020-06-18,
MX20341,2018-02-02,2020-06-18,
MX30211,2018-02-02,2020-06-18,
MX20342,2018-02-02,2020-06-18,
MX13054,2018-02-02,2020-06-18,
MX21142,2018-02-02,2020-06-18,
MX21143,2018-02-02,2020-06-18,
MX21144,2018-02-02,2020-06-18,
MX20343,2018-02-02,2020-06-18,
MX20344,2018-02-02,2020-06-18,
MX14080,2018-02-02,2020-06-18,
MX20345,2018-02-02,2020-06-18,
MX20346,2018-02-02,2020-06-18,
MX20347,2018-02-02,2020-06-18,
MX20348,2018-02-02,2020-06-18,
MX20349,2018-02-02,2020-06-18,
MX21145,2018-02-02,2020-06-18,
MX20350,2018-02-02,2020-06-18,
MX20351,2018-02-02,2020-06-18,
MX15077,2018-02-02,2020-06-18,
MX20352,2018-02-02,2020-06-18,
MX20534,2018-02-02,2020-06-18,
MX20535,2018-02-02,2020-06-18,
MX20536,2018-02-02,2020-06-18,
MX24034,2018-02-02,2020-06-18,
MX31064,2018-02-02,2020-06-18,
MX29020,2018-02-02,2020-06-18,
MX20353,2018-02-02,2020-06-18,
MX26058,2018-02-02,2020-06-18,
MX20354,2018-02-02,2020-06-18,
MX20355,2018-02-02,2020-06-18,
MX20356,2018-02-02,2020-06-18,
MX16078,2018-02-02,2020-06-18,
MX29056,2018-02-02,2020-06-18,
MX20357,2018-02-02,2020-06-18,
MX20358,2018-02-02,2020-06-18,
MX20359,2018-02-02,2020-06-18,
MX20360,2018-02-02,2020-06-18,
MX29057,2018-02-02,2020-06-18,
MX08060,2018-02-02,2020-06-18,
MX20361,2018-02-02,2020-06-18,
MX11034,2018-02-02,2020-06-18,
MX19048,2018-02-02,2020-06-18,
MX24031,2018-02-02,2020-06-18,
MX29058,2018-02-02,2020-06-18,
MX20362,2018-02-02,2020-06-18,
MX20363,2018-02-02,2020-06-18,
MX20364,2018-02-02,2020-06-18,
MX20365,2018-02-02,2020-06-18,
MX20366,2018-02-02,2020-06-18,
MX20367,2018-02-02,2020-06-18,
MX20368,2018-02-02,2020-06-18,
MX20369,2018-02-02,2020-06-18,
MX20074,2018-02-02,2020-06-18,
MX20370,2018-02-02,2020-06-18,
MX20371,2018-02-02,2020-06-18,
MX21146,2018-02-02,2020-06-18,
MX20372,2018-02-02,2020-06-18,
MX20373,2018-02-02,2020-06-18,
MX10031,2018-02-02,2020-06-18,
MX26059,2018-02-02,2020-06-18,
MX20374,2018-02-02,2020-06-18,
MX20375,2018-02-02,2020-06-18,
MX20376,2018-02-02,2020-06-18,
MX11035,2018-02-02,2020-06-18,
MX20377,2018-02-02,2020-06-18,
MX20378,2018-02-02,2020-06-18,
MX20379,2018-02-02,2020-06-18,
MX20380,2018-02-02,2020-06-18,
MX29059,2018-02-02,2020-06-18,
MX20381,2018-02-02,2020-06-18,
MX20382,2018-02-02,2020-06-18,
MX20383,2018-02-02,2020-06-18,
MX29026,2018-02-02,2020-06-18,
MX20384,2018-02-02,2020-06-18,
MX20385,2018-02-02,2020-06-18,
MX20386,2018-02-02,2020-06-18,
MX31066,2018-02-02,2020-06-18,
MX20387,2018-02-02,2020-06-18,
MX21147,2018-02-02,2020-06-18,
MX20569,2018-02-02,2020-06-18,
MX20388,2018-02-02,2020-06-18,
MX20389,2018-02-02,2020-06-18,
MX08024,2018-02-02,2020-06-18,
MX21148,2018-02-02,2020-06-18,
MX29060,2018-02-02,2020-06-18,
MX20390,2018-02-02,2020-06-18,
MX20391,2018-02-02,2020-06-18,
MX20392,2018-02-02,2020-06-18,
MX20393,2018-02-02,2020-06-18,
MX20047,2018-02-02,2020-06-18,
MX20394,2018-02-02,2020-06-18,
MX20395,2018-02-02,2020-06-18,
MX20399,2018-02-02,2020-06-18,
MX20400,2018-02-02,2020-06-18,
MX20404,2018-02-02,2020-06-18,
MX20406,2018-02-02,2020-06-18,
MX20407,2018-02-02,2020-06-18,
MX20401,2018-02-02,2020-06-18,
MX20402,2018-02-02,2020-06-18,
MX20403,2018-02-02,2020-06-18,
MX32058,2018-02-02,2020-06-18,
MX14081,2018-02-02,2020-06-18,
MX14056,2018-02-02,2020-06-18,
MX18014,2018-02-02,2020-06-18,
MX24032,2018-02-02,2020-06-18,
MX20408,2018-02-02,2020-06-18,
MX20409,2018-02-02,2020-06-18,
MX20410,2018-02-02,2020-06-18,
