#adm3+code+pcode,#date,#date+valid_on,#date+valid_to
TR034002027,2020-01-01,2020-03-26,
TR034002028,2020-01-01,2020-03-26,
TR034002029,2020-01-01,2020-03-26,
TR034002030,2020-01-01,2020-03-26,
TR034002031,2020-01-01,2020-03-26,
TR034002032,2020-01-01,2020-03-26,
TR034002033,2020-01-01,2020-03-26,
TR034002034,2020-01-01,2020-03-26,
TR034002035,2020-01-01,2020-03-26,
TR034002036,2020-01-01,2020-03-26,
TR034002037,2020-01-01,2020-03-26,
TR034002038,2020-01-01,2020-03-26,
TR034002039,2020-01-01,2020-03-26,
TR034002040,2020-01-01,2020-03-26,
TR034002041,2020-01-01,2020-03-26,
TR034002042,2020-01-01,2020-03-26,
TR034002043,2020-01-01,2020-03-26,
TR034003001,2020-01-01,2020-03-26,
TR034003002,2020-01-01,2020-03-26,
TR034003003,2020-01-01,2020-03-26,
TR034003004,2020-01-01,2020-03-26,
TR034003005,2020-01-01,2020-03-26,
TR034003006,2020-01-01,2020-03-26,
TR034003007,2020-01-01,2020-03-26,
TR034003008,2020-01-01,2020-03-26,
TR034003009,2020-01-01,2020-03-26,
TR034003010,2020-01-01,2020-03-26,
TR034003011,2020-01-01,2020-03-26,
TR034003012,2020-01-01,2020-03-26,
TR034003013,2020-01-01,2020-03-26,
TR034003014,2020-01-01,2020-03-26,
TR034003015,2020-01-01,2020-03-26,
TR034003016,2020-01-01,2020-03-26,
TR034004001,2020-01-01,2020-03-26,
TR034004002,2020-01-01,2020-03-26,
TR034004003,2020-01-01,2020-03-26,
TR034004004,2020-01-01,2020-03-26,
TR034004005,2020-01-01,2020-03-26,
TR034004006,2020-01-01,2020-03-26,
TR034004007,2020-01-01,2020-03-26,
TR034004008,2020-01-01,2020-03-26,
TR034004009,2020-01-01,2020-03-26,
TR034004010,2020-01-01,2020-03-26,
TR034005001,2020-01-01,2020-03-26,
TR034005002,2020-01-01,2020-03-26,
TR034005003,2020-01-01,2020-03-26,
TR034005004,2020-01-01,2020-03-26,
TR034005005,2020-01-01,2020-03-26,
TR034005006,2020-01-01,2020-03-26,
TR034005007,2020-01-01,2020-03-26,
TR034005008,2020-01-01,2020-03-26,
TR034005009,2020-01-01,2020-03-26,
TR034005010,2020-01-01,2020-03-26,
TR034005011,2020-01-01,2020-03-26,
TR034005012,2020-01-01,2020-03-26,
TR034005013,2020-01-01,2020-03-26,
TR034005014,2020-01-01,2020-03-26,
TR034005015,2020-01-01,2020-03-26,
TR034005016,2020-01-01,2020-03-26,
TR034005017,2020-01-01,2020-03-26,
TR034005018,2020-01-01,2020-03-26,
TR034005019,2020-01-01,2020-03-26,
TR034005020,2020-01-01,2020-03-26,
TR034005021,2020-01-01,2020-03-26,
TR034005022,2020-01-01,2020-03-26,
TR034005023,2020-01-01,2020-03-26,
TR034005024,2020-01-01,2020-03-26,
TR034005025,2020-01-01,2020-03-26,
TR034005026,2020-01-01,2020-03-26,
TR034005027,2020-01-01,2020-03-26,
TR034005028,2020-01-01,2020-03-26,
TR034006001,2020-01-01,2020-03-26,
TR034006002,2020-01-01,2020-03-26,
TR034006003,2020-01-01,2020-03-26,
TR034006004,2020-01-01,2020-03-26,
TR034006005,2020-01-01,2020-03-26,
TR034006006,2020-01-01,2020-03-26,
TR034006007,2020-01-01,2020-03-26,
TR034006008,2020-01-01,2020-03-26,
TR034006009,2020-01-01,2020-03-26,
TR034006010,2020-01-01,2020-03-26,
TR034006011,2020-01-01,2020-03-26,
TR034006012,2020-01-01,2020-03-26,
TR034007001,2020-01-01,2020-03-26,
TR034007002,2020-01-01,2020-03-26,
TR034007003,2020-01-01,2020-03-26,
TR034007004,2020-01-01,2020-03-26,
TR034007005,2020-01-01,2020-03-26,
TR034007006,2020-01-01,2020-03-26,
TR034007007,2020-01-01,2020-03-26,
TR034007008,2020-01-01,2020-03-26,
TR034007009,2020-01-01,2020-03-26,
TR034007010,2020-01-01,2020-03-26,
TR034007011,2020-01-01,2020-03-26,
TR034007012,2020-01-01,2020-03-26,
TR034007013,2020-01-01,2020-03-26,
TR034007014,2020-01-01,2020-03-26,
TR034007015,2020-01-01,2020-03-26,
TR034007016,2020-01-01,2020-03-26,
TR034007017,2020-01-01,2020-03-26,
TR034008001,2020-01-01,2020-03-26,
TR034008002,2020-01-01,2020-03-26,
TR034008003,2020-01-01,2020-03-26,
TR034008004,2020-01-01,2020-03-26,
TR034008005,2020-01-01,2020-03-26,
TR034008006,2020-01-01,2020-03-26,
TR034008007,2020-01-01,2020-03-26,
TR034008008,2020-01-01,2020-03-26,
TR034008009,2020-01-01,2020-03-26,
TR034008010,2020-01-01,2020-03-26,
TR034009001,2020-01-01,2020-03-26,
TR034009002,2020-01-01,2020-03-26,
TR034009003,2020-01-01,2020-03-26,
TR034009004,2020-01-01,2020-03-26,
TR034009005,2020-01-01,2020-03-26,
TR034009006,2020-01-01,2020-03-26,
TR034009007,2020-01-01,2020-03-26,
TR034009008,2020-01-01,2020-03-26,
TR034009009,2020-01-01,2020-03-26,
TR034009010,2020-01-01,2020-03-26,
TR034009011,2020-01-01,2020-03-26,
TR034010001,2020-01-01,2020-03-26,
TR034010002,2020-01-01,2020-03-26,
TR034010003,2020-01-01,2020-03-26,
TR034010004,2020-01-01,2020-03-26,
TR034010005,2020-01-01,2020-03-26,
TR034010006,2020-01-01,2020-03-26,
TR034010007,2020-01-01,2020-03-26,
TR034010008,2020-01-01,2020-03-26,
TR034010009,2020-01-01,2020-03-26,
TR034010010,2020-01-01,2020-03-26,
TR034010011,2020-01-01,2020-03-26,
TR034010012,2020-01-01,2020-03-26,
TR034010013,2020-01-01,2020-03-26,
TR034010014,2020-01-01,2020-03-26,
TR034010015,2020-01-01,2020-03-26,
TR034010016,2020-01-01,2020-03-26,
TR034010017,2020-01-01,2020-03-26,
TR034010018,2020-01-01,2020-03-26,
TR034010019,2020-01-01,2020-03-26,
TR034010020,2020-01-01,2020-03-26,
TR034010021,2020-01-01,2020-03-26,
TR034010022,2020-01-01,2020-03-26,
TR034010023,2020-01-01,2020-03-26,
TR034011001,2020-01-01,2020-03-26,
TR034011002,2020-01-01,2020-03-26,
TR034011003,2020-01-01,2020-03-26,
TR034011004,2020-01-01,2020-03-26,
TR034011005,2020-01-01,2020-03-26,
TR034011006,2020-01-01,2020-03-26,
TR034011007,2020-01-01,2020-03-26,
TR034011008,2020-01-01,2020-03-26,
TR034011009,2020-01-01,2020-03-26,
TR034011010,2020-01-01,2020-03-26,
TR034011011,2020-01-01,2020-03-26,
TR034011012,2020-01-01,2020-03-26,
TR034011013,2020-01-01,2020-03-26,
TR034011014,2020-01-01,2020-03-26,
TR034011015,2020-01-01,2020-03-26,
TR034011016,2020-01-01,2020-03-26,
TR034011017,2020-01-01,2020-03-26,
TR034011018,2020-01-01,2020-03-26,
TR034011019,2020-01-01,2020-03-26,
TR034011020,2020-01-01,2020-03-26,
TR034011021,2020-01-01,2020-03-26,
TR034011022,2020-01-01,2020-03-26,
TR034011023,2020-01-01,2020-03-26,
TR034011024,2020-01-01,2020-03-26,
TR034011025,2020-01-01,2020-03-26,
TR034011026,2020-01-01,2020-03-26,
TR034011027,2020-01-01,2020-03-26,
TR034011028,2020-01-01,2020-03-26,
TR034011029,2020-01-01,2020-03-26,
TR034011030,2020-01-01,2020-03-26,
TR034011031,2020-01-01,2020-03-26,
TR034011032,2020-01-01,2020-03-26,
TR034011033,2020-01-01,2020-03-26,
TR034011034,2020-01-01,2020-03-26,
TR034011035,2020-01-01,2020-03-26,
TR034011036,2020-01-01,2020-03-26,
TR034011037,2020-01-01,2020-03-26,
TR034011038,2020-01-01,2020-03-26,
TR034011039,2020-01-01,2020-03-26,
TR034011040,2020-01-01,2020-03-26,
TR034011041,2020-01-01,2020-03-26,
TR034011042,2020-01-01,2020-03-26,
TR034011043,2020-01-01,2020-03-26,
TR034011044,2020-01-01,2020-03-26,
TR034011045,2020-01-01,2020-03-26,
TR034011046,2020-01-01,2020-03-26,
TR034011047,2020-01-01,2020-03-26,
TR034012001,2020-01-01,2020-03-26,
TR034012002,2020-01-01,2020-03-26,
TR034012003,2020-01-01,2020-03-26,
TR034012004,2020-01-01,2020-03-26,
TR034012005,2020-01-01,2020-03-26,
TR034012006,2020-01-01,2020-03-26,
TR034012007,2020-01-01,2020-03-26,
TR034012008,2020-01-01,2020-03-26,
TR034012009,2020-01-01,2020-03-26,
TR034012010,2020-01-01,2020-03-26,
TR034012011,2020-01-01,2020-03-26,
TR034012012,2020-01-01,2020-03-26,
TR034013001,2020-01-01,2020-03-26,
TR034013002,2020-01-01,2020-03-26,
TR034013003,2020-01-01,2020-03-26,
TR034013004,2020-01-01,2020-03-26,
TR034013005,2020-01-01,2020-03-26,
TR034013006,2020-01-01,2020-03-26,
TR034013007,2020-01-01,2020-03-26,
TR034013008,2020-01-01,2020-03-26,
TR034013009,2020-01-01,2020-03-26,
TR034013010,2020-01-01,2020-03-26,
TR034013011,2020-01-01,2020-03-26,
TR034013012,2020-01-01,2020-03-26,
TR034013013,2020-01-01,2020-03-26,
TR034013014,2020-01-01,2020-03-26,
TR034013015,2020-01-01,2020-03-26,
TR034013016,2020-01-01,2020-03-26,
TR034013017,2020-01-01,2020-03-26,
TR034013018,2020-01-01,2020-03-26,
TR034013019,2020-01-01,2020-03-26,
TR034013020,2020-01-01,2020-03-26,
TR034013021,2020-01-01,2020-03-26,
TR034013022,2020-01-01,2020-03-26,
TR034013023,2020-01-01,2020-03-26,
TR034013024,2020-01-01,2020-03-26,
TR034013025,2020-01-01,2020-03-26,
TR034013026,2020-01-01,2020-03-26,
TR034013027,2020-01-01,2020-03-26,
TR034013028,2020-01-01,2020-03-26,
TR034013029,2020-01-01,2020-03-26,
TR034013030,2020-01-01,2020-03-26,
TR034013031,2020-01-01,2020-03-26,
TR034013032,2020-01-01,2020-03-26,
TR034013033,2020-01-01,2020-03-26,
TR034013034,2020-01-01,2020-03-26,
TR034013035,2020-01-01,2020-03-26,
TR034013036,2020-01-01,2020-03-26,
TR034013037,2020-01-01,2020-03-26,
TR034013038,2020-01-01,2020-03-26,
TR034013039,2020-01-01,2020-03-26,
TR034013040,2020-01-01,2020-03-26,
TR034013041,2020-01-01,2020-03-26,
TR034013042,2020-01-01,2020-03-26,
TR034013043,2020-01-01,2020-03-26,
TR034013044,2020-01-01,2020-03-26,
TR034013045,2020-01-01,2020-03-26,
TR034013046,2020-01-01,2020-03-26,
TR034013047,2020-01-01,2020-03-26,
TR034013048,2020-01-01,2020-03-26,
TR034013049,2020-01-01,2020-03-26,
TR034013050,2020-01-01,2020-03-26,
TR034013051,2020-01-01,2020-03-26,
TR034014001,2020-01-01,2020-03-26,
TR034014002,2020-01-01,2020-03-26,
TR034014003,2020-01-01,2020-03-26,
TR034014004,2020-01-01,2020-03-26,
TR034014005,2020-01-01,2020-03-26,
TR034014006,2020-01-01,2020-03-26,
TR034014007,2020-01-01,2020-03-26,
TR034014008,2020-01-01,2020-03-26,
TR034014009,2020-01-01,2020-03-26,
TR034014010,2020-01-01,2020-03-26,
TR034014011,2020-01-01,2020-03-26,
TR034014012,2020-01-01,2020-03-26,
TR034014013,2020-01-01,2020-03-26,
TR034014014,2020-01-01,2020-03-26,
TR034014015,2020-01-01,2020-03-26,
TR034014016,2020-01-01,2020-03-26,
TR034014017,2020-01-01,2020-03-26,
TR034014018,2020-01-01,2020-03-26,
TR034014019,2020-01-01,2020-03-26,
TR034014020,2020-01-01,2020-03-26,
TR034014021,2020-01-01,2020-03-26,
TR034014022,2020-01-01,2020-03-26,
TR034014023,2020-01-01,2020-03-26,
TR034014024,2020-01-01,2020-03-26,
TR034014025,2020-01-01,2020-03-26,
TR034014026,2020-01-01,2020-03-26,
TR034014027,2020-01-01,2020-03-26,
TR034014028,2020-01-01,2020-03-26,
TR034015001,2020-01-01,2020-03-26,
TR034015002,2020-01-01,2020-03-26,
TR034015003,2020-01-01,2020-03-26,
TR034015004,2020-01-01,2020-03-26,
TR034015005,2020-01-01,2020-03-26,
TR034015006,2020-01-01,2020-03-26,
TR034015007,2020-01-01,2020-03-26,
TR034015008,2020-01-01,2020-03-26,
TR034015009,2020-01-01,2020-03-26,
TR034015010,2020-01-01,2020-03-26,
TR034015011,2020-01-01,2020-03-26,
TR034015012,2020-01-01,2020-03-26,
TR034015013,2020-01-01,2020-03-26,
TR034015014,2020-01-01,2020-03-26,
TR034015015,2020-01-01,2020-03-26,
TR034015016,2020-01-01,2020-03-26,
TR034015017,2020-01-01,2020-03-26,
TR034015018,2020-01-01,2020-03-26,
TR034015019,2020-01-01,2020-03-26,
TR034015020,2020-01-01,2020-03-26,
TR034015021,2020-01-01,2020-03-26,
TR034015022,2020-01-01,2020-03-26,
TR034015023,2020-01-01,2020-03-26,
TR034015024,2020-01-01,2020-03-26,
TR034015025,2020-01-01,2020-03-26,
TR034015026,2020-01-01,2020-03-26,
TR034015027,2020-01-01,2020-03-26,
TR034015028,2020-01-01,2020-03-26,
TR034015029,2020-01-01,2020-03-26,
TR034015030,2020-01-01,2020-03-26,
TR034015031,2020-01-01,2020-03-26,
TR034015032,2020-01-01,2020-03-26,
TR034015033,2020-01-01,2020-03-26,
TR034015034,2020-01-01,2020-03-26,
TR034015035,2020-01-01,2020-03-26,
TR034015036,2020-01-01,2020-03-26,
TR034015037,2020-01-01,2020-03-26,
TR034015038,2020-01-01,2020-03-26,
TR034015039,2020-01-01,2020-03-26,
TR034015040,2020-01-01,2020-03-26,
TR034015041,2020-01-01,2020-03-26,
TR034015042,2020-01-01,2020-03-26,
TR034015043,2020-01-01,2020-03-26,
TR034016001,2020-01-01,2020-03-26,
TR034016002,2020-01-01,2020-03-26,
TR034016003,2020-01-01,2020-03-26,
TR034016004,2020-01-01,2020-03-26,
TR034016005,2020-01-01,2020-03-26,
TR034016006,2020-01-01,2020-03-26,
TR034016007,2020-01-01,2020-03-26,
TR034016008,2020-01-01,2020-03-26,
TR034016009,2020-01-01,2020-03-26,
TR034016010,2020-01-01,2020-03-26,
TR034016011,2020-01-01,2020-03-26,
TR034016012,2020-01-01,2020-03-26,
TR034016013,2020-01-01,2020-03-26,
TR034016014,2020-01-01,2020-03-26,
TR034016015,2020-01-01,2020-03-26,
TR034016016,2020-01-01,2020-03-26,
TR034016017,2020-01-01,2020-03-26,
TR034016018,2020-01-01,2020-03-26,
TR034016019,2020-01-01,2020-03-26,
TR034017001,2020-01-01,2020-03-26,
TR034017002,2020-01-01,2020-03-26,
TR034017003,2020-01-01,2020-03-26,
TR034017004,2020-01-01,2020-03-26,
TR034017005,2020-01-01,2020-03-26,
TR034017006,2020-01-01,2020-03-26,
TR034017007,2020-01-01,2020-03-26,
TR034017008,2020-01-01,2020-03-26,
TR034017009,2020-01-01,2020-03-26,
TR034017010,2020-01-01,2020-03-26,
TR034017011,2020-01-01,2020-03-26,
TR034017012,2020-01-01,2020-03-26,
TR034017013,2020-01-01,2020-03-26,
TR034017014,2020-01-01,2020-03-26,
TR034017015,2020-01-01,2020-03-26,
TR034017016,2020-01-01,2020-03-26,
TR034017017,2020-01-01,2020-03-26,
TR034017018,2020-01-01,2020-03-26,
TR034017019,2020-01-01,2020-03-26,
TR034017020,2020-01-01,2020-03-26,
TR034017021,2020-01-01,2020-03-26,
TR034017022,2020-01-01,2020-03-26,
TR034017023,2020-01-01,2020-03-26,
TR034017024,2020-01-01,2020-03-26,
TR034017025,2020-01-01,2020-03-26,
TR034017026,2020-01-01,2020-03-26,
TR034017027,2020-01-01,2020-03-26,
TR034017028,2020-01-01,2020-03-26,
TR034017029,2020-01-01,2020-03-26,
TR034018001,2020-01-01,2020-03-26,
TR034018002,2020-01-01,2020-03-26,
TR034018003,2020-01-01,2020-03-26,
TR034018004,2020-01-01,2020-03-26,
TR034018005,2020-01-01,2020-03-26,
TR034018006,2020-01-01,2020-03-26,
TR034018007,2020-01-01,2020-03-26,
TR034018008,2020-01-01,2020-03-26,
TR034018009,2020-01-01,2020-03-26,
TR034018010,2020-01-01,2020-03-26,
TR034018011,2020-01-01,2020-03-26,
TR034018012,2020-01-01,2020-03-26,
TR034018013,2020-01-01,2020-03-26,
TR034018014,2020-01-01,2020-03-26,
TR034018015,2020-01-01,2020-03-26,
TR034018016,2020-01-01,2020-03-26,
TR034018017,2020-01-01,2020-03-26,
TR034018018,2020-01-01,2020-03-26,
TR034018019,2020-01-01,2020-03-26,
TR034018020,2020-01-01,2020-03-26,
TR034018021,2020-01-01,2020-03-26,
TR034018022,2020-01-01,2020-03-26,
TR034018023,2020-01-01,2020-03-26,
TR034018024,2020-01-01,2020-03-26,
TR034018025,2020-01-01,2020-03-26,
TR034018026,2020-01-01,2020-03-26,
TR034018027,2020-01-01,2020-03-26,
TR034018028,2020-01-01,2020-03-26,
TR034018029,2020-01-01,2020-03-26,
TR034018030,2020-01-01,2020-03-26,
TR034018031,2020-01-01,2020-03-26,
TR034018032,2020-01-01,2020-03-26,
TR034018033,2020-01-01,2020-03-26,
TR034018034,2020-01-01,2020-03-26,
TR034018035,2020-01-01,2020-03-26,
TR034018036,2020-01-01,2020-03-26,
TR034018037,2020-01-01,2020-03-26,
TR034018038,2020-01-01,2020-03-26,
TR034018039,2020-01-01,2020-03-26,
TR034018040,2020-01-01,2020-03-26,
TR034018041,2020-01-01,2020-03-26,
TR034018042,2020-01-01,2020-03-26,
TR034018043,2020-01-01,2020-03-26,
TR034018044,2020-01-01,2020-03-26,
TR034019001,2020-01-01,2020-03-26,
TR034019002,2020-01-01,2020-03-26,
TR034019003,2020-01-01,2020-03-26,
TR034019004,2020-01-01,2020-03-26,
TR034019005,2020-01-01,2020-03-26,
TR034019006,2020-01-01,2020-03-26,
TR034019007,2020-01-01,2020-03-26,
TR034019008,2020-01-01,2020-03-26,
TR034019009,2020-01-01,2020-03-26,
TR034019010,2020-01-01,2020-03-26,
TR034019011,2020-01-01,2020-03-26,
TR034019012,2020-01-01,2020-03-26,
TR034019013,2020-01-01,2020-03-26,
TR034019014,2020-01-01,2020-03-26,
TR034019015,2020-01-01,2020-03-26,
TR034019016,2020-01-01,2020-03-26,
TR034019017,2020-01-01,2020-03-26,
TR034019018,2020-01-01,2020-03-26,
TR034019019,2020-01-01,2020-03-26,
TR034019020,2020-01-01,2020-03-26,
TR034019021,2020-01-01,2020-03-26,
TR034019022,2020-01-01,2020-03-26,
TR034019023,2020-01-01,2020-03-26,
TR034019024,2020-01-01,2020-03-26,
TR034019025,2020-01-01,2020-03-26,
TR034019026,2020-01-01,2020-03-26,
TR034019027,2020-01-01,2020-03-26,
TR034020001,2020-01-01,2020-03-26,
TR034020002,2020-01-01,2020-03-26,
TR034020003,2020-01-01,2020-03-26,
TR034020004,2020-01-01,2020-03-26,
TR034020005,2020-01-01,2020-03-26,
TR034020006,2020-01-01,2020-03-26,
TR034020007,2020-01-01,2020-03-26,
TR034020008,2020-01-01,2020-03-26,
TR034020009,2020-01-01,2020-03-26,
TR034020010,2020-01-01,2020-03-26,
TR034020011,2020-01-01,2020-03-26,
TR034020012,2020-01-01,2020-03-26,
TR034020013,2020-01-01,2020-03-26,
TR034020014,2020-01-01,2020-03-26,
TR034020015,2020-01-01,2020-03-26,
TR034020016,2020-01-01,2020-03-26,
TR034020017,2020-01-01,2020-03-26,
TR034020018,2020-01-01,2020-03-26,
TR034020019,2020-01-01,2020-03-26,
TR034020020,2020-01-01,2020-03-26,
TR034020021,2020-01-01,2020-03-26,
TR034020022,2020-01-01,2020-03-26,
TR034020023,2020-01-01,2020-03-26,
TR034020024,2020-01-01,2020-03-26,
TR034020025,2020-01-01,2020-03-26,
TR034020026,2020-01-01,2020-03-26,
TR034020027,2020-01-01,2020-03-26,
TR034020028,2020-01-01,2020-03-26,
TR034020029,2020-01-01,2020-03-26,
TR034020030,2020-01-01,2020-03-26,
TR034020031,2020-01-01,2020-03-26,
TR034020032,2020-01-01,2020-03-26,
TR034020033,2020-01-01,2020-03-26,
TR034020034,2020-01-01,2020-03-26,
TR034020035,2020-01-01,2020-03-26,
TR034020036,2020-01-01,2020-03-26,
TR034020037,2020-01-01,2020-03-26,
TR034020038,2020-01-01,2020-03-26,
TR034020039,2020-01-01,2020-03-26,
TR034020040,2020-01-01,2020-03-26,
TR034020041,2020-01-01,2020-03-26,
TR034020042,2020-01-01,2020-03-26,
TR034020043,2020-01-01,2020-03-26,
TR034020044,2020-01-01,2020-03-26,
TR034020045,2020-01-01,2020-03-26,
TR034020046,2020-01-01,2020-03-26,
TR034020047,2020-01-01,2020-03-26,
TR034020048,2020-01-01,2020-03-26,
TR034020049,2020-01-01,2020-03-26,
TR034020050,2020-01-01,2020-03-26,
TR034020051,2020-01-01,2020-03-26,
TR034020052,2020-01-01,2020-03-26,
TR034020053,2020-01-01,2020-03-26,
TR034020054,2020-01-01,2020-03-26,
TR034020055,2020-01-01,2020-03-26,
TR034020056,2020-01-01,2020-03-26,
TR034020057,2020-01-01,2020-03-26,
TR034020058,2020-01-01,2020-03-26,
TR034020059,2020-01-01,2020-03-26,
TR034020060,2020-01-01,2020-03-26,
TR034020061,2020-01-01,2020-03-26,
TR034020062,2020-01-01,2020-03-26,
TR034020063,2020-01-01,2020-03-26,
TR034020064,2020-01-01,2020-03-26,
TR034020065,2020-01-01,2020-03-26,
TR034020066,2020-01-01,2020-03-26,
TR034021001,2020-01-01,2020-03-26,
TR034021002,2020-01-01,2020-03-26,
TR034021003,2020-01-01,2020-03-26,
TR034021004,2020-01-01,2020-03-26,
TR034021005,2020-01-01,2020-03-26,
TR034021006,2020-01-01,2020-03-26,
TR034021007,2020-01-01,2020-03-26,
TR034021008,2020-01-01,2020-03-26,
TR034021009,2020-01-01,2020-03-26,
TR034021010,2020-01-01,2020-03-26,
TR034021011,2020-01-01,2020-03-26,
TR034021012,2020-01-01,2020-03-26,
TR034021013,2020-01-01,2020-03-26,
TR034021014,2020-01-01,2020-03-26,
TR034021015,2020-01-01,2020-03-26,
TR034021016,2020-01-01,2020-03-26,
TR034022001,2020-01-01,2020-03-26,
TR034022002,2020-01-01,2020-03-26,
TR034022003,2020-01-01,2020-03-26,
TR034022004,2020-01-01,2020-03-26,
TR034022005,2020-01-01,2020-03-26,
TR034022006,2020-01-01,2020-03-26,
TR034022007,2020-01-01,2020-03-26,
TR034022008,2020-01-01,2020-03-26,
TR034022009,2020-01-01,2020-03-26,
TR034022010,2020-01-01,2020-03-26,
TR034022011,2020-01-01,2020-03-26,
TR034022012,2020-01-01,2020-03-26,
TR034023001,2020-01-01,2020-03-26,
TR034023002,2020-01-01,2020-03-26,
TR034023003,2020-01-01,2020-03-26,
TR034023004,2020-01-01,2020-03-26,
TR034023005,2020-01-01,2020-03-26,
TR034023006,2020-01-01,2020-03-26,
TR034023007,2020-01-01,2020-03-26,
TR034023008,2020-01-01,2020-03-26,
TR034023009,2020-01-01,2020-03-26,
TR034023010,2020-01-01,2020-03-26,
TR034023011,2020-01-01,2020-03-26,
TR034023012,2020-01-01,2020-03-26,
TR034023013,2020-01-01,2020-03-26,
TR034023014,2020-01-01,2020-03-26,
TR034023015,2020-01-01,2020-03-26,
TR034023016,2020-01-01,2020-03-26,
TR034023017,2020-01-01,2020-03-26,
TR034023018,2020-01-01,2020-03-26,
TR034023019,2020-01-01,2020-03-26,
TR034023020,2020-01-01,2020-03-26,
TR034023021,2020-01-01,2020-03-26,
TR034023022,2020-01-01,2020-03-26,
TR034024001,2020-01-01,2020-03-26,
TR034024002,2020-01-01,2020-03-26,
TR034024003,2020-01-01,2020-03-26,
TR034024004,2020-01-01,2020-03-26,
TR034024005,2020-01-01,2020-03-26,
TR034024006,2020-01-01,2020-03-26,
TR034024007,2020-01-01,2020-03-26,
TR034024008,2020-01-01,2020-03-26,
TR034024009,2020-01-01,2020-03-26,
TR034024010,2020-01-01,2020-03-26,
TR034024011,2020-01-01,2020-03-26,
TR034024012,2020-01-01,2020-03-26,
TR034024013,2020-01-01,2020-03-26,
TR034024014,2020-01-01,2020-03-26,
TR034024015,2020-01-01,2020-03-26,
TR034024016,2020-01-01,2020-03-26,
TR034024017,2020-01-01,2020-03-26,
TR034024018,2020-01-01,2020-03-26,
TR034024019,2020-01-01,2020-03-26,
TR034024020,2020-01-01,2020-03-26,
TR034024021,2020-01-01,2020-03-26,
TR034024022,2020-01-01,2020-03-26,
TR034024023,2020-01-01,2020-03-26,
TR034024024,2020-01-01,2020-03-26,
TR034024025,2020-01-01,2020-03-26,
TR034025001,2020-01-01,2020-03-26,
TR034025002,2020-01-01,2020-03-26,
TR034025003,2020-01-01,2020-03-26,
TR034025004,2020-01-01,2020-03-26,
TR034025005,2020-01-01,2020-03-26,
TR034025006,2020-01-01,2020-03-26,
TR034025007,2020-01-01,2020-03-26,
TR034025008,2020-01-01,2020-03-26,
TR034025009,2020-01-01,2020-03-26,
TR034025010,2020-01-01,2020-03-26,
TR034025011,2020-01-01,2020-03-26,
TR034025012,2020-01-01,2020-03-26,
TR034025013,2020-01-01,2020-03-26,
TR034025014,2020-01-01,2020-03-26,
TR034025015,2020-01-01,2020-03-26,
TR034025016,2020-01-01,2020-03-26,
TR034025017,2020-01-01,2020-03-26,
TR034025018,2020-01-01,2020-03-26,
TR034025019,2020-01-01,2020-03-26,
TR034025020,2020-01-01,2020-03-26,
TR034025021,2020-01-01,2020-03-26,
TR034026001,2020-01-01,2020-03-26,
TR034026002,2020-01-01,2020-03-26,
TR034026003,2020-01-01,2020-03-26,
TR034026004,2020-01-01,2020-03-26,
TR034026005,2020-01-01,2020-03-26,
TR034026006,2020-01-01,2020-03-26,
TR034026007,2020-01-01,2020-03-26,
TR034026008,2020-01-01,2020-03-26,
TR034026009,2020-01-01,2020-03-26,
TR034026010,2020-01-01,2020-03-26,
TR034026011,2020-01-01,2020-03-26,
TR034026012,2020-01-01,2020-03-26,
TR034026013,2020-01-01,2020-03-26,
TR034026014,2020-01-01,2020-03-26,
TR034026015,2020-01-01,2020-03-26,
TR034026016,2020-01-01,2020-03-26,
TR034026017,2020-01-01,2020-03-26,
TR034026018,2020-01-01,2020-03-26,
TR034026019,2020-01-01,2020-03-26,
TR034026020,2020-01-01,2020-03-26,
TR034026021,2020-01-01,2020-03-26,
TR034026022,2020-01-01,2020-03-26,
TR034026023,2020-01-01,2020-03-26,
TR034027001,2020-01-01,2020-03-26,
TR034027002,2020-01-01,2020-03-26,
TR034027003,2020-01-01,2020-03-26,
TR034027004,2020-01-01,2020-03-26,
TR034027005,2020-01-01,2020-03-26,
TR034027006,2020-01-01,2020-03-26,
TR034027007,2020-01-01,2020-03-26,
TR034027008,2020-01-01,2020-03-26,
TR034027009,2020-01-01,2020-03-26,
TR034027010,2020-01-01,2020-03-26,
TR034027011,2020-01-01,2020-03-26,
TR034027012,2020-01-01,2020-03-26,
TR034027013,2020-01-01,2020-03-26,
TR034027014,2020-01-01,2020-03-26,
TR034027015,2020-01-01,2020-03-26,
TR034027016,2020-01-01,2020-03-26,
TR034027017,2020-01-01,2020-03-26,
TR034027018,2020-01-01,2020-03-26,
TR034028001,2020-01-01,2020-03-26,
TR034028002,2020-01-01,2020-03-26,
TR034028003,2020-01-01,2020-03-26,
TR034028004,2020-01-01,2020-03-26,
TR034028005,2020-01-01,2020-03-26,
TR034028006,2020-01-01,2020-03-26,
TR034028007,2020-01-01,2020-03-26,
TR034028008,2020-01-01,2020-03-26,
TR034028009,2020-01-01,2020-03-26,
TR034028010,2020-01-01,2020-03-26,
TR034028011,2020-01-01,2020-03-26,
TR034028012,2020-01-01,2020-03-26,
TR034028013,2020-01-01,2020-03-26,
TR034028014,2020-01-01,2020-03-26,
TR034028015,2020-01-01,2020-03-26,
TR034028016,2020-01-01,2020-03-26,
TR034028017,2020-01-01,2020-03-26,
TR034028018,2020-01-01,2020-03-26,
