#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:288:2:1302,1302,Jirapa,GH1302,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1303,1303,Lambussie-Karni,GH1303,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1304,1304,Lawra,GH1304,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1305,1305,Nadowli-Kaleo,GH1305,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1306,1306,Nandom,GH1306,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1307,1307,Sissala East,GH1307,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1308,1308,Sissala West,GH1308,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1309,1309,Wa East,GH1309,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1310,1310,Wa Municipal,GH1310,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1311,1311,Wa West,GH1311,,,,Upper West,GH13,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1401,1401,Adaklu,GH1401,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1402,1402,Afadzato South,GH1402,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1403,1403,Agotime Ziope,GH1403,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1404,1404,Akatsi North,GH1404,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1405,1405,Akatsi South,GH1405,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1406,1406,Anloga,GH1406,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1407,1407,Central Tongu,GH1407,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1408,1408,Ho Municipal,GH1408,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1409,1409,Ho West,GH1409,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1410,1410,Hohoe Municipal,GH1410,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1411,1411,Keta Municipal,GH1411,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1412,1412,Ketu North,GH1412,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1413,1413,Ketu South,GH1413,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1414,1414,Kpando Municipal,GH1414,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1415,1415,North Dayi,GH1415,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1416,1416,North Tongu,GH1416,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1417,1417,South Dayi,GH1417,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1418,1418,South Tongu,GH1418,,,,Volta,GH14,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1501,1501,Ahanta West Municipal,GH1501,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1502,1502,Effia Kwesimintsim Municipal,GH1502,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1503,1503,Ellembelle,GH1503,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1504,1504,Jomoro,GH1504,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1505,1505,Mpohor,GH1505,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1506,1506,Nzema East,GH1506,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1507,1507,Prestea/Huni Valley,GH1507,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1508,1508,Sekondi Takoradi Metropolis,GH1508,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1509,1509,Shama,GH1509,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1510,1510,Tarkwa Nsuaem,GH1510,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1511,1511,Wassa Amenfi Central,GH1511,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1512,1512,Wassa Amenfi East,GH1512,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1513,1513,Wassa Amenfi West,GH1513,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1514,1514,Wassa East,GH1514,,,,Western,GH15,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1601,1601,Aowin,GH1601,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1602,1602,Bia East,GH1602,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1603,1603,Bia West,GH1603,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1604,1604,Bibiani-Anhwiaso-Bekwai Municipal,GH1604,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1605,1605,Bodi,GH1605,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1606,1606,Juaboso,GH1606,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1607,1607,Sefwi Akontombra,GH1607,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1608,1608,Sefwi-Wiawso,GH1608,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
1603:45:16:288:2:1609,1609,Suaman,GH1609,,,,Western North,GH16,Ghana,GH,2021-03-10,2021-12-31,
