#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_qcc+is_zxxx+ix_wikip1476,#item+rem+i_qcc+is_zxxx+ix_wikip9119
104214344,Q104214344,"Lei nº 13.991, de 17 de Abril de 2020",urn:lex:br:federal:lei:2020-04-17;13991
105280467,Q105280467,"Lei nº 23, de 12 de agosto de 1833",urn:lex:br:federal:lei:1833-08-12;24
105572792,Q105572792,"Decreto-Lei nº 335, de 18 de outubro de 1967",urn:lex:br:federal:decreto.lei:1967-10-18;335
105573625,Q105573625,"Decreto-Lei nº 506, de 17 de junho de 1938",urn:lex:br:federal:decreto.lei:1938-06-17;506
105574511,Q105574511,"Decreto-Lei nº 346, de 28 de dezembro de 1967",urn:lex:br:federal:decreto.lei:1967-12-28;346
105584829,Q105584829,"Decreto-Lei nº 347, de 29 de dezembro de 1967",urn:lex:br:federal:decreto.lei:1967-12-29;347
105584894,Q105584894,"Decreto-Lei nº 6730, de 17 de janeiro de 1941",urn:lex:br:federal:decreto.lei:1941-01-17;6730
105585050,Q105585050,"Decreto-Lei nº 350, de 2 de fevereiro de 1968",urn:lex:br:federal:decreto.lei:1968-02-02;350
105585052,Q105585052,"Decreto-Lei nº 8097, de 16 de outubro de 1945",urn:lex:br:federal:decreto.lei:1945-10-16;8097
105585053,Q105585053,"Decreto-Lei nº 605, de 9 de agosto de 1938",urn:lex:br:federal:decreto.lei:1938-08-09;605
105585054,Q105585054,"Decreto-Lei nº 9801, de 9 de setembro de 1946",urn:lex:br:federal:decreto.lei:1946-09-09;9801
105585055,Q105585055,"Decreto-Lei nº 7186, de 22 de dezembro de 1944",urn:lex:br:federal:decreto.lei:1944-12-22;7186
105585056,Q105585056,"Decreto-Lei nº 7187, de 22 de dezembro de 1944",urn:lex:br:federal:decreto.lei:1944-12-22;7187
105585058,Q105585058,"Decreto-Lei nº 7048, de 13 de novembro de 1944",urn:lex:br:federal:decreto.lei:1944-11-13;7048
105585059,Q105585059,"Decreto-Lei nº 3912, de 9 de dezembro de 1941",urn:lex:br:federal:decreto.lei:1941-12-09;3912
105585060,Q105585060,"Decreto-Lei nº 9609, de 19 de agosto de 1946",urn:lex:br:federal:decreto.lei:1946-08-19;9609
105585061,Q105585061,"Decreto-Lei nº 2134, de 13 de novembro de 1937",urn:lex:br:federal:decreto.lei:1937-11-13;2134
105585062,Q105585062,"Decreto-Lei nº 2132, de 13 de novembro de 1937",urn:lex:br:federal:decreto.lei:1937-11-13;2132
105585064,Q105585064,"Decreto-Lei nº 2131, de 13 de novembro de 1937",urn:lex:br:federal:decreto.lei:1937-11-13;2131
105585065,Q105585065,"Decreto-Lei nº 2130, de 12 de novembro de 1937",urn:lex:br:federal:decreto.lei:1937-11-12;2130
105585067,Q105585067,"Decreto-Lei nº 112, de 28 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-28;112
105585068,Q105585068,"Decreto-Lei nº 39, de 3 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-03;39
105585069,Q105585069,"Decreto-Lei nº 111, de 28 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-28;111
105585070,Q105585070,"Decreto-Lei nº 69, de 15 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-15;69
105585071,Q105585071,"Decreto-Lei nº 113, de 28 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-28;113
105585072,Q105585072,"Decreto-Lei nº 204, de 25 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-25;204
105585073,Q105585073,"Decreto-Lei nº 124, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;124
105585074,Q105585074,"Decreto-Lei nº 184, de 5 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-05;184
105585075,Q105585075,"Decreto-Lei nº 125, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;125
105585076,Q105585076,"Decreto-Lei nº 126, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;126
105585077,Q105585077,"Decreto-Lei nº 248, de 4 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-04;248
105585078,Q105585078,"Decreto-Lei nº 203, de 25 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-25;203
105585079,Q105585079,"Decreto-Lei nº 127, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;127
105585080,Q105585080,"Decreto-Lei nº 219, de 27 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-27;219
105585081,Q105585081,"Decreto-Lei nº 179, de 5 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-05;179
105585082,Q105585082,"Decreto-Lei nº 128, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;128
105585083,Q105585083,"Decreto-Lei nº 223, de 27 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-27;223
105585084,Q105585084,"Decreto-Lei nº 129, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;129
105585087,Q105585087,"Decreto-Lei nº 183, de 5 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-05;183
105585088,Q105585088,"Decreto-Lei nº 130, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;130
105585089,Q105585089,"Decreto-Lei nº 244, de 4 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-04;244
105585090,Q105585090,"Decreto-Lei nº 131, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;131
105585091,Q105585091,"Decreto-Lei nº 180, de 5 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-05;180
105585092,Q105585092,"Decreto-Lei nº 245, de 4 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-04;245
105585093,Q105585093,"Decreto-Lei nº 132, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;132
105585094,Q105585094,"Decreto-Lei nº 190, de 5 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-05;190
105585095,Q105585095,"Decreto-Lei nº 246, de 4 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-04;246
105585096,Q105585096,"Decreto-Lei nº 133, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;133
105585097,Q105585097,"Decreto-Lei nº 220, de 27 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-27;220
105585098,Q105585098,"Decreto-Lei nº 134, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;134
105585100,Q105585100,"Decreto-Lei nº 217, de 26 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-26;217
105585101,Q105585101,"Decreto-Lei nº 215, de 26 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-26;215
105585102,Q105585102,"Decreto-Lei nº 211, de 26 de janeiro de 1938",urn:lex:br:federal:decreto.lei:1938-01-26;211
105585103,Q105585103,"Decreto-Lei nº 135, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;135
105585104,Q105585104,"Decreto-Lei nº 136, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;136
105585105,Q105585105,"Decreto-Lei nº 137, de 29 de dezembro de 1937",urn:lex:br:federal:decreto.lei:1937-12-29;137
105585106,Q105585106,"Decreto-Lei nº 335, de 15 de março de 1938",urn:lex:br:federal:decreto.lei:1938-03-15;335
105585107,Q105585107,"Decreto-Lei nº 271, de 12 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-12;271
105585108,Q105585108,"Decreto-Lei nº 275, de 15 de fevereiro de 1938",urn:lex:br:federal:decreto.lei:1938-02-15;275
105585109,Q105585109,"Decreto-Lei nº 343, de 22 de março de 1938",urn:lex:br:federal:decreto.lei:1938-03-22;343
105585110,Q105585110,"Decreto-Lei nº 492, de 11 de junho de 1938",urn:lex:br:federal:decreto.lei:1938-06-11;492
105585111,Q105585111,"Decreto-Lei nº 533, de 5 de julho de 1938",urn:lex:br:federal:decreto.lei:1938-07-05;533
105585112,Q105585112,"Decreto-Lei nº 542, de 7 de julho de 1938",urn:lex:br:federal:decreto.lei:1938-07-07;542
105585113,Q105585113,"Decreto-Lei nº 851, de 11 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-11;851
105585114,Q105585114,"Decreto-Lei nº 852, de 11 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-11;852
105585115,Q105585115,"Decreto-Lei nº 853, de 11 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-11;853
105585117,Q105585117,"Decreto-Lei nº 854, de 12 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-12;854
105585118,Q105585118,"Decreto-Lei nº 855, de 12 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-12;855
105585120,Q105585120,"Decreto-Lei nº 856, de 12 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-12;856
105585123,Q105585123,"Decreto-Lei nº 857, de 12 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-12;857
105585124,Q105585124,"Decreto-Lei nº 858, de 14 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-14;858
105585125,Q105585125,"Decreto-Lei nº 859, de 16 de novembro de 1938",urn:lex:br:federal:decreto.lei:1938-11-16;859
105585126,Q105585126,"Decreto-Lei nº 1084, de 30 de janeiro de 1939",urn:lex:br:federal:decreto.lei:1939-01-30;1084
105585127,Q105585127,"Decreto-Lei nº 1086, de 1 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-01;1086
105585128,Q105585128,"Decreto-Lei nº 1088, de 1 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-01;1088
105585129,Q105585129,"Decreto-Lei nº 1098, de 4 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-04;1098
105585130,Q105585130,"Decreto-Lei nº 1097, de 4 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-04;1097
105585131,Q105585131,"Decreto-Lei nº 1100, de 8 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-08;1100
105585133,Q105585133,"Decreto-Lei nº 1103, de 9 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-09;1103
105585135,Q105585135,"Decreto-Lei nº 1110, de 16 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-16;1110
105585137,Q105585137,"Decreto-Lei nº 1118, de 24 de fevereiro de 1939",urn:lex:br:federal:decreto.lei:1939-02-24;1118
105585139,Q105585139,"Decreto-Lei nº 2348, de 24 de julho de 1987",urn:lex:br:federal:decreto.lei:1987-07-24;2348
105585142,Q105585142,"Decreto-Lei nº 2353, de 11 de agosto de 1987",urn:lex:br:federal:decreto.lei:1987-08-11;2353
105585143,Q105585143,"Decreto-Lei nº 294, de 28 de fevereiro de 1967",urn:lex:br:federal:decreto.lei:1967-02-28;294
105585146,Q105585146,"Decreto-Lei nº 2355, de 27 de agosto de 1987",urn:lex:br:federal:decreto.lei:1987-08-27;2355
105585149,Q105585149,"Decreto-Lei nº 2356, de 28 de agosto de 1987",urn:lex:br:federal:decreto.lei:1987-08-28;2356
105585150,Q105585150,"Decreto-Lei nº 1293, de 25 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-25;1293
105585152,Q105585152,"Decreto-Lei nº 1324, de 6 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-06;1324
105585154,Q105585154,"Decreto-Lei nº 1974, de 9 de dezembro de 1982",urn:lex:br:federal:decreto.lei:1982-12-09;1974
105585155,Q105585155,"Decreto-Lei nº 1977, de 20 de dezembro de 1982",urn:lex:br:federal:decreto.lei:1982-12-20;1977
105585156,Q105585156,"Decreto-Lei nº 1979, de 22 de dezembro de 1982",urn:lex:br:federal:decreto.lei:1982-12-22;1979
105585157,Q105585157,"Decreto-Lei nº 959, de 17 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-17;959
105585158,Q105585158,"Decreto-Lei nº 1383, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1383
105585159,Q105585159,"Decreto-Lei nº 960, de 17 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-17;960
105585160,Q105585160,"Decreto-Lei nº 1290, de 24 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-24;1290
105585161,Q105585161,"Decreto-Lei nº 1384, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1384
105585162,Q105585162,"Decreto-Lei nº 1325, de 6 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-06;1325
105585163,Q105585163,"Decreto-Lei nº 1280, de 18 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-18;1280
105585165,Q105585165,"Decreto-Lei nº 1326, de 6 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-06;1326
105585166,Q105585166,"Decreto-Lei nº 1274, de 17 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-17;1274
105585168,Q105585168,"Decreto-Lei nº 1327, de 6 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-06;1327
105585169,Q105585169,"Decreto-Lei nº 1328, de 7 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-07;1328
105585170,Q105585170,"Decreto-Lei nº 1311, de 1 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-01;1311
105585171,Q105585171,"Decreto-Lei nº 1329, de 7 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-07;1329
105585172,Q105585172,"Decreto-Lei nº 1330, de 7 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-07;1330
105585173,Q105585173,"Decreto-Lei nº 1309, de 31 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-31;1309
105585174,Q105585174,"Decreto-Lei nº 1331, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1331
105585565,Q105585565,"Decreto-Lei nº 1305, de 31 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-31;1305
105585566,Q105585566,"Decreto-Lei nº 1332, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1332
105585567,Q105585567,"Decreto-Lei nº 961, de 17 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-17;961
105585569,Q105585569,"Decreto-Lei nº 1300, de 27 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-27;1300
105585570,Q105585570,"Decreto-Lei nº 962, de 17 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-17;962
105585572,Q105585572,"Decreto-Lei nº 1333, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1333
105585573,Q105585573,"Decreto-Lei nº 1334, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1334
105585574,Q105585574,"Decreto-Lei nº 1385, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1385
105585575,Q105585575,"Decreto-Lei nº 1335, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1335
105585576,Q105585576,"Decreto-Lei nº 1296, de 25 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-25;1296
105585578,Q105585578,"Decreto-Lei nº 1336, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1336
105585579,Q105585579,"Decreto-Lei nº 1386, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1386
105585580,Q105585580,"Decreto-Lei nº 964, de 19 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-19;964
105585582,Q105585582,"Decreto-Lei nº 1387, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1387
105585583,Q105585583,"Decreto-Lei nº 965, de 20 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-20;965
105585584,Q105585584,"Decreto-Lei nº 1337, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1337
105585585,Q105585585,"Decreto-Lei nº 966, de 21 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-21;966
105585587,Q105585587,"Decreto-Lei nº 1388, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1388
105585588,Q105585588,"Decreto-Lei nº 967, de 21 de dezembro de 1938",urn:lex:br:federal:decreto.lei:1938-12-21;967
105585589,Q105585589,"Decreto-Lei nº 1297, de 25 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-25;1297
105585590,Q105585590,"Decreto-Lei nº 1389, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1389
105585591,Q105585591,"Decreto-Lei nº 1338, de 8 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-08;1338
105585592,Q105585592,"Decreto-Lei nº 1390, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1390
105585593,Q105585593,"Decreto-Lei nº 1339, de 12 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-12;1339
105585594,Q105585594,"Decreto-Lei nº 1391, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1391
105585595,Q105585595,"Decreto-Lei nº 1392, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1392
105585596,Q105585596,"Decreto-Lei nº 1340, de 12 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-12;1340
105585597,Q105585597,"Decreto-Lei nº 301, de 28 de fevereiro de 1967",urn:lex:br:federal:decreto.lei:1967-02-28;301
105585598,Q105585598,"Decreto-Lei nº 1342, de 13 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-13;1342
105585599,Q105585599,"Decreto-Lei nº 1395, de 29 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-29;1395
105585601,Q105585601,"Decreto-Lei nº 1295, de 25 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-25;1295
105585602,Q105585602,"Decreto-Lei nº 1396, de 30 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-30;1396
105585603,Q105585603,"Decreto-Lei nº 1281, de 18 de maio de 1939",urn:lex:br:federal:decreto.lei:1939-05-18;1281
105585604,Q105585604,"Decreto-Lei nº 1343, de 13 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-13;1343
105585605,Q105585605,"Decreto-Lei nº 1397, de 30 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-30;1397
105585606,Q105585606,"Decreto-Lei nº 1344, de 13 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-13;1344
105585607,Q105585607,"Decreto-Lei nº 1398, de 30 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-30;1398
105585608,Q105585608,"Decreto-Lei nº 1345, de 14 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-14;1345
105585609,Q105585609,"Decreto-Lei nº 1399, de 30 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-30;1399
105585610,Q105585610,"Decreto-Lei nº 1346, de 15 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-15;1346
105585611,Q105585611,"Decreto-Lei nº 1347, de 15 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-15;1347
105585612,Q105585612,"Decreto-Lei nº 1348, de 15 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-15;1348
105585613,Q105585613,"Decreto-Lei nº 1349, de 15 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-15;1349
105585614,Q105585614,"Decreto-Lei nº 1350, de 15 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-15;1350
105585615,Q105585615,"Decreto-Lei nº 1351, de 16 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-16;1351
105585616,Q105585616,"Decreto-Lei nº 1352, de 16 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-16;1352
105585617,Q105585617,"Decreto-Lei nº 1353, de 16 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-16;1353
105585618,Q105585618,"Decreto-Lei nº 1354, de 16 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-16;1354
105585619,Q105585619,"Decreto-Lei nº 1355, de 19 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-19;1355
105585620,Q105585620,"Decreto-Lei nº 1356, de 19 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-19;1356
105585621,Q105585621,"Decreto-Lei nº 1357, de 19 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-19;1357
105585622,Q105585622,"Decreto-Lei nº 1358, de 20 de junho de 1939",urn:lex:br:federal:decreto.lei:1939-06-20;1358
