#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:430:2:1505,1505,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1505,Greenville,LR1505,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1506,1506,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1506,Jaedae,LR1506,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1507,1507,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1507,Jeadepo,LR1507,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1508,1508,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1508,Juarzon,LR1508,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1509,1509,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1509,Kpayan,LR1509,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1510,1510,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1510,Kulu Shaw Boe,LR1510,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1511,1511,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1511,Plahn Nyarn,LR1511,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1512,1512,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1512,Pynes Town,LR1512,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1513,1513,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1513,Sanquin Dist #1,LR1513,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1514,1514,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1514,Sanquin Dist #3,LR1514,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1515,1515,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1515,Sanquin Dist #2,LR1515,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1516,1516,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1516,Seekon,LR1516,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
1603:45:16:430:2:1517,1517,1603:45:16:430:0,1603:45:16:430:1:15,1603:45:16:430:2:1517,Wedjah,LR1517,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
