#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt0,#meta+ERROR+adm2+code+v_pcode,#meta+ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:662:2:10100140000,10100140000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100140000,Cazuca,LC10100140000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100160000,10100160000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100160000,Delomel,LC10100160000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100170000,10100170000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100170000,Desruisseaux,LC10100170000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100170300,10100170300,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100170300,En Mango,LC10100170300,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100170400,10100170400,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100170400,Fond/Desruisseaux,LC10100170400,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100170500,10100170500,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100170500,London Road,LC10100170500,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100180000,10100180000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100180000,Dugard,LC10100180000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100180100,10100180100,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100180100,Fond Dor/Dugard,LC10100180100,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100210000,10100210000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100210000,Escap,LC10100210000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100240000,10100240000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100240000,Fond Estate,LC10100240000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100260000,10100260000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100260000,Galba,LC10100260000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100280000,10100280000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100280000,La Courville,LC10100280000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100290000,10100290000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100290000,La Fille,LC10100290000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100300000,10100300000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100300000,La Pointe,LC10100300000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100310000,10100310000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100310000,Latille,LC10100310000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100320000,10100320000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100320000,L'Eau Mineau,LC10100320000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100330000,10100330000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100330000,Lombard,LC10100330000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100340000,10100340000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100340000,Mahaut,LC10100340000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100350000,10100350000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100350000,Malgretoute,LC10100350000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100360000,10100360000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100360000,Mamiku,LC10100360000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100370000,10100370000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100370000,Mon Repos,LC10100370000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100380000,10100380000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100380000,Moreau,LC10100380000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100400000,10100400000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100400000,Myette Gardens,LC10100400000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100410000,10100410000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100410000,New Village,LC10100410000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100420000,10100420000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100420000,Palmiste Estate,LC10100420000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100430000,10100430000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100430000,Patience,LC10100430000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100430100,10100430100,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100430100,Coolie Town,LC10100430100,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100460000,10100460000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100460000,Planard,LC10100460000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100470000,10100470000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100470000,Praslin,LC10100470000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100480000,10100480000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100480000,Rouarne,LC10100480000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100490000,10100490000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100490000,Savannes,LC10100490000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100510000,10100510000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100510000,Saint Marie Road,LC10100510000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100520000,10100520000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100520000,Ti Riviere,LC10100520000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100530000,10100530000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100530000,Ti Rocher,LC10100530000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100530100,10100530100,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100530100,Saut,LC10100530100,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100530200,10100530200,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100530200,Des Blanchard,LC10100530200,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100530400,10100530400,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100530400,Paix Bouche,LC10100530400,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100530600,10100530600,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100530600,Tou Cochon,LC10100530600,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100540000,10100540000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100540000,Troumassee,LC10100540000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100570000,10100570000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100570000,Village,LC10100570000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100580000,10100580000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100580000,Volet,LC10100580000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100590000,10100590000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100590000,St Helen Estate,LC10100590000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100600000,10100600000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100600000,Rameau,LC10100600000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100610000,10100610000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100610000,Honeymoon Beach,LC10100610000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100620000,10100620000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100620000,Raillon Road,LC10100620000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100630000,10100630000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100630000,Six Miles/Descatier,LC10100630000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100640000,10100640000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100640000,Bois Canot,LC10100640000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100650000,10100650000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100650000,L'Orangerie Road,LC10100650000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100660000,10100660000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100660000,La Haut,LC10100660000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100670000,10100670000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100670000,Mount Erole,LC10100670000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100680000,10100680000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100680000,Mine',LC10100680000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100690000,10100690000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100690000,La Gwen Ba,LC10100690000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100700000,10100700000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100700000,La Croix,LC10100700000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100710000,10100710000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100710000,L'Union,LC10100710000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100720000,10100720000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100720000,Pelouze,LC10100720000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:10100740000,10100740000,1603:45:16:662:0,1603:45:16:662:1:10,1603:45:16:662:2:10100740000,Choucomel,LC10100740000,,,,Micoud,LC10,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110010000,11110010000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110010000,Anse Canot,LC11110010000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110020000,11110020000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110020000,Athens,LC11110020000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110030000,11110030000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110030000,Au Leon,LC11110030000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110040000,11110040000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110040000,Bara Bara,LC11110040000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110060000,11110060000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110060000,Barre De L'Isle,LC11110060000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110070000,11110070000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110070000,Bazile,LC11110070000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110080000,11110080000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110080000,Mount Beaujolais,LC11110080000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110090000,11110090000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110090000,Belmont,LC11110090000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110100000,11110100000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110100000,Bois Joli,LC11110100000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110110000,11110110000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110110000,Bosquet D'Or,LC11110110000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110120000,11110120000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110120000,Dennery By Pass,LC11110120000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110120100,11110120100,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110120100,Dennery By Pass/Green Mountain,LC11110120100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110120200,11110120200,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110120200,Dennery By Pass/Rocky Lane,LC11110120200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110120300,11110120300,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110120300,Dennery By Pass/White Rock Gardens,LC11110120300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110130000,11110130000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110130000,Delaide,LC11110130000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110140000,11110140000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110140000,Derniere Riviere,LC11110140000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110140100,11110140100,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110140100,Derniere Riviere/Morne Panache,LC11110140100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110140200,11110140200,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110140200,Derniere Riviere/Mardi Gras/Morne Caca Cochon,LC11110140200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110140300,11110140300,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110140300,Derniere Riviere/Fond Maricient,LC11110140300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110140400,11110140400,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110140400,Derniere Riviere/Fond Petit,LC11110140400,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110150000,11110150000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110150000,Despinoze,LC11110150000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110170000,11110170000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110170000,Dubonaire,LC11110170000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110180000,11110180000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110180000,Errard,LC11110180000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110190000,11110190000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110190000,Fond D'Or,LC11110190000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110220000,11110220000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110220000,Gadette,LC11110220000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110230000,11110230000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110230000,Glavier,LC11110230000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110240000,11110240000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110240000,Grande Ravine,LC11110240000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110250000,11110250000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110250000,Grande Riviere,LC11110250000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110250100,11110250100,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110250100,Grande Riviere/Des Branch,LC11110250100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110250300,11110250300,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110250300,Grande Riviere/En Leur Morne/Discompere,LC11110250300,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110250400,11110250400,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110250400,Grande Riviere/Funier,LC11110250400,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110250500,11110250500,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110250500,Grande Riviere/Morne Caca Cochon,LC11110250500,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110270000,11110270000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110270000,La Caye,LC11110270000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110280000,11110280000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110280000,La Pelle,LC11110280000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110290000,11110290000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110290000,La Ressource,LC11110290000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110300000,11110300000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110300000,Lumiere,LC11110300000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110330000,11110330000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110330000,Morne Panache,LC11110330000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110360000,11110360000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110360000,Pascal,LC11110360000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110370000,11110370000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110370000,Riche Fond,LC11110370000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110370100,11110370100,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110370100,Riche Fond/La Belle Vie,LC11110370100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110370200,11110370200,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110370200,Riche Fond/New Village,LC11110370200,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110380000,11110380000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110380000,St. Joseph Estate,LC11110380000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110390000,11110390000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110390000,Thamazo,LC11110390000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110390100,11110390100,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110390100,Thomazo/Tournesse,LC11110390100,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110400000,11110400000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110400000,Dennery Village,LC11110400000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110401800,11110401800,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110401800,La Pointe,LC11110401800,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110410000,11110410000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110410000,Louvet,LC11110410000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110420000,11110420000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110420000,La Sorciere,LC11110420000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110430000,11110430000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110430000,Bordelais,LC11110430000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110440000,11110440000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110440000,Mandele,LC11110440000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:11110450000,11110450000,1603:45:16:662:0,1603:45:16:662:1:11,1603:45:16:662:2:11110450000,Central Forest Reserve,LC11110450000,,,,Dennery,LC11,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120010000,12120010000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120010000,Americ,LC12120010000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120020100,12120020100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120020100,Paix Bouche,LC12120020100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120040000,12120040000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120040000,Beausejour,LC12120040000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120040100,12120040100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120040100,Beausejour/Fostin'S Development,LC12120040100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120040200,12120040200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120040200,Beausejour/Ndc,LC12120040200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120050000,12120050000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120050000,Bella Rosa,LC12120050000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120060000,12120060000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120060000,Boguis,LC12120060000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120060100,12120060100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120060100,Boguis/Desa Blond,LC12120060100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120080000,12120080000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120080000,Bois D'Orange,LC12120080000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
