#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_swa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_swa+is_latn,#adm3+name+alt2+i_swa+is_latn,#adm2+name+i_eng+is_latn,#adm2+name+i_swa+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_swa+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_swa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:834:3:406121,406121,Kiva,,TZ0406121,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406131,406131,Kabuku,,TZ0406131,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406141,406141,Kwamatuku,,TZ0406141,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406151,406151,Kwedizinga,,TZ0406151,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406161,406161,Mgambo,,TZ0406161,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406171,406171,Komkonga,,TZ0406171,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406181,406181,Mkata,,TZ0406181,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406191,406191,Kabuku ndani,,TZ0406191,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:406201,406201,Kwamgwe,,TZ0406201,,,,,,Handeni,,TZ0406,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407011,407011,Lwande,,TZ0407011,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407021,407021,Kikunde,,TZ0407021,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407031,407031,Songe,,TZ0407031,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407041,407041,Pagwi,,TZ0407041,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407051,407051,Masagalu,,TZ0407051,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407061,407061,Kimbe,,TZ0407061,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407071,407071,Kilindi,,TZ0407071,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407081,407081,Negero,,TZ0407081,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407091,407091,Mkindi,,TZ0407091,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407101,407101,Mvungwe,,TZ0407101,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407111,407111,Kwediboma,,TZ0407111,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407121,407121,Saunyi,,TZ0407121,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407131,407131,Jaila,,TZ0407131,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407141,407141,Msanja,,TZ0407141,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407151,407151,Kisangasa,,TZ0407151,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407161,407161,Mabalanga,,TZ0407161,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407171,407171,Kibirashi,,TZ0407171,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407181,407181,Kilwa,,TZ0407181,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407191,407191,Tunguli,,TZ0407191,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:407201,407201,Kwekivu,,TZ0407201,,,,,,Kilindi,,TZ0407,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408011,408011,Mwakijembe,,TZ0408011,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408021,408021,Mkinga,,TZ0408021,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408031,408031,Duga,,TZ0408031,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408041,408041,Moa,,TZ0408041,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408051,408051,Manza,,TZ0408051,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408061,408061,Kwale,,TZ0408061,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408071,408071,Mtimbwani,,TZ0408071,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408081,408081,Gombero,,TZ0408081,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408091,408091,Mhinduro,,TZ0408091,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408103,408103,Maramba,,TZ0408103,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408111,408111,Kigongoi,,TZ0408111,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408121,408121,Daluni,,TZ0408121,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408131,408131,Bosha,,TZ0408131,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408141,408141,Mapatano,,TZ0408141,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408151,408151,Bwiti,,TZ0408151,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408161,408161,Mnyenzani,,TZ0408161,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408171,408171,Doda,,TZ0408171,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408181,408181,Boma,,TZ0408181,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408191,408191,Parungu Kasera,,TZ0408191,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408201,408201,Mayomboni,,TZ0408201,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:408211,408211,Sigaya,,TZ0408211,,,,,,Mkinga,,TZ0408,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409013,409013,Ngombezi,,TZ0409013,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409022,409022,Mtonga,,TZ0409022,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409032,409032,Magunga,,TZ0409032,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409041,409041,Kwamndolwa,,TZ0409041,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409052,409052,Old Korogwe,,TZ0409052,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409062,409062,Manundu,,TZ0409062,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409072,409072,Kilole,,TZ0409072,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:409081,409081,Kwamsisi,,TZ0409081,,,,,,Korogwe Township Authority,,TZ0409,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410012,410012,Malezi,,TZ0410012,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410022,410022,Kwenjugo,,TZ0410022,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410032,410032,Mabanda,,TZ0410032,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410042,410042,Konje,,TZ0410042,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410052,410052,Mlimani,,TZ0410052,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410062,410062,Msasa,,TZ0410062,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410072,410072,Kideleko,,TZ0410072,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410082,410082,Kwamagome,,TZ0410082,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410092,410092,Vibaoni,,TZ0410092,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410102,410102,Chanika,,TZ0410102,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410112,410112,Mdoe,,TZ0410112,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:410122,410122,Kwediyamba,,TZ0410122,,,,,,Handeni Mji,,TZ0410,Tanga,,TZ04,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501011,501011,Mabula,,TZ0501011,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501021,501021,Maguha,,TZ0501021,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501031,501031,Berega,,TZ0501031,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501043,501043,Magubike,,TZ0501043,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501051,501051,Mamboya,,TZ0501051,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501063,501063,Dumila,,TZ0501063,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501073,501073,Magole,,TZ0501073,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501083,501083,Msowero,,TZ0501083,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501091,501091,Rudewa,,TZ0501091,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501101,501101,Chanzulu,,TZ0501101,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501112,501112,Kimamba 'A',,TZ0501112,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501122,501122,Kimamba ' B ',,TZ0501122,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501132,501132,Mbumi,,TZ0501132,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501142,501142,Mkwatani,,TZ0501142,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501152,501152,Magomeni,,TZ0501152,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501162,501162,Kasiki,,TZ0501162,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501171,501171,Mabwerebwere,,TZ0501171,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501181,501181,Kilangali,,TZ0501181,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501193,501193,Mikumi,,TZ0501193,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501201,501201,Ruhembe,,TZ0501201,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501213,501213,Kidodi,,TZ0501213,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501221,501221,Vidunda,,TZ0501221,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501231,501231,Malolo,,TZ0501231,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501243,501243,Kisanga,,TZ0501243,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501251,501251,Uleling'ombe,,TZ0501251,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501261,501261,Ulaya,,TZ0501261,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501271,501271,Zombo,,TZ0501271,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501281,501281,Lumuma,,TZ0501281,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501291,501291,Masanze,,TZ0501291,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501301,501301,Kidete,,TZ0501301,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501311,501311,Lumbiji,,TZ0501311,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501321,501321,Kitete,,TZ0501321,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501331,501331,Madoto,,TZ0501331,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501341,501341,Tindiga,,TZ0501341,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:501353,501353,Ruaha,,TZ0501353,,,,,,Kilosa,,TZ0501,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502011,502011,Kasanga,,TZ0502011,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502021,502021,Kolero,,TZ0502021,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502031,502031,Mvuha,,TZ0502031,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502041,502041,Selembala,,TZ0502041,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502051,502051,Bwaki la Chini,,TZ0502051,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502061,502061,Bwakila Juu,,TZ0502061,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502071,502071,Kisaki,,TZ0502071,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502081,502081,Mngazi,,TZ0502081,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502091,502091,Singisa,,TZ0502091,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502101,502101,Mkambarani,,TZ0502101,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502111,502111,Mikese,,TZ0502111,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502121,502121,Kidugalo,,TZ0502121,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502131,502131,Mkulazi,,TZ0502131,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502143,502143,Ngerengere,,TZ0502143,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502151,502151,Tununguo,,TZ0502151,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502161,502161,Kinole,,TZ0502161,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:502171,502171,Kiroka,,TZ0502171,,,,,,Morogoro,,TZ0502,Morogoro,,TZ05,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
