#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Tocoluli,TL070103,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatuquero,TL070104,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Rrailaco Craic,TL070105,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Rrailaco Leten,TL070106,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Samalete,TL070107,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Deleco,TL070108,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Taraço,TL070109,Taraco,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Poetete,TL070201,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Ponilala,TL070202,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Talimoro,TL070203,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Mirtutu,TL070204,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Leguimea,TL070205,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Humboe,TL070206,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Riheu,TL070207,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Lauala,TL070208,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Raimerhei,TL070209,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Estado,TL070210,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Ducurai,TL070301,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Haupu,TL070302,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Lauana,TL070303,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Catrai-Craic,TL070304,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Catrai Leten,TL070305,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Goulolo,TL070306,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Eraulo,TL070307,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Hatugau,TL070308,,,,Letefoho,TL0703,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Paramin,TL070401,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Atara,TL070402,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Baboi Craic,TL070403,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Obulo,TL070404,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Lasaun,TL070405,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Batumanu,TL070406,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Tiarlelo,TL070407,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Laubono,TL070408,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Atadame/Malabe,TL070409,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Leimea Leten,TL070410,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Laclo,TL070411,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Beboi Leten,TL070412,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Lemia Sorimbalu,TL070501,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Coliate-Leotelo,TL070502,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Asulau,TL070503,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Ailelo,TL070504,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Leimeacraic,TL070505,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Samara,TL070506,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Manusae,TL070507,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Hatolia,TL070508,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Urahou,TL070509,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Mau-Ubu,TL070510,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Lissapat,TL070511,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatubolu,TL070512,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatuessi,TL070513,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatumasi,TL080101,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Fahilebo,TL080102,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Tibar,TL080103,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Motaulun,TL080104,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Metagou,TL080105,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Lauhata,TL080106,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Leorema,TL080107,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Maumeta,TL080108,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Ulmera,TL080109,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Dato,TL080201,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Loidahar,TL080202,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Darulete,TL080203,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Luculai,TL080204,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Hatuquessi,TL080205,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Açumano,TL080206,Acumano,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Leoteala,TL080207,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Lissadila,TL080301,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Guiço,TL080302,Guico,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Vatuvou,TL080303,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Vatuboro,TL080304,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Maubaralissa,TL080305,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Vaviquinia,TL080306,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Gugleur,TL080307,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-16,
Bauro,TL090101,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Fuiloro,TL090102,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Home,TL090103,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Cacavem,TL090104,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Leuro,TL090105,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Lore I,TL090106,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Lore II,TL090107,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Muapitine,TL090108,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Raça,TL090109,Raca,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Souro,TL090110,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Baduro,TL090201,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Com,TL090202,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Daudare,TL090203,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Euquisi,TL090204,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Ililai,TL090205,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Maina I,TL090206,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Maina II,TL090207,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Pairara,TL090208,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Parlamento,TL090209,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Serelau,TL090210,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Ailebere,TL090301,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Cainliu,TL090302,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Fuat,TL090303,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Iliomar I,TL090304,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Iliomar II,TL090305,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Tirilolo,TL090306,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Afabubu,TL090401,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Baricafa,TL090402,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Cotamutu,TL090403,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Lacawa,TL090404,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Luro,TL090405,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Wairoce,TL090406,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Mehara,TL090501,,,,Tutuala,TL0905,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Tutuala,TL090502,,,,Tutuala,TL0905,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-16,
Letefoho,TL100101,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Holarua,TL100102,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Babulu,TL100103,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Betano,TL100104,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Daisua,TL100105,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Grotu,TL100106,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Rotuto,TL100107,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Tutuluro,TL100108,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Aituha,TL100201,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Dotic,TL100202,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Taitudac,TL100203,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Mahaquidan,TL100204,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Berloic,TL100205,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Bubususo,TL100301,,,,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Clacuc,TL100302,,,,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Fahinehan,TL100303,,,,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatucahi,TL100304,,,,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Caicasa,TL100305,,,,Fatuberliu,TL1003,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Aitemua,TL100401,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Beremana,TL100402,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Caimauc,TL100403,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Lesuata,TL100404,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Liurai,TL100405,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Manumera,TL100406,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Matorec,TL100407,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Mindelo,TL100408,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Orana,TL100409,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Foholau,TL100410,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatucalo,TL100411,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-16,
Cribas,TL110101,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Aiteas,TL110102,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Ma'abat,TL110103,Maabat,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Sau,TL110104,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Iliheu,TL110105,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Ailili,TL110106,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Lifau,TL110201,,,,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Haturalan,TL110202,,,,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Cairui,TL110203,,,,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Lacumesac,TL110301,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Umacaduac,TL110302,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Naruc,TL110303,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Hohorai,TL110304,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Samoro,TL110401,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Leo Hat,TL110402,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatumacerec,TL110403,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Manlala,TL110404,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Manufahi,TL110405,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Aubeon,TL110501,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Boco,TL110502,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Abat Oan,TL110503,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Barique,TL110504,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Manehat,TL110505,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Orlalan,TL110601,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Funar,TL110602,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Manelima,TL110603,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Batara,TL110604,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatumaquerec,TL110605,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Sanana'in,TL110606,Sananain,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-16,
Nipani,TL120101,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Lifau,TL120102,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Cunha,TL120103,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Costa,TL120104,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Taiboco,TL120105,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Lalisuc,TL120106,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Bobocase,TL120107,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Naimeco,TL120108,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Usi-Taco,TL120201,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Bene-Ufe,TL120202,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Suni-Ufe,TL120203,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Lela-Ufe,TL120204,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Banafi,TL120205,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Bobometo,TL120301,,,,Oesilo,TL1203,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Usi-Taqueno,TL120302,,,,Oesilo,TL1203,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Usi-Tacae,TL120303,,,,Oesilo,TL1203,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Abani,TL120401,,,,Passabe,TL1204,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Malelat,TL120402,,,,Passabe,TL1204,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-16,
Irabin de Baixo,TL130101,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Irabin de Cima,TL130102,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uani Uma,TL130103,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Afaloicai,TL130104,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Bahatata,TL130105,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Loi Ulu,TL130106,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uaibobo,TL130201,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Builale,TL130202,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Mahareca,TL130203,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Ossu de Cima,TL130204,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uaigia,TL130205,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Ossorua,TL130206,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Loi-Huno,TL130207,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uabubo,TL130208,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Liaruca,TL130209,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Macadique,TL130301,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uaitame,TL130302,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Matahoi,TL130303,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Vessoru,TL130304,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Babulo,TL130305,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Afaloicai,TL130306,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Uain Craic,TL130401,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Bahalarauain,TL130402,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Quic,TL130403,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Bibileo,TL130404,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Watu Dere,TL130405,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uai Mori,TL130406,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Caraubalo,TL130407,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Uain Leten,TL130408,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Maluro,TL130409,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Luca,TL130410,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Laline,TL130501,,,,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Tolu,TL130502,,,,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Ahic,TL130503,,,,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
Dilor,TL130504,,,,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-16,
