#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Kongba,LR0306,,,,Gbarpolu,LR03,Liberia,LR,2017-12-27,2022-03-23,
Commonwealth 2,LR0401,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
District #1,LR0402,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
District #2,LR0403,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
District #3,LR0404,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
District #4,LR0405,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
Neekreen,LR0406,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
Owensgrove,LR0407,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
St. John River City,LR0408,,,,Grand Bassa,LR04,Liberia,LR,2017-12-27,2022-03-23,
Commonwealth,LR0501,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2022-03-23,
Garwula,LR0502,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2022-03-23,
Golakonneh,LR0503,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2022-03-23,
Porkpa,LR0504,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2022-03-23,
Tewor,LR0505,,,,Grand Cape Mount,LR05,Liberia,LR,2017-12-27,2022-03-23,
B'hai,LR0601,Bhai,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Cavala,LR0602,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Gbao,LR0603,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Gboe-Ploe,LR0604,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Glio-Twarbo,LR0605,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Konobo,LR0606,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Putu,LR0607,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Tchien,LR0608,,,,Grand Gedeh,LR06,Liberia,LR,2017-12-27,2022-03-23,
Barclayville,LR0701,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Bleebo,LR0702,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Bolloh,LR0703,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Buah,LR0704,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Dorbor,LR0705,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Dweh,LR0706,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Felo-Jekwi,LR0707,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Fenetoe,LR0708,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Forpoh,LR0709,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Garraway,LR0710,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Gee,LR0711,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Grand Cess Wedabo,LR0712,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Kpi,LR0713,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Lower Jloh,LR0714,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Nrokwia-Wesldow,LR0715,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Trenbo,LR0716,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Upper Jloh,LR0717,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Wlogba,LR0718,,,,Grand Kru,LR07,Liberia,LR,2017-12-27,2022-03-23,
Foya,LR0801,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Kolahun,LR0802,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Quardu Boundi,LR0803,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Salayea,LR0804,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Vahun,LR0805,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Voinjama,LR0806,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Zorzor,LR0807,,,,Lofa,LR08,Liberia,LR,2017-12-27,2022-03-23,
Firestone,LR0901,,,,Margibi,LR09,Liberia,LR,2017-12-27,2022-03-23,
Gibi,LR0902,,,,Margibi,LR09,Liberia,LR,2017-12-27,2022-03-23,
Kakata,LR0903,,,,Margibi,LR09,Liberia,LR,2017-12-27,2022-03-23,
Mambah Kaba,LR0904,,,,Margibi,LR09,Liberia,LR,2017-12-27,2022-03-23,
Gwelekpoken,LR1001,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Harper,LR1002,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Karluway #1,LR1003,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Karluway #2,LR1004,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Nyorken,LR1005,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Pleebo/Sodoken,LR1006,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Whojah,LR1007,,,,Maryland,LR10,Liberia,LR,2017-12-27,2022-03-23,
Careysburg,LR1101,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2022-03-23,
Commonwealth 1,LR1102,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2022-03-23,
Greater Monrovia,LR1103,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2022-03-23,
St. Paul River,LR1104,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2022-03-23,
Todee,LR1105,,,,Montserrado,LR11,Liberia,LR,2017-12-27,2022-03-23,
Boe & Quilla,LR1201,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Buu-Yao,LR1202,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Doe,LR1203,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Garr-Bain,LR1204,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Gbehlay-Geh,LR1205,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Gbi & Doru,LR1206,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Gbor,LR1207,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Kparblee,LR1208,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Leewehpea-Mahn,LR1209,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Meinpea-Mahn,LR1210,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Sanniquellie Mahn,LR1211,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Twan River,LR1212,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Wee-Gbehyi-Mahn,LR1213,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Yarmein,LR1214,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Yarpea Mahn,LR1215,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Yarwein Mehnsonnoh,LR1216,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Zoe-Gbao,LR1217,,,,Nimba,LR12,Liberia,LR,2017-12-27,2022-03-23,
Chedepo,LR1301,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Gbeapo,LR1302,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Glaro,LR1303,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Karforh,LR1304,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Nanee,LR1305,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Nyenawliken,LR1306,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Nyenebo,LR1307,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Potupo,LR1308,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Sarbo,LR1309,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Tuobo,LR1310,,,,River Gee,LR13,Liberia,LR,2017-12-27,2022-03-23,
Beawor,LR1401,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Central Rivercess,LR1402,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Doedain,LR1403,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Fen River,LR1404,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Jo River,LR1405,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Norwein,LR1406,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Sam Gbalor,LR1407,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Zarflahn,LR1408,,,,Rivercess,LR14,Liberia,LR,2017-12-27,2022-03-23,
Bodae,LR1501,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Bokon,LR1502,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Butaw,LR1503,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Dugbe River,LR1504,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Greenville,LR1505,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Jaedae,LR1506,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Jeadepo,LR1507,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Juarzon,LR1508,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Kpayan,LR1509,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Kulu Shaw Boe,LR1510,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Plahn Nyarn,LR1511,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Pynes Town,LR1512,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Sanquin Dist #1,LR1513,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Sanquin Dist #3,LR1514,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Sanquin Dist #2,LR1515,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Seekon,LR1516,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
Wedjah,LR1517,,,,Sinoe,LR15,Liberia,LR,2017-12-27,2022-03-23,
