#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Ejersa Lafo,ET040590,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Cobi,ET040592,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Meta Walkite,ET040594,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Liban Jawi,ET040597,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wara Jarso,ET040601,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dera (OR),ET040602,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Hidabu Abote,ET040603,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kuyu,ET040604,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Degem,ET040605,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gerar Jarso,ET040606,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Debre Libanos,ET040607,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wuchale,ET040608,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Abichugna Gne'a,ET040609,Abichugna Gnea,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kimbibit,ET040610,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Fiche town,ET040613,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Yaya Gulele,ET040614,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jida,ET040615,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Aleltu,ET040617,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Fentale,ET040701,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Boset,ET040702,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adama,ET040703,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Lome (OR),ET040704,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gimbichu,ET040705,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ada'a,ET040706,Adaa,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dugda,ET040707,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adama Tulu Jido Kombolcha,ET040708,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bishoftu town,ET040709,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bora (OR),ET040710,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Liben Chukala,ET040711,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adama town,ET040714,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Mojo Town,ET040797,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Metehara town,ET040799,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Merti,ET040801,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Aseko,ET040802,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Golocha,ET040803,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jeju,ET040804,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dodota,ET040805,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ziway Dugda,ET040806,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Hitosa,ET040807,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sude,ET040808,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chole,ET040809,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Amigna,ET040810,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Seru,ET040811,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Robe,ET040812,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Tena,ET040813,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shirka,ET040814,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Degeluna Tijo,ET040815,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Tiyo,ET040816,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Munessa,ET040817,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Limu Bilbilo,ET040818,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Guna,ET040819,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sire,ET040820,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Lude Hitosa,ET040821,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Diksis,ET040822,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bele Gesgar,ET040823,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Inkolo Wabe,ET040824,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Asela town,ET040825,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shanan Kolu,ET040893,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bekoji town,ET040894,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Mieso,ET040901,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Doba,ET040902,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Tulo (OR),ET040903,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Mesela,ET040904,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chiro town,ET040905,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Anchar,ET040906,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goba Koricha,ET040907,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Habro,ET040908,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Daro Lebu,ET040909,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Boke,ET040910,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kuni /Oda Bultum,ET040911,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gemechis,ET040912,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chiro Zuria,ET040913,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bedesa,ET040914,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Hawi Gudina,ET040915,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gumbi Bordede,ET040991,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Burqua Dhintu,ET040998,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Babile town,ET041000,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kombolcha,ET041001,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jarso (East Hararghe),ET041002,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gursum (OR),ET041003,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Babile (OR),ET041004,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Fedis,ET041005,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Haro Maya,ET041006,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kurfa Chele,ET041007,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kersa (East Hararge),ET041008,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Meta,ET041009,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goro Gutu,ET041010,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Deder,ET041011,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Melka Balo,ET041012,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bedeno,ET041013,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Midhaga Tola,ET041014,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chinaksen,ET041015,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Girawa,ET041016,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Golo Oda,ET041017,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Meyu Muleke,ET041018,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Haromaya town,ET041019,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goro Muti,ET041089,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Deder town,ET041097,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kumbi,ET041098,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Aweday town,ET041099,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Agarfa,ET041104,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gasera,ET041106,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sinana,ET041109,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goba (OR),ET041110,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Harena Buluk,ET041111,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Mena (Bale),ET041112,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Meda Welabu,ET041113,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Berbere,ET041114,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gura Damole,ET041115,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goro (Bale),ET041116,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Robe Town,ET041119,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goba town,ET041120,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dinsho,ET041122,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Yabelo,ET041207,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Arero,ET041208,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Moyale (OR),ET041210,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dire,ET041211,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Teltale,ET041212,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Miyo,ET041216,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dilo,ET041219,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dhas,ET041220,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gomole,ET041223,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Guchi,ET041290,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dubluk,ET041291,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Elwaya,ET041295,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Yabelo town,ET041296,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wachile,ET041298,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ameya,ET041301,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wenchi,ET041302,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Waliso,ET041303,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dawo,ET041304,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ilu,ET041305,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kersana Malima,ET041307,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Tole,ET041308,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Becho (SW Shewa),ET041309,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Seden Sodo,ET041310,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Woliso town,ET041311,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Goro (SW Shewa),ET041312,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sodo Daci,ET041314,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Uraga,ET041401,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bore,ET041402,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adola,ET041403,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wadera,ET041404,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Odo Shakiso,ET041405,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Liben,ET041407,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dama,ET041408,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Arda Jila,ET041409,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Girja /Harenfema,ET041410,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ana Sora,ET041411,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Saba Boru,ET041412,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gora Dola,ET041413,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Negele town,ET041414,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Aga Wayu,ET041482,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Haro Walabu,ET041490,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adola town,ET041492,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gumi Idalo,ET041497,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shakiso town,ET041499,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bule Hora,ET041501,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kercha,ET041502,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Hambela Wamena,ET041509,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Abaya,ET041513,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dugda Dawa,ET041515,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gelana (West Guji),ET041517,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Melka Soda,ET041518,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bule Hora town,ET041587,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Suro Berguda,ET041594,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Birbirsa Kojowa,ET041596,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chora (Buno Bedele),ET041603,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dega,ET041604,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dabo Hana,ET041605,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gechi,ET041606,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Borecha,ET041607,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dedesa,ET041608,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Meko,ET041618,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bedele town,ET041621,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bedele Zuria,ET041622,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Chwaka,ET041623,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dodola town,ET041700,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Siraro,ET041701,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shala,ET041702,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Arsi Negele,ET041703,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kofele,ET041704,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kore,ET041705,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gedeb Asasa,ET041706,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dodola,ET041707,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Kokosa,ET041708,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Nenesebo,ET041709,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Adaba,ET041710,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shashemene town,ET041711,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shashemene Zuria,ET041712,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Heban Arsi,ET041783,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Wondo,ET041797,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bishan Guracha,ET041798,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Arsi Negele town,ET041799,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Hawa Galan,ET041801,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Yama Logi Welel,ET041802,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dale Wabera,ET041803,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gawo Kebe,ET041804,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sayo,ET041805,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Denbi Dollo town,ET041806,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Anfilo,ET041807,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dale Sadi,ET041808,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gidami,ET041809,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jimma Horo,ET041810,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Lalo Kile,ET041811,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sedi Chenka,ET041812,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Horo,ET041901,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Shambu town,ET041902,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Guduru,ET041903,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ababo,ET041904,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Abay Chomen,ET041905,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jimma Genete,ET041906,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jimma Rare,ET041907,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Jarte Jardega,ET041908,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Amuru,ET041909,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Abe Dongoro,ET041910,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Choman Guduru,ET041911,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Horo Buluk,ET041912,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Burayu,ET042001,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Lege Tafo-Lege Dadi town,ET042004,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sululta town,ET042005,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sebeta Hawas,ET042006,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dukem,ET042008,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sebeta town,ET042009,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Bereh,ET042011,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Akaki,ET042012,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Sululta,ET042013,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Welmera,ET042014,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Mulo,ET042016,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
