#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Suti Para,BD30261494,,,,Dhamrai,BD302614,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sutiakati,BD10798785,,,,Nesarabad (Swarupkati),BD107987,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Sutrapur,BD30333285,,,,Kaliakair,BD303332,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Swadeshi,BD45612494,,,,Haluaghat,BD456124,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Swalak,BD20031463,,,,Bandarban Sadar,BD200314,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Swarupdaha,BD40411143,,,,Chaugachha,BD404111,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Swaruppur,BD40447189,,,,Maheshpur,BD404471,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Syed Pur,BD60904785,,,,Jagannathpur,BD609047,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
T. S. Bahirdia,BD40477581,,,,Rupsa,BD404775,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tabakpur,BD55499478,,,,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tabgi,BD10092195,,,,Burhanuddin,BD100921,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tagarbanda,BD30290384,,,,Alfadanga,BD302903,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Taherhuda,BD40441484,,,,Harinakunda,BD404414,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tahirpur,BD60909264,,,,Tahirpur,BD609092,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tahirpur Paurashava,BD50811200,,,,Baghmara,BD508112,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Taindang,BD20467083,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Taitong,BD20225696,,,,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tajpur,BD50699187,,,,Singra,BD506991,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tajpur,BD60910888,,,,Balaganj,BD609108,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tala,BD40879087,,,,Tala,BD408790,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Talam,BD50888973,,,,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Talanda,BD50819481,,,,Tanore,BD508194,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Talbaria,BD40509494,,,,Mirpur,BD405094,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Talganga,BD30489281,,,,Tarail,BD304892,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Talibpur,BD30568294,,,,Singair,BD305682,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Talimpur,BD60581494,,,,Barlekha,BD605814,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Talkhari,BD40558583,,,,Shalikha,BD405585,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Talki,BD45896776,,,,Nakla,BD458967,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Talma,BD30296294,,,,Nagarkanda,BD302962,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Talora,BD50103367,,,,Dhupchanchia,BD501033,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Taluk Kanupur,BD55323094,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tamaruddin,BD20753695,,,,Hatiya,BD207536,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tambulpur,BD55857385,,,,Pirgachha,BD558573,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tamphat,BD55854979,,,,Rangpur Sadar,BD558549,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tamta Paschim,BD20139593,,,,Shahrasti,BD201395,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tamta Purba,BD20139595,,,,Shahrasti,BD201395,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tangail Paurashava,BD30939599,,,,Tangail Sadar,BD309395,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tangbhanga,BD55523395,,,,Hatibandha,BD555233,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tankabati,BD20031479,,,,Bandarban Sadar,BD200314,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tanki,BD20198191,,,,Muradnagar,BD201981,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tanore Paurashava,BD50819499,,,,Tanore,BD508194,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tantar,BD30598494,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tantibanda,BD50768395,,,,Sujanagar,BD507683,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tantihati,BD45899094,,,,Sreebardi,BD458990,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tapodhan,BD55854987,,,,Rangpur Sadar,BD558549,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tarabo Paurashava,BD30676899,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarabunia,BD30861494,,,,Bhedarganj,BD308614,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarachha,BD20038976,,,,Rowangchhari,BD200389,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tarafpur,BD30936687,,,,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarail Sachail,BD30489294,,,,Tarail,BD304892,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarakanda,BD45618194,,,,Phulpur,BD456181,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Taral,BD60902985,,,,Derai,BD609029,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tarali,BD40874794,,,,Kaliganj,BD408747,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Taranagar,BD30263877,,,,Keraniganj,BD302638,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarapur,BD55329194,,,,Sundarganj,BD553291,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tarash,BD50888984,,,,Tarash,BD508889,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tarati,BD45616594,,,,Muktagachha,BD456165,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Targaon,BD30333686,,,,Kapasia,BD303336,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Targaon,BD55275694,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Taria,BD55770481,,,,Atwari,BD557704,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tarpur Chandi,BD20132294,,,,Chandpur Sadar,BD201322,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tarua,BD20123383,,,,Ashuganj,BD201233,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tarundia,BD45613190,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tebaria,BD50696394,,,,Natore Sadar,BD506963,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tegharia,BD30263886,,,,Keraniganj,BD302638,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tegharia,BD60364495,,,,Habiganj Sadar,BD603644,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tekani,BD50885094,,,,Kazipur,BD508850,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tekani Chukainagar,BD50109584,,,,Sonatola,BD501095,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Teknaf,BD20229063,,,,Teknaf,BD202290,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Teknaf Paurashava,BD20229099,,,,Teknaf,BD202290,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Teligati,BD40016095,,,,Morrelganj,BD400160,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Teligati,BD45720483,,,,Atpara,BD457204,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Telihati,BD30338685,,,,Sreepur,BD303386,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Telikhal,BD60912771,,,,Companiganj,BD609127,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Telikhali,BD10791483,,,,Bhandaria,BD107914,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tengaba,BD45612288,,,,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tenger Char,BD30592484,,,,Gazaria,BD305924,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tengra,BD60588073,,,,Rajnagar,BD605880,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulbaria,BD40574794,,,,Gangni,BD405747,Meherpur,BD4057,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD40879094,,,,Tala,BD408790,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD45726384,,,,Mohanganj,BD457263,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD50644794,,,,Manda,BD506447,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD50647987,,,,Porsha,BD506479,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD55273094,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD55779081,,,,Tentulia,BD557790,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Teota,BD30567859,,,,Shibalaya,BD305678,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tepa Kharibari,BD55731295,,,,Dimla,BD557312,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tepa Madhupur,BD55854281,,,,Kaunia,BD558542,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tepriganj,BD55773495,,,,Debiganj,BD557734,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Terokhada,BD40479481,,,,Terokhada,BD404794,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tetli,BD60913185,,,,Dakshin Surma,BD609131,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tetuljhora,BD30267289,,,,Savar,BD302672,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tezkhali,BD20120488,,,,Banchharampur,BD201204,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Thakurakona,BD45727494,,,,Netrokona Sadar,BD457274,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Thalta Majhgram,BD50106784,,,,Nandigram,BD501067,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Thanahat,BD55490983,,,,Chilmari,BD554909,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Thanchi,BD20039557,,,,Thanchi,BD200395,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Thetroy,BD55499483,,,,Ulipur,BD554994,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tiakhali,BD10786683,,,,Kala Para,BD107866,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tiariganj,BD20514387,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tiasree,BD45725684,,,,Madan,BD457256,Netrakona,BD4572,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tikikata,BD10795886,,,,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tilagaon,BD60586595,,,,Kulaura,BD605865,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tilai,BD55490695,,,,Bhurungamari,BD554906,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tilakpur,BD50381379,,,,Akkelpur,BD503813,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tilakpur,BD50646094,,,,Naogaon Sadar,BD506460,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tildanga,BD40471784,,,,Dacope,BD404717,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tilli,BD30567095,,,,Saturia,BD305670,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tilna,BD50648694,,,,Sapahar,BD506486,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tilpara,BD60911794,,,,Beani Bazar,BD609117,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tindu,BD20039576,,,,Thanchi,BD200395,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tintahari,BD20466787,,,,Manikchhari,BD204667,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tirnaihat,BD55779094,,,,Tentulia,BD557790,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Titpalla,BD45393689,,,,Jamalpur Sadar,BD453936,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Titudaha,BD40182383,,,,Chuadanga Sadar,BD401823,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Toke,BD30333694,,,,Kapasia,BD303336,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tona,BD10798094,,,,Pirojpur Sadar,BD107980,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tongi Paurashava,BD30333000,,,,Gazipur Sadar,BD303330,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Torabgang,BD20513391,,,,Kamalnagar,BD205133,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Towakul,BD60914184,,,,Gowainghat,BD609141,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tribeni,BD40448088,,,,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Trilochanpur,BD40443394,,,,Kaliganj,BD404433,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Trimohini,BD40413885,,,,Keshabpur,BD404138,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Trishal,BD45619485,,,,Trishal,BD456194,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Trishal Paurashava,BD45619499,,,,Trishal,BD456194,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tubalchhari,BD20467076,,,,Matiranga,BD204670,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tuker Bazar,BD60916290,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tukuria,BD55857695,,,,Pirganj,BD558576,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tularampur,BD40657694,,,,Narail Sadar,BD406576,Narail,BD4065,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tulasar,BD30866995,,,,Shariatpur Sadar,BD308669,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tulsir Char,BD45393695,,,,Jamalpur Sadar,BD453936,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tultikar,BD60916295,,,,Sylhet Sadar,BD609162,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tum Char,BD20514389,,,,Lakshmipur Sadar,BD205143,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tumulia,BD30333497,,,,Kaliganj,BD303334,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tungibaria,BD10065194,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tungipara Paurashava,BD30359199,,,,Tungi Para,BD303591,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tupamari,BD55736494,,,,Nilphamari Sadar,BD557364,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tushbhandar,BD55523995,,,,Kaliganj,BD555239,Lalmonirhat,BD5552,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tushkhali,BD10795894,,,,Mathbaria,BD107958,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tuzarpur,BD30291094,,,,Bhanga,BD302910,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uarsi,BD30936694,,,,Mirzapur,BD309366,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ubahata,BD60362695,,,,Chunarughat,BD603626,Habiganj,BD6036,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uchakhila,BD45613194,,,,Ishwarganj,BD456131,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Uchitpur,BD30670294,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Udakhali,BD55322171,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Udaykati,BD10061084,,,,Banari Para,BD100610,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Udaypur,BD40015695,,,,Mollahat,BD400156,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Udaypur,BD50385885,,,,Kalai,BD503858,Joypurhat,BD5038,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Udhunia,BD50889487,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ujalkur,BD40017394,,,,Rampal,BD400173,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ujan Char,BD30822976,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ujangram,BD40507994,,,,Kushtia Sadar,BD405079,Kushtia,BD4050,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ujani,BD30355894,,,,Muksudpur,BD303558,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ujantia,BD20225655,,,,Pekua,BD202256,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ujirpur,BD20193195,,,,Chauddagram,BD201931,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ulail,BD30567871,,,,Shibalaya,BD305678,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ulania,BD10066294,,,,Mehendiganj,BD100662,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Ulashi,BD40419094,,,,Sharsha,BD404190,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Ullah Para,BD50889494,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ullah Para Paurashava,BD50889499,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ulpur,BD30353290,,,,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ulta Chari,BD20467789,,,,Panchhari,BD204677,Khagrachhari,BD2046,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Umedpur,BD30548794,,,,Shib Char,BD305487,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Umedpur,BD40448094,,,,Shailkupa,BD404480,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Upasahar,BD40414795,,,,Kotwali,BD404147,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Upper Kagabala,BD60587494,,,,Maulvi Bazar Sadar,BD605874,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Urafi,BD30353294,,,,Gopalganj Sadar,BD303532,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Urail,BD50105466,,,,Kahaloo,BD501054,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Uria,BD55322183,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Urirchar,BD20157896,,,,Sandwip,BD201578,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Urkirchar,BD20157488,,,,Raozan,BD201574,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Urpha,BD45896785,,,,Nakla,BD458967,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Usthi,BD45612294,,,,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Uthali,BD30567883,,,,Shibalaya,BD305678,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uthali,BD40185576,,,,Jiban Nagar,BD401855,Chuadanga,BD4018,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Uthrail,BD55276494,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Uthura,BD45611394,,,,Bhaluka,BD456113,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Uttam,BD55854994,,,,Rangpur Sadar,BD558549,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Akhaura,BD20120290,,,,Akhaura,BD201202,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Algi Durgapur,BD20134711,,,,Haim Char,BD201347,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Badaghat,BD60909271,,,,Tahirpur,BD609092,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Badal,BD60909282,,,,Tahirpur,BD609092,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Bade Pasha,BD60913877,,,,Golabganj,BD609138,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Bakharnagar,BD30686494,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Banchharampur,BD20120494,,,,Banchharampur,BD201204,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
