#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
001,ZA5226001,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5226002,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5226003,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5226004,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5226005,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5226006,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5226007,,,,Mkhambathini,ZA5226,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5227001,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5227002,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5227003,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5227004,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5227005,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5227006,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5227007,,,,Richmond,ZA5227,Umgungundlovu,ZA522,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5235001,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5235002,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5235003,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5235004,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5235005,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5235006,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5235007,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5235008,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5235009,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5235010,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5235011,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5235012,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5235013,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5235014,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5235015,,,,Okhahlamba,ZA5235,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5237001,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5237002,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5237003,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5237004,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5237005,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5237006,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5237007,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5237008,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5237009,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5237010,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5237011,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5237012,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5237013,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5237014,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5237015,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA5237016,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA5237017,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA5237018,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA5237019,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA5237020,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA5237021,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA5237022,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA5237023,,,,Inkosi Langalibalele,ZA5237,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5238001,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5238002,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5238003,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5238004,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5238005,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5238006,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5238007,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5238008,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5238009,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5238010,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5238011,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5238012,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5238013,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5238014,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5238015,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA5238016,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA5238017,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA5238018,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA5238019,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA5238020,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA5238021,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA5238022,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA5238023,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
024,ZA5238024,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
025,ZA5238025,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
026,ZA5238026,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
027,ZA5238027,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
028,ZA5238028,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
029,ZA5238029,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
030,ZA5238030,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
031,ZA5238031,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
032,ZA5238032,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
033,ZA5238033,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
034,ZA5238034,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
035,ZA5238035,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
036,ZA5238036,,,,Alfred Duma,ZA5238,Uthukela,ZA523,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5241001,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5241002,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5241003,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5241004,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5241005,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5241006,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5241007,,,,Endumeni,ZA5241,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5242001,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5242002,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5242003,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5242004,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5242005,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5242006,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5242007,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5242008,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5242009,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5242010,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5242011,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5242012,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5242013,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5242014,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5242015,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA5242016,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA5242017,,,,Nqutu,ZA5242,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5244001,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5244002,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5244003,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5244004,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5244005,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5244006,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5244007,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5244008,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5244009,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5244010,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5244011,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5244012,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5244013,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5244014,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5244015,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA5244016,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA5244017,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA5244018,,,,Msinga,ZA5244,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5245001,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5245002,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5245003,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5245004,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5245005,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5245006,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5245007,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5245008,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5245009,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5245010,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5245011,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5245012,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5245013,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5245014,,,,Umvoti,ZA5245,Umzinyathi,ZA524,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA5252001,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA5252002,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA5252003,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA5252004,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA5252005,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA5252006,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA5252007,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA5252008,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA5252009,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA5252010,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA5252011,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA5252012,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA5252013,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA5252014,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA5252015,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA5252016,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA5252017,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA5252018,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA5252019,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA5252020,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA5252021,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA5252022,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA5252023,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
024,ZA5252024,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
025,ZA5252025,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
026,ZA5252026,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
027,ZA5252027,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
028,ZA5252028,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
029,ZA5252029,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
030,ZA5252030,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
031,ZA5252031,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
032,ZA5252032,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
033,ZA5252033,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
034,ZA5252034,,,,Newcastle,ZA5252,Amajuba,ZA525,KwaZulu-Natal,ZA5,South Africa,ZA,2018-12-27,2020-11-12,
