#adm3+name+i_eng+is_latn,#adm3+name+i_ukr+is_cyrl,#adm3+name+i_rus+is_cyrl,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ukr+is_cyrl,#adm3+name+alt2+i_ukr+is_cyrl,#adm3+name+alt1+i_rus+is_cyrl,#adm3+name+alt2+i_rus+is_cyrl,#adm2+name+i_eng+is_latn,#adm2+name+i_ukr+is_cyrl,#adm2+name+i_rus+is_cyrl,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ukr+is_cyrl,#adm1+name+i_rus+is_cyrl,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ukr+is_cyrl,#country+name+i_rus+is_cyrl,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Hornostaivska,Горностаївська,Горностаевский,UA0110013,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Zavitnenska,Завітненська,Заветненский,UA0110015,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Illichivska,Іллічівська,Ильичовский,UA0110017,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kalynivska,Калинівська,Калиновский,UA0110019,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kerchenska,Керченська,Керченский,UA0110021,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kirovska,Кіровська,Кировский,UA0110023,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Krasnohirska,Красногірська,Красногорский,UA0110025,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Leninska,Ленінська,Ленинский,UA0110027,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Leninska,Ленінська,Ленинский,UA0110029,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Luhivska,Лугівська,Луговский,UA0110031,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Marivska,Мар'ївська,Марьевский,UA0110033,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Marfivska,Марфівська,Марфовский,UA0110035,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mysivska,Мисівська,Мысовский,UA0110037,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Novomykolaivska,Новомиколаївська,Новониколаевский,UA0110039,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Oktiabrska,Октябрська,Октябрьский,UA0110041,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ostaninska,Останінська,Останинский,UA0110043,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Pryozernivska,Приозернівська,Приозерновский,UA0110045,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Semysotska,Семисотська,Семисотский,UA0110047,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Uvarivska,Уварівська,Уваровский,UA0110049,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Cheliadinivska,Челядінівська,Челядиновский,UA0110051,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Chystopilska,Чистопільська,Чистопольский,UA0110053,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shcholkinska,Щолкінська,Щелкинский,UA0110055,,,,,,,,Kerchynskyi,Керченський,Керченский,UA0110,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Abrykosivska,Абрикосівська,Абрикосовский,UA0112001,,,,,,,,Kurmanskyi,Курманський,Курманский,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Amurska,Амурська,Амурский,UA0112003,,,,,,,,Kurmanskyi,Курманський,Курманский,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Voikovska,Войковська,Войковский,UA0112005,,,,,,,,Kurmanskyi,Курманський,Курманский,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Voskhodnenska,Восходненська,Восходненский,UA0112007,,,,,,,,Kurmanskyi,Курманський,Курманский,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Hvardiiska,Гвардійська,Гвардейский,UA0112009,,,,,,,,Kurmanskyi,Курманський,Курманский,UA0112,Avtonomna Respublika Krym,Автономна Республіка Крим,Автономная Республика Крым,UA01,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
