#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
San Pablo Macuiltianguis,MX20296,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pablo Tijaltepec,MX20297,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pablo Villa de Mitla,MX20298,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pablo Yaganiza,MX20299,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Amuzgos,MX20300,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Apóstol,MX20301,San Pedro Apostol,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Atoyac,MX20302,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Cajonos,MX20303,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Coxcaltepec Cántaros,MX20304,San Pedro Coxcaltepec Cantaros,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Comitancillo,MX20305,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro el Alto,MX20306,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Huamelula,MX20307,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Huilotepec,MX20308,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Ixcatlán,MX20309,San Pedro Ixcatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Ixtlahuaca,MX20310,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Jaltepetongo,MX20311,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Jicayán,MX20312,San Pedro Jicayan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Jocotipac,MX20313,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Juchatengo,MX20314,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Mártir,MX20315,San Pedro Martir,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Mártir Quiechapa,MX20316,San Pedro Martir Quiechapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Mártir Yucuxaco,MX20317,San Pedro Martir Yucuxaco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Mixtepec -Dto. 22 -,MX20318,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Mixtepec -Dto. 26 -,MX20319,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Molinos,MX20320,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Nopala,MX20321,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Ocopetatillo,MX20322,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Ocotepec,MX20323,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Pochutla,MX20324,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Quiatoni,MX20325,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Sochiápam,MX20326,San Pedro Sochiapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Tapanatepec,MX20327,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Taviche,MX20328,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Teozacoalco,MX20329,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Teutila,MX20330,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Tidaá,MX20331,San Pedro Tidaa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Topiltepec,MX20332,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Totolápam,MX20333,San Pedro Totolapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa de Tututepec de Melchor Ocampo,MX20334,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Yaneri,MX20335,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Yólox,MX20336,San Pedro Yolox,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro y San Pablo Ayutla,MX20337,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa de Etla,MX20338,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro y San Pablo Teposcolula,MX20339,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro y San Pablo Tequixtepec,MX20340,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Pedro Yucunama,MX20341,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Raymundo Jalpan,MX20342,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Abasolo,MX20343,San Sebastian Abasolo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Coatlán,MX20344,San Sebastian Coatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Ixcapa,MX20345,San Sebastian Ixcapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Nicananduta,MX20346,San Sebastian Nicananduta,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Río Hondo,MX20347,San Sebastian Rio Hondo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Tecomaxtlahuaca,MX20348,San Sebastian Tecomaxtlahuaca,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Teitipac,MX20349,San Sebastian Teitipac,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Sebastián Tutla,MX20350,San Sebastian Tutla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Simón Almolongas,MX20351,San Simon Almolongas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Simón Zahuatlán,MX20352,San Simon Zahuatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana,MX20353,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Ateixtlahuaca,MX20354,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Cuauhtémoc,MX20355,Santa Ana Cuauhtemoc,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana del Valle,MX20356,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Tavela,MX20357,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Tlapacoyan,MX20358,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Yareni,MX20359,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Ana Zegache,MX20360,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catalina Quierí,MX20361,Santa Catalina Quieri,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Cuixtla,MX20362,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Ixtepeji,MX20363,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Juquila,MX20364,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Lachatao,MX20365,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Loxicha,MX20366,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Mechoacán,MX20367,Santa Catarina Mechoacan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Minas,MX20368,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Quiané,MX20369,Santa Catarina Quiane,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Tayata,MX20370,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Ticuá,MX20371,Santa Catarina Ticua,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Yosonotú,MX20372,Santa Catarina Yosonotu,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Catarina Zapoquila,MX20373,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Acatepec,MX20374,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Amilpas,MX20375,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz de Bravo,MX20376,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Itundujia,MX20377,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Mixtepec,MX20378,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Nundaco,MX20379,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Papalutla,MX20380,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Tacache de Mina,MX20381,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Tacahua,MX20382,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Tayata,MX20383,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Xitla,MX20384,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Xoxocotlán,MX20385,Santa Cruz Xoxocotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Cruz Zenzontepec,MX20386,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Gertrudis,MX20387,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Inés del Monte,MX20388,Santa Ines del Monte,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Inés Yatzeche,MX20389,Santa Ines Yatzeche,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Lucía del Camino,MX20390,Santa Lucia del Camino,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Lucía Miahuatlán,MX20391,Santa Lucia Miahuatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Lucía Monteverde,MX20392,Santa Lucia Monteverde,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Lucía Ocotlán,MX20393,Santa Lucia Ocotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Alotepec,MX20394,Santa Maria Alotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Apazco,MX20395,Santa Maria Apazco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María la Asunción,MX20396,Santa Maria la Asuncion,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Heroica Ciudad de Tlaxiaco,MX20397,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Ayoquezco de Aldama,MX20398,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Atzompa,MX20399,Santa Maria Atzompa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Camotlán,MX20400,Santa Maria Camotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Colotepec,MX20401,Santa Maria Colotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Cortijo,MX20402,Santa Maria Cortijo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Coyotepec,MX20403,Santa Maria Coyotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Chachoápam,MX20404,Santa Maria Chachoapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa de Chilapa de Díaz,MX20405,Villa de Chilapa de Diaz,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Chilchotla,MX20406,Santa Maria Chilchotla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Chimalapa,MX20407,Santa Maria Chimalapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María del Rosario,MX20408,Santa Maria del Rosario,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María del Tule,MX20409,Santa Maria del Tule,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Ecatepec,MX20410,Santa Maria Ecatepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Guelacé,MX20411,Santa Maria Guelace,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Guienagati,MX20412,Santa Maria Guienagati,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Huatulco,MX20413,Santa Maria Huatulco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Huazolotitlán,MX20414,Santa Maria Huazolotitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Ipalapa,MX20415,Santa Maria Ipalapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Ixcatlán,MX20416,Santa Maria Ixcatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Jacatepec,MX20417,Santa Maria Jacatepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Jalapa del Marqués,MX20418,Santa Maria Jalapa del Marques,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Jaltianguis,MX20419,Santa Maria Jaltianguis,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Lachixío,MX20420,Santa Maria Lachixio,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Mixtequilla,MX20421,Santa Maria Mixtequilla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Nativitas,MX20422,Santa Maria Nativitas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Nduayaco,MX20423,Santa Maria Nduayaco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Ozolotepec,MX20424,Santa Maria Ozolotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Pápalo,MX20425,Santa Maria Papalo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Peñoles,MX20426,Santa Maria Penoles,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Petapa,MX20427,Santa Maria Petapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Quiegolani,MX20428,Santa Maria Quiegolani,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Sola,MX20429,Santa Maria Sola,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tataltepec,MX20430,Santa Maria Tataltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tecomavaca,MX20431,Santa Maria Tecomavaca,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Temaxcalapa,MX20432,Santa Maria Temaxcalapa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Temaxcaltepec,MX20433,Santa Maria Temaxcaltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Teopoxco,MX20434,Santa Maria Teopoxco,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tepantlali,MX20435,Santa Maria Tepantlali,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Texcatitlán,MX20436,Santa Maria Texcatitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tlahuitoltepec,MX20437,Santa Maria Tlahuitoltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tlalixtac,MX20438,Santa Maria Tlalixtac,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Tonameca,MX20439,Santa Maria Tonameca,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Totolapilla,MX20440,Santa Maria Totolapilla,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Xadani,MX20441,Santa Maria Xadani,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Yalina,MX20442,Santa Maria Yalina,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Yavesía,MX20443,Santa Maria Yavesia,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Yolotepec,MX20444,Santa Maria Yolotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Yosoyúa,MX20445,Santa Maria Yosoyua,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Yucuhiti,MX20446,Santa Maria Yucuhiti,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Zacatepec,MX20447,Santa Maria Zacatepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Zaniza,MX20448,Santa Maria Zaniza,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa María Zoquitlán,MX20449,Santa Maria Zoquitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Amoltepec,MX20450,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Apoala,MX20451,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Apóstol,MX20452,Santiago Apostol,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Astata,MX20453,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Atitlán,MX20454,Santiago Atitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Ayuquililla,MX20455,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Cacaloxtepec,MX20456,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Camotlán,MX20457,Santiago Camotlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Comaltepec,MX20458,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Chazumba,MX20459,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Choápam,MX20460,Santiago Choapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago del Río,MX20461,Santiago del Rio,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Huajolotitlán,MX20462,Santiago Huajolotitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Huauclilla,MX20463,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Ihuitlán Plumas,MX20464,Santiago Ihuitlan Plumas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Ixcuintepec,MX20465,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Ixtayutla,MX20466,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Jamiltepec,MX20467,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Jocotepec,MX20468,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Juxtlahuaca,MX20469,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Lachiguiri,MX20470,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Lalopa,MX20471,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Laollaga,MX20472,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Laxopa,MX20473,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Llano Grande,MX20474,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Matatlán,MX20475,Santiago Matatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Miltepec,MX20476,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Minas,MX20477,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Nacaltepec,MX20478,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Nejapilla,MX20479,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Nundiche,MX20480,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Nuyoó,MX20481,Santiago Nuyoo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Pinotepa Nacional,MX20482,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Suchilquitongo,MX20483,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tamazola,MX20484,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tapextla,MX20485,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa Tejúpam de la Unión,MX20486,Villa Tejupam de la Union,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tenango,MX20487,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tepetlapa,MX20488,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tetepec,MX20489,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Texcalcingo,MX20490,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Textitlán,MX20491,Santiago Textitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tilantongo,MX20492,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tillo,MX20493,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Tlazoyaltepec,MX20494,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Xanica,MX20495,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Xiacuí,MX20496,Santiago Xiacui,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Yaitepec,MX20497,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Yaveo,MX20498,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Yolomécatl,MX20499,Santiago Yolomecatl,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Yosondúa,MX20500,Santiago Yosondua,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Yucuyachi,MX20501,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Zacatepec,MX20502,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santiago Zoochila,MX20503,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Nuevo Zoquiápam,MX20504,Nuevo Zoquiapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Ingenio,MX20505,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Albarradas,MX20506,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Armenta,MX20507,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Chihuitán,MX20508,Santo Domingo Chihuitan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo de Morelos,MX20509,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Ixcatlán,MX20510,Santo Domingo Ixcatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Nuxaá,MX20511,Santo Domingo Nuxaa,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Ozolotepec,MX20512,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Petapa,MX20513,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Roayaga,MX20514,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tehuantepec,MX20515,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Teojomulco,MX20516,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tepuxtepec,MX20517,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tlatayápam,MX20518,Santo Domingo Tlatayapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tomaltepec,MX20519,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tonalá,MX20520,Santo Domingo Tonala,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Tonaltepec,MX20521,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Xagacía,MX20522,Santo Domingo Xagacia,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Yanhuitlán,MX20523,Santo Domingo Yanhuitlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Yodohino,MX20524,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Domingo Zanatepec,MX20525,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santos Reyes Nopala,MX20526,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santos Reyes Pápalo,MX20527,Santos Reyes Papalo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santos Reyes Tepejillo,MX20528,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santos Reyes Yucuná,MX20529,Santos Reyes Yucuna,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Tomás Jalieza,MX20530,Santo Tomas Jalieza,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Tomás Mazaltepec,MX20531,Santo Tomas Mazaltepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Tomás Ocotepec,MX20532,Santo Tomas Ocotepec,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santo Tomás Tamazulapan,MX20533,Santo Tomas Tamazulapan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Vicente Coatlán,MX20534,San Vicente Coatlan,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Vicente Lachixío,MX20535,San Vicente Lachixio,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Vicente Nuñú,MX20536,San Vicente Nunu,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Silacayoápam,MX20537,Silacayoapam,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Sitio de Xitlapehua,MX20538,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
