#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Hokr Etti,حكر قتة,LB35223,Hokr Etti,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chir Hmairine,شير حمارين,LB35224,Chir Hmairine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Darine,دارين,LB35225,Darine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sammouniyeh,السمونيه,LB35227,Sammouniyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Massaaoudiyeh,المسعودية,LB35229,Massaaoudiyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tall Meaayan Tall Kiri,تلمعيان,LB35231,Tall Meaayan Tall Kiri,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qaabrine,قعبرين,LB35233,Qaabrine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Melki Aakkar,كفرملكي,LB35234,Kfar Melki Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tall Bireh,تلبيرة,LB35235,Tall Bireh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tall Hmayra,تلحميرة,LB35237,Tall Hmayra,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hokr Jouret Srar,حكر جورة سرار,LB35239,Hokr Jouret Srar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Barcha,برشا,LB35241,Barcha,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qleiaat Aakkar,القليعات,LB35243,Qleiaat Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kneisset Aakkar,الكنيسة,LB35245,Kneisset Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tall Sebaal,تل سبعل,LB35247,Tall Sebaal,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aabboudiyeh,العبودية,LB35249,Aabboudiyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mighraq Aakkar,المغراق,LB35251,Mighraq Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hokr Ed-Dahri,حكر الضاهري,LB35253,Hokr Ed-Dahri,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Marlaya Melhem,مار ليا ملحم,LB35255,Marlaya Melhem,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kharnoubet Aakkar,الخرنوبه,LB35257,Kharnoubet Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Semmaqli,سمقالي,LB35259,Semmaqli,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mqaiteaa,المقيطع,LB35261,Mqaiteaa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Janine,جنين,LB35263,Janine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aamaret Aakkar,عماره,LB35265,Aamaret Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Cheikh Zennad,الشيخ زناد,LB35267,Cheikh Zennad,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qoubber Chamra,قبة شمرا,LB35269,Qoubber Chamra,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sammaqiyeh,السماقية,LB35271,Sammaqiyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
AAridet Cheikh Zennad,العريضة,LB35273,AAridet Cheikh Zennad,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bebnine,ببنين,LB35275,Bebnine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mhammaret,المحمرة,LB35277,Mhammaret,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rmoul,رمول,LB35281,Rmoul,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sayssouq,سيسوق,LB35311,Sayssouq,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Berqayel,برقايل,LB35314,Berqayel,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bzal,بزال,LB35316,Bzal,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qloud El-Baqieh,قلود الباقية,LB35317,Qloud El-Baqieh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dinbou,دنبو عين الذهب,LB35318,Dinbou,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chane,شان,LB35320,Chane,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Younes,بيت يونس,LB35321,Beit Younes,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Houaich,الحويش,LB35322,Houaich,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sfaynet El-Qaitaa,سفينة القيطع,LB35324,Sfaynet El-Qaitaa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qabaait,قبعيت,LB35325,Qabaait,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Habchit,حبشيت,LB35326,Habchit,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sadaqa,صدقة,LB35327,Sadaqa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hrar,حرار,LB35328,Hrar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khreibet Aakkar,الخريبة,LB35330,Khreibet Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hmaireh Aakkar,الحميرة,LB35331,Hmaireh Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qraiyat,القريات,LB35334,Qraiyat,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Ayoub,بيت ايوب,LB35337,Beit Ayoub,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qardaf,القرقف,LB35341,Qardaf,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jdeidet El-Qaitaa,جديدة القيطع,LB35344,Jdeidet El-Qaitaa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aayoun El-Ghizlane,عيون الغزلان,LB35347,Aayoun El-Ghizlane,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Michmich Aakkar,مشمش,LB35351,Michmich Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qornet Aakkar,القرنة,LB35352,Qornet Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fnaydeq,النبي خالد,LB35353,Fnaydeq,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdala,مجدلا,LB35354,Majdala,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tshea,تاشع,LB35356,Tshea,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rahbeh,رحبة,LB35357,Rahbeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi El-Jamous,وادي الجاموس,LB35364,Ouadi El-Jamous,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit El-Haouch,بيت الحوش,LB35367,Beit El-Haouch,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Menneaa,ممنع,LB35371,Menneaa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Cheikhlar,شيخلار,LB35402,Cheikhlar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rmah,رماح النهريه,LB35404,Rmah,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Noun,كفرنون,LB35406,Kfar Noun,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bardeh,بردي,LB35408,Bardeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khirbet Er Remmane,خربة الرمان,LB35410,Khirbet Er Remmane,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sindianet Zeidane,سنديانة زيدان,LB35411,Sindianet Zeidane,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fraydes Aakkar,فريديس,LB35412,Fraydes Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mounjez,منجز,LB35414,Mounjez,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qsair Aakkar,القصير,LB35415,Qsair Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Biret Aakkar,البيره عكار,LB35416,Biret Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khirbet Daoud Aakkar,خربة داوود,LB35417,Khirbet Daoud Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Daghleh,الدغلة,LB35419,Daghleh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaouaainat Aakkar,العوينات,LB35420,Aaouaainat Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aamriyet Aakkar,العمارية,LB35421,Aamriyet Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kafr,كفر الفتوح,LB35423,Kafr,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bsatine Aakkar,فسقين و عين اشما,LB35425,Bsatine Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Ez-Zeit,عين الزيت,LB35427,Aain Ez-Zeit,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kouachra,الكواشرة,LB35429,Kouachra,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khalsa,خالصة,LB35430,Khalsa,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Khirbet Char,خربة شار,LB35431,Khirbet Char,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dibbabiyeh,دبابية,LB35432,Dibbabiyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Berbara Aakkar,برباره,LB35433,Berbara Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Tinta,عين تنتا,LB35435,Aain Tinta,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Machta Hammoud,مشتى حمود,LB35437,Machta Hammoud,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Baghdadi,دوسة بغدادي,LB35439,Baghdadi,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Jannine,دير جنين,LB35441,Deir Jannine,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Douair Aadouiyeh,دوير عدويه,LB35443,Douair Aadouiyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Noura Et-Tahta,نورا التحتا,LB35445,Noura Et-Tahta,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sfinet Ed-Draib,سفينة الدريب,LB35447,Sfinet Ed-Draib,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aamaret El-Baykat,عمار البيكات,LB35449,Aamaret El-Baykat,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Msalla,مصلا,LB35451,Msalla,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qachlaq,قشلق,LB35453,Qachlaq,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi El-Haour,وادي الحور,LB35455,Ouadi El-Haour,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Charbila,شربيلا,LB35457,Charbila,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tleil,التليل,LB35459,Tleil,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mzeihmeh,مزيحمة,LB35461,Mzeihmeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haytla,هيتلا,LB35463,Haytla,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Knisseh,كنيسة,LB35465,Knisseh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rihaniyet Aakkar,الريحانية,LB35467,Rihaniyet Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saidnaya,السنديانة,LB35469,Saidnaya,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hmaiss Aakkar,حميص,LB35470,Hmaiss Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Srar,سرار,LB35471,Srar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ghazayleh,الغزيله,LB35475,Ghazayleh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aarmeh,عرمه,LB35484,Aarmeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat En-Nahriyeh,النهريه ,LB35486,Mazraat En-Nahriyeh,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qbaiyat Aakkar,القبيات,LB35487,Qbaiyat Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aandqet,عندقت,LB35498,Aandqet,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dayret Nahr El-Kabir,دائرة النهر الكبير,LB35511,Dayret Nahr El-Kabir,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aamayer,العماير,LB35512,Aamayer,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hnaider,حنيدر,LB35514,Hnaider,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kneisset Hnaider,كنيسة هنيدر,LB35515,Kneisset Hnaider,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazareaa Jabal Akroum,اكروم,LB35516,Mazareaa Jabal Akroum,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qarha Aakkar,قرحه عكار,LB35518,Qarha Aakkar,,,,,Akkar,عكار,LB51,Akkar,عكار,LB7,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mchaa Ej-Jibbé,مشاع الجبه,LB36110,Mchaa Ej-Jibbe,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bcharreh,بشري,LB36111,Bcharreh,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qnayouer,قنيور,LB36114,Qnayouer,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Billa,بلا,LB36117,Billa,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aabdine,عبدين بشري,LB36121,Aabdine,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tourza,طورزا,LB36124,Tourza,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qnat,قناة,LB36127,Qnat,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hadath Ej-Jebbeh,حدث الجبه,LB36131,Hadath Ej-Jebbeh,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Bani Saab,مزرعة بني صعب,LB36134,Mazraat Bani Saab,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Berhalioun,برحليون,LB36137,Berhalioun,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Qannoubine,وادي قنوبين,LB36141,Ouadi Qannoubine,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Aassaf,مزرعة عساف,LB36144,Mazraat Aassaf,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bane,بان,LB36147,Bane,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Blaouza,بلوزا,LB36151,Blaouza,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Moghr El-Ahoual,مغر الاحول,LB36154,Moghr El-Ahoual,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Breissat,بريسات,LB36157,Breissat,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dimane,ديمان,LB36161,Dimane,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Metrit,متريت,LB36164,Metrit,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hasroun,حصرون,LB36171,Hasroun,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hadchit,حدشيت,LB36177,Hadchit,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bazaaoun,بزعون,LB36181,Bazaaoun,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bqerqacha,بقرقاشا,LB36184,Bqerqacha,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Menzer,بيت منذر,LB36187,Beit Menzer,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bqaa Kafra,بقاع كفرا,LB36191,Bqaa Kafra,,,,,Bcharre, بشري,LB53,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37001,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37002,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37003,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37004,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37005,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB37006,Litige,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beddaoui,بداوي,LB37231,Beddaoui,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Aammar,دير عمار,LB37241,Deir Aammar,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Borj El-Yahoudiyeh,برج اليهودية,LB37251,Borj El-Yahoudiyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nabi Youcheaa,النبي يوشع,LB37261,Nabi Youcheaa,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Minie,المنيه,LB37271,Minie,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rihaniyet-Miniyeh,ريحانيه  المنيه,LB37281,Rihaniyet-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zouq Bhannine,ذوق بحنين,LB37291,Zouq Bhannine,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sir Ed-Danniyeh,سير الضنية,LB37311,Sir Ed-Danniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aassoun,عاصون,LB37313,Aassoun,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Ketrane,مزرعة كتران,LB37314,Mazraat Ketrane,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qattineh-Miniyeh,القطين المنيه,LB37315,Qattineh-Miniyeh,,,,,El Minieh-Dennie,المنية الضنية,LB55,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
