#adm3+name+i_spa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Picaigua,EC180160,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Pilaguin (Pilahuin),EC180161,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Quisapincha (Quizapincha),EC180162,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
San Bartolome de Pinllog,EC180163,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
San Fernando (Pasa San Fernando),EC180164,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Rosa,EC180165,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Totoras,EC180166,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Cunchibamba,EC180167,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Unamuncho,EC180168,,,,Ambato,EC1801,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Baños de Agua Santa,EC180250,Banos de Agua Santa,,,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Lligua,EC180251,,,,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Rio Negro,EC180252,,,,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Rio Verde,EC180253,,,,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Ulba,EC180254,,,,Baños de Agua Santa,EC1802,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Cevallos,EC180350,,,,Cevallos,EC1803,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Mocha,EC180450,,,,Mocha,EC1804,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Pinguili,EC180451,,,,Mocha,EC1804,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Patate,EC180550,,,,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
El Triunfo,EC180551,,,,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Los Andes (Cab. en Poatug),EC180552,,,,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Sucre (Cab. en Sucre-Patate Urcu),EC180553,,,,Patate,EC1805,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Quero,EC180650,,,,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Rumipamba,EC180651,,,,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Yanayacu - Mochapata (Cab. en Yanayacu),EC180652,,,,Quero,EC1806,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Pelileo,EC180750,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Benitez (Pachanlica),EC180751,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Bolivar,EC180752,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Cotalo,EC180753,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Chiquicha (Cab. en Chiquicha Grande),EC180754,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
El Rosario (Rumichaca),EC180755,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Garcia Moreno (Chumaqui),EC180756,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Guambalo (Huambalo),EC180757,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Salasaca,EC180758,,,,San Pedro de Pelileo,EC1807,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Pillaro,EC180850,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Baquerizo Moreno,EC180851,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Emilio Maria Teran (Rumipamba),EC180852,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Marcos Espinel (Chacata),EC180853,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Presidente Urbina (Chagrapamba -Patzucul),EC180854,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
San Andres,EC180855,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jose de Poalo,EC180856,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
San Miguelito,EC180857,,,,Santiago de Pillaro,EC1808,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Tisaleo,EC180950,,,,Tisaleo,EC1809,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Quinchicoto,EC180951,,,,Tisaleo,EC1809,Tungurahua,EC18,Ecuador (el),EC,2018-12-17,2019-07-31,
Zamora,EC190150,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Cumbaratza,EC190151,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Guadalupe,EC190152,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Imbana (La Victoria de Imbana),EC190153,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Sabanilla,EC190155,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Timbara,EC190156,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
San Carlos de Las Minas,EC190158,,,,Zamora,EC1901,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Zumba,EC190250,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Chito,EC190251,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
El Chorro,EC190252,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
La Chonta,EC190254,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Pucapamba,EC190256,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
San Andres,EC190259,,,,Chinchipe,EC1902,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Guayzimi,EC190350,,,,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Zurmi,EC190351,,,,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Nuevo Paraiso,EC190352,,,,Nangaritza,EC1903,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
28 de Mayo (San Jose de Yacuambi),EC190450,,,,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
La Paz,EC190451,,,,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Tutupali,EC190452,,,,Yacuambi,EC1904,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Yantzaza (Yanzatza),EC190550,,,,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Chicaña,EC190551,Chicana,,,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Los Encuentros,EC190553,,,,Yantzaza,EC1905,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
El Pangui,EC190650,,,,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
El Guisme,EC190651,,,,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Pachicutza,EC190652,,,,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Tundayme,EC190653,,,,El Pangui,EC1906,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Zumbi,EC190750,,,,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Triunfo-Dorado,EC190752,,,,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Panguintza,EC190753,,,,Centinela del Condor,EC1907,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Palanda,EC190850,,,,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
El Porvenir del Carmen,EC190851,,,,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
San Francisco del Vergel,EC190852,,,,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Valladolid,EC190853,,,,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
La Canela,EC190854,,,,Palanda,EC1908,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Paquisha,EC190950,,,,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Bellavista,EC190951,,,,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Nuevo Quito,EC190952,,,,Paquisha,EC1909,Zamora Chinchipe,EC19,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Baquerizo Moreno,EC200150,,,,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
El Progreso,EC200151,,,,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Isla Santa María (Floreana) (Cab. en Pto. Velasco Ibarra),EC200152,Isla Santa Maria (Floreana) (Cab. en Pto. Velasco Ibarra),,,San Cristobal,EC2001,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Villamil,EC200250,,,,Isabela,EC2002,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Tomas de Berlanga (Santo Tomas),EC200251,,,,Isabela,EC2002,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Ayora,EC200350,,,,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Bellavista,EC200351,,,,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Rosa,EC200352,,,,Santa Cruz,EC2003,Galapagos,EC20,Ecuador (el),EC,2018-12-17,2019-07-31,
Nueva Loja,EC210150,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Dureno,EC210152,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
General Farfan,EC210153,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
El Eno,EC210155,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Pacayacu,EC210156,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Jambeli,EC210157,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Cecilia,EC210158,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
10 de Agosto,EC210160,,,,Lago Agrio,EC2101,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Lumbaqui,EC210250,,,,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
El Reventador,EC210251,,,,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Gonzalo Pizarro,EC210252,,,,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Libre,EC210254,,,,Gonzalo Pizarro,EC2102,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto El Carmen del Putumayo,EC210350,,,,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Palma Roja,EC210351,,,,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Bolivar (Puerto Montufar),EC210352,,,,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Rodriguez,EC210353,,,,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Elena,EC210354,,,,Putumayo,EC2103,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Shushufindi,EC210450,,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Limoncocha,EC210451,,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Pañacocha,EC210452,Panacocha,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
San Roque (Cab. en San Vicente),EC210453,,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
San Pedro de los Cofanes,EC210454,,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Siete de Julio,EC210455,,,,Shushufindi,EC2104,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
La Bonita,EC210550,,,,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
El Playon de San Francisco,EC210551,,,,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
La Sofia,EC210552,,,,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Rosa Florida,EC210553,,,,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Barbara,EC210554,,,,Sucumbios,EC2105,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
El Dorado de Cascales,EC210650,,,,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Rosa de Sucumbios,EC210651,,,,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Sevilla,EC210652,,,,Cascales,EC2106,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Tarapoa,EC210750,,,,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Cuyabeno,EC210751,,,,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Aguas Negras,EC210752,,,,Cuyabeno,EC2107,Sucumbios,EC21,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Francisco de Orellana (El Coca),EC220150,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Dayuma,EC220151,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Taracoa (Nueva Esperanza: Yuca),EC220152,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Alejandro Labaka,EC220153,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
El Dorado,EC220154,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
El Eden,EC220155,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Garcia Moreno,EC220156,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Ines Arango (Cab. en Western),EC220157,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
La Belleza,EC220158,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Nuevo Paraiso (Cab. en Union),EC220159,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jose de Guayusa,EC220160,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Luis de Armenia,EC220161,,,,Orellana,EC2201,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Nuevo Rocafuerte,EC220250,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Capitan Augusto Rivadeneyra,EC220251,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Cononaco,EC220252,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Maria de Huiririma,EC220253,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Tiputini,EC220254,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Yasuni,EC220255,,,,Aguarico,EC2202,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
La Joya de los Sachas,EC220350,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Enokanqui,EC220351,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Pompeya,EC220352,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Carlos,EC220353,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Sebastian del Coca,EC220354,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Lago San Pedro,EC220355,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Rumipamba,EC220356,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Tres de Noviembre,EC220357,,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Union Milagreña,EC220358,Union Milagrena,,,La Joya de los Sachas,EC2203,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Loreto,EC220450,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Avila (Cab. en Huiruno),EC220451,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Murialdo,EC220452,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jose de Payamino,EC220453,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jose de Dahuano,EC220454,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
San Vicente de Huaticocha,EC220455,,,,Loreto,EC2204,Orellana,EC22,Ecuador (el),EC,2018-12-17,2019-07-31,
Santo Domingo de los Colorados,EC230150,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Alluriquin,EC230151,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Puerto Limon,EC230152,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Luz de America,EC230153,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jacinto del Bua,EC230154,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Valle Hermoso,EC230155,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
El Esfuerzo,EC230156,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Maria del Toachi,EC230157,,,,Santo Domingo,EC2301,Santo Domingo de los Tsachilas,EC23,Ecuador (el),EC,2018-12-17,2019-07-31,
Santa Elena,EC240150,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Atahualpa,EC240151,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Colonche,EC240152,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Chanduy,EC240153,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Manglaralto,EC240154,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Simon Bolivar (Julio Moreno),EC240155,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
San Jose de Ancon,EC240156,,,,Santa Elena,EC2401,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
La Libertad,EC240250,,,,La Libertad,EC2402,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Salinas,EC240350,,,,Salinas,EC2403,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Anconcito,EC240351,,,,Salinas,EC2403,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Jose Luis Tamayo (Muey),EC240352,,,,Salinas,EC2403,Santa Elena,EC24,Ecuador (el),EC,2018-12-17,2019-07-31,
Las Golondrinas,EC900151,,,,Las Golondrinas,EC9001,Zona No Delimitada,EC90,Ecuador (el),EC,2018-12-17,2019-07-31,
Manga del Cura,EC900351,,,,Manga del Cura,EC9003,Zona No Delimitada,EC90,Ecuador (el),EC,2018-12-17,2019-07-31,
El Piedrero,EC900451,,,,El Piedrero,EC9004,Zona No Delimitada,EC90,Ecuador (el),EC,2018-12-17,2019-07-31,
