#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:360:3:3301120,3301120,Kawunganten,ID3301120,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301121,3301121,Kampung Laut,ID3301121,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301130,3301130,Jeruklegi,ID3301130,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301140,3301140,Kesugihan,ID3301140,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301150,3301150,Adipala,ID3301150,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301160,3301160,Maos,ID3301160,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301170,3301170,Sampang,ID3301170,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301180,3301180,Kroya,ID3301180,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301190,3301190,Binangun,ID3301190,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301200,3301200,Nusawungu,ID3301200,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301710,3301710,Cilacap Selatan,ID3301710,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301720,3301720,Cilacap Tengah,ID3301720,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3301730,3301730,Cilacap Utara,ID3301730,,,,Cilacap,ID3301,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302010,3302010,Lumbir,ID3302010,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302020,3302020,Wangon,ID3302020,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302030,3302030,Jatilawang,ID3302030,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302040,3302040,Rawalo,ID3302040,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302050,3302050,Kebasen,ID3302050,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302060,3302060,Kemranjen,ID3302060,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302070,3302070,Sumpiuh,ID3302070,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302080,3302080,Tambak,ID3302080,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302090,3302090,Somagede,ID3302090,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302100,3302100,Kalibagor,ID3302100,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302110,3302110,Banyumas,ID3302110,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302120,3302120,Patikraja,ID3302120,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302130,3302130,Purwojati,ID3302130,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302140,3302140,Ajibarang,ID3302140,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302150,3302150,Gumelar,ID3302150,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302160,3302160,Pekuncen,ID3302160,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302170,3302170,Cilongok,ID3302170,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302180,3302180,Karanglewas,ID3302180,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302190,3302190,Kedung Banteng,ID3302190,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302200,3302200,Baturraden,ID3302200,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302210,3302210,Sumbang,ID3302210,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302220,3302220,Kembaran,ID3302220,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302230,3302230,Sokaraja,ID3302230,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302710,3302710,Purwokerto Selatan,ID3302710,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302720,3302720,Purwokerto Barat,ID3302720,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302730,3302730,Purwokerto Timur,ID3302730,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3302740,3302740,Purwokerto Utara,ID3302740,,,,Banyumas,ID3302,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303010,3303010,Kemangkon,ID3303010,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303020,3303020,Bukateja,ID3303020,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303030,3303030,Kejobong,ID3303030,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303040,3303040,Pengadegan,ID3303040,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303050,3303050,Kaligondang,ID3303050,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303060,3303060,Purbalingga,ID3303060,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303070,3303070,Kalimanah,ID3303070,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303080,3303080,Padamara,ID3303080,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303090,3303090,Kutasari,ID3303090,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303100,3303100,Bojongsari,ID3303100,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303110,3303110,Mrebet,ID3303110,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303120,3303120,Bobotsari,ID3303120,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303130,3303130,Karangreja,ID3303130,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303131,3303131,Karangjambu,ID3303131,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303140,3303140,Karanganyar,ID3303140,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303141,3303141,Kertanegara,ID3303141,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303150,3303150,Karangmoncol,ID3303150,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3303160,3303160,Rembang,ID3303160,,,,Purbalingga,ID3303,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304010,3304010,Susukan,ID3304010,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304020,3304020,Purwareja Klampok,ID3304020,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304030,3304030,Mandiraja,ID3304030,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304040,3304040,Purwanegara,ID3304040,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304050,3304050,Bawang,ID3304050,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304060,3304060,Banjarnegara,ID3304060,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304061,3304061,Pagedongan,ID3304061,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304070,3304070,Sigaluh,ID3304070,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304080,3304080,Madukara,ID3304080,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304090,3304090,Banjarmangu,ID3304090,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304100,3304100,Wanadadi,ID3304100,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304110,3304110,Rakit,ID3304110,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304120,3304120,Punggelan,ID3304120,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304130,3304130,Karangkobar,ID3304130,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304140,3304140,Pagentan,ID3304140,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304150,3304150,Pejawaran,ID3304150,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304160,3304160,Batur,ID3304160,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304170,3304170,Wanayasa,ID3304170,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304180,3304180,Kalibening,ID3304180,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3304181,3304181,Pandanarum,ID3304181,,,,Banjarnegara,ID3304,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305010,3305010,Ayah,ID3305010,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305020,3305020,Buayan,ID3305020,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305030,3305030,Puring,ID3305030,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305040,3305040,Petanahan,ID3305040,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305050,3305050,Klirong,ID3305050,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305060,3305060,Buluspesantren,ID3305060,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305070,3305070,Ambal,ID3305070,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305080,3305080,Mirit,ID3305080,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305081,3305081,Bonorowo,ID3305081,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305090,3305090,Prembun,ID3305090,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305091,3305091,Padureso,ID3305091,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305100,3305100,Kutowinangun,ID3305100,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305110,3305110,Alian,ID3305110,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305111,3305111,Poncowarno,ID3305111,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305120,3305120,Kebumen,ID3305120,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305130,3305130,Pejagoan,ID3305130,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305140,3305140,Sruweng,ID3305140,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305150,3305150,Adimulyo,ID3305150,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305160,3305160,Kuwarasan,ID3305160,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305170,3305170,Rowokele,ID3305170,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305180,3305180,Sempor,ID3305180,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305190,3305190,Gombong,ID3305190,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305200,3305200,Karanganyar,ID3305200,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305210,3305210,Karanggayam,ID3305210,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305220,3305220,Sadang,ID3305220,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3305221,3305221,Karangsambung,ID3305221,,,,Kebumen,ID3305,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306010,3306010,Grabag,ID3306010,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306020,3306020,Ngombol,ID3306020,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306030,3306030,Purwodadi,ID3306030,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306040,3306040,Bagelen,ID3306040,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306050,3306050,Kaligesing,ID3306050,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306060,3306060,Purworejo,ID3306060,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306070,3306070,Banyu Urip,ID3306070,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306080,3306080,Bayan,ID3306080,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306090,3306090,Kutoarjo,ID3306090,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306100,3306100,Butuh,ID3306100,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306110,3306110,Pituruh,ID3306110,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306120,3306120,Kemiri,ID3306120,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306130,3306130,Bruno,ID3306130,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306140,3306140,Gebang,ID3306140,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306150,3306150,Loano,ID3306150,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3306160,3306160,Bener,ID3306160,,,,Purworejo,ID3306,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307010,3307010,Wadaslintang,ID3307010,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307020,3307020,Kepil,ID3307020,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307030,3307030,Sapuran,ID3307030,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307031,3307031,Kalibawang,ID3307031,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307040,3307040,Kaliwiro,ID3307040,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307050,3307050,Leksono,ID3307050,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307051,3307051,Sukoharjo,ID3307051,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307060,3307060,Selomerto,ID3307060,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307070,3307070,Kalikajar,ID3307070,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307080,3307080,Kertek,ID3307080,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307090,3307090,Wonosobo,ID3307090,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307100,3307100,Watumalang,ID3307100,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307110,3307110,Mojotengah,ID3307110,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307120,3307120,Garung,ID3307120,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3307130,3307130,Kejajar,ID3307130,,,,Wonosobo,ID3307,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308010,3308010,Salaman,ID3308010,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308020,3308020,Borobudur,ID3308020,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308030,3308030,Ngluwar,ID3308030,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308040,3308040,Salam,ID3308040,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308050,3308050,Srumbung,ID3308050,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308060,3308060,Dukun,ID3308060,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308070,3308070,Muntilan,ID3308070,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308080,3308080,Mungkid,ID3308080,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308090,3308090,Sawangan,ID3308090,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308100,3308100,Candimulyo,ID3308100,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308110,3308110,Mertoyudan,ID3308110,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308120,3308120,Tempuran,ID3308120,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308130,3308130,Kajoran,ID3308130,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308140,3308140,Kaliangkrik,ID3308140,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308150,3308150,Bandongan,ID3308150,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308160,3308160,Windusari,ID3308160,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308170,3308170,Secang,ID3308170,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308180,3308180,Tegalrejo,ID3308180,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308190,3308190,Pakis,ID3308190,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308200,3308200,Grabag,ID3308200,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3308210,3308210,Ngablak,ID3308210,,,,Magelang,ID3308,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309010,3309010,Selo,ID3309010,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309020,3309020,Ampel,ID3309020,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309030,3309030,Cepogo,ID3309030,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309040,3309040,Musuk,ID3309040,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309050,3309050,Boyolali,ID3309050,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309060,3309060,Mojosongo,ID3309060,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309070,3309070,Teras,ID3309070,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309080,3309080,Sawit,ID3309080,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:3309090,3309090,Banyudono,ID3309090,,,,Boyolali,ID3309,Jawa Tengah,ID33,Indonesia,ID,2020-04-08,2020-04-08,
