#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:566:2:20008,20008,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20008,Dambatta,NG020008,Dambatta,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20009,20009,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20009,Dawakin Kudu,NG020009,Dawakin Kudu,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20010,20010,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20010,Dawakin Tofa,NG020010,Dawakin Tofa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20011,20011,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20011,Doguwa,NG020011,Doguwa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20012,20012,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20012,Fagge,NG020012,Fagge,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20013,20013,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20013,Gabasawa,NG020013,Gabasawa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20014,20014,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20014,Garko,NG020014,Garko,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20015,20015,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20015,Garum Mallam,NG020015,Garum Mallam,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20016,20016,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20016,Gaya,NG020016,Gaya,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20017,20017,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20017,Gezawa,NG020017,Gezawa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20018,20018,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20018,Gwale,NG020018,Gwale,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20019,20019,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20019,Gwarzo,NG020019,Gwarzo,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20020,20020,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20020,Kabo,NG020020,Kabo,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20021,20021,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20021,Kano Municipal,NG020021,Kano Municipal,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20022,20022,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20022,Karaye,NG020022,Karaye,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20023,20023,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20023,Kibiya,NG020023,Kibiya,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20024,20024,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20024,Kiru,NG020024,Kiru,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20025,20025,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20025,Kumbotso,NG020025,Kumbotso,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20026,20026,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20026,Kunchi,NG020026,Kunchi,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20027,20027,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20027,Kura,NG020027,Kura,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20028,20028,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20028,Madobi,NG020028,Madobi,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20029,20029,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20029,Makoda,NG020029,Makoda,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20030,20030,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20030,Minjibir,NG020030,Minjibir,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20031,20031,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20031,Nasarawa,NG020031,Nasarawa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20032,20032,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20032,Rano,NG020032,Rano,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20033,20033,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20033,Rimin Gado,NG020033,Rimin Gado,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20034,20034,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20034,Rogo,NG020034,Rogo,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20035,20035,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20035,Shanono,NG020035,Shanono,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20036,20036,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20036,Sumaila,NG020036,Sumaila,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20037,20037,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20037,Takai,NG020037,Takai,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20038,20038,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20038,Tarauni,NG020038,Tarauni,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20039,20039,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20039,Tofa,NG020039,Tofa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20040,20040,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20040,Tsanyawa,NG020040,Tsanyawa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20041,20041,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20041,Tudun Wada,NG020041,Tudun Wada,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20042,20042,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20042,Ungogo,NG020042,Ungogo,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20043,20043,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20043,Warawa,NG020043,Warawa,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20044,20044,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20044,Wudil,NG020044,Wudil,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21001,21001,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21001,Bakori,NG021001,Bakori,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21002,21002,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21002,Batagarawa,NG021002,Batagarawa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21003,21003,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21003,Batsari,NG021003,Batsari,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21004,21004,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21004,Baure,NG021004,Baure,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21005,21005,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21005,Bindawa,NG021005,Bindawa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21006,21006,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21006,Charanchi,NG021006,Charanchi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21007,21007,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21007,Dan Musa,NG021007,Dan Musa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21008,21008,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21008,Dandume,NG021008,Dandume,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21009,21009,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21009,Danja,NG021009,Danja,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21010,21010,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21010,Daura,NG021010,Daura,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21011,21011,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21011,Dutsi,NG021011,Dutsi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21012,21012,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21012,Dutsin-Ma,NG021012,Dutsin-Ma,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21013,21013,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21013,Faskari,NG021013,Faskari,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21014,21014,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21014,Funtua,NG021014,Funtua,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21015,21015,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21015,Ingawa,NG021015,Ingawa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21016,21016,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21016,Jibia,NG021016,Jibia,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21017,21017,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21017,Kafur,NG021017,Kafur,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21018,21018,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21018,Kaita,NG021018,Kaita,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21019,21019,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21019,Kankara,NG021019,Kankara,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21020,21020,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21020,Kankia,NG021020,Kankia,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21021,21021,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21021,Katsina,NG021021,Katsina,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21022,21022,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21022,Kurfi,NG021022,Kurfi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21023,21023,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21023,Kusada,NG021023,Kusada,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21024,21024,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21024,Mai'adua,NG021024,Maiadua,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21025,21025,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21025,Malumfashi,NG021025,Malumfashi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21026,21026,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21026,Mani,NG021026,Mani,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21027,21027,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21027,Mashi,NG021027,Mashi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21028,21028,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21028,Matazu,NG021028,Matazu,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21029,21029,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21029,Musawa,NG021029,Musawa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21030,21030,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21030,Rimi,NG021030,Rimi,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21031,21031,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21031,Sabuwa,NG021031,Sabuwa,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21032,21032,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21032,Safana,NG021032,Safana,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21033,21033,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21033,Sandamu,NG021033,Sandamu,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:21034,21034,1603:45:16:566:0,1603:45:16:566:1:21,1603:45:16:566:2:21034,Zango,NG021034,Zango,,,Katsina,NG021,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22001,22001,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22001,Aleiro,NG022001,Aleiro,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22002,22002,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22002,Arewa-Dandi,NG022002,Arewa-Dandi,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22003,22003,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22003,Argungu,NG022003,Argungu,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22004,22004,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22004,Augie,NG022004,Augie,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22005,22005,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22005,Bagudo,NG022005,Bagudo,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22006,22006,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22006,Birnin Kebbi,NG022006,Birnin Kebbi,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22007,22007,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22007,Bunza,NG022007,Bunza,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22008,22008,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22008,Dandi,NG022008,Dandi,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22009,22009,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22009,Fakai,NG022009,Fakai,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22010,22010,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22010,Gwandu,NG022010,Gwandu,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22011,22011,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22011,Jega,NG022011,Jega,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22012,22012,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22012,Kalgo,NG022012,Kalgo,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22013,22013,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22013,Koko/Besse,NG022013,Koko/Besse,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22014,22014,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22014,Maiyama,NG022014,Maiyama,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22015,22015,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22015,Ngaski,NG022015,Ngaski,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22016,22016,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22016,Sakaba,NG022016,Sakaba,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22017,22017,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22017,Shanga,NG022017,Shanga,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22018,22018,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22018,Suru,NG022018,Suru,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22019,22019,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22019,Wasagu/Danko,NG022019,Wasagu/Danko,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22020,22020,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22020,Yauri,NG022020,Yauri,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:22021,22021,1603:45:16:566:0,1603:45:16:566:1:22,1603:45:16:566:2:22021,Zuru,NG022021,Zuru,,,Kebbi,NG022,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23001,23001,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23001,Adavi,NG023001,Adavi,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23002,23002,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23002,Ajaokuta,NG023002,Ajaokuta,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23003,23003,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23003,Ankpa,NG023003,Ankpa,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23004,23004,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23004,Bassa,NG023004,Bassa,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23005,23005,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23005,Dekina,NG023005,Dekina,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23006,23006,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23006,Ibaji,NG023006,Ibaji,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23007,23007,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23007,Idah,NG023007,Idah,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23008,23008,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23008,Igalamela-Odolu,NG023008,Igalamela-Odolu,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23009,23009,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23009,Ijumu,NG023009,Ijumu,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23010,23010,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23010,Kabba/Bunu,NG023010,Kabba/Bunu,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23011,23011,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23011,Kogi,NG023011,Kogi,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23012,23012,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23012,Lokoja,NG023012,Lokoja,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23013,23013,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23013,Mopa-Muro,NG023013,Mopa-Muro,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23014,23014,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23014,Ofu,NG023014,Ofu,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23015,23015,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23015,Ogori/Magongo,NG023015,Ogori/Magongo,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23016,23016,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23016,Okehi,NG023016,Okehi,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23017,23017,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23017,Okene,NG023017,Okene,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23018,23018,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23018,Olamabolo,NG023018,Olamabolo,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23019,23019,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23019,Omala,NG023019,Omala,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23020,23020,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23020,Yagba East,NG023020,Yagba East,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:23021,23021,1603:45:16:566:0,1603:45:16:566:1:23,1603:45:16:566:2:23021,Yagba West,NG023021,Yagba West,,,Kogi,NG023,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24001,24001,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24001,Asa,NG024001,Asa,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24002,24002,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24002,Baruten,NG024002,Baruten,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24003,24003,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24003,Edu,NG024003,Edu,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24004,24004,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24004,Ekiti,NG024004,Ekiti,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24005,24005,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24005,Ifelodun,NG024005,Ifelodun,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24006,24006,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24006,Ilorin East,NG024006,Ilorin East,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24007,24007,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24007,Ilorin South,NG024007,Ilorin South,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24008,24008,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24008,Ilorin West,NG024008,Ilorin West,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24009,24009,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24009,Irepodun,NG024009,Irepodun,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24010,24010,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24010,Isin,NG024010,Isin,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24011,24011,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24011,Kaiama,NG024011,Kaiama,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24012,24012,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24012,Moro,NG024012,Moro,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24013,24013,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24013,Offa,NG024013,Offa,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24014,24014,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24014,Oke-Ero,NG024014,Oke-Ero,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:24015,24015,1603:45:16:566:0,1603:45:16:566:1:24,1603:45:16:566:2:24015,Oyun,NG024015,Oyun,,,Kwara,NG024,Nigeria,NG,2017-02-23,2020-04-22,
