#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:404:2:24132,24132,1603:45:16:404:0,1603:45:16:404:1:24,1603:45:16:404:2:24132,Pokot South,KE024132,,,,West Pokot,KE024,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:25133,25133,1603:45:16:404:0,1603:45:16:404:1:25,1603:45:16:404:2:25133,Samburu West,KE025133,,,,Samburu,KE025,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:25134,25134,1603:45:16:404:0,1603:45:16:404:1:25,1603:45:16:404:2:25134,Samburu North,KE025134,,,,Samburu,KE025,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:25135,25135,1603:45:16:404:0,1603:45:16:404:1:25,1603:45:16:404:2:25135,Samburu East,KE025135,,,,Samburu,KE025,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:26136,26136,1603:45:16:404:0,1603:45:16:404:1:26,1603:45:16:404:2:26136,Kwanza,KE026136,,,,Trans Nzoia,KE026,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:26137,26137,1603:45:16:404:0,1603:45:16:404:1:26,1603:45:16:404:2:26137,Endebess,KE026137,,,,Trans Nzoia,KE026,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:26138,26138,1603:45:16:404:0,1603:45:16:404:1:26,1603:45:16:404:2:26138,Saboti,KE026138,,,,Trans Nzoia,KE026,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:26139,26139,1603:45:16:404:0,1603:45:16:404:1:26,1603:45:16:404:2:26139,Kiminini,KE026139,,,,Trans Nzoia,KE026,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:26140,26140,1603:45:16:404:0,1603:45:16:404:1:26,1603:45:16:404:2:26140,Cherangany,KE026140,,,,Trans Nzoia,KE026,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27141,27141,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27141,Soy,KE027141,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27142,27142,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27142,Turbo,KE027142,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27143,27143,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27143,Moiben,KE027143,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27144,27144,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27144,Ainabkoi,KE027144,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27145,27145,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27145,Kapseret,KE027145,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:27146,27146,1603:45:16:404:0,1603:45:16:404:1:27,1603:45:16:404:2:27146,Kesses,KE027146,,,,Uasin Gishu,KE027,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:28147,28147,1603:45:16:404:0,1603:45:16:404:1:28,1603:45:16:404:2:28147,Marakwet East,KE028147,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:28148,28148,1603:45:16:404:0,1603:45:16:404:1:28,1603:45:16:404:2:28148,Marakwet West,KE028148,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:28149,28149,1603:45:16:404:0,1603:45:16:404:1:28,1603:45:16:404:2:28149,Keiyo North,KE028149,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:28150,28150,1603:45:16:404:0,1603:45:16:404:1:28,1603:45:16:404:2:28150,Keiyo South,KE028150,,,,Elgeyo-Marakwet,KE028,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29151,29151,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29151,Tinderet,KE029151,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29152,29152,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29152,Aldai,KE029152,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29153,29153,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29153,Nandi Hills,KE029153,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29154,29154,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29154,Chesumei,KE029154,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29155,29155,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29155,Emgwen,KE029155,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:29156,29156,1603:45:16:404:0,1603:45:16:404:1:29,1603:45:16:404:2:29156,Mosop,KE029156,,,,Nandi,KE029,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30157,30157,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30157,Tiaty,KE030157,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30158,30158,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30158,Baringo North,KE030158,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30159,30159,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30159,Baringo Central,KE030159,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30160,30160,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30160,Baringo South,KE030160,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30161,30161,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30161,Mogotio,KE030161,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:30162,30162,1603:45:16:404:0,1603:45:16:404:1:30,1603:45:16:404:2:30162,Eldama Ravine,KE030162,,,,Baringo,KE030,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:31163,31163,1603:45:16:404:0,1603:45:16:404:1:31,1603:45:16:404:2:31163,Laikipia West,KE031163,,,,Laikipia,KE031,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:31164,31164,1603:45:16:404:0,1603:45:16:404:1:31,1603:45:16:404:2:31164,Laikipia East,KE031164,,,,Laikipia,KE031,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:31165,31165,1603:45:16:404:0,1603:45:16:404:1:31,1603:45:16:404:2:31165,Laikipia North,KE031165,,,,Laikipia,KE031,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32166,32166,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32166,Molo,KE032166,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32167,32167,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32167,Njoro,KE032167,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32168,32168,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32168,Naivasha,KE032168,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32169,32169,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32169,Gilgil,KE032169,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32170,32170,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32170,Kuresoi South,KE032170,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32171,32171,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32171,Kuresoi North,KE032171,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32172,32172,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32172,Subukia,KE032172,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32173,32173,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32173,Rongai,KE032173,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32174,32174,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32174,Bahati,KE032174,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32175,32175,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32175,Nakuru Town West,KE032175,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:32176,32176,1603:45:16:404:0,1603:45:16:404:1:32,1603:45:16:404:2:32176,Nakuru Town East,KE032176,,,,Nakuru,KE032,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33177,33177,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33177,Kilgoris,KE033177,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33178,33178,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33178,Emurua Dikirr,KE033178,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33179,33179,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33179,Narok North,KE033179,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33180,33180,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33180,Narok East,KE033180,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33181,33181,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33181,Narok South,KE033181,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:33182,33182,1603:45:16:404:0,1603:45:16:404:1:33,1603:45:16:404:2:33182,Narok West,KE033182,,,,Narok,KE033,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:34183,34183,1603:45:16:404:0,1603:45:16:404:1:34,1603:45:16:404:2:34183,Kajiado North,KE034183,,,,Kajiado,KE034,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:34184,34184,1603:45:16:404:0,1603:45:16:404:1:34,1603:45:16:404:2:34184,Kajiado Central,KE034184,,,,Kajiado,KE034,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:34185,34185,1603:45:16:404:0,1603:45:16:404:1:34,1603:45:16:404:2:34185,Kajiado West,KE034185,,,,Kajiado,KE034,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:34186,34186,1603:45:16:404:0,1603:45:16:404:1:34,1603:45:16:404:2:34186,Kajiado East,KE034186,,,,Kajiado,KE034,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:34187,34187,1603:45:16:404:0,1603:45:16:404:1:34,1603:45:16:404:2:34187,Kajiado South,KE034187,,,,Kajiado,KE034,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35188,35188,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35188,Kipkelion East,KE035188,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35189,35189,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35189,Kipkelion West,KE035189,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35190,35190,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35190,Ainamoi,KE035190,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35191,35191,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35191,Buret,KE035191,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35192,35192,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35192,Belgut,KE035192,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:35193,35193,1603:45:16:404:0,1603:45:16:404:1:35,1603:45:16:404:2:35193,Sigowet/Soin,KE035193,,,,Kericho,KE035,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:36194,36194,1603:45:16:404:0,1603:45:16:404:1:36,1603:45:16:404:2:36194,Sotik,KE036194,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:36195,36195,1603:45:16:404:0,1603:45:16:404:1:36,1603:45:16:404:2:36195,Chepalungu,KE036195,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:36196,36196,1603:45:16:404:0,1603:45:16:404:1:36,1603:45:16:404:2:36196,Bomet East,KE036196,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:36197,36197,1603:45:16:404:0,1603:45:16:404:1:36,1603:45:16:404:2:36197,Bomet Central,KE036197,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:36198,36198,1603:45:16:404:0,1603:45:16:404:1:36,1603:45:16:404:2:36198,Konoin,KE036198,,,,Bomet,KE036,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37199,37199,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37199,Lugari,KE037199,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37200,37200,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37200,Likuyani,KE037200,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37201,37201,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37201,Malava,KE037201,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37202,37202,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37202,Lurambi,KE037202,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37203,37203,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37203,Navakholo,KE037203,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37204,37204,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37204,Mumias West,KE037204,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37205,37205,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37205,Mumias East,KE037205,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37206,37206,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37206,Matungu,KE037206,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37207,37207,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37207,Butere,KE037207,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37208,37208,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37208,Khwisero,KE037208,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37209,37209,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37209,Shinyalu,KE037209,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:37210,37210,1603:45:16:404:0,1603:45:16:404:1:37,1603:45:16:404:2:37210,Ikolomani,KE037210,,,,Kakamega,KE037,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:38211,38211,1603:45:16:404:0,1603:45:16:404:1:38,1603:45:16:404:2:38211,Vihiga,KE038211,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:38212,38212,1603:45:16:404:0,1603:45:16:404:1:38,1603:45:16:404:2:38212,Sabatia,KE038212,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:38213,38213,1603:45:16:404:0,1603:45:16:404:1:38,1603:45:16:404:2:38213,Hamisi,KE038213,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:38214,38214,1603:45:16:404:0,1603:45:16:404:1:38,1603:45:16:404:2:38214,Luanda,KE038214,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:38215,38215,1603:45:16:404:0,1603:45:16:404:1:38,1603:45:16:404:2:38215,Emuhaya,KE038215,,,,Vihiga,KE038,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39216,39216,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39216,Mt. Elgon,KE039216,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39217,39217,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39217,Sirisia,KE039217,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39218,39218,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39218,Kabuchai,KE039218,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39219,39219,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39219,Bumula,KE039219,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39220,39220,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39220,Kanduyi,KE039220,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39221,39221,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39221,Webuye East,KE039221,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39222,39222,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39222,Webuye West,KE039222,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39223,39223,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39223,Kimilili,KE039223,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:39224,39224,1603:45:16:404:0,1603:45:16:404:1:39,1603:45:16:404:2:39224,Tongaren,KE039224,,,,Bungoma,KE039,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40225,40225,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40225,Teso North,KE040225,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40226,40226,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40226,Teso South,KE040226,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40227,40227,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40227,Nambale,KE040227,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40228,40228,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40228,Matayos,KE040228,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40229,40229,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40229,Butula,KE040229,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40230,40230,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40230,Funyula,KE040230,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:40231,40231,1603:45:16:404:0,1603:45:16:404:1:40,1603:45:16:404:2:40231,Budalangi,KE040231,,,,Busia,KE040,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41232,41232,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41232,Ugenya,KE041232,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41233,41233,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41233,Ugunja,KE041233,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41234,41234,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41234,Alego Usonga,KE041234,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41235,41235,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41235,Gem,KE041235,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41236,41236,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41236,Bondo,KE041236,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:41237,41237,1603:45:16:404:0,1603:45:16:404:1:41,1603:45:16:404:2:41237,Rarieda,KE041237,,,,Siaya,KE041,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42238,42238,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42238,Kisumu East,KE042238,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42239,42239,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42239,Kisumu West,KE042239,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42240,42240,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42240,Kisumu Central,KE042240,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42241,42241,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42241,Seme,KE042241,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42242,42242,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42242,Nyando,KE042242,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42243,42243,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42243,Muhoroni,KE042243,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:42244,42244,1603:45:16:404:0,1603:45:16:404:1:42,1603:45:16:404:2:42244,Nyakach,KE042244,,,,Kisumu,KE042,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43245,43245,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43245,Kasipul,KE043245,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43246,43246,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43246,Kabondo Kasipul,KE043246,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43247,43247,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43247,Karachuonyo,KE043247,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43248,43248,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43248,Rangwe,KE043248,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43249,43249,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43249,Homa Bay,KE043249,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43250,43250,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43250,Ndhiwa,KE043250,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43251,43251,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43251,Suba North,KE043251,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:43252,43252,1603:45:16:404:0,1603:45:16:404:1:43,1603:45:16:404:2:43252,Suba South,KE043252,,,,Homa Bay,KE043,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44253,44253,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44253,Rongo,KE044253,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44254,44254,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44254,Awendo,KE044254,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44255,44255,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44255,Suna East,KE044255,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44256,44256,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44256,Suna West,KE044256,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44257,44257,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44257,Uriri,KE044257,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44258,44258,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44258,Nyatike,KE044258,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44259,44259,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44259,Kuria West,KE044259,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:44260,44260,1603:45:16:404:0,1603:45:16:404:1:44,1603:45:16:404:2:44260,Kuria East,KE044260,,,,Migori,KE044,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45261,45261,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45261,Bonchari,KE045261,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45262,45262,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45262,South Mugirango,KE045262,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45263,45263,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45263,Bomachoge Borabu,KE045263,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45264,45264,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45264,Bobasi,KE045264,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45265,45265,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45265,Bomachoge Chache,KE045265,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
