qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:111050,111050,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111050,Alamor,EC111050,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111051,111051,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111051,Ciano,EC111051,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111052,111052,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111052,El Arenal,EC111052,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111053,111053,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111053,El Limo (Mariana de Jesus),EC111053,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111054,111054,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111054,Mercadillo,EC111054,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111055,111055,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1110,1603:45:16:218:3:111055,Vicentino,EC111055,Puyango,EC1110,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111150,111150,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111150,Saraguro,EC111150,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111151,111151,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111151,El Paraiso de Celen,EC111151,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111152,111152,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111152,El Tablon,EC111152,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111153,111153,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111153,Lluzhapa,EC111153,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111154,111154,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111154,Manu,EC111154,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111155,111155,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111155,San Antonio de Qumbe (Cumbe),EC111155,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111156,111156,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111156,San Pablo de Tenta,EC111156,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111157,111157,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111157,San Sebastian de Yuluc,EC111157,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111158,111158,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111158,Selva Alegre,EC111158,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111159,111159,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111159,Urdaneta (Paquishapa),EC111159,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111160,111160,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1111,1603:45:16:218:3:111160,Sumaypamba,EC111160,Saraguro,EC1111,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111250,111250,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1112,1603:45:16:218:3:111250,Sozoranga,EC111250,Sozoranga,EC1112,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111251,111251,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1112,1603:45:16:218:3:111251,Nueva Fatima,EC111251,Sozoranga,EC1112,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111252,111252,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1112,1603:45:16:218:3:111252,Tacamoros,EC111252,Sozoranga,EC1112,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111350,111350,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111350,Zapotillo,EC111350,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111351,111351,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111351,Mangahurco,EC111351,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111352,111352,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111352,Garzareal,EC111352,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111353,111353,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111353,Limones,EC111353,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111354,111354,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111354,Paletillas,EC111354,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111355,111355,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111355,Bolaspamba,EC111355,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111356,111356,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1113,1603:45:16:218:3:111356,Cazaderos,EC111356,Zapotillo,EC1113,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111450,111450,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1114,1603:45:16:218:3:111450,Pindal,EC111450,Pindal,EC1114,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111451,111451,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1114,1603:45:16:218:3:111451,Chaquinal,EC111451,Pindal,EC1114,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111452,111452,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1114,1603:45:16:218:3:111452,12 de Diciembre (Cab. en Achiotes),EC111452,Pindal,EC1114,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111453,111453,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1114,1603:45:16:218:3:111453,Milagros,EC111453,Pindal,EC1114,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111550,111550,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1115,1603:45:16:218:3:111550,Quilanga,EC111550,Quilanga,EC1115,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111551,111551,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1115,1603:45:16:218:3:111551,Fundochamba,EC111551,Quilanga,EC1115,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111552,111552,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1115,1603:45:16:218:3:111552,San Antonio de Las Aradas (Cab. en las Aradas),EC111552,Quilanga,EC1115,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111650,111650,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1116,1603:45:16:218:3:111650,Olmedo,EC111650,Olmedo,EC1116,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:111651,111651,1603:45:16:218:0,1603:45:16:218:1:11,1603:45:16:218:2:1116,1603:45:16:218:3:111651,La Tingue,EC111651,Olmedo,EC1116,Loja,EC11,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120150,120150,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1201,1603:45:16:218:3:120150,Babahoyo,EC120150,Babahoyo,EC1201,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120152,120152,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1201,1603:45:16:218:3:120152,Caracol,EC120152,Babahoyo,EC1201,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120153,120153,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1201,1603:45:16:218:3:120153,Febres Cordero (Las Juntas),EC120153,Babahoyo,EC1201,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120154,120154,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1201,1603:45:16:218:3:120154,Pimocha,EC120154,Babahoyo,EC1201,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120155,120155,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1201,1603:45:16:218:3:120155,La Union,EC120155,Babahoyo,EC1201,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120250,120250,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1202,1603:45:16:218:3:120250,Baba,EC120250,Baba,EC1202,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120251,120251,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1202,1603:45:16:218:3:120251,Guare,EC120251,Baba,EC1202,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120252,120252,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1202,1603:45:16:218:3:120252,Isla de Bejucal,EC120252,Baba,EC1202,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120350,120350,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1203,1603:45:16:218:3:120350,Montalvo,EC120350,Montalvo,EC1203,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120351,120351,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1203,1603:45:16:218:3:120351,La Esmeralda,EC120351,Montalvo,EC1203,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120450,120450,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1204,1603:45:16:218:3:120450,Puebloviejo,EC120450,Puebloviejo,EC1204,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120451,120451,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1204,1603:45:16:218:3:120451,Puerto Pechiche,EC120451,Puebloviejo,EC1204,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120452,120452,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1204,1603:45:16:218:3:120452,San Juan,EC120452,Puebloviejo,EC1204,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120550,120550,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1205,1603:45:16:218:3:120550,Quevedo,EC120550,Quevedo,EC1205,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120553,120553,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1205,1603:45:16:218:3:120553,San Carlos,EC120553,Quevedo,EC1205,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120555,120555,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1205,1603:45:16:218:3:120555,La Esperanza,EC120555,Quevedo,EC1205,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120650,120650,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1206,1603:45:16:218:3:120650,Catarama,EC120650,Urdaneta,EC1206,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120651,120651,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1206,1603:45:16:218:3:120651,Ricaurte,EC120651,Urdaneta,EC1206,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120750,120750,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1207,1603:45:16:218:3:120750,Ventanas,EC120750,Ventanas,EC1207,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120752,120752,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1207,1603:45:16:218:3:120752,Zapotal,EC120752,Ventanas,EC1207,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120753,120753,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1207,1603:45:16:218:3:120753,Chacarita,EC120753,Ventanas,EC1207,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120754,120754,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1207,1603:45:16:218:3:120754,Los Angeles,EC120754,Ventanas,EC1207,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120850,120850,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1208,1603:45:16:218:3:120850,Vinces,EC120850,Vinces,EC1208,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120851,120851,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1208,1603:45:16:218:3:120851,Antonio Sotomayor (Cab. en Playas de Vinces),EC120851,Vinces,EC1208,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:120950,120950,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1209,1603:45:16:218:3:120950,Palenque,EC120950,Palenque,EC1209,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:121050,121050,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1210,1603:45:16:218:3:121050,San Jacinto de Buena Fe,EC121050,Buena Fe,EC1210,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:121051,121051,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1210,1603:45:16:218:3:121051,Patricia Pilar,EC121051,Buena Fe,EC1210,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:121150,121150,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1211,1603:45:16:218:3:121150,Valencia,EC121150,Valencia,EC1211,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:121250,121250,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1212,1603:45:16:218:3:121250,Mocache,EC121250,Mocache,EC1212,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:121350,121350,1603:45:16:218:0,1603:45:16:218:1:12,1603:45:16:218:2:1213,1603:45:16:218:3:121350,Quinsaloma,EC121350,Quinsaloma,EC1213,Los Rios,EC12,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130150,130150,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130150,Portoviejo,EC130150,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130151,130151,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130151,Abdon Calderon (San Francisco),EC130151,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130152,130152,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130152,Alhajuela (Bajo Grande),EC130152,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130153,130153,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130153,Crucita,EC130153,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130154,130154,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130154,Pueblo Nuevo,EC130154,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130155,130155,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130155,Riochico (Rio Chico),EC130155,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130156,130156,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130156,San Placido,EC130156,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130157,130157,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1301,1603:45:16:218:3:130157,Chirijos,EC130157,Portoviejo,EC1301,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130250,130250,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1302,1603:45:16:218:3:130250,Calceta,EC130250,Bolivar,EC1302,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130251,130251,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1302,1603:45:16:218:3:130251,Membrillo,EC130251,Bolivar,EC1302,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130252,130252,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1302,1603:45:16:218:3:130252,Quiroga,EC130252,Bolivar,EC1302,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130350,130350,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130350,Chone,EC130350,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130351,130351,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130351,Boyaca,EC130351,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130352,130352,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130352,Canuto,EC130352,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130353,130353,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130353,Convento,EC130353,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130354,130354,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130354,Chibunga,EC130354,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130355,130355,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130355,Eloy Alfaro,EC130355,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130356,130356,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130356,Ricaurte,EC130356,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130357,130357,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1303,1603:45:16:218:3:130357,San Antonio,EC130357,Chone,EC1303,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130450,130450,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1304,1603:45:16:218:3:130450,El Carmen,EC130450,El Carmen,EC1304,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130451,130451,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1304,1603:45:16:218:3:130451,Wilfrido Loor Moreira (Maicito),EC130451,El Carmen,EC1304,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130452,130452,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1304,1603:45:16:218:3:130452,San Pedro de Suma,EC130452,El Carmen,EC1304,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130550,130550,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1305,1603:45:16:218:3:130550,Flavio Alfaro,EC130550,Flavio Alfaro,EC1305,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130551,130551,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1305,1603:45:16:218:3:130551,San Francisco de Novillo (Cab. en Novillo),EC130551,Flavio Alfaro,EC1305,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130552,130552,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1305,1603:45:16:218:3:130552,Zapallo,EC130552,Flavio Alfaro,EC1305,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130650,130650,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130650,Jipijapa,EC130650,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130651,130651,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130651,America,EC130651,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130652,130652,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130652,El Anegado (Cab. en Eloy Alfaro),EC130652,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130653,130653,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130653,Julcuy,EC130653,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130654,130654,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130654,La Union,EC130654,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130656,130656,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130656,Membrillal,EC130656,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130657,130657,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130657,Pedro Pablo Gomez,EC130657,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130658,130658,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1306,1603:45:16:218:3:130658,Puerto de Cayo,EC130658,Jipijapa,EC1306,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130750,130750,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1307,1603:45:16:218:3:130750,Junin,EC130750,Junin,EC1307,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130850,130850,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1308,1603:45:16:218:3:130850,Manta,EC130850,Manta,EC1308,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130851,130851,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1308,1603:45:16:218:3:130851,San Lorenzo,EC130851,Manta,EC1308,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130852,130852,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1308,1603:45:16:218:3:130852,Santa Marianita (Boca de Pacoche),EC130852,Manta,EC1308,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130950,130950,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1309,1603:45:16:218:3:130950,Montecristi,EC130950,Montecristi,EC1309,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:130952,130952,1603:45:16:218:0,1603:45:16:218:1:13,1603:45:16:218:2:1309,1603:45:16:218:3:130952,La Pila,EC130952,Montecristi,EC1309,Manabi,EC13,Ecuador (el),EC,2018-12-17,2019-07-31,
