#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_spa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:68:3:40802,40802,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:408,1603:45:16:68:3:40802,Pampa Aullagas,BO040802,,,,Ladislao Cabrera,BO0408,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:40901,40901,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:409,1603:45:16:68:3:40901,Sabaya,BO040901,,,,Sabaya,BO0409,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:40902,40902,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:409,1603:45:16:68:3:40902,Coipasa,BO040902,,,,Sabaya,BO0409,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:40903,40903,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:409,1603:45:16:68:3:40903,Chipaya,BO040903,,,,Sabaya,BO0409,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41001,41001,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:410,1603:45:16:68:3:41001,Toledo,BO041001,,,,Saucarí,BO0410,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41101,41101,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:411,1603:45:16:68:3:41101,Eucaliptus,BO041101,,,,Tomás Barrón,BO0411,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41201,41201,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:412,1603:45:16:68:3:41201,Andamarca,BO041201,,,,Sur Carangas,BO0412,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41202,41202,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:412,1603:45:16:68:3:41202,Belén de Andamarca,BO041202,Belen de Andamarca,,,Sur Carangas,BO0412,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41301,41301,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:413,1603:45:16:68:3:41301,Totora,BO041301,,,,San Pedro de Totora,BO0413,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41401,41401,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:414,1603:45:16:68:3:41401,Santiago de Huari,BO041401,,,,Sebastián Pagador,BO0414,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41501,41501,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:415,1603:45:16:68:3:41501,La Rivera,BO041501,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41502,41502,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:415,1603:45:16:68:3:41502,Todos Santos,BO041502,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41503,41503,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:415,1603:45:16:68:3:41503,Carangas,BO041503,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:41601,41601,1603:45:16:68:0,1603:45:16:68:1:4,1603:45:16:68:2:416,1603:45:16:68:3:41601,Huayllamarca,BO041601,,,,Nor Carangas,BO0416,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50101,50101,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:501,1603:45:16:68:3:50101,Potosí,BO050101,Potosi,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50102,50102,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:501,1603:45:16:68:3:50102,Tinguipaya,BO050102,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50103,50103,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:501,1603:45:16:68:3:50103,Yocalla,BO050103,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50104,50104,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:501,1603:45:16:68:3:50104,Urmiri,BO050104,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50201,50201,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:502,1603:45:16:68:3:50201,Uncía,BO050201,Uncia,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50202,50202,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:502,1603:45:16:68:3:50202,Chayanta,BO050202,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50203,50203,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:502,1603:45:16:68:3:50203,Llallagua,BO050203,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50204,50204,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:502,1603:45:16:68:3:50204,Chuquihuta Ayllu Jucumani,BO050204,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50301,50301,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:503,1603:45:16:68:3:50301,Betanzos,BO050301,,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50302,50302,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:503,1603:45:16:68:3:50302,Chaquí,BO050302,Chaqui,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50303,50303,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:503,1603:45:16:68:3:50303,Tacobamba,BO050303,,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50401,50401,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:504,1603:45:16:68:3:50401,Colquechaca,BO050401,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50402,50402,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:504,1603:45:16:68:3:50402,Ravelo,BO050402,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50403,50403,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:504,1603:45:16:68:3:50403,Pocoata,BO050403,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50404,50404,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:504,1603:45:16:68:3:50404,Ocurí,BO050404,Ocuri,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50501,50501,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:505,1603:45:16:68:3:50501,San Pedro,BO050501,,,,Chárcas,BO0505,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50502,50502,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:505,1603:45:16:68:3:50502,Toro Toro,BO050502,,,,Chárcas,BO0505,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50601,50601,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:506,1603:45:16:68:3:50601,Cotagaita,BO050601,,,,Nor Chichas,BO0506,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50602,50602,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:506,1603:45:16:68:3:50602,Vitiche,BO050602,,,,Nor Chichas,BO0506,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50701,50701,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:507,1603:45:16:68:3:50701,Sacaca,BO050701,,,,Alonso de Ibáñez,BO0507,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50702,50702,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:507,1603:45:16:68:3:50702,Caripuyo,BO050702,,,,Alonso de Ibáñez,BO0507,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50801,50801,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:508,1603:45:16:68:3:50801,Tupiza,BO050801,,,,Sur Chichas,BO0508,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50802,50802,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:508,1603:45:16:68:3:50802,Atocha,BO050802,,,,Sur Chichas,BO0508,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50901,50901,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:509,1603:45:16:68:3:50901,"Colcha ""K""",BO050901,,,,Nor Lipez,BO0509,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:50902,50902,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:509,1603:45:16:68:3:50902,San Pedro de Quemes,BO050902,,,,Nor Lipez,BO0509,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51001,51001,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:510,1603:45:16:68:3:51001,San Pablo,BO051001,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51002,51002,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:510,1603:45:16:68:3:51002,Mojinete,BO051002,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51003,51003,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:510,1603:45:16:68:3:51003,San Antonio de Esmoruco,BO051003,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51101,51101,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:511,1603:45:16:68:3:51101,Puna,BO051101,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51102,51102,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:511,1603:45:16:68:3:51102,"Caiza ""D""",BO051102,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51103,51103,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:511,1603:45:16:68:3:51103,Ckochas,BO051103,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51201,51201,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:512,1603:45:16:68:3:51201,Uyuni,BO051201,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51202,51202,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:512,1603:45:16:68:3:51202,Tomave,BO051202,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51203,51203,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:512,1603:45:16:68:3:51203,Porco,BO051203,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51301,51301,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:513,1603:45:16:68:3:51301,Arampampa,BO051301,,,,General Bilbao,BO0513,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51302,51302,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:513,1603:45:16:68:3:51302,Acasio,BO051302,,,,General Bilbao,BO0513,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51401,51401,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:514,1603:45:16:68:3:51401,Llica,BO051401,,,,Daniel Campos,BO0514,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51402,51402,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:514,1603:45:16:68:3:51402,Tahua,BO051402,,,,Daniel Campos,BO0514,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51501,51501,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:515,1603:45:16:68:3:51501,Villazón,BO051501,Villazon,,,Modesto Omiste,BO0515,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:51601,51601,1603:45:16:68:0,1603:45:16:68:1:5,1603:45:16:68:2:516,1603:45:16:68:3:51601,San Agustín,BO051601,San Agustin,,,Enrique Baldivieso,BO0516,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60101,60101,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:601,1603:45:16:68:3:60101,Tarija,BO060101,,,,Cercado,BO0601,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60201,60201,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:602,1603:45:16:68:3:60201,Padcaya,BO060201,,,,Arce,BO0602,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60202,60202,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:602,1603:45:16:68:3:60202,Bermejo,BO060202,,,,Arce,BO0602,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60301,60301,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:603,1603:45:16:68:3:60301,Yacuiba,BO060301,,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60302,60302,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:603,1603:45:16:68:3:60302,Caraparí,BO060302,Carapari,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60303,60303,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:603,1603:45:16:68:3:60303,Villa Montes,BO060303,,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60401,60401,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:604,1603:45:16:68:3:60401,Uriondo,BO060401,,,,Avilés,BO0604,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60402,60402,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:604,1603:45:16:68:3:60402,Yunchará,BO060402,Yunchara,,,Avilés,BO0604,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60501,60501,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:605,1603:45:16:68:3:60501,San Lorenzo,BO060501,,,,Méndez,BO0605,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60502,60502,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:605,1603:45:16:68:3:60502,El Puente,BO060502,,,,Méndez,BO0605,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:60601,60601,1603:45:16:68:0,1603:45:16:68:1:6,1603:45:16:68:2:606,1603:45:16:68:3:60601,Entre Ríos,BO060601,Entre Rios,,,O'Connor,BO0606,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70101,70101,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:701,1603:45:16:68:3:70101,Santa Cruz de la Sierra,BO070101,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70102,70102,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:701,1603:45:16:68:3:70102,Cotoca,BO070102,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70103,70103,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:701,1603:45:16:68:3:70103,Porongo,BO070103,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70104,70104,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:701,1603:45:16:68:3:70104,La Guardia,BO070104,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70105,70105,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:701,1603:45:16:68:3:70105,El Torno,BO070105,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70201,70201,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:702,1603:45:16:68:3:70201,Warnes,BO070201,,,,Warnes,BO0702,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70202,70202,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:702,1603:45:16:68:3:70202,Okinawa Uno,BO070202,,,,Warnes,BO0702,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70301,70301,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:703,1603:45:16:68:3:70301,San Ignacio,BO070301,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70302,70302,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:703,1603:45:16:68:3:70302,San Miguel,BO070302,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70303,70303,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:703,1603:45:16:68:3:70303,San Rafael,BO070303,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70401,70401,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:704,1603:45:16:68:3:70401,Buena Vista,BO070401,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70402,70402,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:704,1603:45:16:68:3:70402,San Carlos,BO070402,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70403,70403,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:704,1603:45:16:68:3:70403,Yapacaní,BO070403,Yapacani,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70404,70404,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:704,1603:45:16:68:3:70404,San Juan,BO070404,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70501,70501,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:705,1603:45:16:68:3:70501,San José,BO070501,San Jose,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70502,70502,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:705,1603:45:16:68:3:70502,Pailón,BO070502,Pailon,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70503,70503,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:705,1603:45:16:68:3:70503,Roboré,BO070503,Robore,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70601,70601,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:706,1603:45:16:68:3:70601,Portachuelo,BO070601,,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70602,70602,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:706,1603:45:16:68:3:70602,Santa Rosa,BO070602,,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70603,70603,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:706,1603:45:16:68:3:70603,Colpa Bélgica,BO070603,Colpa Belgica,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70701,70701,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70701,Lagunillas,BO070701,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70702,70702,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70702,Charagua,BO070702,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70703,70703,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70703,Cabezas,BO070703,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70704,70704,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70704,Cuevo,BO070704,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70705,70705,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70705,Gutiérrez,BO070705,Gutierrez,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70706,70706,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70706,Camiri,BO070706,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70707,70707,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:707,1603:45:16:68:3:70707,Boyuibe,BO070707,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70801,70801,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:708,1603:45:16:68:3:70801,Vallegrande,BO070801,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70802,70802,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:708,1603:45:16:68:3:70802,Trigal,BO070802,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70803,70803,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:708,1603:45:16:68:3:70803,Moromoro,BO070803,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70804,70804,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:708,1603:45:16:68:3:70804,Postrervalle,BO070804,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
