#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_tha+is_thai,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_tha+is_thai,#adm3+name+alt2+i_tha+is_thai,#adm2+name+i_eng+is_latn,#adm2+name+i_tha+is_thai,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_tha+is_thai,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_tha+is_thai,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:764:3:230101,230101,Bang Phra,บางพระ,TH230101,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230102,230102,Nong Samet,หนองเสม็ด,TH230102,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230103,230103,Nong Sano,หนองโสน,TH230103,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230104,230104,Nong Khan Song,หนองคันทรง,TH230104,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230105,230105,Huang Nam Khao,ห้วงน้ำขาว,TH230105,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230106,230106,Ao Yai,อ่าวใหญ่,TH230106,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230107,230107,Wang Krachae,วังกระแจะ,TH230107,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230108,230108,Huai Raeng,ห้วยแร้ง,TH230108,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230109,230109,Noen Sai,เนินทราย,TH230109,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230110,230110,Tha Phrik,ท่าพริก,TH230110,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230111,230111,Tha Kum,ท่ากุ่ม,TH230111,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230112,230112,Takang,ตะกาง,TH230112,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230113,230113,Cham Rak,ชำราก,TH230113,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230114,230114,Laem Klat,แหลมกลัด,TH230114,,,,,,Mueang Trat,เมืองตราด,TH2301,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230201,230201,Khlong Yai,คลองใหญ่,TH230201,,,,,,Khlong Yai,คลองใหญ่,TH2302,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230202,230202,Mai Rut,ไม้รูด,TH230202,,,,,,Khlong Yai,คลองใหญ่,TH2302,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230203,230203,Hat Lek,หาดเล็ก,TH230203,,,,,,Khlong Yai,คลองใหญ่,TH2302,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230301,230301,Khao Saming,เขาสมิง,TH230301,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230302,230302,Saen Tung,แสนตุ้ง,TH230302,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230303,230303,Wang Takhian,วังตะเคียน,TH230303,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230304,230304,Tha Som,ท่าโสม,TH230304,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230305,230305,Sato,สะตอ,TH230305,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230306,230306,Pranit,ประณีต,TH230306,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230307,230307,Thep Nimit,เทพนิมิต,TH230307,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230308,230308,Thung Nonsi,ทุ่งนนทรี,TH230308,,,,,,Khao Saming,เขาสมิง,TH2303,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230401,230401,Bo Phloi,บ่อพลอย,TH230401,,,,,,Bo Rai,บ่อไร่,TH2304,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230402,230402,Chang Thun,ช้างทูน,TH230402,,,,,,Bo Rai,บ่อไร่,TH2304,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230403,230403,Dan Chumphon,ด่านชุมพล,TH230403,,,,,,Bo Rai,บ่อไร่,TH2304,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230404,230404,Nong Bon,หนองบอน,TH230404,,,,,,Bo Rai,บ่อไร่,TH2304,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230405,230405,Nonsi,นนทรีย์,TH230405,,,,,,Bo Rai,บ่อไร่,TH2304,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230501,230501,Laem Ngop,แหลมงอบ,TH230501,,,,,,Laem Ngop,แหลมงอบ,TH2305,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230502,230502,Nam Chiao,น้ำเชี่ยว,TH230502,,,,,,Laem Ngop,แหลมงอบ,TH2305,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230503,230503,Bang Pit,บางปิด,TH230503,,,,,,Laem Ngop,แหลมงอบ,TH2305,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230507,230507,Khlong Yai,คลองใหญ่,TH230507,,,,,,Laem Ngop,แหลมงอบ,TH2305,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230601,230601,Ko Mak,เกาะหมาก,TH230601,,,,,,Ko Kut,เกาะกูด,TH2306,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230602,230602,Ko Kut,เกาะกูด,TH230602,,,,,,Ko Kut,เกาะกูด,TH2306,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230701,230701,Ko Chang,เกาะช้าง,TH230701,,,,,,Ko Chang,เกาะช้าง,TH2307,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:230702,230702,Ko Chang Tai,เกาะช้างใต้,TH230702,,,,,,Ko Chang,เกาะช้าง,TH2307,Trat,ตราด,TH23,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240101,240101,Na Mueang,หน้าเมือง,TH240101,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240102,240102,Tha Khai,ท่าไข่,TH240102,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240103,240103,Ban Mai,บ้านใหม่,TH240103,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240104,240104,Khlong Na,คลองนา,TH240104,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240105,240105,Bang Tin Pet,บางตีนเป็ด,TH240105,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240106,240106,Bang Phai,บางไผ่,TH240106,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240107,240107,Khlong Chuk Krachoe,คลองจุกกระเฌอ,TH240107,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240108,240108,Bang Kaeo,บางแก้ว,TH240108,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240109,240109,Bang Khwan,บางขวัญ,TH240109,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240110,240110,Khlong Nakhon Nueang Khet,คลองนครเนื่องเขต,TH240110,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240111,240111,Wang Takhian,วังตะเคียน,TH240111,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240112,240112,Sothon,โสธร,TH240112,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240113,240113,Bang Phra,บางพระ,TH240113,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240114,240114,Bang Kahai,บางกะไห,TH240114,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240115,240115,Nam Daeng,หนามแดง,TH240115,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240116,240116,Khlong Preng,คลองเปรง,TH240116,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240117,240117,Khlong Udom Chonlachon,คลองอุดมชลจร,TH240117,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240118,240118,Khlong Luang Phaeng,คลองหลวงแพ่ง,TH240118,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240119,240119,Bang Toei,บางเตย,TH240119,,,,,,Mueang Chachoengsao,เมืองฉะเชิงเทรา,TH2401,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240201,240201,Bang Khla,บางคล้า,TH240201,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240204,240204,Bang Suan,บางสวน,TH240204,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240208,240208,Bang Krachet,บางกระเจ็ด,TH240208,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240209,240209,Pak Nam,ปากน้ำ,TH240209,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240210,240210,Tha Thong Lang,ท่าทองหลาง,TH240210,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240211,240211,Sao Cha-Ngok,สาวชะโงก,TH240211,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240212,240212,Samet Nuea,เสม็ดเหนือ,TH240212,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240213,240213,Samet Tai,เสม็ดใต้,TH240213,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240214,240214,Hua Sai,หัวไทร,TH240214,,,,,,Bang Khla,บางคล้า,TH2402,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240301,240301,Bang Nam Priao,บางน้ำเปรี้ยว,TH240301,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240302,240302,Bang Khanak,บางขนาก,TH240302,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240303,240303,Singto Thong,สิงโตทอง,TH240303,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240304,240304,Mon Thong,หมอนทอง,TH240304,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240305,240305,Bueng Nam Rak,บึงน้ำรักษ์,TH240305,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240306,240306,Don Ko Ka,ดอนเกาะกา,TH240306,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240307,240307,Yothaka,โยธะกา,TH240307,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240308,240308,Don Chimphli,ดอนฉิมพลี,TH240308,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240309,240309,Sala Daeng,ศาลาแดง,TH240309,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240310,240310,Phrong Akat,โพรงอากาศ,TH240310,,,,,,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240401,240401,Bang Pakong,บางปะกง,TH240401,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240402,240402,Tha Sa-An,ท่าสะอ้าน,TH240402,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240403,240403,Bang Wua,บางวัว,TH240403,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240404,240404,Bang Samak,บางสมัคร,TH240404,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240405,240405,Bang Phueng,บางผึ้ง,TH240405,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:240406,240406,Bang Kluea,บางเกลือ,TH240406,,,,,,Bang Pakong,บางปะกง,TH2404,Chachoengsao,ฉะเชิงเทรา,TH24,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
