admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Gasetsho Om,BT01907,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Gelephu,BT01305,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Geling,BT00206,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Genye,BT01403,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Gesarling,BT00304,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Getana,BT00207,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Goenkhame,BT00401,,,,Gasa,BT004,Bhutan,BT,2019-02-01,2020-10-26,
Goenkhatoe,BT00402,,,,Gasa,BT004,Bhutan,BT,2019-02-01,2020-10-26,
Goenshari,BT01004,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Gomdar,BT01102,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Gongdue,BT00706,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Gosarling,BT01804,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Gozhi,BT00305,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Gozhing,BT02003,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Guma,BT01005,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Hiley,BT01306,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Hungrel,BT00804,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Jamkhar,BT01602,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Jangchhubling,BT01105,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Jaray,BT00602,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Jigmichhoeling,BT01307,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Jurmey,BT00707,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Kabjisa,BT01006,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Kalidzingkha,BT00306,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Kanglung,BT01503,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Kangpara,BT01504,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Katsho,BT00503,,,,Haa,BT005,Bhutan,BT,2019-02-01,2020-10-26,
Kawang,BT01404,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Kazhi,BT01908,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Kengkhar,BT00708,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Khaling,BT01505,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Khamdang,BT01603,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Khar,BT00906,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
Khipisa,BT00307,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Khoma,BT00603,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Kikorthang,BT01805,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Korphu,BT01702,,,,Trongsa,BT017,Bhutan,BT,2019-02-01,2020-10-26,
Kurtoe,BT00604,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Lajab,BT00308,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Lamgong,BT00805,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Langchhenphu,BT01103,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Langthil,BT01703,,,,Trongsa,BT017,Bhutan,BT,2019-02-01,2020-10-26,
Lauri,BT01110,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Laya,BT00403,,,,Gasa,BT004,Bhutan,BT,2019-02-01,2020-10-26,
Lhamoizingkha,BT00309,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Lingmukha,BT01007,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Lingzhi,BT01405,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Logchina,BT00208,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Lumang,BT01506,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Lunana,BT00404,,,,Gasa,BT004,Bhutan,BT,2019-02-01,2020-10-26,
Lungnyi,BT00806,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Martshala,BT01104,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Menbi,BT00605,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Mendrelgang,BT01806,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Merak,BT01507,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Metap,BT00209,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Metsho,BT00606,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Mewang,BT01406,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Minjay,BT00607,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Mongar,BT00709,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Nahi,BT01909,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Naja,BT00807,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Namgyel Chhoeling,BT01208,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Nangkor,BT02004,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Nanong,BT00907,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
Narang,BT00710,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Naro,BT01407,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Ngangla,BT02005,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Ngatshang,BT00711,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Nichula,BT00310,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Norbugang,BT00908,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
Nubi,BT01704,,,,Trongsa,BT017,Bhutan,BT,2019-02-01,2020-10-26,
Nyisho,BT01910,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Pagli,BT01209,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Pangkhar,BT02006,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Patakla,BT01807,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Pemathang,BT01106,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Phangyuel,BT01911,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Phobji,BT01912,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Phongme,BT01508,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Phuentenchhu,BT01808,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Phuentsholing,BT00210,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Phuntsthothang,BT01107,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Radi,BT01509,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Ramjar,BT01604,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Rangthangling,BT01809,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Ruepisa,BT01913,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Sakteng,BT01510,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Saleng,BT00712,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Sama,BT00504,,,,Haa,BT005,Bhutan,BT,2019-02-01,2020-10-26,
Samkhar,BT01511,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Samphelling,BT00211,,,,Chhukha,BT002,Bhutan,BT,2019-02-01,2020-10-26,
Samrang,BT01108,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Samtse,BT01210,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Senge,BT01308,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Sephu,BT01914,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Serthig,BT01109,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Shapa,BT00808,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Shemjong,BT01810,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Shengabjimi,BT01008,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Shermung,BT00713,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Sherzhong,BT01309,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Shingkhar,BT02007,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Shompangkha,BT01310,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Shongphu,BT01512,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Shumer,BT00909,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
Silambi,BT00714,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Sipsu,BT01211,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Soe,BT01408,,,,Thimphu,BT014,Bhutan,BT,2019-02-01,2020-10-26,
Sombey,BT00505,,,,Haa,BT005,Bhutan,BT,2019-02-01,2020-10-26,
Tading,BT01212,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Taklai,BT01311,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Talo,BT01009,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Tang,BT00103,,,,Bumthang,BT001,Bhutan,BT,2019-02-01,2020-10-26,
Tangsibji,BT01705,,,,Trongsa,BT017,Bhutan,BT,2019-02-01,2020-10-26,
Tendu,BT01213,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Thangrong,BT00715,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Thedtsho,BT01915,,,,Wangduephodrang,BT019,Bhutan,BT,2019-02-01,2020-10-26,
Thrimshing,BT01513,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Toepisa,BT01010,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Toetsho,BT01605,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Toewang,BT01011,,,,Punakha,BT010,Bhutan,BT,2019-02-01,2020-10-26,
Tomzhangtshen,BT01606,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Trashiding,BT00311,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Trashiyangtse,BT01608,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Trong,BT02008,,,,Zhemgang,BT020,Bhutan,BT,2019-02-01,2020-10-26,
Tsakaling,BT00716,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Tsamang,BT00717,,,,Monggar,BT007,Bhutan,BT,2019-02-01,2020-10-26,
Tsangkha,BT00312,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Tsendagang,BT00313,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Tsenkhar,BT00608,,,,Lhuentse,BT006,Bhutan,BT,2019-02-01,2020-10-26,
Tsento,BT00809,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Tseza,BT00314,,,,Dagana,BT003,Bhutan,BT,2019-02-01,2020-10-26,
Tsholingkhor,BT01811,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Tsirangtoe,BT01812,,,,Tsirang,BT018,Bhutan,BT,2019-02-01,2020-10-26,
Udzorong,BT01514,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Uesu,BT00506,,,,Haa,BT005,Bhutan,BT,2019-02-01,2020-10-26,
Ugentse,BT01215,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Umling,BT01312,,,,Sarpang,BT013,Bhutan,BT,2019-02-01,2020-10-26,
Ura,BT00104,,,,Bumthang,BT001,Bhutan,BT,2019-02-01,2020-10-26,
Wangchang,BT00810,,,,Paro,BT008,Bhutan,BT,2019-02-01,2020-10-26,
Wangphu,BT01111,,,,Samdrupjongkhar,BT011,Bhutan,BT,2019-02-01,2020-10-26,
Yalang,BT01607,,,,Yangtse,BT016,Bhutan,BT,2019-02-01,2020-10-26,
Yangnyer,BT01515,,,,Trashigang,BT015,Bhutan,BT,2019-02-01,2020-10-26,
Yoeseltse,BT01214,,,,Samtse,BT012,Bhutan,BT,2019-02-01,2020-10-26,
Yurung,BT00910,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
Zobel,BT00911,,,,Pemagatshel,BT009,Bhutan,BT,2019-02-01,2020-10-26,
