#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Birtara,BD30598433,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Hasara,BD30598440,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kola Para,BD30598447,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kukutia,BD30598454,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Patabhog,BD30598461,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Rarikhal,BD30598467,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sreenagar,BD30598474,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sholaghar,BD30598481,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Shyamsiddhi,BD30598488,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Tantar,BD30598494,,,,Sreenagar,BD305984,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Abdullahpur,BD30599411,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Arial,BD30599415,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Autshahi,BD30599423,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Betka,BD30599431,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Dhipur,BD30599439,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Dighir Para,BD30599447,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Hasail Banari,BD30599455,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jashalong,BD30599463,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kamarkhara,BD30599471,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kathadia Shimulia,BD30599479,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Panchgaon,BD30599487,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sonarang Tongibari,BD30599494,,,,Tongibari,BD305994,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Araihazar,BD30670223,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bishnandi,BD30670226,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Brahmandi,BD30670229,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Duptara,BD30670231,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Fatehpur,BD30670239,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Haizadi,BD30670247,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kala Paharia,BD30670255,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Khagakanda,BD30670263,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mahmudpur,BD30670271,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sadasardi,BD30670279,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Satgram,BD30670287,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Uchitpur,BD30670294,,,,Araihazar,BD306702,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baidyer Bazar,BD30670424,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baradi,BD30670427,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jampur,BD30670434,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kachpur,BD30670443,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mugra Para,BD30670451,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Noagaon,BD30670460,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Pirijpur,BD30670469,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sadipur,BD30670477,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Shambhupura,BD30670486,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sanmandi,BD30670494,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sonargaon Paurashava,BD30670499,,,,Sonargaon,BD306704,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bandar,BD30670615,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Dhamgar,BD30670631,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kalagachhia,BD30670647,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Madanpur,BD30670663,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Musapur,BD30670679,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kadam Rasul Paurashava,BD30670699,,,,Bandar,BD306706,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Siddirganj Paurashava,BD30675800,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Alir Tek,BD30675820,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baktaballi,BD30675825,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Enayetnagar,BD30675831,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Fatullah (part),BD30675837,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Gognagar,BD30675847,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kashipur,BD30675863,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kutubpur,BD30675879,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Narayanganj Paurashava,BD30675899,,,,Narayanganj Sadar,BD306758,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kanchan Paurashava,BD30676800,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bholaba,BD30676822,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bulta,BD30676825,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Daudpur,BD30676831,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Golakandail,BD30676839,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kayet Para,BD30676855,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mura Para,BD30676863,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Rupganj,BD30676879,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Tarabo Paurashava,BD30676899,,,,Rupganj,BD306768,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Amlaba,BD30680711,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bajnaba,BD30680713,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Belabo,BD30680720,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Binyabaid,BD30680725,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Ujilaba,BD30680731,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Narayanpur,BD30680759,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Patuli,BD30680771,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sallabad,BD30680783,,,,Belabo,BD306807,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bara Chapa,BD30685221,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chalak Char,BD30685227,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chandanbari,BD30685233,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Mandalia,BD30685240,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Daulatpur,BD30685247,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Ekduaria,BD30685254,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Gotashia,BD30685261,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kanchikata,BD30685267,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Khidirpur,BD30685274,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Lebutala,BD30685281,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Shukundi,BD30685294,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Manohardi Paurashava,BD30685299,,,,Manohardi,BD306852,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Madhabdi Paurashava,BD30686000,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Alokbali,BD30686020,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Amdia,BD30686021,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Dighaldi,BD30686023,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chinishpur,BD30686025,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Hajipur,BD30686029,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Karimpur,BD30686041,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kanthalia,BD30686047,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Nuralla Pur U/C,BD30686053,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mahishasura,BD30686059,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Meher Para,BD30686065,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Nazarpur,BD30686077,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Paikar Char,BD30686083,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Panchdona,BD30686089,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Silmandi,BD30686095,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Narsingdi Paurashava,BD30686099,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Sindur,BD30686315,,,,Palash,BD306863,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Danga,BD30686331,,,,Palash,BD306863,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Gazaria,BD30686347,,,,Palash,BD306863,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jinardi,BD30686379,,,,Palash,BD306863,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Ghorashal Paurashava,BD30686399,,,,Palash,BD306863,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Amirganj,BD30686410,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Adiabad,BD30686412,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Alipura,BD30686414,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Banshgari,BD30686416,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chanderkandi,BD30686423,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chandpur,BD30686427,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Aralia,BD30686430,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Madhua,BD30686433,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Char Subuddi,BD30686437,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Daukar Char,BD30686440,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Hairmara,BD30686444,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Maheshpur,BD30686447,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Marjal,BD30686450,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mirzanagar,BD30686454,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mirzapur,BD30686457,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mirzar Char,BD30686461,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Musapur,BD30686464,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Nilakhya,BD30686471,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Palashtali,BD30686474,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Paratali,BD30686478,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Radhanagar,BD30686481,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Roypura,BD30686484,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sreenagar,BD30686491,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Uttar Bakharnagar,BD30686494,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Roypura Paurashava,BD30686499,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Ayubpur,BD30687610,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baghaba,BD30687621,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chak Radha,BD30687631,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Dulalpur,BD30687642,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Josar,BD30687652,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Joynagar,BD30687663,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Masimpur,BD30687673,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Putia,BD30687684,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sadhar Char,BD30687694,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Shibpur Paurashava,BD30687699,,,,Shibpur,BD306876,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baharpur,BD30820717,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Baliakandi,BD30820719,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Islampur,BD30820747,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jamalpur,BD30820757,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jangal,BD30820766,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Narua,BD30820785,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Nawabpur,BD30820795,,,,Balia Kandi,BD308207,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chhota Bhakla,BD30822919,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Daulatdia,BD30822938,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Debagram,BD30822957,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Ujan Char,BD30822976,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Goalandaghat Paurashava,BD30822999,,,,Goalandaghat,BD308229,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Boalia,BD30824718,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kalikapur,BD30824730,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Majhbari,BD30824755,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Madapur,BD30824760,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mrigi,BD30824770,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Ratandia,BD30824785,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Saorail,BD30824795,,,,Kalukhali,BD308247,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Bahadurpur,BD30827316,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Habaspur,BD30827320,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Jashai,BD30827325,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kalimahar,BD30827335,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Kasba Majhail,BD30827340,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Machh Para,BD30827350,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Maurat,BD30827365,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Babupara,BD30827375,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Patta,BD30827380,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Sarisha,BD30827390,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Pangsha Paurashava,BD30827399,,,,Pangsha,BD308273,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Alipur,BD30827612,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Banibaha,BD30827614,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Barat,BD30827621,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Basantapur,BD30827629,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Chandani,BD30827632,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Dadshi,BD30827636,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Khankhanapur,BD30827643,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Khanganj,BD30827645,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mizanpur,BD30827651,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
Mulghar,BD30827658,,,,Rajbari Sadar,BD308276,Rajbari,BD3082,Dhaka,BD30,Bangladesh,BD,2018-04-25,2020-12-18,
