#adm3+name+i_en,#adm3+name+i_sw,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm3+name+alt1+i_sw,#adm3+name+alt2+i_sw,#adm2+name+i_en,#adm2+name+i_sw,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+name+i_sw,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_sw,#country+code+v_iso2,#date+start,#date+updated,#date+end
Nyaluhande,,TZ2405031,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kiloleli,,TZ2405041,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwamanyili,,TZ2405051,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kabita,,TZ2405063,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kalemela,,TZ2405073,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lamadi,,TZ2405083,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lutubiga,,TZ2405091,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkula,,TZ2405101,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngasamo,,TZ2405111,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Malili,,TZ2405121,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igalukilo,,TZ2405131,,,,,,Busega,,TZ2405,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kagu,,TZ2501011,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bugulula,,TZ2501021,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Senga,,TZ2501031,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kakubilo,,TZ2501041,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkome,,TZ2501053,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Katoma,,TZ2501061,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nzera,,TZ2501071,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lwezera,,TZ2501081,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kamhanga,,TZ2501091,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bugalama,,TZ2501101,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lubanga,,TZ2501111,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isulwabutunde,,TZ2501121,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kasamwa,,TZ2501133,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bung'wangoko,,TZ2501141,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bulela,,TZ2501151,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ihanamilo,,TZ2501161,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyanguku,,TZ2501171,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kamena,,TZ2501181,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyamalimbe,,TZ2501191,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bujula,,TZ2501201,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukoli,,TZ2501211,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Butobela,,TZ2501221,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyarugusu,,TZ2501231,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyakamwaga,,TZ2501241,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lwamgasa,,TZ2501251,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kaseme,,TZ2501261,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Busanda,,TZ2501271,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Katoro,,TZ2501283,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyamigota,,TZ2501291,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyakagomba,,TZ2501301,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyachiluluma,,TZ2501311,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukondo,,TZ2501321,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chigunga,,TZ2501331,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtakuja,,TZ2501341,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kalangalala,,TZ2501352,,,,,,Geita,,TZ2501,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Shabaka,,TZ2502011,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Busolwa,,TZ2502021,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kakura,,TZ2502031,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyugwa,,TZ2502041,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukwimba,,TZ2502051,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kafita,,TZ2502061,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kharumwa,,TZ2502071,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Izunya,,TZ2502081,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwingiro,,TZ2502091,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyabulanda,,TZ2502101,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyang'hwale,,TZ2502111,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyijundu,,TZ2502121,,,,,,Nyang'hwale,,TZ2502,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nanda,,TZ2503011,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ikobe,,TZ2503021,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lulembela,,TZ2503031,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ikunguigazi,,TZ2503041,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isebya,,TZ2503051,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilolangulu,,TZ2503061,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbogwe,,TZ2503071,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgemo,,TZ2503081,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ushirika,,TZ2503091,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyasato,,TZ2503101,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lugunga,,TZ2503113,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyakafulu,,TZ2503123,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukandwe,,TZ2503131,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ng'homolwa,,TZ2503141,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Masumbwe,,TZ2503153,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iponya,,TZ2503161,,,,,,Mbogwe,,TZ2503,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Runzewe Mashariki,,TZ2504011,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Runzewe Magharibi,,TZ2504021,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Namonge,,TZ2504031,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uyovu,,TZ2504043,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Busonzo,,TZ2504051,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ng'anzo,,TZ2504061,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Butinzya,,TZ2504071,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ushirombo,,TZ2504081,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lyambamgongo,,TZ2504091,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukombe,,TZ2504101,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bugelenga,,TZ2504111,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iyogelo,,TZ2504121,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igulwa,,TZ2504133,,,,,,Bukombe,,TZ2504,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muganza,,TZ2505013,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bwongera,,TZ2505021,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kigongo,,TZ2505031,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyamirembe,,TZ2505041,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ichwankima,,TZ2505051,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kachwamba,,TZ2505061,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kasenga,,TZ2505071,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilemela,,TZ2505081,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chato,,TZ2505093,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muungano,,TZ2505103,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bwina,,TZ2505113,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Katende,,TZ2505121,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilyamchele,,TZ2505131,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukome,,TZ2505141,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Buziku,,TZ2505153,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyarutembo,,TZ2505161,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makurugusi,,TZ2505171,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Buseresere,,TZ2505183,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Butengorumasa,,TZ2505191,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iparamasa,,TZ2505201,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bwanga,,TZ2505213,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bwera,,TZ2505221,,,,,,Chato,,TZ2505,Geita,,TZ25,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kanga,,TZ2601131,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Galula,,TZ2601141,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbuyuni,,TZ2601151,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Totowe,,TZ2601161,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Namkukwe,,TZ2601171,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkwajuni,,TZ2601183,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbangala,,TZ2601191,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kapalala,,TZ2601201,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Gua,,TZ2601211,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngwala,,TZ2601221,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ifyenkenya,,TZ2601241,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Magamba,,TZ2601251,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Saza,,TZ2601261,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwambani,,TZ2601271,,,,,,Songwe,,TZ2601,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itumba,,TZ2605013,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itale,,TZ2605021,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ibaba,,TZ2605031,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ndola,,TZ2605041,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Luswisi,,TZ2605051,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngulilo,,TZ2605061,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lubanda,,TZ2605071,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngulugulu,,TZ2605081,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sange,,TZ2605091,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ikinga,,TZ2605101,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kafule,,TZ2605111,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Malangali,,TZ2605121,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bupigu,,TZ2605131,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isongole,,TZ2605143,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chitete,,TZ2605151,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbebe,,TZ2605161,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mlale,,TZ2605171,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kalembo,,TZ2605181,,,,,,Ileje,,TZ2605,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ihanda,,TZ2606011,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bara,,TZ2606021,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nanyala,,TZ2606031,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nambinzo,,TZ2606041,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itaka,,TZ2606051,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isansa,,TZ2606061,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ruanda,,TZ2606071,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iyula,,TZ2606081,,,,,,Mbozi,,TZ2606,Songwe,,TZ26,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
