#adm2+name+i_en,#adm2+name+i_tr,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm2+name+alt1+i_tr,#adm2+name+alt2+i_tr,#adm1+name+i_en,#adm1+name+i_tr,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_tr,#country+code+v_iso2,#date+start,#date+updated,#date+end
Akhisar,Akhisar,TR045002,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Alasehir,Alaşehir,TR045003,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Demirci,Demirci,TR045004,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Golmarmara,Gölmarmara,TR045005,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gordes,Gördes,TR045006,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kirkagac,Kirkağaç,TR045007,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Koprubasi,Köprübaşi,TR045008,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kula,Kula,TR045009,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Salihli,Salihli,TR045010,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sarigol,Sarigöl,TR045011,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Saruhanli,Saruhanli,TR045012,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Selendi,Selendi,TR045013,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Soma,Soma,TR045014,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sehzadeler,Şehzadeler,TR045015,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Turgutlu,Turgutlu,TR045016,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yunusemre,Yunusemre,TR045017,,,,,,Manisa,Manisa,TR045,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Afsin,Afşin,TR046001,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Andirin,Andirin,TR046002,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Caglayancerit,Çağlayancerit,TR046003,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dulkadiroglu,Dulkadiroğlu,TR046004,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ekinozu,Ekinözü,TR046005,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Elbistan,Elbistan,TR046006,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Goksun,Göksun,TR046007,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Nurhak,Nurhak,TR046008,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Onikisubat,Onikişubat,TR046009,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pazarcik,Pazarcik,TR046010,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Turkoglu,Türkoğlu,TR046011,,,,,,Kahramanmaras,Kahramanmaraş,TR046,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Artuklu,Artuklu,TR047001,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dargecit,Dargeçit,TR047002,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Derik,Derik,TR047003,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kiziltepe,Kiziltepe,TR047004,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Mazidagi,Mazidaği,TR047005,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Midyat,Midyat,TR047006,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Nusaybin,Nusaybin,TR047007,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Omerli,Ömerli,TR047008,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Savur,Savur,TR047009,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yesilli,Yeşilli,TR047010,,,,,,Mardin,Mardin,TR047,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bodrum,Bodrum,TR048001,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dalaman,Dalaman,TR048002,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Datca,Datça,TR048003,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Fethiye,Fethiye,TR048004,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kavaklidere,Kavaklidere,TR048005,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Koycegiz,Köyceğiz,TR048006,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Marmaris,Marmaris,TR048007,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Mentese,Menteşe,TR048008,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Milas,Milas,TR048009,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ortaca,Ortaca,TR048010,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Seydikemer,Seydikemer,TR048011,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ula,Ula,TR048012,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yatagan,Yatağan,TR048013,,,,,,Mugla,Muğla,TR048,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bulanik,Bulanik,TR049001,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Haskoy,Hasköy,TR049002,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Korkut,Korkut,TR049003,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Malazgirt,Malazgirt,TR049004,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Mus,Muş,TR049005,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Varto,Varto,TR049006,,,,,,Mus,Muş,TR049,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Acigol,Acigöl,TR050001,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Avanos,Avanos,TR050002,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Derinkuyu,Derinkuyu,TR050003,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gulsehir,Gülşehir,TR050004,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hacibektas,Hacibektaş,TR050005,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kozakli,Kozakli,TR050006,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Nevsehir,Nevşehir,TR050007,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Urgup,Ürgüp,TR050008,,,,,,Nevsehir,Nevşehir,TR050,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Altunhisar,Altunhisar,TR051001,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bor,Bor,TR051002,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Camardi,Çamardi,TR051003,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ciftlik,Çiftlik,TR051004,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Nigde,Niğde,TR051005,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ulukisla,Ulukişla,TR051006,,,,,,Nigde,Niğde,TR051,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akkus,Akkuş,TR052001,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Altinordu,Altinordu,TR052002,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Aybasti,Aybasti,TR052003,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Camas,Çamaş,TR052004,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Catalpinar,Çatalpinar,TR052005,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Caybasi,Çaybaşi,TR052006,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Fatsa,Fatsa,TR052007,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Golkoy,Gölköy,TR052008,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gulyali,Gülyali,TR052009,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gurgentepe,Gürgentepe,TR052010,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ikizce,Ikizce,TR052011,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kabaduz,Kabadüz,TR052012,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kabatas,Kabataş,TR052013,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Korgan,Korgan,TR052014,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kumru,Kumru,TR052015,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Mesudiye,Mesudiye,TR052016,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Persembe,Perşembe,TR052017,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ulubey,Ulubey,TR052018,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Unye,Ünye,TR052019,,,,,,Ordu,Ordu,TR052,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ardesen,Ardeşen,TR053001,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Camlihemsin,Çamlihemşin,TR053002,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cayeli,Çayeli,TR053003,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Derepazari,Derepazari,TR053004,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Findikli,Findikli,TR053005,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Guneysu,Güneysu,TR053006,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hemsin,Hemşin,TR053007,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ikizdere,Ikizdere,TR053008,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Iyidere,Iyidere,TR053009,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kalkandere,Kalkandere,TR053010,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pazar,Pazar,TR053011,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Rize,Rize,TR053012,,,,,,Rize,Rize,TR053,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Adapazari,Adapazari,TR054001,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akyazi,Akyazi,TR054002,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Arifiye,Arifiye,TR054003,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Erenler,Erenler,TR054004,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ferizli,Ferizli,TR054005,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Geyve,Geyve,TR054006,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hendek,Hendek,TR054007,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karapurcek,Karapürçek,TR054008,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karasu,Karasu,TR054009,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kaynarca,Kaynarca,TR054010,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kocaali,Kocaali,TR054011,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pamukova,Pamukova,TR054012,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sapanca,Sapanca,TR054013,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Serdivan,Serdivan,TR054014,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sogutlu,Söğütlü,TR054015,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tarakli,Tarakli,TR054016,,,,,,Sakarya,Sakarya,TR054,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
19 Mayis,19 Mayis,TR055001,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Alacam,Alaçam,TR055002,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Asarcik,Asarcik,TR055003,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Atakum,Atakum,TR055004,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ayvacik,Ayvacik,TR055005,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bafra,Bafra,TR055006,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Canik,Canik,TR055007,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Carsamba,Çarşamba,TR055008,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Havza,Havza,TR055009,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ilkadim,Ilkadim,TR055010,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kavak,Kavak,TR055011,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ladik,Ladik,TR055012,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Salipazari,Salipazari,TR055013,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tekkekoy,Tekkeköy,TR055014,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Terme,Terme,TR055015,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Vezirkopru,Vezirköprü,TR055016,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yakakent,Yakakent,TR055017,,,,,,Samsun,Samsun,TR055,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Baykan,Baykan,TR056001,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eruh,Eruh,TR056002,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kurtalan,Kurtalan,TR056003,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pervari,Pervari,TR056004,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Siirt,Siirt,TR056005,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sirvan,Şirvan,TR056006,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tillo,Tillo,TR056007,,,,,,Siirt,Siirt,TR056,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ayancik,Ayancik,TR057001,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Boyabat,Boyabat,TR057002,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dikmen,Dikmen,TR057003,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Duragan,Durağan,TR057004,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Erfelek,Erfelek,TR057005,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gerze,Gerze,TR057006,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sarayduzu,Saraydüzü,TR057007,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sinop,Sinop,TR057008,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Turkeli,Türkeli,TR057009,,,,,,Sinop,Sinop,TR057,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akincilar,Akincilar,TR058001,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Altinyayla,Altinyayla,TR058002,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Divrigi,Divriği,TR058003,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dogansar,Doğanşar,TR058004,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gemerek,Gemerek,TR058005,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Golova,Gölova,TR058006,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gurun,Gürün,TR058007,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hafik,Hafik,TR058008,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Imranli,Imranli,TR058009,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kangal,Kangal,TR058010,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Koyulhisar,Koyulhisar,TR058011,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sivas,Sivas,TR058012,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Susehri,Suşehri,TR058013,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sarkisla,Şarkişla,TR058014,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ulas,Ulaş,TR058015,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yildizeli,Yildizeli,TR058016,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Zara,Zara,TR058017,,,,,,Sivas,Sivas,TR058,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cerkezkoy,Çerkezköy,TR059001,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Corlu,Çorlu,TR059002,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ergene,Ergene,TR059003,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hayrabolu,Hayrabolu,TR059004,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kapakli,Kapakli,TR059005,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Malkara,Malkara,TR059006,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Marmaraereglisi,Marmaraereğlisi,TR059007,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Muratli,Muratli,TR059008,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Saray,Saray,TR059009,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Suleymanpasa,Süleymanpaşa,TR059010,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sarkoy,Şarköy,TR059011,,,,,,Tekirdag,Tekirdağ,TR059,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Almus,Almus,TR060001,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Artova,Artova,TR060002,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Basciftlik,Başçiftlik,TR060003,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Erbaa,Erbaa,TR060004,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Niksar,Niksar,TR060005,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pazar,Pazar,TR060006,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Resadiye,Reşadiye,TR060007,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sulusaray,Sulusaray,TR060008,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tokat,Tokat,TR060009,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Turhal,Turhal,TR060010,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yesilyurt,Yeşilyurt,TR060011,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Zile,Zile,TR060012,,,,,,Tokat,Tokat,TR060,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akcaabat,Akçaabat,TR061001,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Arakli,Arakli,TR061002,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Arsin,Arsin,TR061003,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Besikduzu,Beşikdüzü,TR061004,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Carsibasi,Çarşibaşi,TR061005,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Caykara,Çaykara,TR061006,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Dernekpazari,Dernekpazari,TR061007,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Duzkoy,Düzköy,TR061008,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hayrat,Hayrat,TR061009,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Koprubasi,Köprübaşi,TR061010,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Macka,Maçka,TR061011,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Of,Of,TR061012,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ortahisar,Ortahisar,TR061013,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Surmene,Sürmene,TR061014,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Salpazari,Şalpazari,TR061015,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tonya,Tonya,TR061016,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Vakfikebir,Vakfikebir,TR061017,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yomra,Yomra,TR061018,,,,,,Trabzon,Trabzon,TR061,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
