admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Chila,ET010201,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Chilga 1,ET031106,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Chilga 2,ET031112,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Chinaksen,ET041015,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chire,ET160014,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Chiro town,ET040905,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chiro Zuria,ET040913,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chirone,ET160027,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Chole,ET040809,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Choman Guduru,ET041911,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chora (Buno Bedele),ET041603,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chora (Jimma),ET040415,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Chuko town,ET160035,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Churso,ET070510,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Chwaka,ET041623,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Cobi,ET040592,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dabat,ET030105,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dabat town,ET030106,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dabo Hana,ET041605,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Daella,ET160034,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Dale,ET160004,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Dale Sadi,ET041808,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dale Wabera,ET041803,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dalefage,ET020504,,,,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Dalocha,ET072005,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dalol,ET020206,,,,Kilbati /Zone2,ET0202,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Dama,ET041408,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Damboya,ET070307,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Damot Gale,ET070602,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Damot Pullasa,ET070611,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Damot Sore,ET070609,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Damot Woide,ET070603,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Danan,ET050603,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dangila,ET030901,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dangila town,ET030998,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dangura,ET060201,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Dano,ET040507,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Danod,ET050701,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dansha town,ET010506,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Dara,ET160006,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Dara Otilicho,ET160025,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Daramalo,ET071009,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Darara,ET160033,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Daratole,ET050788,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Darimu,ET040301,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Daro Lebu,ET040909,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Daror,ET050392,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dasenech /Kuraz,ET070706,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dawe,ET020503,,,,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Dawe Ketchen,ET042106,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dawo,ET041304,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dawunt,ET030311,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Daye town,ET160030,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Debark,ET030104,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debark town,ET030198,,,,North Gondar,ET0301,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debati,ET060205,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Debay Telatgen,ET030607,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debeweyin,ET050504,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Debre Berhan town,ET030520,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debre Elias,ET030608,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debre Libanos,ET040607,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Debre Markos town,ET030615,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debre Tabor town,ET030210,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debub Achefer,ET030713,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debub Bench,ET071103,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Debub Mecha,ET030715,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Debub Sodo,ET070119,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Decha,ET070908,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dechatu,ET150111,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Deder,ET041011,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Deder town,ET041097,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dedesa,ET041608,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dedo,ET040410,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dega,ET041604,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dega Damot,ET030707,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Degahabur town,ET050307,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Degehabur,ET050302,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Degehamedo,ET050301,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Degeluna Tijo,ET040815,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Degem,ET040605,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Degua Temben,ET010604,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Dehana,ET030803,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dejen,ET030613,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dejen town,ET030698,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Deka Suftu,ET050991,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Delanta,ET030406,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dembecha,ET030708,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dembel,ET050102,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dembi,ET060404,,,,Kemashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Denba Gofa,ET071502,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Denbecha town,ET030717,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Denbi Dollo town,ET041806,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dendi,ET040510,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dera (AM),ET030209,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dera (OR),ET040602,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Derashe Special,ET072304,,,,Derashe,ET0723,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dessie town,ET030418,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dessie Zuria,ET030409,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dewa Cheffa,ET031001,,,,Oromia,ET0310,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dewa Harewa,ET031005,,,,Oromia,ET0310,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Dhas,ET041220,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Didu,ET040317,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dig,ET050399,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Diga,ET040210,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dihun,ET051006,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Diksis,ET040822,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dila town,ET070507,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dila Zuria,ET070505,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dilo,ET041219,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dima (GM),ET120205,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Dima (TG),ET010115,,Laelay Tselemti,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Dinsho,ET041122,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dire,ET041211,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dire Teyara,ET130106,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Disa,ET071709,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dita,ET071008,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Doba,ET040902,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dodola,ET041707,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dodola town,ET041700,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dodota,ET040805,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dolo Odo,ET050902,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dolobay,ET050808,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Dorani,ET040324,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Doyogena,ET070306,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dubluk,ET041291,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dubti,ET020101,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Dubti town,ET020107,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Dugda,ET040707,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dugda Dawa,ET041515,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Duguna Fango,ET070612,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Dukem,ET042008,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Dulecha,ET020304,,,,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Duna,ET070207,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Durame town,ET070308,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
East Belesa,ET031117,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
East Dembia,ET031111,,,,Central Gondar,ET0311,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
East Esite,ET030208,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
East Imi,ET050601,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Ebenat,ET030201,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Edaga arbi,ET010203,,Edaba Tsahima,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Edaga Hamus town,ET010311,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Eferatana Gidem,ET030508,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Egela,ET010216,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Ejere /Addis Alem,ET040511,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ejersa Lafo,ET040590,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
El-Ogaden,ET050598,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Elale,ET050698,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Elidar,ET020102,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Elkare /Serer,ET050804,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Elwaya,ET041295,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Elwayne,ET051002,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Emba Alaje,ET010404,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Emba Sieneti,ET010219,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Emdebir town,ET070116,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Enarj Enawga,ET030605,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Endabaguna town,ET010114,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Endafelasi,ET010218,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Endamehoni,ET010405,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Enderta,ET010602,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Endiguagn,ET070108,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Enebse Sarmder,ET030604,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Enemay,ET030606,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Enemor Ener,ET070111,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Enor Ener,ET070120,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Ensaro,ET030503,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Enticho town,ET010220,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Erebti,ET020201,,,,Kilbati /Zone2,ET0202,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Erer (HR),ET130105,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Erer (SM),ET050104,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Erob,ET010302,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Euwa,ET020402,,,,Fanti /Zone 4,ET0204,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Ezha,ET070103,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Ezo /Kogota,ET071007,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Fagta Lakoma,ET030905,,,,Awi,ET0309,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Farta,ET030204,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Fedis,ET041005,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Fentale,ET040701,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ferfer,ET050607,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Fiche town,ET040613,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Fik,ET050402,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Filtu,ET050901,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Finote Selam town,ET030714,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Fogera,ET030203,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Freweyni town,ET010313,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Gablalu,ET050199,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gachit,ET071801,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gacho Baba,ET071016,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gaji,ET040113,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Galadi,ET050703,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Galhamur,ET050799,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gambela National Park,ET120200,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Gambela town,ET120206,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Gambela Zuria,ET120202,,,,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Ganta Afeshum,ET010304,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Garbo,ET051003,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Garda Marta,ET071018,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gasera,ET041106,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gashamo,ET050304,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Gawo Kebe,ET041804,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gaz Gibla,ET030804,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gazo,ET030312,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gechi,ET041606,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gedeb,ET070506,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gedeb Asasa,ET041706,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gedeb town,ET070511,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gedebano Gutazer Welene,ET070104,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gelalu,ET020305,,,,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Gelana (Finfine),ET042098,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gelana (West Guji),ET041517,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gemechis,ET040912,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gena,ET071704,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gendawuha town,ET031292,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gende Kore,ET150110,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Gera,ET040408,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Geraleta,ET010317,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Gerani,ET020110,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Gerar Jarso,ET040606,,,,North Shewa (OR),ET0406,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gerese,ET071013,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gesha,ET070902,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gesuba town,ET070617,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Geta,ET070113,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gewane,ET020303,,,,Gabi /Zone 3,ET0203,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Gewata,ET070903,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gezei Gofa,ET071505,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gibe,ET070210,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gida Ayana,ET040203,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gidami,ET041809,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gidan,ET030303,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Gidi Bench,ET071106,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Gimbi,ET040103,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gimbi town,ET040193,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gimbichu,ET040705,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Gimbichu town,ET070213,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
