#adm2+name+i_en,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Soroti,UG2062,,,,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Tororo,UG2063,,,,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Abim,UG3064,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Adjumani,UG3065,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Agago,UG3066,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Alebtong,UG3067,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Amolatar,UG3068,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Amudat,UG3069,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Amuru,UG3070,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Apac,UG3071,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Arua,UG3072,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Dokolo,UG3073,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Gulu,UG3074,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Kaabong,UG3075,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Karenga,UG3076,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Kitgum,UG3077,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Koboko,UG3078,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Kole,UG3079,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Kotido,UG3080,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Kwania,UG3081,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Lamwo,UG3082,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Lira,UG3083,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Madi Okollo,UG3084,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Maracha,UG3085,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Moroto,UG3086,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Moyo,UG3087,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Nabilatuk,UG3088,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Nakapiripirit,UG3089,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Napak,UG3090,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Nebbi,UG3091,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Nwoya,UG3092,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Obongi,UG3093,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Omoro,UG3094,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Otuke,UG3095,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Oyam,UG3096,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Pader,UG3097,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Pakwach,UG3098,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Yumbe,UG3099,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Zombo,UG3100,,,,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
Buhweju,UG4101,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Buliisa,UG4102,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Bundibugyo,UG4103,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Bunyangabu,UG4104,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Bushenyi,UG4105,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Hoima,UG4106,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Ibanda,UG4107,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Isingiro,UG4108,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kabale,UG4109,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kabarole,UG4110,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kagadi,UG4111,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kakumiro,UG4112,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kamwenge,UG4113,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kanungu,UG4114,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kasese,UG4115,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kazo,UG4116,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kibaale,UG4117,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kikuube,UG4118,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kiruhura,UG4119,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kiryandongo,UG4120,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kisoro,UG4121,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kitagwenda,UG4122,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kyegegwa,UG4123,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Kyenjojo,UG4124,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Masindi,UG4125,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Mbarara,UG4126,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Mitooma,UG4127,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Ntoroko,UG4128,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Ntungamo,UG4129,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Rubanda,UG4130,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Rubirizi,UG4131,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Rukiga,UG4132,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Rukungiri,UG4133,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Rwampara,UG4134,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
Sheema,UG4135,,,,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
