#adm3+name+i_fr,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_fr,#adm3+name+alt2+i_fr,#adm2+name+i_fr,#adm2+code+v_pcode,#adm1+name+i_fr,#adm1+code+v_pcode,#country+name+i_fr,#country+code+v_iso2,#date+start,#date+updated,#date+end
Dabo,ML020702,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Dilly,ML020703,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Dogofry,ML020704,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Fallou,ML020705,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Guéneibe,ML020706,Gueneibe,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Guiré,ML020707,Guire,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Koronga,ML020708,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Nara,ML020709,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Niamana,ML020710,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Ouagadou,ML020711,,,,Nara,ML0207,Koulikoro,ML02,Mali (le),ML,2015-06-01,2021-12-23,
Bladié-Tièmala,ML030101,Bladie-Tiemala,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Bougouni,ML030102,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Danou,ML030103,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Débélin,ML030104,Debelin,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Défina,ML030105,Defina,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Dogo,ML030106,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Domba,ML030107,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Farédiélé,ML030108,Faradiele,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Faragouaran,ML030109,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Garalo,ML030110,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kéléya,ML030111,Keleya,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kolélé,ML030112,Kokele,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kola,ML030113,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koumantou,ML030114,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kouroulamini,ML030115,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Méridiéla,ML030116,Meridiela,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Ouroun,ML030117,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sanso,ML030118,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sibirila,ML030119,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sido,ML030120,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Syen Toula,ML030121,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tiémala Banimonitié,ML030122,Tiemala-Baninomotie,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Wola,ML030123,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Yinindougou,ML030124,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Yiridougou,ML030125,,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zantiébougou,ML030126,Zantiebougou,,,Bougouni,ML0301,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Diou,ML030201,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Dioumaténé,ML030202,Dioumatene,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Fourou,ML030203,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kadiolo,ML030204,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kai,ML030205,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Loulouni,ML030206,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Misséni,ML030207,Misseni,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Nimbougou,ML030208,,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zégoua,ML030209,Zegoua,,,Kadiolo,ML0302,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Bougoula,ML030301,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Fakola,ML030302,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Farako,ML030303,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kadiana,ML030304,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kébila,ML030305,Kebila,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kolondiéba,ML030306,Kolondieba,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kolosso,ML030307,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Ména,ML030308,Mena,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Nangalasso,ML030309,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
N'golodiana,ML030310,Ngolodiana,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tiongui,ML030311,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tousseguela,ML030312,,,,Kolondieba,ML0303,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Diédougou,ML030401,Diedougou,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Diouradougou Kafo,ML030402,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Fagui,ML030403,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Fakolo,ML030404,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Gouadié Sougouna,ML030405,Goudie Sougouna,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Gouadji Kao,ML030406,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kafo Faboli,ML030407,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kapala,ML030408,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Karagouana Mallé,ML030409,Karagouana Malle,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kolonigué,ML030410,Kolonigue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Konina,ML030411,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koningué,ML030412,Koningue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Konséguéla,ML030413,Konseguela,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koromo,ML030414,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kouniana,ML030415,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koutiala,ML030416,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Logouana,ML030417,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Miena,ML030418,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
M'pessoba,ML030419,Mpessoba,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Nafanga,ML030420,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Nampé,ML030421,Nampe,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
N'golonianasso,ML030422,Ngolonianasso,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
N'goutjina,ML030423,Ngoutjina,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Niantaga,ML030424,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
N'tossoni,ML030425,Ntossoni,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sincina,ML030426,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sinkolo,ML030427,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Songo Doubacoro,ML030428,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Songoua,ML030429,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sorobasso,ML030430,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tao,ML030431,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Yognogo,ML030432,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zanfigué,ML030433,Zanfigue,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zangasso,ML030434,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zanina,ML030435,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zebala,ML030436,,,,Koutiala,ML0304,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Benkadi,ML030501,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Blendio,ML030502,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Danderesso,ML030503,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Dembela,ML030504,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Dialakoro,ML030505,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Diomaténé,ML030506,Diomatene,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Dogoni,ML030507,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Doumanaba,ML030508,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Fama,ML030509,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Farakala,ML030510,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Finkolo,ML030511,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Finkolo Ganadougou,ML030512,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Gongasso,ML030513,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kabarasso,ML030514,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kaboila,ML030515,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kafouziela,ML030516,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kapala,ML030517,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kapolondougou,ML030518,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kignan,ML030519,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kléla,ML030520,Klela,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kofan,ML030521,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kolokoba,ML030522,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koumankou,ML030523,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kouoro,ML030524,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kourouma,ML030525,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Lobougoula,ML030526,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Miniko,ML030527,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Miria,ML030528,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Missirikoro,ML030529,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Natien,ML030530,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Niéna,ML030531,Niena,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Nongo-Souala,ML030532,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
N'tjikouna,ML030533,Ntjikouna,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Pimperna,ML030534,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sanzana,ML030535,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sikasso,ML030536,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sokourani Missirikoro,ML030537,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tella,ML030538,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tiankadi,ML030539,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Waténi,ML030540,Wateni,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zanférébougou,ML030541,Zanferebougou,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zangaradougou,ML030542,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Zaniena,ML030543,,,,Sikasso,ML0305,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Baya,ML030601,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Bolo-Fouta,ML030602,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Djallon-Foula,ML030603,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Djiguiya De Koloni,ML030604,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Gouanan,ML030605,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Gouandiaka,ML030606,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koussan,ML030607,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sankarani,ML030608,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Sere Moussa Ani Samo de Siékorolé,ML030609,Sere Moussa Ani Samo,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Tagandougou,ML030610,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Wassoulou Balle,ML030611,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Yallankoro-Soloba,ML030612,,,,Yanfolila,ML0306,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Boura,ML030701,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Karangana,ML030702,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Kiffosso I,ML030703,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koumbia,ML030704,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Koury,ML030705,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Mahou,ML030706,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Menamba I,ML030707,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Ourikela,ML030708,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Yorosso,ML030709,,,,Yorosso,ML0307,Sikasso,ML03,Mali (le),ML,2015-06-01,2021-12-23,
Baraouéli,ML040101,Baraoueli,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Boidié,ML040102,Boidie,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dougoufié,ML040103,Dougoufie,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Gouendo,ML040104,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kalake,ML040105,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Konobougou,ML040106,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
N'gassola,ML040107,Ngassola,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sanando,ML040108,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Somo,ML040109,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tamani,ML040110,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tesserla,ML040111,,,,Baraouéli,ML0401,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Beguene,ML040201,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Bla,ML040202,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diaramana,ML040203,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diena,ML040204,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dougouolo,ML040205,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Falo,ML040206,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Fani,ML040207,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kazangasso,ML040208,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kemeni,ML040209,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Korodougou,ML040210,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Koulandougou,ML040211,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Niala,ML040212,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Samabogo,ML040213,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Somasso,ML040214,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tiemena,ML040215,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Touna,ML040216,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Yangasso,ML040217,,,,Bla,ML0402,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Boky Were,ML040301,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Folomana,ML040302,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kokry Centre,ML040303,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kolongo,ML040304,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Macina,ML040305,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Matomo,ML040306,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Monimpébougou,ML040307,Monimpebougou,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Saloba,ML040308,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sana,ML040309,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Souleye,ML040310,,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tongué,ML040311,Tongue,,,Macina,ML0403,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diabaly,ML040401,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dogofry,ML040402,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kala Siguida,ML040403,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Mariko,ML040404,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Nampalari,ML040405,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Niono,ML040406,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Pogo,ML040407,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Siribala,ML040408,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sirifila Boundy,ML040409,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sokolo,ML040410,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Toridaga Ko,ML040411,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Yeredon Saniona,ML040412,,,,Niono,ML0404,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Baramandougou,ML040501,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dah,ML040502,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diakourouna,ML040503,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diéli,ML040504,Dieli,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Djéguena,ML040505,Djeguena,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Fion,ML040506,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kaniégue,ML040507,Kaniegue,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Karaba,ML040508,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kassorola,ML040509,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kava,ML040510,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Moribila,ML040511,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
N'goa,ML040512,Ngoa,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Niamana,ML040513,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Niasso,ML040514,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
N'torosso,ML040515,Ntorosso,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Ouolon,ML040516,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
San,ML040517,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Siadougou,ML040518,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Somo,ML040519,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sourountouna,ML040520,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sy,ML040521,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Téné,ML040522,Tene,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Teneni,ML040523,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tourakolomba,ML040524,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Waki,ML040525,,,,San,ML0405,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
