#adm3+name+i_fr,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_fr,#adm3+name+alt2+i_fr,#adm2+name+i_fr,#adm2+code+v_pcode,#adm1+name+i_fr,#adm1+code+v_pcode,#country+name+i_fr,#country+code+v_iso2,#date+start,#date+updated,#date+end
Lataha,CI280209,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
N'Ganon,CI280210,NGanon,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Nafoun,CI280211,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Napiéléodougou,CI280212,Napieleodougou,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Niofoin,CI280213,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sirasso,CI280214,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sohouo,CI280215,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Tioroniaradougou,CI280216,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
M'Bengué,CI280301,MBengué,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bougou,CI280302,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Katiali,CI280303,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Katogo,CI280304,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sinématiali,CI280401,Sinematiali,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bahouakaha,CI280402,,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kagbolodougou,CI280403,,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sédiogo,CI280404,Sediogo,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
San-Pédro,CI290101,San-Pedro,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Doba,CI290102,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Dogbo,CI290103,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gabiadji,CI290104,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Grand-Béréby,CI290105,Grand-Bereby,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Tabou,CI290201,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Dapo-Iboké,CI290202,Dapo-Iboke,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Djamandioké,CI290203,Djamandioke,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Djouroutou,CI290204,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Grabo,CI290205,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Olodio,CI290206,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Aboisso,CI300101,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Adaou,CI300102,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Adjouan,CI300103,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Ayamé,CI300104,Ayame,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bianouan,CI300105,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kouakro,CI300106,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Maféré,CI300107,Mafere,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Yaou,CI300108,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Adiake,CI300201,,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Assinie-Mafia,CI300202,,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Etuéboué,CI300203,Etueboue,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bongo,CI300301,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bonoua,CI300302,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Grand-Bassam,CI300303,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Tiapoum,CI300401,,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Noé,CI300402,Noe,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Nouamou,CI300403,,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Ferkéssédougou,CI310101,Ferkessedougou,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Koumbala,CI310102,,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Togoniéré,CI310103,Togoniere,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kong,CI310201,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bilimono,CI310202,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Nafana,CI310203,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sikolo,CI310204,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Ouangolodougou,CI310301,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Diawala,CI310302,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kaouara,CI310303,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Niellé,CI310304,Nielle,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Toumoukoro,CI310305,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Biankouma,CI320101,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Blapleu,CI320102,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gbangbégouiné,CI320103,Gbangbegouine,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gbonné,CI320104,Gbonne,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gouiné,CI320105,Gouine,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kpata,CI320106,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Santa,CI320107,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Daleu,CI320201,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Danané,CI320202,Danane,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gbon-Houyé,CI320203,Gbon-Houye,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kouan-Houlé,CI320204,Kouan-Houle,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Mahapleu,CI320205,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Seileu,CI320206,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Zonneu,CI320207,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Man,CI320301,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bogouiné,CI320302,Bogouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Fagnampleu,CI320303,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Gbangbegouiné-Yati,CI320304,Gbangbegouine-Yati,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Logoualé,CI320305,Logouale,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Podiagouiné,CI320306,Podiagouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sandougou-Soba,CI320307,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sangouiné,CI320308,Sangouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Yapleu,CI320309,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Zagoué,CI320310,Zagoue,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Ziogouiné,CI320311,Ziogouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sipilou,CI320401,,,,Sipilou,CI3204,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Yorodougou,CI320402,,,,Sipilou,CI3204,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Zouan Hounien,CI320501,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Banneu,CI320502,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bin-Houyé,CI320503,Bin-Houye,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Goulaleu,CI320504,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Téapleu,CI320505,Teapleu,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Yelleu,CI320506,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kani,CI330101,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Djibrosso,CI330102,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Fadiadougou,CI330103,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Morondo,CI330104,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Séguéla,CI330201,Seguela,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Bobi-Diarabana,CI330202,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Dualla,CI330203,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Kamalo,CI330204,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Massala,CI330205,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Sifié,CI330206,Sifie,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
Worofla,CI330207,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2018-08-06,2022-03-29,
