#adm3+name+i_en,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Rangamati Sadar,BD208487,,,,Rangamati,BD2084,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Rangpur Sadar,BD558549,,,,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Rangunia,BD201570,,,,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Raninagar,BD506485,,,,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Ranisankail,BD559486,,,,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Raozan,BD201574,,,,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Raumari,BD554979,,,,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Rowangchhari,BD200389,,,,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Royganj,BD508861,,,,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Roypur,BD205158,,,,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Roypura,BD306864,,,,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ruma,BD200391,,,,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Rupganj,BD306768,,,,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Rupsa,BD404775,,,,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Sabujbagh,BD302668,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sadarpur,BD302984,,,,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sadullapur,BD553282,,,,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Saghatta,BD553288,,,,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Saidpur,BD557385,,,,Nilphamari,BD5573,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Sakhipur,BD309385,,,,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Saltha,BD302990,,,,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sandwip,BD201578,,,,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Santhia,BD507672,,,,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sapahar,BD506486,,,,Naogaon,BD5064,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sarail,BD201294,,,,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Sarankhola,BD400177,,,,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Sariakandi,BD501081,,,,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sarishabari,BD453985,,,,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Satkania,BD201582,,,,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Satkhira Sadar,BD408782,,,,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Saturia,BD305670,,,,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Savar,BD302672,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Senbagh,BD207580,,,,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Serajdikhan,BD305974,,,,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shah Ali,BD302674,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shah Makhdum,BD508190,,,,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Shahbagh,BD302675,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shahjadpur,BD508867,,,,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Shahrasti,BD201395,,,,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Shailkupa,BD404480,,,,Jhenaidah,BD4044,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Shajahanpur,BD501085,,,,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Shalikha,BD405585,,,,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Shariatpur Sadar,BD308669,,,,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sharsha,BD404190,,,,Jessore,BD4041,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Sher-e-bangla Nagar,BD302680,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sherpur,BD501088,,,,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sherpur Sadar,BD458988,,,,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Shib Char,BD305487,,,,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shibalaya,BD305678,,,,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shibganj,BD501094,,,,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Shibganj,BD507088,,,,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Shibpur,BD306876,,,,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Shyamnagar,BD408786,,,,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Shyampur,BD302676,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Singair,BD305682,,,,Manikganj,BD3056,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Singra,BD506991,,,,Natore,BD5069,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sirajganj Sadar,BD508878,,,,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sitakunda,BD201586,,,,Chittagong,BD2015,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Sonadanga,BD404785,,,,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Sonagazi,BD203094,,,,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Sonaimuri,BD207583,,,,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Sonargaon,BD306704,,,,Narayanganj,BD3067,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sonatola,BD501095,,,,Bogra,BD5010,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sreebardi,BD458990,,,,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Sreemangal,BD605883,,,,Maulvibazar,BD6058,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Sreenagar,BD305984,,,,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sreepur,BD303386,,,,Gazipur,BD3033,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sreepur,BD405595,,,,Magura,BD4055,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Subarnachar,BD207585,,,,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Sujanagar,BD507683,,,,Pabna,BD5076,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Sulla,BD609086,,,,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Sunamganj Sadar,BD609089,,,,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Sundarganj,BD553291,,,,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Sutrapur,BD302688,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Sylhet Sadar,BD609162,,,,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tahirpur,BD609092,,,,Sunamganj,BD6090,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Tala,BD408790,,,,Satkhira,BD4087,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Tangail Sadar,BD309395,,,,Tangail,BD3093,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tanore,BD508194,,,,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Taraganj,BD558592,,,,Rangpur,BD5585,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Tarail,BD304892,,,,Kishoreganj,BD3048,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tarash,BD508889,,,,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Tazumuddin,BD100991,,,,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Tejgaon,BD302690,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Tejgaon Ind. Area,BD302692,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Teknaf,BD202290,,,,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tentulia,BD557790,,,,Panchagarh,BD5577,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Terokhada,BD404794,,,,Khulna,BD4047,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Thakurgaon Sadar,BD559494,,,,Thakurgaon,BD5594,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Thanchi,BD200395,,,,Bandarban,BD2003,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Titas,BD201994,,,,Comilla,BD2019,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Tongibari,BD305994,,,,Munshiganj,BD3059,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Trishal,BD456194,,,,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Tungi Para,BD303591,,,,Gopalganj,BD3035,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Turag,BD302693,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Ukhia,BD202294,,,,Cox's Bazar,BD2022,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Ulipur,BD554994,,,,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Ullah Para,BD508894,,,,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Uttar Khan,BD302696,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Uttara,BD302695,,,,Dhaka,BD3026,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Wazirpur,BD100694,,,,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Zakiganj,BD609194,,,,Sylhet,BD6091,Sylhet,BD60,Bangladesh,BD,2015-01-01,2020-11-13,
Zanjira,BD308694,,,,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Zianagar,BD107990,,,,Pirojpur,BD1079,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
