admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Tonoas,FM204,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Fefen,FM205,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Siis,FM206,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Uman,FM207,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Parem,FM208,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Eot,FM209,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Udot,FM210,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Romanum,FM211,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Fanapanges,FM212,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Wonei,FM213,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Paata,FM214,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Tol,FM215,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Polle,FM216,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Nema,FM217,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Losap,FM218,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
PiisEmwar,FM219,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Namoluk,FM220,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Ettal,FM221,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Lekinoch,FM222,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Oneop,FM223,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Satowan,FM224,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Kuttu,FM225,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Moch,FM226,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Ta,FM227,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Houk,FM228,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Polowat,FM229,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Pollap,FM230,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Tamatam,FM231,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Makur,FM232,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Onoun,FM233,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Onou,FM234,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Unanu,FM235,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Piherech,FM236,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Nomwin,FM237,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Fananu,FM238,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Ruo,FM239,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Murillo,FM240,,,,Chuuk,FM2,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Madolenihmw,FM301,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
U,FM302,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Nett,FM303,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Sokehs,FM304,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Kitti,FM305,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Kolonia,FM306,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Mwokilloa,FM307,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Pingelap,FM308,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Sapwuafik,FM309,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Nukuoro,FM310,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Kapingamarangi,FM311,,,,Pohnpei,FM3,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Lelu,FM401,,,,Kosrae,FM4,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Malem,FM402,,,,Kosrae,FM4,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Utwe,FM403,,,,Kosrae,FM4,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
Tafunsak,FM404,,,,Kosrae,FM4,Federated States of Micronesia,FM,2019-06-17,2019-06-17,
