#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Kikamulo,UG10220104,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kinoni,UG10220105,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kinyogoga,UG10220106,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kito,UG10220107,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kiwoko Town Council,UG10220108,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nakaseke,UG10220109,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nakaseke Town Council,UG10220110,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Ngoma,UG10220111,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Ngoma Town Council,UG10220112,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Semuto,UG10220113,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Semuto Town Council,UG10220114,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Wakyato,UG10220115,,,,Nakaseke,UG102201,Nakaseke,UG1022,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kakooge,UG10230101,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kakooge Town Council,UG10230102,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kalongo,UG10230103,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kalungi,UG10230104,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwabiyata,UG10230105,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwampanga,UG10230106,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Migeera Town Council,UG10230107,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nabisweera,UG10230108,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nakasongola Town Council,UG10230109,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nakitoma,UG10230110,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Wabinyonyi,UG10230111,,,,Buruli,UG102301,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Byakabanda,UG10240101,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Ddwaniro,UG10240102,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kacheera,UG10240103,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kagamba,UG10240104,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kibanda,UG10240105,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kifamba,UG10240106,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kiziba,UG10240107,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kyalulangira,UG10240108,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwamaggwa,UG10240109,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwanda,UG10240110,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Rakai Town Council,UG10240111,,,,Kooki,UG102401,Rakai,UG1024,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwemiyaga,UG10250101,,,,Lwemiyaga,UG102501,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Ntuusi,UG10250102,,,,Lwemiyaga,UG102501,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lugusulu,UG10250201,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Lwebitakuli,UG10250202,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Mateete,UG10250203,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Mateete Town Council,UG10250204,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Mijwala,UG10250205,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Sembabule Town Council,UG10250206,,,,Mawogola,UG102502,Ssembabule,UG1025,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Bussi,UG10260101,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kajjansi Town Council,UG10260102,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kakiri,UG10260103,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kakiri Town Council,UG10260104,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kasanje,UG10260105,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Katabi  Town Council,UG10260106,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kyengera Town Council,UG10260107,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Masuliita,UG10260108,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Masulita Town Council,UG10260109,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Mende,UG10260110,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Namayumba,UG10260111,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Namayumba Town Council,UG10260112,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Wakiso,UG10260113,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Wakiso Town Council,UG10260114,,,,Busiro,UG102601,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Division A,UG10260201,,,,Entebbe Municipality,UG102602,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Division B,UG10260202,,,,Entebbe Municipality,UG102602,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Bweyogerere Division,UG10260301,,,,Kira Municipality,UG102603,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kira Division,UG10260302,,,,Kira Municipality,UG102603,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Namugongo Division,UG10260303,,,,Kira Municipality,UG102603,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Kasangati Town Council,UG10260401,,,,Kyadondo,UG102604,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Bunamwaya Division,UG10260501,,,,Makindye Ssabagabo Municipality,UG102605,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Masajja Division,UG10260502,,,,Makindye Ssabagabo Municipality,UG102605,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Ndejje Division,UG10260503,,,,Makindye Ssabagabo Municipality,UG102605,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Busukuma Division,UG10260601,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Gombe Division,UG10260602,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nabweru Division,UG10260603,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Nansana Division,UG10260604,,,,Nansana Municipality,UG102606,Wakiso,UG1026,Central,UG1,Uganda,UG,2020-06-11,2020-08-28,
Abarilela,UG20270101,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Akeriau,UG20270102,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Amuria Town Council,UG20270103,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Apeduru,UG20270104,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Asamuk,UG20270105,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kuju,UG20270106,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Morungatuny,UG20270107,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ogolai,UG20270108,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Orungo,UG20270109,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Wera,UG20270110,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Willa,UG20270111,,,,Amuria,UG202701,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budaka,UG20280101,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budaka Town Council,UG20280102,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaderuna,UG20280103,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kakule,UG20280104,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lyama,UG20280105,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Naboa,UG20280106,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nansanga,UG20280107,,,,Budaka,UG202801,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Iki-Iki,UG20280201,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kachomo,UG20280202,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kameruka,UG20280203,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kamonkoli,UG20280204,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Katiira,UG20280205,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mugiti,UG20280206,,,,Iki-Iki,UG202802,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bubiita,UG20290101,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bududa,UG20290102,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bududa Town Council,UG20290103,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukalasi,UG20290104,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukibokolo,UG20290105,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukigai,UG20290106,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulucheke,UG20290107,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumasheti,UG20290108,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumayoka,UG20290109,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bushika,UG20290110,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bushiribo,UG20290111,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bushiyi,UG20290112,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwali,UG20290113,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabweya,UG20290114,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nakatsi,UG20290115,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nalwanza,UG20290116,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nangako Town Council,UG20290117,,,,Manjiya,UG202901,Bududa,UG2029,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Eastern Division,UG20300101,,,,Bugiri Municipality,UG203001,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Western Division,UG20300102,,,,Bugiri Municipality,UG203001,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budhaya,UG20300201,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulesa,UG20300202,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulidha,UG20300203,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buluguyi,UG20300204,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwunga,UG20300205,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Iwemba,UG20300206,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kapyanga,UG20300207,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Muterere,UG20300208,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabukalu,UG20300209,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nankoma,UG20300210,,,,Bukooli,UG203002,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bugweri Town Council,UG20310101,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busembatia Town Council,UG20310102,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyanga,UG20310103,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ibulanku,UG20310104,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Igombe,UG20310105,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Makuutu,UG20310106,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namalemba,UG20310107,,,,Bugweri,UG203101,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukedea,UG20320101,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukedea Town Council,UG20320102,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kachumbala,UG20320103,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kidongole,UG20320104,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kolir,UG20320105,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Malera,UG20320106,,,,Bukedea,UG203201,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukwo,UG20330101,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukwo Town Council,UG20330102,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Chepkwasta,UG20330103,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Chesower,UG20330104,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kabei,UG20330105,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kamet,UG20330106,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaptererwo,UG20330107,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kortek,UG20330108,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Riwo,UG20330109,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Senendet,UG20330110,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Suam,UG20330111,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Tulel,UG20330112,,,,Kongasis,UG203301,Bukwo,UG2033,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buginyanya,UG20340101,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukhalu,UG20340102,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulaago,UG20340103,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulambuli Town Council,UG20340104,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulegeni,UG20340105,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulegeni Town Council,UG20340106,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buluganya,UG20340107,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumasobo,UG20340108,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumugibole,UG20340109,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bunambutye,UG20340110,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyaga Town Council,UG20340111,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bwikhonge,UG20340112,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kamu,UG20340113,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lusha,UG20340114,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Masiira,UG20340115,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Muyembe,UG20340116,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabbongo,UG20340117,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namisuni,UG20340118,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Simu,UG20340119,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Sisiyi,UG20340120,,,,Bulambuli,UG203401,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Eastern Division,UG20350101,,,,Busia Municipality,UG203501,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Western Division,UG20350102,,,,Busia Municipality,UG203501,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buhehe,UG20350201,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulumbi,UG20350202,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busime,UG20350203,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busitema,UG20350204,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buteba,UG20350205,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyanga,UG20350206,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Dabani,UG20350207,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lumino,UG20350208,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lunyo,UG20350209,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Majanji,UG20350210,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Masaba,UG20350211,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Masafu,UG20350212,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Masinya,UG20350213,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Sikuda,UG20350214,,,,Samia-Bugwe,UG203502,Busia,UG2035,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budumba,UG20360101,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busaba,UG20360102,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busabi,UG20360103,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busolwe,UG20360104,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busolwe Town Council,UG20360105,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butaleja,UG20360106,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butaleja Town Council,UG20360107,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Himutu,UG20360108,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kachonga,UG20360109,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mazimasa,UG20360110,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawanjofu,UG20360111,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Naweyo,UG20360112,,,,Bunyole,UG203601,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butebo,UG20370101,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butebo Town Council,UG20370102,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kabwangasi,UG20370103,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kakoro,UG20370104,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
