admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
#adm2+name+i_es,#adm2+code+pcode,,#adm2+name+i_es,#adm2+name+i_es,#adm1+name+i_es,#adm1+code+pcode,#adm0+name+i_es,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Santiago Xanica,MX20495,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Xiacuí,MX20496,Santiago Xiacui,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Yaitepec,MX20497,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Yaveo,MX20498,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Yolomécatl,MX20499,Santiago Yolomecatl,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Yosondúa,MX20500,Santiago Yosondua,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Yucuyachi,MX20501,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Zacatepec,MX20502,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santiago Zoochila,MX20503,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo,MX24033,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Santo Domingo Albarradas,MX20506,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Armenta,MX20507,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Chihuitán,MX20508,Santo Domingo Chihuitan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo de Morelos,MX20509,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Ingenio,MX20505,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Ixcatlán,MX20510,Santo Domingo Ixcatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Nuxaá,MX20511,Santo Domingo Nuxaa,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Ozolotepec,MX20512,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Petapa,MX20513,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Roayaga,MX20514,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tehuantepec,MX20515,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Teojomulco,MX20516,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tepuxtepec,MX20517,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tlatayápam,MX20518,Santo Domingo Tlatayapam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tomaltepec,MX20519,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tonalá,MX20520,Santo Domingo Tonala,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Tonaltepec,MX20521,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Xagacía,MX20522,Santo Domingo Xagacia,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Yanhuitlán,MX20523,Santo Domingo Yanhuitlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Yodohino,MX20524,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Domingo Zanatepec,MX20525,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Tomás,MX15078,Santo Tomas,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Santo Tomás Hueyotlipan,MX21151,Santo Tomas Hueyotlipan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Santo Tomás Jalieza,MX20530,Santo Tomas Jalieza,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Tomás Mazaltepec,MX20531,Santo Tomas Mazaltepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Tomás Ocotepec,MX20532,Santo Tomas Ocotepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santo Tomás Tamazulapan,MX20533,Santo Tomas Tamazulapan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santos Reyes Nopala,MX20526,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santos Reyes Pápalo,MX20527,Santos Reyes Papalo,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santos Reyes Tepejillo,MX20528,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Santos Reyes Yucuná,MX20529,Santos Reyes Yucuna,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Sáric,MX26060,Saric,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Satevó,MX08061,Satevo,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Saucillo,MX08062,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Sayula,MX14082,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Sayula de Alemán,MX30144,Sayula de Aleman,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Senguio,MX16080,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Seyé,MX31067,Seye,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Sierra Mojada,MX05034,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Silacayoápam,MX20537,Silacayoapam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Silao,MX11037,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Siltepec,MX07080,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Simojovel,MX07081,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Sinaloa,MX25017,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Sinanché,MX31068,Sinanche,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Singuilucan,MX13057,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Sitalá,MX07082,Sitala,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Sitio de Xitlapehua,MX20538,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Sochiapa,MX30146,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Socoltenango,MX07083,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Soconusco,MX30145,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Soledad Atzompa,MX30147,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Soledad de Doblado,MX30148,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Soledad de Graciano Sánchez,MX24035,Soledad de Graciano Sanchez,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Soledad Etla,MX20539,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Solidaridad,MX23008,,,,Quintana Roo,MX23,México,MX,2018-02-02,2020-06-18,
Solosuchiapa,MX07084,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Soltepec,MX21152,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Sombrerete,MX32042,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Soteapan,MX30149,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Soto la Marina,MX28037,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Sotuta,MX31069,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Soyaló,MX07085,Soyalo,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Soyaniquilpan de Juárez,MX15079,Soyaniquilpan de Juarez,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Soyopa,MX26061,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Suaqui Grande,MX26062,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Suchiapa,MX07086,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Suchiate,MX07087,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Súchil,MX10033,Suchil,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Sucilá,MX31070,Sucila,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Sudzal,MX31071,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Sultepec,MX15080,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Suma,MX31072,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Sunuapa,MX07088,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Susticacán,MX32043,Susticacan,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Susupuato,MX16081,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tabasco,MX32044,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Tacámbaro,MX16082,Tacambaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tacotalpa,MX27015,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Tahdziú,MX31073,Tahdziu,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tahmek,MX31074,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tala,MX14083,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Talpa de Allende,MX14084,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tamalín,MX30150,Tamalin,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tamasopo,MX24036,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tamazula,MX10034,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Tamazula de Gordiano,MX14085,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tamazulápam del Espíritu Santo,MX20031,Tamazulapam del Espiritu Santo,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tamazunchale,MX24037,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tamiahua,MX30151,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tampacán,MX24038,Tampacan,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tampamolón Corona,MX24039,Tampamolon Corona,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tampico,MX28038,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Tampico Alto,MX30152,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tamuín,MX24040,Tamuin,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tancanhuitz,MX24012,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tancítaro,MX16083,Tancitaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tancoco,MX30153,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tanetze de Zaragoza,MX20541,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tangamandapio,MX16084,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tangancícuaro,MX16085,Tangancicuaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tanhuato,MX16086,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Taniche,MX20542,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tanlajás,MX24041,Tanlajas,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tanquián de Escobedo,MX24042,Tanquian de Escobedo,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tantima,MX30154,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tantoyuca,MX30155,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tapachula,MX07089,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Tapalapa,MX07090,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Tapalpa,MX14086,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tapilula,MX07091,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Tarandacuao,MX11038,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Taretan,MX16087,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tarímbaro,MX16088,Tarimbaro,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tarimoro,MX11039,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Tasquillo,MX13058,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tatahuicapan de Juárez,MX30209,Tatahuicapan de Juarez,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tataltepec de Valdés,MX20543,Tataltepec de Valdes,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tatatila,MX30156,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Taxco de Alarcón,MX12055,Taxco de Alarcon,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Teabo,MX31075,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Teapa,MX27016,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Tecali de Herrera,MX21153,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tecalitlán,MX14087,Tecalitlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tecámac,MX15081,Tecamac,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tecamachalco,MX21154,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tecate,MX02003,,,,Baja California,MX02,México,MX,2018-02-02,2020-06-18,
Techaluta de Montenegro,MX14089,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tecoanapa,MX12056,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Tecoh,MX31076,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tecolotlán,MX14088,Tecolotlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tecolutla,MX30158,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tecomán,MX06009,Tecoman,,,Colima,MX06,México,MX,2018-02-02,2020-06-18,
Tecomatlán,MX21155,Tecomatlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tecozautla,MX13059,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Técpan de Galeana,MX12057,Tecpan de Galeana,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Tecpatán,MX07092,Tecpatan,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Tecuala,MX18016,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Tehuacán,MX21156,Tehuacan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tehuipango,MX30159,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tehuitzingo,MX21157,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tejupilco,MX15082,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tekal de Venegas,MX31077,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tekantó,MX31078,Tekanto,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tekax,MX31079,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tekit,MX31080,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tekom,MX31081,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Telchac Pueblo,MX31082,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Telchac Puerto,MX31083,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Teloloapan,MX12058,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Temamatla,MX15083,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Temascalapa,MX15084,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Temascalcingo,MX15085,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Temascaltepec,MX15086,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Temax,MX31084,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Temixco,MX17018,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Temoac,MX17033,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Temoaya,MX15087,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Temósachic,MX08063,Temosachic,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Temozón,MX31085,Temozon,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tempoal,MX30161,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tenabo,MX04008,,,,Campeche,MX04,México,MX,2018-02-02,2020-06-18,
Tenamaxtlán,MX14090,Tenamaxtlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tenampa,MX30162,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tenampulco,MX21158,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tenancingo,MX15088,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tenancingo,MX29027,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Tenango de Doria,MX13060,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tenango del Aire,MX15089,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tenango del Valle,MX15090,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tenejapa,MX07093,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Tenochtitlán,MX30163,Tenochtitlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tenosique,MX27017,,,,Tabasco,MX27,México,MX,2018-02-02,2020-06-18,
Teocaltiche,MX14091,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Teocelo,MX30164,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Teococuilco de Marcos Pérez,MX20544,Teococuilco de Marcos Perez,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Teocuitatlán de Corona,MX14092,Teocuitatlan de Corona,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Teolocholco,MX29028,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Teoloyucan,MX15091,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Teopantlán,MX21159,Teopantlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Teopisca,MX07094,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Teotihuacán,MX15092,Teotihuacan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Teotitlán de Flores Magón,MX20545,Teotitlan de Flores Magon,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Teotitlán del Valle,MX20546,Teotitlan del Valle,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Teotlalco,MX21160,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Teotongo,MX20547,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tepache,MX26063,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Tepakán,MX31086,Tepakan,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tepalcatepec,MX16089,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Tepalcingo,MX17019,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Tepanco de López,MX21161,Tepanco de Lopez,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepango de Rodríguez,MX21162,Tepango de Rodriguez,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepatitlán de Morelos,MX14093,Tepatitlan de Morelos,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tepatlaxco,MX30165,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tepatlaxco de Hidalgo,MX21163,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeaca,MX21164,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeapulco,MX13061,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tepechitlán,MX32045,Tepechitlan,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Tepecoacuilco de Trujano,MX12059,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Tepehuacán de Guerrero,MX13062,Tepehuacan de Guerrero,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tepehuanes,MX10035,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Tepeji del Río de Ocampo,MX13063,Tepeji del Rio de Ocampo,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tepelmeme Villa de Morelos,MX20548,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tepemaxalco,MX21165,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeojuma,MX21166,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepetitla de Lardizábal,MX29019,Tepetitla de Lardizabal,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Tepetitlán,MX13064,Tepetitlan,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tepetlán,MX30166,Tepetlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tepetlaoxtoc,MX15093,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tepetlixpa,MX15094,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tepetongo,MX32046,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Tepetzintla,MX21167,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepetzintla,MX30167,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tepexco,MX21168,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepexi de Rodríguez,MX21169,Tepexi de Rodriguez,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeyahualco,MX21170,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeyahualco de Cuauhtémoc,MX21171,Tepeyahualco de Cuauhtemoc,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tepeyanco,MX29029,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Tepezalá,MX01009,Tepezala,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
Tepic,MX18017,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Tepotzotlán,MX15095,Tepotzotlan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tepoztlán,MX17020,Tepoztlan,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Tequila,MX14094,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Tequila,MX30168,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tequisquiapan,MX22017,,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
Tequixquiac,MX15096,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Terrenate,MX29030,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Tetecala,MX17021,,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Tetela de Ocampo,MX21172,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tetela del Volcán,MX17022,Tetela del Volcan,,,Morelos,MX17,México,MX,2018-02-02,2020-06-18,
Teteles de Avila Castillo,MX21173,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tetepango,MX13065,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tetipac,MX12060,,,,Guerrero,MX12,México,MX,2018-02-02,2020-06-18,
Tetiz,MX31087,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tetla de la Solidaridad,MX29031,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Tetlatlahuca,MX29032,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
Teuchitlán,MX14095,Teuchitlan,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Teúl de González Ortega,MX32047,Teul de Gonzalez Ortega,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Texcaltitlán,MX15097,Texcaltitlan,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Texcalyacac,MX15098,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Texcatepec,MX30170,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Texcoco,MX15099,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Texhuacán,MX30171,Texhuacan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Texistepec,MX30172,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Teya,MX31088,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Teziutlán,MX21174,Teziutlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tezoatlán de Segura y Luna,MX20549,Tezoatlan de Segura y Luna,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Tezonapa,MX30173,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tezontepec de Aldama,MX13067,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Tezoyuca,MX15100,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tianguismanalco,MX21175,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Tianguistenco,MX15101,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Tianguistengo,MX13068,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
Ticul,MX31089,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Tierra Blanca,MX11040,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Tierra Blanca,MX30174,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tierra Nueva,MX24043,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Tihuatlán,MX30175,Tihuatlan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Tijuana,MX02004,,,,Baja California,MX02,México,MX,2018-02-02,2020-06-18,
Tila,MX07096,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
