#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:710:4:1023019,1023019,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023019,019,ZA1023019,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023020,1023020,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023020,020,ZA1023020,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023021,1023021,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023021,021,ZA1023021,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023022,1023022,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023022,022,ZA1023022,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023023,1023023,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023023,023,ZA1023023,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023024,1023024,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023024,024,ZA1023024,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023025,1023025,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023025,025,ZA1023025,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023026,1023026,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023026,026,ZA1023026,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023027,1023027,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023027,027,ZA1023027,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023028,1023028,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023028,028,ZA1023028,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023029,1023029,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023029,029,ZA1023029,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023030,1023030,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023030,030,ZA1023030,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023031,1023031,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023031,031,ZA1023031,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023032,1023032,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023032,032,ZA1023032,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1023033,1023033,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1023,1603:45:16:710:4:1023033,033,ZA1023033,,,,Drakenstein,ZA1023,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024001,1024001,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024001,001,ZA1024001,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024002,1024002,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024002,002,ZA1024002,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024003,1024003,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024003,003,ZA1024003,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024004,1024004,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024004,004,ZA1024004,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024005,1024005,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024005,005,ZA1024005,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024006,1024006,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024006,006,ZA1024006,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024007,1024007,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024007,007,ZA1024007,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024008,1024008,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024008,008,ZA1024008,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024009,1024009,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024009,009,ZA1024009,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024010,1024010,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024010,010,ZA1024010,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024011,1024011,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024011,011,ZA1024011,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024012,1024012,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024012,012,ZA1024012,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024013,1024013,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024013,013,ZA1024013,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024014,1024014,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024014,014,ZA1024014,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024015,1024015,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024015,015,ZA1024015,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024016,1024016,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024016,016,ZA1024016,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024017,1024017,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024017,017,ZA1024017,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024018,1024018,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024018,018,ZA1024018,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024019,1024019,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024019,019,ZA1024019,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024020,1024020,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024020,020,ZA1024020,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024021,1024021,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024021,021,ZA1024021,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1024022,1024022,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1024,1603:45:16:710:4:1024022,022,ZA1024022,,,,Stellenbosch,ZA1024,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025001,1025001,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025001,001,ZA1025001,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025002,1025002,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025002,002,ZA1025002,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025003,1025003,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025003,003,ZA1025003,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025004,1025004,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025004,004,ZA1025004,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025005,1025005,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025005,005,ZA1025005,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025006,1025006,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025006,006,ZA1025006,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025007,1025007,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025007,007,ZA1025007,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025008,1025008,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025008,008,ZA1025008,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025009,1025009,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025009,009,ZA1025009,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025010,1025010,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025010,010,ZA1025010,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025011,1025011,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025011,011,ZA1025011,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025012,1025012,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025012,012,ZA1025012,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025013,1025013,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025013,013,ZA1025013,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025014,1025014,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025014,014,ZA1025014,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025015,1025015,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025015,015,ZA1025015,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025016,1025016,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025016,016,ZA1025016,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025017,1025017,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025017,017,ZA1025017,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025018,1025018,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025018,018,ZA1025018,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025019,1025019,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025019,019,ZA1025019,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025020,1025020,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025020,020,ZA1025020,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1025021,1025021,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1025,1603:45:16:710:4:1025021,021,ZA1025021,,,,Breede Valley,ZA1025,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026001,1026001,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026001,001,ZA1026001,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026002,1026002,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026002,002,ZA1026002,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026003,1026003,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026003,003,ZA1026003,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026004,1026004,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026004,004,ZA1026004,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026005,1026005,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026005,005,ZA1026005,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026006,1026006,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026006,006,ZA1026006,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026007,1026007,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026007,007,ZA1026007,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026008,1026008,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026008,008,ZA1026008,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026009,1026009,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026009,009,ZA1026009,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026010,1026010,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026010,010,ZA1026010,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026011,1026011,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026011,011,ZA1026011,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1026012,1026012,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:102,1603:45:16:710:3:1026,1603:45:16:710:4:1026012,012,ZA1026012,,,,Langeberg,ZA1026,Cape Winelands,ZA102,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031001,1031001,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031001,001,ZA1031001,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031002,1031002,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031002,002,ZA1031002,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031003,1031003,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031003,003,ZA1031003,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031004,1031004,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031004,004,ZA1031004,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031005,1031005,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031005,005,ZA1031005,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031006,1031006,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031006,006,ZA1031006,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031007,1031007,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031007,007,ZA1031007,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031008,1031008,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031008,008,ZA1031008,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031009,1031009,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031009,009,ZA1031009,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031010,1031010,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031010,010,ZA1031010,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031011,1031011,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031011,011,ZA1031011,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:1031012,1031012,1603:45:16:710:0,1603:45:16:710:1:1,1603:45:16:710:2:103,1603:45:16:710:3:1031,1603:45:16:710:4:1031012,012,ZA1031012,,,,Theewaterskloof,ZA1031,Overberg,ZA103,Western Cape,ZA1,South Africa,ZA,2018-12-27,2020-11-12,
