#item+conceptum+codicem,#item+rem+i_ara+is_arab,#item+rem+i_hye+is_armn,#item+rem+i_ben+is_beng,#item+rem+i_rus+is_cyrl,#item+rem+i_hin+is_deva,#item+rem+i_amh+is_ethi,#item+rem+i_kat+is_geor,#item+rem+i_grc+is_grek,#item+rem+i_guj+is_gujr,#item+rem+i_pan+is_guru,#item+rem+i_kan+is_knda,#item+rem+i_kor+is_hang,#item+rem+i_lzh+is_hant,#item+rem+i_heb+is_hebr,#item+rem+i_khm+is_khmr,#item+rem+i_lao+is_laoo,#item+rem+i_lat+is_latn,#item+rem+i_mni+is_mtei,#item+rem+i_mnw+is_mymr,#item+rem+i_nqo+is_nkoo,#item+rem+i_sat+is_olck,#item+rem+i_ori+is_orya,#item+rem+i_sin+is_sinh,#item+rem+i_tam+is_taml,#item+rem+i_tel+is_telu,#item+rem+i_div+is_thaa,#item+rem+i_tha+is_thai,#item+rem+i_bod+is_tibt,#item+rem+i_san+is_zyyy,#item+rem+i_zho+is_zyyy,#item+rem+i_por+is_latn,#item+rem+i_eng+is_latn,#item+rem+i_fra+is_latn,#item+rem+i_nld+is_latn,#item+rem+i_deu+is_latn,#item+rem+i_spa+is_latn,#item+rem+i_ita+is_latn,#item+rem+i_gle+is_latn,#item+rem+i_swe+is_latn,#item+rem+i_ceb+is_latn,#item+rem+i_sqi+is_latn,#item+rem+i_pol+is_latn,#item+rem+i_fin+is_latn,#item+rem+i_ron+is_latn,#item+rem+i_vie+is_latn,#item+rem+i_cat+is_latn,#item+rem+i_ukr+is_cyrl,#item+rem+i_bul+is_cyrl,#item+rem+i_slv+is_latn,#item+rem+i_war+is_latn,#item+rem+i_nob+is_latn,#item+rem+i_ces+is_latn,#item+rem+i_dan+is_latn,#item+rem+i_jpn+is_jpan,#item+rem+i_nno+is_latn,#item+rem+i_mal+is_mlym,#item+rem+i_ind+is_latn,#item+rem+i_fas+is_zyyy,#item+rem+i_hun+is_latn,#item+rem+i_eus+is_latn,#item+rem+i_cym+is_latn,#item+rem+i_glg+is_latn,#item+rem+i_slk+is_latn,#item+rem+i_epo+is_latn,#item+rem+i_msa+is_zyyy,#item+rem+i_est+is_latn,#item+rem+i_hrv+is_latn,#item+rem+i_tur+is_latn,#item+rem+i_nds+is_latn,#item+rem+i_oci+is_latn,#item+rem+i_zho+is_hans,#item+rem+i_bre+is_latn,#item+rem+i_arz+is_latn,#item+rem+i_afr+is_latn,#item+rem+i_ltz+is_latn,#item+rem+i_sco+is_latn,#item+rem+i_bar+is_latn,#item+rem+i_arg+is_latn,#item+rem+i_zho+is_hant,#item+rem+i_pap+is_latn,#item+rem+i_cos+is_latn,#item+rem+i_gsw+is_latn,#item+rem+i_isl+is_latn,#item+rem+i_min+is_latn,#item+rem+i_roh+is_latn,#item+rem+i_vec+is_latn,#item+rem+i_pms+is_latn,#item+rem+i_scn+is_latn,#item+rem+i_srd+is_latn,#item+rem+i_gla+is_latn,#item+rem+i_lim+is_latn,#item+rem+i_wln+is_latn,#item+rem+i_srp+is_latn,#item+rem+i_vls+is_latn,#item+rem+i_nap+is_latn,#item+rem+i_lij+is_latn,#item+rem+i_fur+is_latn,#item+rem+i_pcd+is_latn,#item+rem+i_wol+is_latn,#item+rem+i_kon+is_latn,#item+rem+i_frp+is_latn,#item+rem+i_wuu+is_zyyy,#item+rem+i_srp+is_cyrl,#item+rem+i_urd+is_arab,#item+rem+i_gan+is_zyyy,#item+rem+i_lit+is_latn,#item+rem+i_gan+is_hans,#item+rem+i_hbs+is_latn,#item+rem+i_lav+is_latn,#item+rem+i_bos+is_latn,#item+rem+i_srn+is_latn,#item+rem+i_azb+is_arab,#item+rem+i_jav+is_latn,#item+rem+i_ell+is_grek,#item+rem+i_sun+is_latn,#item+rem+i_fry+is_latn,#item+rem+i_ace+is_latn,#item+rem+i_jam+is_latn,#item+rem+i_che+is_cyrl,#item+rem+i_bel+is_cyrl,#item+rem+i_kab+is_latn,#item+rem+i_fao+is_latn,#item+rem+i_vmf+is_latn,#item+rem+i_bam+is_zyyy,#item+rem+i_frc+is_latn,#item+rem+i_prg+is_latn,#item+rem+i_lmo+is_latn,#item+rem+i_mar+is_deva,#item+rem+i_ady+is_cyrl,#item+rem+i_ary+is_arab,#item+rem+i_awa+is_deva,#item+rem+i_ban+is_latn,#item+rem+i_ast+is_latn,#item+rem+i_bcl+is_latn,#item+rem+i_bho+is_deva,#item+rem+i_bpy+is_beng,#item+rem+i_bxr+is_cyrl,#item+rem+i_cdo+is_zyyy,#item+rem+i_diq+is_latn,#item+rem+i_dsb+is_latn,#item+rem+i_ext+is_latn,#item+rem+i_gcr+is_latn,#item+rem+i_gom+is_zyyy,#item+rem+i_frr+is_latn,#item+rem+i_hak+is_zyyy,#item+rem+i_hif+is_zyyy,#item+rem+i_hsb+is_latn,#item+rem+i_hyw+is_armn,#item+rem+i_ilo+is_latn,#item+rem+i_inh+is_cyrl,#item+rem+i_kaa+is_latn,#item+rem+i_kbd+is_cyrl,#item+rem+i_kbp+is_latn,#item+rem+i_mai+is_deva,#item+rem+i_mhr+is_cyrl,#item+rem+i_mwl+is_latn,#item+rem+i_mzn+is_arab,#item+rem+i_nah+is_latn,#item+rem+i_nan+is_latn,#item+rem+i_new+is_deva,#item+rem+i_pam+is_latn,#item+rem+i_pfl+is_latn,#item+rem+i_pnb+is_arab,#item+rem+i_rue+is_cyrl,#item+rem+i_rup+is_latn,#item+rem+i_sah+is_cyrl,#item+rem+i_sgs+is_latn,#item+rem+i_shi+is_zyyy,#item+rem+i_shn+is_mymr,#item+rem+i_smn+is_latn,#item+rem+i_stq+is_latn,#item+rem+i_szl+is_latn,#item+rem+i_tcy+is_zyyy,#item+rem+i_udm+is_cyrl,#item+rem+i_vep+is_latn,#item+rem+i_vro+is_latn,#item+rem+i_yue+is_zyyy,#item+rem+i_crh+is_latn,#item+rem+i_crh+is_cyrl,#item+rem+i_lad+is_zyyy,#item+rem+i_lez+is_cyrl,#item+rem+i_swa+is_latn,#item+rem+i_zha+is_zyyy,#item+rem+i_yor+is_latn,#item+rem+i_yid+is_hebr,#item+rem+i_xho+is_latn,#item+rem+i_uzb+is_latn,#item+rem+i_uig+is_zyyy,#item+rem+i_uig+is_arab,#item+rem+i_uig+is_latn,#item+rem+i_tat+is_zyyy,#item+rem+i_tat+is_cyrl,#item+rem+i_tat+is_latn,#item+rem+i_tso+is_latn,#item+rem+i_tgl+is_latn,#item+rem+i_tuk+is_latn,#item+rem+i_abk+is_cyrl,#item+rem+i_asm+is_beng,#item+rem+i_ava+is_cyrl,#item+rem+i_aze+is_latn,#item+rem+i_aze+is_cyrl,#item+rem+i_bak+is_cyrl,#item+rem+i_bis+is_latn,#item+rem+i_chv+is_cyrl,#item+rem+i_grn+is_latn,#item+rem+i_glv+is_latn,#item+rem+i_hau+is_latn,#item+rem+i_hat+is_latn,#item+rem+i_xmf+is_geor,#item+rem+i_kaz+is_zyyy,#item+rem+i_kaz+is_arab,#item+rem+i_kaz+is_cyrl,#item+rem+i_kaz+is_latn,#item+rem+i_kal+is_latn,#item+rem+i_krc+is_cyrl,#item+rem+i_kur+is_zyyy,#item+rem+i_kur+is_arab,#item+rem+i_kur+is_latn,#item+rem+i_ckb+is_arab,#item+rem+i_sdh+is_arab,#item+rem+i_kpv+is_cyrl,#item+rem+i_koi+is_cyrl,#item+rem+i_cor+is_latn,#item+rem+i_kir+is_zyyy,#item+rem+i_kir+is_arab,#item+rem+i_kir+is_cyrl,#item+rem+i_lld+is_latn,#item+rem+i_lin+is_latn,#item+rem+i_mlg+is_latn,#item+rem+i_mkd+is_cyrl,#item+rem+i_mon+is_cyrl,#item+rem+i_mlt+is_latn,#item+rem+i_mya+is_mymr,#item+rem+i_tvn+is_mymr,#item+rem+i_rki+is_mymr,#item+rem+i_nep+is_deva,#item+rem+i_dty+is_deva,#item+rem+i_nav+is_latn,#item+rem+i_oss+is_cyrl,#item+rem+i_pus+is_arab,#item+rem+i_que+is_latn,#item+rem+i_kin+is_latn,#item+rem+i_snd+is_arab,#item+rem+i_sme+is_latn,#item+rem+i_smo+is_latn,#item+rem+i_sna+is_latn,#item+rem+i_som+is_latn,#item+rem+i_ssw+is_latn,#item+rem+i_tgk+is_zyyy,#item+rem+i_tgk+is_cyrl,#item+rem+i_tgk+is_latn,#item+rem+i_zul+is_latn,#item+rem+i_vol+is_latn,#item+rem+i_ina+is_latn,#item+rem+i_ile+is_latn,#item+rem+i_jbo+is_latn,#item+rem+i_nov+is_latn,#item+rem+i_ido+is_latn,#item+rem+i_lfn+is_latn,#item+rem+i_mul+is_zxxx,#item+rem+i_und+is_zxxx,#item+rem+i_zxx+is_zxxx
Q215028,مراجعة الأقران,,,рецензирование,,,,,peer review journal,,,동료평가,,ביקורת עמיתים,,,,,,,,,,சக மதிப்பாய்வு,,,พิชญพิจารณ์,,,同行評審,revisão por pares,peer review,évaluation par les pairs,collegiale toetsing,Peer-Review,revisión por pares,revisione paritaria,,referentgranskning,,,recenzja naukowa,vertaisarviointi,Comitet de referenți,Bình duyệt,avaluació d'experts,рецензування,Рецензиране,Strokovna recenzija,,Fagfellevurdering,Peer review,fagfællebedømmelse,査読,,വിദഗ്ദ്ധ നിരൂപണം,penelaahan sejawat,داوری همتا,kollegiális lektorálás,Berdinen Ikuskapena,,Revisión por pares,Peer review,kolega reviziado,kajian semula setara,,Peer review,akran denetimi,,,,,,Kollegiale toetsing,,,,,同行評審,,,,Ritrýni,,,,,,,,,,,,,,,,,,,同行評審,стручна рецензија,,,,,Recenzija,,,,,,Ομότιμη αναθεώρηση,,,,,,,,,,,,,,,,,,,revisión por pares,,पियर रिव्यू,,,,,,,,,,,,,,,,Retsenziya,,,,,,,,,,,,,,,,,,,,,,,,,,同儕互評,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,рецензија,,,,,,,,,,,,,,,,,,,,,,,,Revision per pares,,,,,,,,
Q290036,محاكاة شبكات الحاسب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network simulation,Simulation réseau,,,,,,,,,,,,,,Мережна симуляція,,,,,,,ネットワークシミュレーション,,,,شبیهسازی شبکه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Симулација мреже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q304922,,,,Социальная динамика,,,,,,,,,,,,,,,,,,,,,,,,,,,,social dynamics,dynamique sociale,,Soziodynamik,dinámica social,,,,,,Dynamika społeczna,,,,,Соціальна динаміка,,,,,,,,,,Dinamika sosial,پویایی اجتماعی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q388791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,集体决策,,group decision-making,prise de décision collective,,Entscheidungsverfahren,toma de decisiones colaborativa,,,kollektivt beslutsfattande,,,,,,,presa de decisió en grup,,,,,,,,集団決定,,,pengambilan keputusan kelompok,,,,,,,,,,,,,,,,,,,,,,集體決策,,,Entscheidigsverfahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q430880,ضمير جمعي,,,массовое сознание,,,,,,,,,,,,,,,,,,,,,,,,,,集體意識,consciência coletiva,collective consciousness,conscience collective,collectief bewustzijn,Kollektivbewusstsein,consciencia colectiva,coscienza collettiva,,,,,zbiorowa świadomość,Kollektiivinen tietoisuus,,,,Масова свідомість,,,,,,,集合意識,,,Kesadaran bersama,آگاهی جمعی,kollektív tudat,,,,Spoločenské vedomie,kolektiva konscio,Kesedaran kolektif,,,Kolektif bilinç,,,,,,,,,,,集體意識,,,,,,,cosiensa cołetiva,,,,,,,,,,,,,,,,,колективна свест,,,,,,,,,,,Συλλογική συνείδηση,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Коллектив аң,,,,,,,,,,,,,,,,,,,Бұқаралық сана,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q432197,ذكاء جمعي,Կոլեկտիվ բանականություն,,Коллективный интеллект,,,,,,,,집단 지성,,אינטליגנציה קולקטיבית,,,,,,,,,,கூட்டு மதிநுட்பம்,,,,,,集體智慧,inteligência coletiva,collective intelligence,intelligence collective,collectieve intelligentie,kollektive Intelligenz,inteligencia colectiva,intelligenza collettiva,,Kollektiv intelligens,,,Inteligencja zbiorowa,Kollektiivinen älykkyys,,Trí tuệ tập thể,intel·ligència col·lectiva,Колективний розум,,,,,Kolektivní inteligence,kollektiv intelligens,集団的知性,,,,هوش جمعی,,,,,,Kolektiva inteligento,,,Kolektivna inteligencija,Toplu zekâ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Колективна интелигенција,,,,,,,,,,,Συλλογική ευφυία,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intelligentia collective,,,,,,,,
Q460851,خوارزمية قرية النمل,,,муравьиный алгоритм,,,,,,,,,,אופטימיזציית קן הנמלים,,,,,,,,,,,,,,,,蚁群算法,Colônia de formigas (otimização),ant colony optimization algorithms,algorithme de colonies de fourmis,Ant colony optimization algorithms,Ameisenalgorithmus,Algoritmo de la colonia de hormigas,Algoritmo delle colonie di formiche,,,,,Algorytm mrówkowy,,algoritmii coloniilor de furnici,,Algorisme de la colònia de formigues,мурашиний алгоритм,Алгоритъм за оптимизация по метода на мравките,,,,Optimalizace mravenčí kolonií,,蟻コロニー最適化,,,Algoritma semut,روش بهینه سازی گروه مورچه ها,,,,,,,,,,Karınca kolonisi optimizasyon algoritmasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Мрављи алгоритам,,,,,,,,,,,Αλγόριθμοι βελτιστοποίησης αποικιών των μυρμηγκιών,Algoritma sireum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q465266,محاكاة الحشد,,,,,,,,,,,,,סימולציית קהל,,,,,,,,,සමූහ උත්තේජනය,,,,,,,,,crowd simulation,simulation de foule,,Gruppensimulation,simulación de multitudes,crowd simulation,,,,,,,,,,Моделювання типу скупчення,,,,,,fodgængerdynamik,群衆シミュレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人群模擬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q529909,نظام متعدد الوكلاء,,,Многоагентная система,,,,,,,,,,,,,,,,,,,,,,,,,,多智能体系统,sistema multiagente,multi-agent system,système multi-agents,multi-agentsysteem,Multiagentensystem,sistema multi-agente,sistema multiagente,,,,,System wieloagentowy,,Sistem multi-agent,,,Багатоагентна система,,,,,Multiagentní systém,,マルチエージェントシステム,,,,سامانه چندعامله,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Πολυπρακτορικά Συστήματα,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多智能體系統,,,,,,,,,,,,,,,,,,,,,,,Çoxagentli sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q559688,محاكاة الشبكة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,network emulation,,,,,,,,,,,,,,,,,,,nettverksemulering,,,,nettverksemulering,,,شبیهساز شبکه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Емулација мреже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q574814,,,,Дискретно-событийное моделирование,,,,,,,,,,,,,,,,,,,,,,,,,,离散事件仿真,Simulação de eventos discretos,Discrete event simulation,Simulation à événements discrets,,Ereignisorientierte Simulation,Simulación por eventos discretos,Materia:Sistemi a eventi discreti,,,,,Symulacja zdarzeń dyskretnych,,,,,Дискретно-подійне моделювання,,,,,Diskrétní simulace,,ディスクリート・イベント、またはプロセスセントリック,,,,شبیهسازی رویداد گسسته,,,,,,,,Diskreetne sündmuspõhine simulatsioon,,Kesikli olay simülasyonu,,,,,,,,,,,離散事件仿真,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,離散事件模擬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q609408,تنظيم ذاتي,,,самоорганизация,स्वसंगठन,,,,,,,자기조직화,,ארגון עצמי,,,,,,,,,,,,,การจัดการตนเอง,,,自我組織,auto-organização,self-organization,auto-organisation,Zelforganisatie,Selbstorganisation,Autoorganización,Auto-organizzazione,,,,,Samoorganizacja,Itseorganisoituminen,,,autoorganització,Самоорганізація,,,,,samoorganizace,,自己組織化,,,swaorganisasi,خودسازماندهی,,,,autoorganización,,sinorganzado,swaorganisasi,Iseorganiseeruvus,,,,,,,,,,,,,自我組織,,,,,,,,,,,,,,,,,,,,,,,,самоорганизација,,,,,,pašsakārtošanās,,,,,Αυτο-οργάνωση,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自我組織,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Өздігінен ұйымдасу,,,,,,,,,,,,,,,,,,,,самоорганизација,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q729672,مجال نو,Նոոսֆերա,,ноосфера,,,ნოოსფერო,,,,,정신권,,נואוספירה,,,,,,,,,,சிந்தனைக் கோளம்,,,,,,智力圈,noosfera,noosphere,noosphère,,Noosphäre,noosfera,noosfera,,,,,noosfera,,,,noosfera,ноосфера,Ноосфера,,,,Noosféra,,ノウアスフィア,,,,,Nooszféra,,,Noosfera,Noosféra,Noosfero,,Noosfäär,Noosfera,Noosfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ноосфера,,,,,,noosfēra,,,,,,,,,,,Наасфера,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noosfera,,,,,,,,Noospera,,,,,Noosfer,,,,,,,,,,Ноосфера,نووسفەرا,Ноосфера,Noosfera,,,,,,,,,,,Ноосфера,,,,,Nôôsfera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q753694,اجتماعية عليا,,,Эусоциальность,सामाजिक कीट,,,,,,,사회성 곤충,,איסוציאליות,,,Eusocialitas,,,,,,,,,,,,,真社會性,Eusocialidade,Eusociality,Eusocialité,Eusocialiteit,Eusozialität,Eusocialidad,Eusocialità,,eusocialitet,,,Eusocjalność,Aitososiaalisuus,Eusocialitate,Eusociality,eusocialitat,Еусоціальність,,Evsocialnost,,Eusosialitet,eusocialita,Eusocialitet,真社会性,Eusosialitet,,Eusosialitas,,,Eusozialitate,,Eusocialidade,,Bonsociemo,,,Eusocijalnost,Gerçek sosyal yaşam,,,,,,,,,,,真社會性,,,Eusozialität,,,,,,,,,,,,Eusosjalieteit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,真社會性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q780716,نظرية التبادل الاجتماعي,,,Теория социального обмена,,,,,,,,사회적 교환이론,,,,,,,,,,,,,,,,,,社会交换论,,Social Exchange Theory,Théorie de l'échange social,Sociale ruil,Austauschtheorie,Teoría de intercambio social,Teoria dello scambio sociale,,,,,Teoria wymiany,,,,teoria de l'intercanvi social,теорія соціального обміну,,,,,Teorie sociální směny,,社会的交換理論,,,Teori pertukaran sosial,نظریه مبادله اجتماعی,,,,,,,,,,,,,,,,,,,,,社會交換論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q839578,دينامية الجماعة,,,Групповая динамика,समूह गतिकी,,,,,,,집단역학,,דינמיקה קבוצתית,,,,,,,,,,,,,พลวัตกลุ่ม,,,群体动力学,dinâmica de grupo,group dynamics,dynamique de groupe,groepsdynamiek,Gruppendynamik,dinámica de grupo,psicologia dei gruppi,,Grupprocess,,grupi i dinamikave,,ryhmädynamiikka,,,dinàmica de grup,Групова динаміка,,Skupinska dinamika,,,Skupinová dynamika,,集団力学,,,Dinamika kelompok,پویایی گروه,csoportdinamika,Talde-dinamika,,,Skupinová dynamika,Grupdinamiko,,Grupidünaamika,,Grup dinamiği,,,,,,,,,,,群體動力學,,,,,,,,,,,,,,Grupna dinamika,,,,,,,,,,групна динамика,,,,,,Kurta lewina skola,,,,,δυναμική των ομάδων,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,群體動力學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جۆشی گرووپ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q863960,ذكاء السرب,,,Роевой интеллект,,,,,,,,떼 지능,,אינטליגנציית הנחיל,,,Intellegentia examinis,,,,,,,மந்தை புத்தி,,,ความฉลาดแบบกลุ่ม,,,群体智能,Swarm intelligence,swarm intelligence,intelligence distribuée,Zwermintelligentie,Schwarmintelligenz,Inteligencia de enjambre,swarm intelligence,,svärmintelligens,,,inteligencja rozproszona,Parviäly,Inteligență „roi”,,intel·ligència d'eixam,колективний інтелект,,,,,Inteligence hejna,,群知能,,,Computational Swarm Intelligence,هوش گروهی,,,,,,,,Tark parv,,,,,,,,,,,,,群體智能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Νοημοσύνη σμήνους,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,群體智能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q905036,علم اجتماع حاسوبي,,,вычислительная социология,,,,,,,,전산사회학,,,,,,,,,,,,,,,,,,計算社會學,,computational sociology,sociologie informatique,,,Sociología informática,sociologia computazionale,,Datorunderstödd sociologi,,,,,,,,Обчислювальна соціологія,,,,,,,計算社会学,,,Sosiologi komputasional,,,,,,,komputa sociologio,,,,İşlemsel sosyoloji,,,,,,,,,,,計算社會學,,,,,,,,,,,,,,,,,,,,,,,,Рачунарска социологија,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,運算社會學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1471594,عمل جماعي,,,Коллективные действия (социология),,,,,,,,집단 행위,,פעולה קולקטיבית,,,,,,,,,,,,,,,,集體行動,ação coletiva,collective action,action collective,collectieve actie,Kollektives Handeln,acción colectiva,,,Kollektivt handlande,,,,,,,acció col·lectiva,,,,,kollektiv handling,Kolektivní jednání,,,,,,,,,,,,kolektiva agado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,колективна акција,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1753943,حكمة الجمهور,,,,,,,,,,,,,חוכמת ההמונים,,,,,,,,,,,,,,,,群体的智慧,Sabedoria das Multidões,wisdom of the crowd,La Sagesse des foules,Wijsheid van de massa,Die Weisheit der Vielen,Sabiduría de los grupos,Saggezza della folla,,Massans visdom,,,Mądrość tłumu,joukkoäly,,Trí khôn của đám đông,,,Мъдростта на тълпите,Modrost množic,,,,,群衆の叡智,,,,خرد جمعی,,,,,,,,,,,,,,,,,,,,,群體的智慧,,,,,,,,,,,,,,,,,,,,,,,,Мудрост гомиле,,,,,Mudrost gomile,,,,,,Σοφία του πλήθους,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2052203,الامثلة متعددة الاهداف,,,Многокритериальная оптимизация,,,,,,,,multiobjective optim,,אופטימיזציה וקטורית,,,,,,,,,,,,,,,,多目標最佳控制,,multi-objective optimization,optimisation multiobjectif,,Pareto-Optimierung,Optimización multiobjetivo,,,,,,,,optimizare multiobiectiv,,,Багатокритеріальна оптимізація,,,,,Vícekriteriální programování,,多目的最適化,,,Optimisasi multiobjektif,,,,,,,,,,,pareto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вишекритеријумска оптимизација,,,,,,,,,,,Βελτιστοποίηση με πολλαπλά κριτήρια,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
