#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:716:3:142113,142113,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1421,1603:45:16:716:3:142113,13,ZW142113,,,,Chinhoyi,ZW1421,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142114,142114,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1421,1603:45:16:716:3:142114,14,ZW142114,,,,Chinhoyi,ZW1421,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142115,142115,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1421,1603:45:16:716:3:142115,15,ZW142115,,,,Chinhoyi,ZW1421,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142301,142301,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142301,01,ZW142301,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142302,142302,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142302,02,ZW142302,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142303,142303,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142303,03,ZW142303,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142304,142304,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142304,04,ZW142304,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142305,142305,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142305,05,ZW142305,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142306,142306,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142306,06,ZW142306,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142307,142307,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142307,07,ZW142307,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142308,142308,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142308,08,ZW142308,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142309,142309,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142309,09,ZW142309,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142310,142310,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142310,10,ZW142310,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142311,142311,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142311,11,ZW142311,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142312,142312,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1423,1603:45:16:716:3:142312,12,ZW142312,,,,Chegutu Urban,ZW1423,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142401,142401,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142401,01,ZW142401,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142402,142402,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142402,02,ZW142402,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142403,142403,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142403,03,ZW142403,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142404,142404,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142404,04,ZW142404,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142405,142405,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142405,05,ZW142405,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142406,142406,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142406,06,ZW142406,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142407,142407,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142407,07,ZW142407,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142408,142408,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142408,08,ZW142408,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142409,142409,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1424,1603:45:16:716:3:142409,09,ZW142409,,,,Kariba Urban,ZW1424,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142501,142501,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142501,01,ZW142501,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142502,142502,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142502,02,ZW142502,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142503,142503,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142503,03,ZW142503,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142504,142504,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142504,04,ZW142504,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142505,142505,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142505,05,ZW142505,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142506,142506,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142506,06,ZW142506,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142507,142507,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142507,07,ZW142507,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142508,142508,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142508,08,ZW142508,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142509,142509,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142509,09,ZW142509,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142510,142510,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142510,10,ZW142510,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142511,142511,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142511,11,ZW142511,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142512,142512,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142512,12,ZW142512,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142513,142513,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1425,1603:45:16:716:3:142513,13,ZW142513,,,,Norton,ZW1425,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142601,142601,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142601,01,ZW142601,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142602,142602,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142602,02,ZW142602,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142603,142603,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142603,03,ZW142603,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142604,142604,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142604,04,ZW142604,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142605,142605,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142605,05,ZW142605,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142606,142606,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142606,06,ZW142606,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142607,142607,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142607,07,ZW142607,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142608,142608,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142608,08,ZW142608,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142609,142609,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142609,09,ZW142609,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142610,142610,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1426,1603:45:16:716:3:142610,10,ZW142610,,,,Karoi,ZW1426,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142701,142701,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142701,01,ZW142701,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142702,142702,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142702,02,ZW142702,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142703,142703,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142703,03,ZW142703,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142704,142704,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142704,04,ZW142704,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142705,142705,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142705,05,ZW142705,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142706,142706,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142706,06,ZW142706,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142707,142707,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142707,07,ZW142707,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142708,142708,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142708,08,ZW142708,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142709,142709,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142709,09,ZW142709,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142710,142710,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142710,10,ZW142710,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142711,142711,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142711,11,ZW142711,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142712,142712,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142712,12,ZW142712,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142713,142713,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142713,13,ZW142713,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142714,142714,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142714,14,ZW142714,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142715,142715,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142715,15,ZW142715,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142716,142716,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1427,1603:45:16:716:3:142716,16,ZW142716,,,,Mhondoro-Ngezi,ZW1427,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142801,142801,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142801,01,ZW142801,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142802,142802,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142802,02,ZW142802,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142803,142803,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142803,03,ZW142803,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142804,142804,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142804,04,ZW142804,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142805,142805,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142805,05,ZW142805,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142806,142806,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142806,06,ZW142806,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142807,142807,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142807,07,ZW142807,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142808,142808,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142808,08,ZW142808,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142809,142809,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142809,09,ZW142809,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142810,142810,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142810,10,ZW142810,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142811,142811,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142811,11,ZW142811,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142812,142812,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142812,12,ZW142812,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142813,142813,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142813,13,ZW142813,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142814,142814,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142814,14,ZW142814,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142815,142815,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142815,15,ZW142815,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142816,142816,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142816,16,ZW142816,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142817,142817,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142817,17,ZW142817,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:142818,142818,1603:45:16:716:0,1603:45:16:716:1:14,1603:45:16:716:2:1428,1603:45:16:716:3:142818,18,ZW142818,,,,Sanyati,ZW1428,Mashonaland West,ZW14,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150101,150101,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150101,01,ZW150101,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150102,150102,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150102,02,ZW150102,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150103,150103,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150103,03,ZW150103,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150104,150104,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150104,04,ZW150104,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150105,150105,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150105,05,ZW150105,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150106,150106,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150106,06,ZW150106,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150107,150107,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150107,07,ZW150107,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150108,150108,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150108,08,ZW150108,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150109,150109,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150109,09,ZW150109,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150110,150110,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150110,10,ZW150110,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150111,150111,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150111,11,ZW150111,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150112,150112,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150112,12,ZW150112,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150113,150113,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150113,13,ZW150113,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150114,150114,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150114,14,ZW150114,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150115,150115,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150115,15,ZW150115,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150116,150116,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150116,16,ZW150116,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150117,150117,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150117,17,ZW150117,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150118,150118,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150118,18,ZW150118,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150119,150119,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150119,19,ZW150119,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150120,150120,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150120,20,ZW150120,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:150121,150121,1603:45:16:716:0,1603:45:16:716:1:15,1603:45:16:716:2:1501,1603:45:16:716:3:150121,21,ZW150121,,,,Binga,ZW1501,Matabeleland North,ZW15,Zimbabwe,ZW,2018-08-31,2020-11-26,
