qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:598:3:130309,130309,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1303,1603:45:16:598:3:130309,Simbai Rural LLG,PG130309,Middle Ramu District,PG1303,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130317,130317,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1303,1603:45:16:598:3:130317,Kovon LLG,PG130317,Middle Ramu District,PG1303,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130410,130410,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1304,1603:45:16:598:3:130410,Astrolabe Bay Rural LLG,PG130410,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130411,130411,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1304,1603:45:16:598:3:130411,Naho Rawa Rural LLG,PG130411,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130412,130412,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1304,1603:45:16:598:3:130412,Rai Coast Rural LLG,PG130412,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130418,130418,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1304,1603:45:16:598:3:130418,Nayudo Rural LLG,PG130418,Rai Coast District,PG1304,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130513,130513,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1305,1603:45:16:598:3:130513,Karkar Rural LLG,PG130513,Sumkar District,PG1305,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130514,130514,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1305,1603:45:16:598:3:130514,Sumgilbar Rural LLG,PG130514,Sumkar District,PG1305,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130615,130615,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1306,1603:45:16:598:3:130615,Bundi Rural LLG,PG130615,Usino Bundi District,PG1306,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130616,130616,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1306,1603:45:16:598:3:130616,Usino Rural LLG,PG130616,Usino Bundi District,PG1306,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:130619,130619,1603:45:16:598:0,1603:45:16:598:1:13,1603:45:16:598:2:1306,1603:45:16:598:3:130619,Gama Rural LLG,PG130619,Usino Bundi District,PG1306,Madang Province,PG13,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140101,140101,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1401,1603:45:16:598:3:140101,Ambunti Rural LLG,PG140101,Ambunti/Drekikier District,PG1401,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140102,140102,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1401,1603:45:16:598:3:140102,Dreikikier Rural LLG,PG140102,Ambunti/Drekikier District,PG1401,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140103,140103,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1401,1603:45:16:598:3:140103,Gawanga Rural LLG,PG140103,Ambunti/Drekikier District,PG1401,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140104,140104,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1401,1603:45:16:598:3:140104,Tunap/Hustein LLG,PG140104,Ambunti/Drekikier District,PG1401,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140205,140205,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1402,1603:45:16:598:3:140205,Angoram/Middle Sepik LLG,PG140205,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140206,140206,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1402,1603:45:16:598:3:140206,Karawari Rural LLG,PG140206,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140207,140207,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1402,1603:45:16:598:3:140207,Keram Rural LLG,PG140207,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140208,140208,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1402,1603:45:16:598:3:140208,Marienberg Rural LLG,PG140208,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140209,140209,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1402,1603:45:16:598:3:140209,Yuat Rural LLG,PG140209,Angoram District,PG1402,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140310,140310,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1403,1603:45:16:598:3:140310,Albiges/Mablep Rural LLG,PG140310,Maprik District,PG1403,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140311,140311,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1403,1603:45:16:598:3:140311,Bumbita/Muhian Rural LLG,PG140311,Maprik District,PG1403,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140312,140312,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1403,1603:45:16:598:3:140312,Maprik/Wora Rural LLG,PG140312,Maprik District,PG1403,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140313,140313,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1403,1603:45:16:598:3:140313,Yamil/Tamaui Rural LLG,PG140313,Maprik District,PG1403,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140414,140414,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1404,1603:45:16:598:3:140414,Boikin/Dagua Rural LLG,PG140414,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140415,140415,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1404,1603:45:16:598:3:140415,Turubu Rural LLG,PG140415,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140416,140416,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1404,1603:45:16:598:3:140416,Wewak Islands Rural LLG,PG140416,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140417,140417,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1404,1603:45:16:598:3:140417,Wewak Rural LLG,PG140417,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140418,140418,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1404,1603:45:16:598:3:140418,Wewak Urban LLG,PG140418,Wewak District,PG1404,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140519,140519,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1405,1603:45:16:598:3:140519,Burui/Kunai Rural LLG,PG140519,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140520,140520,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1405,1603:45:16:598:3:140520,Gawi Rural LLG,PG140520,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140521,140521,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1405,1603:45:16:598:3:140521,North Wosera Rural LLG,PG140521,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140522,140522,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1405,1603:45:16:598:3:140522,South Wosera Rural LLG,PG140522,Wosera Gawi District,PG1405,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140623,140623,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1406,1603:45:16:598:3:140623,East Yangoru Rural LLG,PG140623,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140624,140624,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1406,1603:45:16:598:3:140624,Numbor Rural LLG,PG140624,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140625,140625,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1406,1603:45:16:598:3:140625,Sausso Rural LLG,PG140625,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:140626,140626,1603:45:16:598:0,1603:45:16:598:1:14,1603:45:16:598:2:1406,1603:45:16:598:3:140626,West Yangoru Rural LLG,PG140626,Yangoru Saussia District,PG1406,East Sepik Province,PG14,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150101,150101,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1501,1603:45:16:598:3:150101,East Aitape Rural LLG,PG150101,Aitape/Lumi District,PG1501,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150102,150102,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1501,1603:45:16:598:3:150102,East Wapei Rural LLG,PG150102,Aitape/Lumi District,PG1501,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150103,150103,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1501,1603:45:16:598:3:150103,West Aitape Rural LLG,PG150103,Aitape/Lumi District,PG1501,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150104,150104,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1501,1603:45:16:598:3:150104,West Wapei Rural LLG,PG150104,Aitape/Lumi District,PG1501,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150205,150205,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1502,1603:45:16:598:3:150205,Mawase Rural LLG,PG150205,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150206,150206,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1502,1603:45:16:598:3:150206,Palmai Rural LLG,PG150206,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150207,150207,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1502,1603:45:16:598:3:150207,Yangkok Rural LLG,PG150207,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150217,150217,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1502,1603:45:16:598:3:150217,Maimai Wanwan LLG,PG150217,Nuku District,PG1502,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150308,150308,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1503,1603:45:16:598:3:150308,Namea Rural LLG,PG150308,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150309,150309,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1503,1603:45:16:598:3:150309,Oksapmin Rural LLG,PG150309,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150310,150310,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1503,1603:45:16:598:3:150310,Telefomin Rural LLG,PG150310,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150311,150311,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1503,1603:45:16:598:3:150311,Yapsie Rural LLG,PG150311,Telefomin District,PG1503,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150412,150412,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1504,1603:45:16:598:3:150412,Amanab Rural LLG,PG150412,Vanimo/Green River District,PG1504,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150413,150413,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1504,1603:45:16:598:3:150413,Bewani/Wutung Onei Rural LLG,PG150413,Vanimo/Green River District,PG1504,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150414,150414,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1504,1603:45:16:598:3:150414,Green River Rural LLG,PG150414,Vanimo/Green River District,PG1504,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150415,150415,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1504,1603:45:16:598:3:150415,Vanimo Urban LLG,PG150415,Vanimo/Green River District,PG1504,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:150416,150416,1603:45:16:598:0,1603:45:16:598:1:15,1603:45:16:598:2:1504,1603:45:16:598:3:150416,Walsa Rural LLG,PG150416,Vanimo/Green River District,PG1504,West Sepik (Sandaun) Province,PG15,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160101,160101,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160101,Aua Wuvulu LLG,PG160101,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160102,160102,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160102,Nigoherm LLG,PG160102,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160103,160103,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160103,Bisikani/Soparibeu LLG,PG160103,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160104,160104,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160104,Pomutu/Kurti/Andra LLG,PG160104,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160105,160105,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160105,Lelemadih/Bupichupeu LLG,PG160105,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160106,160106,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160106,Lorengau Urban LLG,PG160106,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160107,160107,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160107,Los Negros LLG,PG160107,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160108,160108,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160108,Nali Sopat/Penabu LLG,PG160108,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160109,160109,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160109,Tetidu LLG,PG160109,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160110,160110,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160110,Pobuma LLG,PG160110,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160111,160111,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160111,Balopa LLG,PG160111,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:160112,160112,1603:45:16:598:0,1603:45:16:598:1:16,1603:45:16:598:2:1601,1603:45:16:598:3:160112,Rapatona LLG,PG160112,Manus District,PG1601,Manus Province,PG16,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170101,170101,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1701,1603:45:16:598:3:170101,Murat Rural LLG,PG170101,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170102,170102,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1701,1603:45:16:598:3:170102,Lovongai Rural LLG,PG170102,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170103,170103,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1701,1603:45:16:598:3:170103,Tikana Rural LLG,PG170103,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170104,170104,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1701,1603:45:16:598:3:170104,Kavieng Urban LLG,PG170104,Kavieng District,PG1701,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170205,170205,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1702,1603:45:16:598:3:170205,Namatanai Rural LLG,PG170205,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170206,170206,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1702,1603:45:16:598:3:170206,Sentral Niu Ailan Rural LLG,PG170206,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170207,170207,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1702,1603:45:16:598:3:170207,Konoagil Rural LLG,PG170207,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170208,170208,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1702,1603:45:16:598:3:170208,Tanir Rural LLG,PG170208,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:170209,170209,1603:45:16:598:0,1603:45:16:598:1:17,1603:45:16:598:2:1702,1603:45:16:598:3:170209,Nimamar Rural LLG,PG170209,Namatanai District,PG1702,New Ireland Province,PG17,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180101,180101,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1801,1603:45:16:598:3:180101,Central Gazelle Rural LLG,PG180101,Gazelle District,PG1801,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180102,180102,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1801,1603:45:16:598:3:180102,Inland Baining Rural LLG,PG180102,Gazelle District,PG1801,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180103,180103,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1801,1603:45:16:598:3:180103,Lassul Baining Rural LLG,PG180103,Gazelle District,PG1801,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180104,180104,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1801,1603:45:16:598:3:180104,Livuan/Reimber Rural LLG,PG180104,Gazelle District,PG1801,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180105,180105,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1801,1603:45:16:598:3:180105,Vunadidir/Toma Rural LLG,PG180105,Gazelle District,PG1801,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180206,180206,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1802,1603:45:16:598:3:180206,Bitapaka Rural LLG,PG180206,Kokopo District,PG1802,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180207,180207,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1802,1603:45:16:598:3:180207,Duke of York Rural LLG,PG180207,Kokopo District,PG1802,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180208,180208,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1802,1603:45:16:598:3:180208,Kokopo/Vunamami Urban LLG,PG180208,Kokopo District,PG1802,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180209,180209,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1802,1603:45:16:598:3:180209,Raluana Rural LLG,PG180209,Kokopo District,PG1802,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180310,180310,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1803,1603:45:16:598:3:180310,Central/Inland Pomio LLG,PG180310,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180311,180311,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1803,1603:45:16:598:3:180311,East Pomio Rural LLG,PG180311,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180312,180312,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1803,1603:45:16:598:3:180312,Melkoi Rural LLG,PG180312,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180313,180313,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1803,1603:45:16:598:3:180313,Sinivit Rural LLG,PG180313,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180314,180314,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1803,1603:45:16:598:3:180314,West Pomio/Mamusi Rural LLG,PG180314,Pomio District,PG1803,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180415,180415,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1804,1603:45:16:598:3:180415,Balanataman Rural LLG,PG180415,Rabaul District,PG1804,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180416,180416,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1804,1603:45:16:598:3:180416,Kombiu Rural LLG,PG180416,Rabaul District,PG1804,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180417,180417,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1804,1603:45:16:598:3:180417,Rabaul Urban LLG,PG180417,Rabaul District,PG1804,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:180418,180418,1603:45:16:598:0,1603:45:16:598:1:18,1603:45:16:598:2:1804,1603:45:16:598:3:180418,Watom Island Rual LLG,PG180418,Rabaul District,PG1804,East New Britain Province,PG18,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190101,190101,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1901,1603:45:16:598:3:190101,Gasmata Rural LLG,PG190101,Kandrian/Gloucester District,PG1901,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190102,190102,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1901,1603:45:16:598:3:190102,Gloucester Rural LLG,PG190102,Kandrian/Gloucester District,PG1901,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190103,190103,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1901,1603:45:16:598:3:190103,Kandrian Coastal Rural LLG,PG190103,Kandrian/Gloucester District,PG1901,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190104,190104,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1901,1603:45:16:598:3:190104,Kandrian Inland Rural LLG,PG190104,Kandrian/Gloucester District,PG1901,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
