#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:90:3:606380618,606380618,1603:45:16:90:0,1603:45:16:90:1:6,1603:45:16:90:2:60638,1603:45:16:90:3:606380618,East Tasimboko,SB0606380618,,,,North-East,SB060638,Guadalcanal,SB06,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:606390621,606390621,1603:45:16:90:0,1603:45:16:90:1:6,1603:45:16:90:2:60639,1603:45:16:90:3:606390621,West Ghaobata,SB0606390621,,,,North Guadalcanal,SB060639,Guadalcanal,SB06,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:606390622,606390622,1603:45:16:90:0,1603:45:16:90:1:6,1603:45:16:90:2:60639,1603:45:16:90:3:606390622,East Ghaobata,SB0606390622,,,,North Guadalcanal,SB060639,Guadalcanal,SB06,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:606400619,606400619,1603:45:16:90:0,1603:45:16:90:1:6,1603:45:16:90:2:60640,1603:45:16:90:3:606400619,Vulolo,SB0606400619,,,,Central Guadalcanal,SB060640,Guadalcanal,SB06,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:606400620,606400620,1603:45:16:90:0,1603:45:16:90:1:6,1603:45:16:90:2:60640,1603:45:16:90:3:606400620,Malango,SB0606400620,,,,Central Guadalcanal,SB060640,Guadalcanal,SB06,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707160707,707160707,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70716,1603:45:16:90:3:707160707,Foondo - Gwaiau,SB0707160707,,,,North Malaita,SB070716,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707160708,707160708,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70716,1603:45:16:90:3:707160708,Malu'U,SB0707160708,,,,North Malaita,SB070716,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707160709,707160709,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70716,1603:45:16:90:3:707160709,Matakwalao,SB0707160709,,,,North Malaita,SB070716,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707170706,707170706,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70717,1603:45:16:90:3:707170706,Mandalua - Folotana,SB0707170706,,,,Lau-Mbaelela,SB070717,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707170710,707170710,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70717,1603:45:16:90:3:707170710,Takwa,SB0707170710,,,,Lau-Mbaelela,SB070717,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707170712,707170712,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70717,1603:45:16:90:3:707170712,Fouenda,SB0707170712,,,,Lau-Mbaelela,SB070717,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707180711,707180711,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70718,1603:45:16:90:3:707180711,East Baegu,SB0707180711,,,,Baegu-Asifola,SB070718,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707180713,707180713,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70718,1603:45:16:90:3:707180713,Sulufou - Kwarande,SB0707180713,,,,Baegu-Asifola,SB070718,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707190705,707190705,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70719,1603:45:16:90:3:707190705,West Baegu  - Fatale,SB0707190705,,,,Fataleka,SB070719,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707190714,707190714,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70719,1603:45:16:90:3:707190714,Sububenu- Burianias,SB0707190714,,,,Fataleka,SB070719,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707200703,707200703,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70720,1603:45:16:90:3:707200703,Buma,SB0707200703,,,,West Kwara'ae,SB070720,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707200704,707200704,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70720,1603:45:16:90:3:707200704,Fauabu,SB0707200704,,,,West Kwara'ae,SB070720,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707210702,707210702,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70721,1603:45:16:90:3:707210702,Aimela,SB0707210702,,,,Central Kwara'ae,SB070721,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707210729,707210729,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70721,1603:45:16:90:3:707210729,Kwaimela - Radefasu,SB0707210729,,,,Central Kwara'ae,SB070721,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707220715,707220715,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70722,1603:45:16:90:3:707220715,Nafinua,SB0707220715,,,,East Malaita,SB070722,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707220716,707220716,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70722,1603:45:16:90:3:707220716,Faumamanu - Kwai,SB0707220716,,,,East Malaita,SB070722,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707230701,707230701,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70723,1603:45:16:90:3:707230701,Auki,SB0707230701,,,,Auki-Langalanga,SB070723,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707230730,707230730,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70723,1603:45:16:90:3:707230730,Langalanga,SB0707230730,,,,Auki-Langalanga,SB070723,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707240717,707240717,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70724,1603:45:16:90:3:707240717,Gulalafou,SB0707240717,,,,East Kwaio,SB070724,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707240718,707240718,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70724,1603:45:16:90:3:707240718,Waneagu - Taelanasin,SB0707240718,,,,East Kwaio,SB070724,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707250726,707250726,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70725,1603:45:16:90:3:707250726,Kwarekwareo,SB0707250726,,,,West Kwaio,SB070725,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707250727,707250727,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70725,1603:45:16:90:3:707250727,Siesie,SB0707250727,,,,West Kwaio,SB070725,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707250728,707250728,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70725,1603:45:16:90:3:707250728,Weagu Silana Sina,SB0707250728,,,,West Kwaio,SB070725,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707260719,707260719,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70726,1603:45:16:90:3:707260719,Aiaisi,SB0707260719,,,,East AreAre,SB070726,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707260720,707260720,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70726,1603:45:16:90:3:707260720,Areare,SB0707260720,,,,East AreAre,SB070726,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707270724,707270724,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70727,1603:45:16:90:3:707270724,Mareho,SB0707270724,,,,West Areare,SB070727,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707270725,707270725,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70727,1603:45:16:90:3:707270725,Tai,SB0707270725,,,,West Areare,SB070727,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707280721,707280721,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70728,1603:45:16:90:3:707280721,Raroisuu,SB0707280721,,,,Small Malaita,SB070728,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707280722,707280722,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70728,1603:45:16:90:3:707280722,Aba - Asimeuru,SB0707280722,,,,Small Malaita,SB070728,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707280723,707280723,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70728,1603:45:16:90:3:707280723,Asimae,SB0707280723,,,,Small Malaita,SB070728,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707290731,707290731,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70729,1603:45:16:90:3:707290731,Luaniua,SB0707290731,,,,Malaita Outer Island,SB070729,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707290732,707290732,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70729,1603:45:16:90:3:707290732,Pelau,SB0707290732,,,,Malaita Outer Island,SB070729,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:707290733,707290733,1603:45:16:90:0,1603:45:16:90:1:7,1603:45:16:90:2:70729,1603:45:16:90:3:707290733,Sikaiana,SB0707290733,,,,Malaita Outer Island,SB070729,Malaita,SB07,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808440805,808440805,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80844,1603:45:16:90:3:808440805,Arosi South,SB0808440805,,,,West Makira,SB080844,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808440806,808440806,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80844,1603:45:16:90:3:808440806,Arosi West,SB0808440806,,,,West Makira,SB080844,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808440807,808440807,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80844,1603:45:16:90:3:808440807,Arosi North,SB0808440807,,,,West Makira,SB080844,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808440808,808440808,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80844,1603:45:16:90:3:808440808,Arosi East,SB0808440808,,,,West Makira,SB080844,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808440820,808440820,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80844,1603:45:16:90:3:808440820,Haununu,SB0808440820,,,,West Makira,SB080844,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808450809,808450809,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80845,1603:45:16:90:3:808450809,Bauro West,SB0808450809,,,,Central Makira,SB080845,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808450810,808450810,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80845,1603:45:16:90:3:808450810,Bauro Central,SB0808450810,,,,Central Makira,SB080845,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808450811,808450811,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80845,1603:45:16:90:3:808450811,Bauro East,SB0808450811,,,,Central Makira,SB080845,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460812,808460812,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460812,Wainoni West,SB0808460812,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460813,808460813,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460813,Wainoni East,SB0808460813,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460814,808460814,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460814,Star Harbour North,SB0808460814,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460815,808460815,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460815,Santa Ana,SB0808460815,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460816,808460816,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460816,Santa Catalina,SB0808460816,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460817,808460817,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460817,Star Harbour South,SB0808460817,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460818,808460818,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460818,Rawo,SB0808460818,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808460819,808460819,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80846,1603:45:16:90:3:808460819,Weather Coast,SB0808460819,,,,East Makira,SB080846,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808470801,808470801,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80847,1603:45:16:90:3:808470801,North Ulawa,SB0808470801,,,,Ulawa-Ugi,SB080847,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808470802,808470802,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80847,1603:45:16:90:3:808470802,South Ulawa,SB0808470802,,,,Ulawa-Ugi,SB080847,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808470803,808470803,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80847,1603:45:16:90:3:808470803,West Ulawa,SB0808470803,,,,Ulawa-Ugi,SB080847,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:808470804,808470804,1603:45:16:90:0,1603:45:16:90:1:8,1603:45:16:90:2:80847,1603:45:16:90:3:808470804,Ugi And Pio,SB0808470804,,,,Ulawa-Ugi,SB080847,Makira-Ulawa,SB08,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480901,909480901,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480901,Fenualoa,SB0909480901,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480902,909480902,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480902,Polynesian Outer Islands,SB0909480902,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480903,909480903,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480903,Nipua-Nopoli,SB0909480903,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480904,909480904,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480904,Lipe-Temua,SB0909480904,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480905,909480905,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480905,Manuopo,SB0909480905,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909480906,909480906,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90948,1603:45:16:90:3:909480906,Nenumpo,SB0909480906,,,,Temotu Pele,SB090948,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490907,909490907,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490907,Nevenema,SB0909490907,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490908,909490908,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490908,Luva Station,SB0909490908,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490909,909490909,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490909,Graciosa Bay,SB0909490909,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490910,909490910,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490910,Nea-Noole,SB0909490910,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490911,909490911,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490911,North East Santa Cruz,SB0909490911,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490912,909490912,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490912,Nanggu-Lord Howe,SB0909490912,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909490917,909490917,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90949,1603:45:16:90:3:909490917,Neo,SB0909490917,,,,Temotu-Nende,SB090949,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909500913,909500913,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90950,1603:45:16:90:3:909500913,Duff Islands,SB0909500913,,,,Temotu Vatu,SB090950,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909500914,909500914,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90950,1603:45:16:90:3:909500914,Utupua,SB0909500914,,,,Temotu Vatu,SB090950,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909500915,909500915,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90950,1603:45:16:90:3:909500915,Vanikoro,SB0909500915,,,,Temotu Vatu,SB090950,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:909500916,909500916,1603:45:16:90:0,1603:45:16:90:1:9,1603:45:16:90:2:90950,1603:45:16:90:3:909500916,Tikopia,SB0909500916,,,,Temotu Vatu,SB090950,Temotu,SB09,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010411009,1010411009,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101041,1603:45:16:90:3:1010411009,Kukum,SB1010411009,,,,East Honiara,SB101041,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010411010,1010411010,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101041,1603:45:16:90:3:1010411010,Naha,SB1010411010,,,,East Honiara,SB101041,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010411011,1010411011,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101041,1603:45:16:90:3:1010411011,Vura,SB1010411011,,,,East Honiara,SB101041,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010411012,1010411012,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101041,1603:45:16:90:3:1010411012,Panatina,SB1010411012,,,,East Honiara,SB101041,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010421004,1010421004,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101042,1603:45:16:90:3:1010421004,Cruz,SB1010421004,,,,Central Honiara,SB101042,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010421005,1010421005,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101042,1603:45:16:90:3:1010421005,Vavaea,SB1010421005,,,,Central Honiara,SB101042,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010421006,1010421006,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101042,1603:45:16:90:3:1010421006,Vuhokesa,SB1010421006,,,,Central Honiara,SB101042,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010421007,1010421007,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101042,1603:45:16:90:3:1010421007,Mataniko,SB1010421007,,,,Central Honiara,SB101042,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010421008,1010421008,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101042,1603:45:16:90:3:1010421008,Kola'A,SB1010421008,,,,Central Honiara,SB101042,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010431001,1010431001,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101043,1603:45:16:90:3:1010431001,Nggosi,SB1010431001,,,,West Honiara,SB101043,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010431002,1010431002,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101043,1603:45:16:90:3:1010431002,Mbumburu,SB1010431002,,,,West Honiara,SB101043,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
1603:45:16:90:3:1010431003,1010431003,1603:45:16:90:0,1603:45:16:90:1:10,1603:45:16:90:2:101043,1603:45:16:90:3:1010431003,Rove - Lengakiki,SB1010431003,,,,West Honiara,SB101043,Honiara,SB10,Solomon Islands,SB,2018-01-12,2021-09-29,
